"Timestamp","BenchmarkReturn","StrategyReturn","DailyProfit","DailyLoss","DailyBuyAmount","DailySellAmount","ExcessReturnPct"
"2011-01-04 16:00:00","1.96","0","0","0","0","0","-1.92"
"2011-01-05 16:00:00","1.52","0","0","0","0","0","-1.5"
"2011-01-06 16:00:00","1","0","0","0","0","0","-0.99"
"2011-01-07 16:00:00","1.23","0","0","0","0","0","-1.22"
"2011-01-10 16:00:00","-0.64","0","0","0","0","0","0.64"
"2011-01-11 16:00:00","-0.11","-2.11","0","-2110.07","93573","0","-2"
"2011-01-12 16:00:00","0.45","-2.13","0","-21.93","0","-59176","-2.57"
"2011-01-13 16:00:00","0.42","-1.31","824.88","0","60396","0","-1.72"
"2011-01-14 16:00:00","-1.16","-3.67","0","-2366.58","0","-30446","-2.54"
"2011-01-17 16:00:00","-4.92","-5.69","0","-2015.95","0","-30732","-0.81"
"2011-01-18 16:00:00","-4.81","-3.76","1934.37","0","65432","0","1.1"
"2011-01-19 16:00:00","-2.67","-1.17","2586","0","0","0","1.54"
"2011-01-20 16:00:00","-5.87","-3.52","0","-2349","0","0","2.5"
"2011-01-21 16:00:00","-4.63","-0","3518.18","0","0","-38324","4.85"
"2011-01-24 16:00:00","-5.56","-1.75","0","-1750.12","0","-59322","4.03"
"2011-01-25 16:00:00","-6.06","-0.91","839.39","0","95356","0","5.48"
"2011-01-26 16:00:00","-4.79","4.89","5797","0","0","0","10.17"
"2011-01-27 16:00:00","-3.25","2.81","0","-2072.97","1800","-99975","6.26"
"2011-01-28 16:00:00","-2.93","2.85","41","0","0","0","5.95"
"2011-01-31 16:00:00","-1.65","2.88","22","0","0","0","4.61"
"2011-02-01 16:00:00","-1.63","2.9","20","0","0","0","4.61"
"2011-02-09 16:00:00","-2.79","2.89","0","-10","0","0","5.84"
"2011-02-10 16:00:00","-0.77","2.98","93","0","0","0","3.78"
"2011-02-11 16:00:00","-0.23","3.16","176.74","0","0","-2258","3.4"
"2011-02-14 16:00:00","2.91","3.16","0","0","0","0","0.24"
"2011-02-15 16:00:00","2.86","3.16","0","0","0","0","0.29"
"2011-02-16 16:00:00","3.84","3.16","0","0","0","0","-0.65"
"2011-02-17 16:00:00","3.76","3.16","0","0","0","0","-0.58"
"2011-02-18 16:00:00","2.67","3.16","0","0","0","0","0.48"
"2011-02-21 16:00:00","4.14","3.16","0","0","0","0","-0.94"
"2011-02-22 16:00:00","1.13","3.16","0","0","0","0","2.01"
"2011-02-23 16:00:00","1.49","3.16","0","0","0","0","1.65"
"2011-02-24 16:00:00","2","3.16","0","0","0","0","1.14"
"2011-02-25 16:00:00","2.22","3.16","0","0","0","0","0.92"
"2011-02-28 16:00:00","3.56","3.16","0","0","0","0","-0.39"
"2011-03-01 16:00:00","4.05","3.16","0","0","0","0","-0.86"
"2011-03-02 16:00:00","3.68","3.16","0","0","0","0","-0.5"
"2011-03-03 16:00:00","2.99","3.16","0","0","0","0","0.17"
"2011-03-04 16:00:00","4.55","8.29","5129.56","0","101480","0","3.58"
"2011-03-07 16:00:00","6.59","8.63","344","0","0","0","1.91"
"2011-03-08 16:00:00","6.69","8.63","0","0","0","0","1.82"
"2011-03-09 16:00:00","6.73","7.64","0","-989","0","0","0.85"
"2011-03-10 16:00:00","4.86","9.1","1462","0","0","0","4.04"
"2011-03-11 16:00:00","3.81","9.06","0","-43","0","0","5.06"
"2011-03-14 16:00:00","4.3","11.51","2451","0","0","0","6.91"
"2011-03-15 16:00:00","2.42","7.25","0","-4257","0","0","4.72"
"2011-03-16 16:00:00","3.83","10.22","2967","0","0","0","6.15"
"2011-03-17 16:00:00","2.2","12.07","1849","0","0","0","9.66"
"2011-03-18 16:00:00","2.79","21.07","8998.6","0","1582","-119540","17.78"
"2011-03-21 16:00:00","2.52","21.08","9","0","0","0","18.1"
"2011-03-22 16:00:00","3.03","21.07","0","-11","0","0","17.51"
"2011-03-23 16:00:00","4.37","21.07","8","0","0","0","16"
"2011-03-24 16:00:00","3.94","21.06","0","-9.63","0","-1628","16.47"
"2011-03-25 16:00:00","5.31","21.06","0","0","0","0","14.96"
"2011-03-28 16:00:00","5.19","21.06","0","0","0","0","15.09"
"2011-03-29 16:00:00","4.15","21.06","0","0","0","0","16.24"
"2011-03-30 16:00:00","4.09","21.06","0","0","0","0","16.3"
"2011-03-31 16:00:00","3.04","21.06","0","0","0","0","17.49"
"2011-04-01 16:00:00","4.62","23.15","2088.14","0","119534","0","17.71"
"2011-04-06 16:00:00","5.84","23.15","0","0","0","0","16.35"
"2011-04-07 16:00:00","6.27","23.98","826","0","0","0","16.67"
"2011-04-08 16:00:00","7.2","24.1","118","0","0","0","15.76"
"2011-04-11 16:00:00","6.56","20.38","0","-3717","0","0","12.97"
