year,most_frequently_selected_stocks
2016,sh600845_13 sh601021_9 sh601199_9 sh600705_8 sh601880_8 sz002204_8 sz002221_8 sz002692_8 sz300408_8 sh600582_7 sh600763_7 sz002437_7 sz300146_7 sz300233_7 sz300257_7 sz300326_7 sh600166_6 sh600176_6 sz002158_6 sz002252_6
