trade_date,stock_code,target_weight
2016-05-05,sz002236,0.1
2016-05-05,sh601137,0.1
2016-05-05,sz002075,0.1
2016-05-05,sz300146,0.1
2016-05-05,sz002085,0.1
2016-05-05,sz300408,0.1
2016-05-05,sh600582,0.1
2016-05-05,sh601678,0.1
2016-05-12,sz002534,0.1
2016-05-12,sh601678,0.1
2016-05-12,sz002236,0.1
2016-05-12,sz300146,0.1
2016-05-12,sz002158,0.1
2016-05-12,sh603369,0.1
2016-05-12,sh603558,0.1
2016-05-12,sh600845,0.1
2016-05-12,sz300172,0.1
2016-05-12,sz300408,0.1
2016-05-19,sz000951,0.1
2016-05-19,sz300408,0.1
2016-05-19,sz300146,0.1
2016-05-19,sh600176,0.1
2016-05-19,sz002158,0.1
2016-05-19,sz002434,0.1
2016-05-19,sz002221,0.1
2016-05-19,sh600845,0.1
2016-05-19,sh603558,0.1
2016-05-19,sz300172,0.1
2016-05-26,sz002221,0.1
2016-05-26,sh600845,0.1
2016-05-26,sz000563,0.1
2016-05-26,sz002692,0.1
2016-05-26,sz300146,0.1
2016-05-26,sh600693,0.1
2016-05-26,sz002434,0.1
2016-05-26,sh600176,0.1
2016-05-26,sz300012,0.1
2016-05-26,sz002158,0.1
2016-06-02,sz002221,0.1
2016-06-02,sz002158,0.1
2016-06-02,sz300408,0.1
2016-06-02,sh600176,0.1
2016-06-02,sz002588,0.1
2016-06-02,sz002258,0.1
2016-06-02,sh603456,0.1
2016-06-02,sz000902,0.1
2016-06-02,sz002692,0.1
2016-06-02,sh600845,0.1
2016-06-13,sh600693,0.1
2016-06-13,sz300408,0.1
2016-06-13,sh600176,0.1
2016-06-13,sz000902,0.1
2016-06-13,sz300012,0.1
2016-06-13,sh600845,0.1
2016-06-13,sh603456,0.1
2016-06-13,sz002692,0.1
2016-06-13,sz002221,0.1
2016-06-13,sz002437,0.1
2016-06-20,sz000683,0.1
2016-06-20,sz000801,0.1
2016-06-20,sz300251,0.1
2016-06-20,sh600845,0.1
2016-06-20,sh600176,0.1
2016-06-20,sz002221,0.1
2016-06-20,sz002437,0.1
2016-06-20,sz002701,0.1
2016-06-20,sh603456,0.1
2016-06-20,sz002692,0.1
2016-06-27,sh600845,0.1
2016-06-27,sh600705,0.1
2016-06-27,sz002333,0.1
2016-06-27,sz002221,0.1
2016-06-27,sz002692,0.1
2016-06-27,sh600422,0.1
2016-06-27,sz002437,0.1
2016-06-27,sz002701,0.1
2016-06-27,sh603456,0.1
2016-06-27,sz002612,0.1
2016-07-04,sz002204,0.1
2016-07-04,sh600705,0.1
2016-07-04,sz300251,0.1
2016-07-04,sh600176,0.1
2016-07-04,sz002333,0.1
2016-07-04,sh600008,0.1
2016-07-04,sz000683,0.1
2016-07-04,sz002692,0.1
2016-07-04,sz002437,0.1
2016-07-04,sh600422,0.1
2016-07-11,sh600705,0.1
2016-07-11,sh600008,0.1
2016-07-11,sz002677,0.1
2016-07-11,sz300251,0.1
2016-07-11,sz002204,0.1
2016-07-11,sh600611,0.1
2016-07-11,sz000987,0.1
2016-07-11,sz002437,0.1
2016-07-11,sz002692,0.1
2016-07-11,sz002333,0.1
2016-07-18,sh600389,0.1
2016-07-18,sh600008,0.1
2016-07-18,sz002204,0.1
2016-07-18,sh600693,0.1
2016-07-18,sh600705,0.1
2016-07-18,sh600611,0.1
2016-07-18,sz002437,0.1
2016-07-18,sz002692,0.1
2016-07-18,sh601199,0.1
2016-07-18,sz000987,0.1
2016-07-25,sh600611,0.1
2016-07-25,sz002349,0.1
2016-07-25,sz000801,0.1
2016-07-25,sz000876,0.1
2016-07-25,sh600705,0.1
2016-07-25,sz002204,0.1
2016-07-25,sz000987,0.1
2016-07-25,sh600166,0.1
2016-07-25,sz002437,0.1
2016-07-25,sh600389,0.1
2016-08-01,sz000090,0.1
2016-08-01,sz000876,0.1
2016-08-01,sz002204,0.1
2016-08-01,sz000987,0.1
2016-08-01,sz000801,0.1
2016-08-01,sh600166,0.1
2016-08-01,sh601880,0.1
2016-08-01,sh600305,0.1
2016-08-01,sh600558,0.1
2016-08-01,sh600705,0.1
2016-08-08,sz300407,0.1
2016-08-08,sh600705,0.1
2016-08-08,sh601880,0.1
2016-08-08,sh600166,0.1
2016-08-08,sz002204,0.1
2016-08-08,sh600313,0.1
2016-08-08,sh600305,0.1
2016-08-08,sh600558,0.1
2016-08-08,sz300332,0.1
2016-08-08,sz002353,0.1
2016-08-15,sz300407,0.1
2016-08-15,sh600959,0.1
2016-08-15,sz000876,0.1
2016-08-15,sh600705,0.1
2016-08-15,sh601880,0.1
2016-08-15,sz002353,0.1
2016-08-15,sz002204,0.1
2016-08-15,sh600166,0.1
2016-08-15,sz002546,0.1
2016-08-15,sz300332,0.1
2016-08-22,sz002555,0.1
2016-08-22,sz000852,0.1
2016-08-22,sh600959,0.1
2016-08-22,sh601880,0.1
2016-08-22,sh600166,0.1
2016-08-22,sz002546,0.1
2016-08-22,sz300407,0.1
2016-08-22,sz300332,0.1
2016-08-22,sz002351,0.1
2016-08-22,sh600850,0.1
2016-08-29,sh601880,0.1
2016-08-29,sz002690,0.1
2016-08-29,sz300407,0.1
2016-08-29,sz000801,0.1
2016-08-29,sh600166,0.1
2016-08-29,sz002546,0.1
2016-08-29,sz300233,0.1
2016-08-29,sh600959,0.1
2016-08-29,sz002351,0.1
2016-08-29,sz002353,0.1
2016-09-05,sh600058,0.1
2016-09-05,sh601880,0.1
2016-09-05,sz300182,0.1
2016-09-05,sh600685,0.1
2016-09-05,sh601216,0.1
2016-09-05,sz002353,0.1
2016-09-05,sh600562,0.1
2016-09-05,sz002158,0.1
2016-09-05,sz300233,0.1
2016-09-05,sh600862,0.1
2016-09-12,sz300342,0.1
2016-09-12,sz300010,0.1
2016-09-12,sz300005,0.1
2016-09-12,sh600862,0.1
2016-09-12,sh600515,0.1
2016-09-12,sh601880,0.1
2016-09-12,sh600058,0.1
2016-09-12,sz002481,0.1
2016-09-12,sz002158,0.1
2016-09-12,sz300133,0.1
2016-09-21,sz300133,0.1
2016-09-21,sh600862,0.1
2016-09-21,sh600058,0.1
2016-09-21,sh603158,0.1
2016-09-21,sz300233,0.1
2016-09-21,sz002568,0.1
2016-09-21,sz300154,0.1
2016-09-21,sh600576,0.1
2016-09-21,sh601880,0.1
2016-09-21,sz002276,0.1
2016-09-28,sz300101,0.1
2016-09-28,sh600726,0.1
2016-09-28,sz002121,0.1
2016-09-28,sz002440,0.1
2016-09-28,sz000966,0.1
2016-09-28,sz002252,0.1
2016-09-28,sz002617,0.1
2016-09-28,sh600559,0.1
2016-09-28,sz002445,0.1
2016-09-28,sz002568,0.1
2016-10-12,sz002385,0.1
2016-10-12,sz002563,0.1
2016-10-12,sh600058,0.1
2016-10-12,sz300298,0.1
2016-10-12,sh600611,0.1
2016-10-12,sh600559,0.1
2016-10-12,sz002617,0.1
2016-10-12,sz300274,0.1
2016-10-12,sz002445,0.1
2016-10-12,sz002252,0.1
2016-10-19,sz002283,0.1
2016-10-19,sz002588,0.1
2016-10-19,sz002472,0.1
2016-10-19,sz002252,0.1
2016-10-19,sh603019,0.1
2016-10-19,sh600219,0.1
2016-10-19,sz002617,0.1
2016-10-19,sz002445,0.1
2016-10-19,sz300274,0.1
2016-10-19,sz002539,0.1
2016-10-26,sz300341,0.1
2016-10-26,sz002588,0.1
2016-10-26,sz002252,0.1
2016-10-26,sz002472,0.1
2016-10-26,sz002617,0.1
2016-10-26,sh600297,0.1
2016-10-26,sz300274,0.1
2016-10-26,sz002539,0.1
2016-10-26,sh600219,0.1
2016-10-26,sh601021,0.1
2016-11-02,sz002472,0.1
2016-11-02,sz002617,0.1
2016-11-02,sh603019,0.1
2016-11-02,sh601021,0.1
2016-11-02,sz002252,0.1
2016-11-02,sh600782,0.1
2016-11-02,sz300222,0.1
2016-11-02,sh600845,0.1
2016-11-02,sz300274,0.1
2016-11-02,sh600297,0.1
2016-11-09,sz300222,0.1
2016-11-09,sz300182,0.1
2016-11-09,sz002588,0.1
2016-11-09,sz300113,0.1
2016-11-09,sh600845,0.1
2016-11-09,sz300263,0.1
2016-11-09,sh600461,0.1
2016-11-09,sh601021,0.1
2016-11-09,sz300274,0.1
2016-11-09,sh600297,0.1
2016-11-16,sz002688,0.1
2016-11-16,sz300274,0.1
2016-11-16,sz300232,0.1
2016-11-16,sz002701,0.1
2016-11-16,sz002445,0.1
2016-11-16,sz002707,0.1
2016-11-16,sh601021,0.1
2016-11-16,sz002472,0.1
2016-11-16,sh600297,0.1
2016-11-16,sh600461,0.1
2016-11-23,sz002252,0.1
2016-11-23,sz300187,0.1
2016-11-23,sz002688,0.1
2016-11-23,sh600845,0.1
2016-11-23,sh600750,0.1
2016-11-23,sz002472,0.1
2016-11-23,sz300326,0.1
2016-11-23,sh601199,0.1
2016-11-23,sh600461,0.1
2016-11-23,sh601021,0.1
2016-11-30,sz300232,0.1
2016-11-30,sz002701,0.1
2016-11-30,sz300408,0.1
2016-11-30,sh600845,0.1
2016-11-30,sh600729,0.1
2016-11-30,sh601199,0.1
2016-11-30,sz002221,0.1
2016-11-30,sz002688,0.1
2016-11-30,sz300326,0.1
2016-11-30,sh600750,0.1
2016-12-07,sz000967,0.1
2016-12-07,sz002023,0.1
2016-12-07,sh600750,0.1
2016-12-07,sz300187,0.1
2016-12-07,sh601199,0.1
2016-12-07,sh600845,0.1
2016-12-07,sz002688,0.1
2016-12-07,sz300232,0.1
2016-12-07,sz300326,0.1
2016-12-07,sz002221,0.1
2016-12-14,sz300113,0.1
2016-12-14,sz300398,0.1
2016-12-14,sz002612,0.1
2016-12-14,sz002555,0.1
2016-12-14,sh601222,0.1
2016-12-14,sz300026,0.1
2016-12-14,sz300326,0.1
2016-12-14,sz300341,0.1
2016-12-14,sz300232,0.1
2016-12-14,sz300187,0.1
2016-12-21,sz300187,0.0909090909090909
2016-12-21,sz300114,0.0909090909090909
2016-12-21,sz300113,0.0909090909090909
2016-12-21,sz002612,0.0909090909090909
2016-12-21,sh600845,0.0909090909090909
2016-12-21,sz302132,0.0909090909090909
2016-12-21,sz300232,0.0909090909090909
2016-12-21,sz300326,0.0909090909090909
2016-12-21,sh600105,0.0909090909090909
2016-12-21,sh603012,0.0909090909090909
2016-12-21,sz300101,0.0909090909090909
2016-12-28,sz300187,0.1
2016-12-28,sz302132,0.1
2016-12-28,sz300101,0.1
2016-12-28,sz300114,0.1
2016-12-28,sz300326,0.1
2016-12-28,sz300113,0.1
2016-12-28,sz002368,0.1
2016-12-28,sh603012,0.1
2016-12-28,sz002612,0.1
2016-12-28,sz002472,0.1
