candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2025-02-07,-0.1466205222913571,-0.23155313551626516,193.0,193.0,354,0.5451977401129944
2025-02-08,-0.10832909331653554,-0.14509333410033157,194.0,194.0,354,0.5480225988700564
2025-02-09,-0.1314312248456925,-0.18991999934257292,194.0,194.0,354,0.5480225988700564
2025-02-10,-0.04542746709982134,-0.038700266668858084,194.0,194.0,354,0.5480225988700564
2025-02-11,-0.03616794748339751,0.016755350840068534,194.0,194.0,354,0.5480225988700564
2025-02-12,0.05490850821908934,0.12413455888697594,194.0,194.0,354,0.5480225988700564
2025-02-13,0.017920316466472967,0.11500861297235711,192.0,192.0,354,0.5423728813559322
2025-02-14,-0.006582304534630931,0.068919929490946,193.0,193.0,355,0.543661971830986
2025-02-15,0.06293005240675398,0.14013173708669407,193.0,193.0,355,0.543661971830986
2025-02-16,0.041119320943478026,0.07706252336947812,193.0,193.0,355,0.543661971830986
2025-02-17,0.005453348979231043,0.07644156295069707,193.0,193.0,356,0.5421348314606742
2025-02-18,0.033752226504377494,0.11740658885743283,193.0,193.0,356,0.5421348314606742
2025-02-19,0.03082530670771004,0.0772994539246342,194.0,194.0,357,0.5434173669467787
2025-02-20,0.0488761324339195,0.09572713489170943,194.0,194.0,357,0.5434173669467787
2025-02-21,0.09323373997345272,0.11555454854423926,195.0,195.0,360,0.5416666666666666
2025-02-22,0.12140028874867004,0.132355273592387,195.0,195.0,360,0.5416666666666666
2025-02-23,0.13095564279813057,0.13079512534593535,195.0,195.0,360,0.5416666666666666
2025-02-24,-0.0010081734491964845,-0.0050834290893201056,195.0,195.0,360,0.5416666666666666
2025-02-25,-0.009699198191031504,-0.024357513407549665,196.0,196.0,361,0.5429362880886427
2025-02-26,0.013851596449007457,-0.04043860418044609,196.0,196.0,361,0.5429362880886427
2025-02-27,0.0369677929984141,-0.006464311612970062,196.0,196.0,361,0.5429362880886427
2025-02-28,-0.047892667999773826,-0.019626493883201646,197.0,197.0,362,0.5441988950276243
2025-03-01,-0.04618601520947167,-0.050447497873168656,197.0,197.0,362,0.5441988950276243
2025-03-02,-0.012218329534813865,-0.019378494360365282,197.0,197.0,362,0.5441988950276243
2025-03-03,0.02596088037906667,-0.14308554648292326,192.0,192.0,362,0.5303867403314917
2025-03-04,0.052264271019269885,-0.14458773024441854,192.0,192.0,362,0.5303867403314917
2025-03-05,0.071699981842491,-0.053983669261861496,192.0,192.0,362,0.5303867403314917
2025-03-06,0.03595096593256536,-0.08154009440360253,192.0,192.0,362,0.5303867403314917
2025-03-07,0.054017885598493555,-0.0386413883840165,192.0,192.0,360,0.5333333333333333
2025-03-08,-0.013155096067419944,-0.04854969752868731,192.0,192.0,360,0.5333333333333333
2025-03-09,0.051510515535649774,0.008740132382063316,192.0,192.0,360,0.5333333333333333
2025-03-10,0.03998580709834667,-0.02561341996039389,192.0,192.0,360,0.5333333333333333
2025-03-11,-0.00406583236852786,-0.042561308086699404,192.0,192.0,360,0.5333333333333333
2025-03-12,0.007541159712171924,-0.012219230664894339,192.0,192.0,360,0.5333333333333333
2025-03-13,0.04768932715813207,0.019847363922867366,193.0,193.0,360,0.5361111111111111
2025-03-14,0.10134133556375355,0.08079039170327028,194.0,194.0,361,0.5373961218836565
2025-03-15,0.136367902652763,0.1331643197889659,194.0,194.0,361,0.5373961218836565
2025-03-16,0.16008610220749056,0.1482719940174136,194.0,194.0,361,0.5373961218836565
2025-03-17,0.13486293534658067,0.14934524372054417,194.0,194.0,361,0.5373961218836565
2025-03-18,0.09555581732506682,0.10328097200593327,194.0,194.0,361,0.5373961218836565
2025-03-19,0.0812590226859463,0.1001927083119327,194.0,194.0,361,0.5373961218836565
2025-03-20,0.09188411507157489,0.1127903024810241,195.0,195.0,362,0.5386740331491713
2025-03-21,0.059497162071506876,0.09184550040242571,196.0,196.0,363,0.5399449035812672
2025-03-22,0.08621075830940964,0.13024089760855534,196.0,196.0,363,0.5399449035812672
2025-03-23,0.08305635033878225,0.14170325685916696,196.0,196.0,363,0.5399449035812672
2025-03-24,0.053353461881290774,0.08740067002217222,195.0,195.0,363,0.5371900826446281
2025-03-25,-0.03503149939459423,-0.010985823458629841,196.0,196.0,360,0.5444444444444444
2025-03-26,-0.04837687604284922,-0.009150868469215099,197.0,197.0,361,0.5457063711911357
2025-03-27,-0.06932175089197351,0.003946049274212935,198.0,198.0,362,0.5469613259668509
2025-03-28,0.050911363350827264,0.015044457791186358,198.0,198.0,363,0.5454545454545454
2025-03-29,-0.034330358000266986,-0.07725643141078527,200.0,200.0,367,0.5449591280653951
2025-03-30,-0.08170978195865154,-0.10434221129634469,202.0,202.0,369,0.5474254742547425
2025-03-31,-0.1155620861798208,-0.1710394037712719,202.0,202.0,369,0.5474254742547425
2025-04-01,-0.045701484467042204,-0.16286712704883935,203.0,203.0,370,0.5486486486486486
2025-04-02,-0.012025222199191903,-0.08199676375061955,204.0,204.0,371,0.5498652291105122
2025-04-03,-0.158863287392588,-0.16071410902460226,204.0,204.0,372,0.5483870967741935
2025-04-04,-0.19350844008868323,-0.1416556392862615,205.0,205.0,373,0.5495978552278821
2025-04-05,-0.21877279762223542,-0.1933250686019139,205.0,205.0,373,0.5495978552278821
2025-04-06,-0.1839110486598017,-0.17142678051566348,205.0,205.0,373,0.5495978552278821
2025-04-07,-0.14889483851276583,-0.15003830563719686,205.0,205.0,373,0.5495978552278821
2025-04-08,-0.1072780083731847,-0.10741385168178402,206.0,206.0,376,0.5478723404255319
2025-04-09,-0.22330561611794658,-0.11186566319019037,206.0,206.0,376,0.5478723404255319
2025-04-10,-0.16267967832276517,-0.03140908825719747,206.0,206.0,376,0.5478723404255319
2025-04-11,-0.17196995422139094,-0.0757707104297721,206.0,206.0,376,0.5478723404255319
2025-04-12,-0.2285297696369828,-0.05797856458936054,206.0,206.0,376,0.5478723404255319
2025-04-13,-0.28693378457035573,-0.09827661785238821,207.0,207.0,377,0.5490716180371353
2025-04-14,-0.26721232961949687,-0.09999215291532725,207.0,207.0,377,0.5490716180371353
2025-04-15,-0.11652054006307681,-0.06596827613079195,207.0,207.0,377,0.5490716180371353
2025-04-16,-0.28596406806091407,-0.10903836819168626,208.0,208.0,379,0.5488126649076517
2025-04-17,-0.20924115712084504,-0.12424855845908477,208.0,208.0,379,0.5488126649076517
2025-04-18,-0.1342320725616466,-0.12969867660943174,208.0,208.0,379,0.5488126649076517
2025-04-19,-0.10315245442216579,-0.08419869604080131,209.0,209.0,381,0.5485564304461942
2025-04-20,-0.04769588322391353,-0.02569716789514697,211.0,211.0,384,0.5494791666666666
2025-04-21,-0.021879446793921346,0.021806057664056414,211.0,211.0,384,0.5494791666666666
2025-04-22,0.060050582830242664,0.05677878412386148,211.0,211.0,385,0.548051948051948
2025-04-23,0.04465572628997039,0.0302395613059561,212.0,212.0,386,0.5492227979274611
2025-04-24,0.10330664817845768,0.07857625948843378,212.0,212.0,387,0.5478036175710594
2025-04-25,0.18505546098275716,0.1642331859348886,212.0,212.0,387,0.5478036175710594
2025-04-26,0.19182639582320835,0.18178352428093514,213.0,213.0,388,0.5489690721649485
2025-04-27,0.15199086688024496,0.10553197513417659,213.0,213.0,388,0.5489690721649485
2025-04-28,0.16859084884677958,0.1426096696560956,213.0,213.0,388,0.5489690721649485
2025-04-29,0.16620656581494345,0.08861491999076099,213.0,213.0,389,0.5475578406169666
2025-04-30,0.2101414723514504,0.15337366273032432,215.0,215.0,392,0.548469387755102
2025-05-01,0.1702277098018185,0.09832041343669252,215.0,215.0,391,0.5498721227621484
2025-05-02,0.2349273668427122,0.14703566857446448,215.0,215.0,391,0.5498721227621484
2025-05-03,0.12912462228553498,0.07135117112611486,216.0,216.0,393,0.549618320610687
2025-05-04,0.08565372026723407,0.030829135855392417,216.0,216.0,393,0.549618320610687
2025-05-05,0.0448303446889774,-0.03425975541504423,216.0,216.0,393,0.549618320610687
2025-05-06,0.03814553580075084,-0.03426156888719777,217.0,217.0,395,0.549367088607595
2025-05-07,0.01981973799467988,-0.07184313007041625,217.0,217.0,395,0.549367088607595
2025-05-08,0.03786518376829237,-0.03958315114245984,218.0,218.0,397,0.5491183879093199
2025-05-09,0.02917855248704408,-0.02752522078901368,219.0,219.0,399,0.5488721804511278
2025-05-10,0.01885334627587856,-0.013147942920470257,219.0,219.0,400,0.5475
2025-05-11,-3.587885623494183e-05,-0.02162646954653993,219.0,219.0,400,0.5475
2025-05-12,-0.01709328082335885,-0.056493424886035176,219.0,219.0,400,0.5475
