"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-13","Equity","600971.XSHG","Long","100 shares","100 shares","49.43","4943","-360","53.03","-","0","-58","0 shares","-6.79%","96873.48"
"2011-01-13","","Cash","","","","","35650.48","","","","","","","","0"
"2011-01-14","Equity","002191.XSHE","Long","1700 shares","1700 shares","11.9","20230","884","11.38","-","0","442","0 shares","4.57%","96156.6"
"2011-01-14","Equity","600449.XSHG","Long","300 shares","300 shares","33.06","9918","-951","36.23","-","0","-414","0 shares","-8.75%","96156.6"
"2011-01-14","Equity","600012.XSHG","Long","3300 shares","3300 shares","5.76","19008","-594","5.94","-","0","-264","0 shares","-3.03%","96156.6"
"2011-01-14","Equity","600971.XSHG","Long","100 shares","100 shares","44.8","4480","-823","53.03","-","0","-463","0 shares","-15.52%","96156.6"
"2011-01-14","","Cash","","","","","42520.6","","","","","","","","0"
"2011-01-17","Equity","002191.XSHE","Long","1700 shares","1700 shares","10.97","18649","-697","11.38","-","0","-1581","0 shares","-3.6%","93806.32"
"2011-01-17","Equity","600012.XSHG","Long","3300 shares","3300 shares","5.57","18381","-1221","5.94","-","0","-627","0 shares","-6.23%","93806.32"
"2011-01-17","","Cash","","","","","56776.32","","","","","","","","0"
"2011-01-18","Equity","002191.XSHE","Long","1700 shares","1700 shares","10.57","17969","-1377","11.38","-","0","-680","0 shares","-7.12%","93232.42"
"2011-01-18","Equity","600012.XSHG","Long","1700 shares","1700 shares","5.65","9605","-493","5.94","-","0","136","0 shares","-4.88%","93232.42"
"2011-01-18","","Cash","","","","","65658.42","","","","","","","","0"
"2011-01-19","Equity","600012.XSHG","Long","900 shares","900 shares","5.73","5157","-189","5.94","-","0","72","0 shares","-3.54%","93272.54"
"2011-01-19","","Cash","","","","","88115.54","","","","","","","","0"
"2011-01-20","Equity","600012.XSHG","Long","900 shares","900 shares","5.47","4923","-423","5.94","-","0","-234","0 shares","-7.91%","93038.54"
"2011-01-20","","Cash","","","","","88115.54","","","","","","","","0"
"2011-01-21","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-24","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-25","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-26","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-27","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-28","","Cash","","","","","93010.63","","","","","","","","0"
"2011-01-31","","Cash","","","","","93010.63","","","","","","","","0"
"2011-02-01","Equity","600650.XSHG","Long","1700 shares","0 shares","11.32","19244","1054","10.7","-","0","1054","1700 shares","5.79%","93485.33"
"2011-02-01","Equity","000089.XSHE","Long","3200 shares","0 shares","5.7","18240","-192","5.76","-","0","-192","3200 shares","-1.04%","93485.33"
"2011-02-01","Equity","600805.XSHG","Long","1000 shares","0 shares","17.32","17320","-330","17.65","-","0","-330","1000 shares","-1.87%","93485.33"
"2011-02-01","Equity","600743.XSHG","Long","2900 shares","0 shares","6.32","18328","58","6.3","-","0","58","2900 shares","0.32%","93485.33"
"2011-02-01","Equity","600258.XSHG","Long","800 shares","0 shares","22.99","18392","-88","23.1","-","0","-88","800 shares","-0.48%","93485.33"
"2011-02-01","","Cash","","","","","1961.33","","","","","","","","0"
"2011-02-09","Equity","600650.XSHG","Long","600 shares","600 shares","12.01","7206","786","10.7","-","0","414","0 shares","12.24%","92852.72"
"2011-02-09","Equity","000089.XSHE","Long","1000 shares","1000 shares","5.67","5670","-90","5.76","-","0","-30","0 shares","-1.56%","92852.72"
"2011-02-09","Equity","600805.XSHG","Long","300 shares","300 shares","17.12","5136","-159","17.65","-","0","-60","0 shares","-3%","92852.72"
"2011-02-09","Equity","600743.XSHG","Long","900 shares","900 shares","6.23","5607","-63","6.3","-","0","-81","0 shares","-1.11%","92852.72"
"2011-02-09","Equity","600258.XSHG","Long","300 shares","300 shares","22.51","6753","-177","23.1","-","0","-144","0 shares","-2.55%","92852.72"
"2011-02-09","","Cash","","","","","62480.72","","","","","","","","0"
"2011-02-10","Equity","600650.XSHG","Long","200 shares","200 shares","11.76","2352","212","10.7","-","0","-50","0 shares","9.91%","93294.31"
"2011-02-10","Equity","000089.XSHE","Long","300 shares","300 shares","5.75","1725","-3","5.76","-","0","24","0 shares","-0.17%","93294.31"
"2011-02-10","Equity","600805.XSHG","Long","300 shares","300 shares","18.59","5577","282","17.65","-","0","441","0 shares","5.33%","93294.31"
"2011-02-10","Equity","600743.XSHG","Long","300 shares","300 shares","6.37","1911","21","6.3","-","0","42","0 shares","1.11%","93294.31"
"2011-02-10","Equity","600258.XSHG","Long","300 shares","300 shares","22.89","6867","-63","23.1","-","0","114","0 shares","-0.91%","93294.31"
"2011-02-10","","Cash","","","","","74862.31","","","","","","","","0"
"2011-02-11","Equity","600650.XSHG","Long","200 shares","200 shares","11.66","2332","192","10.7","-","0","-20","0 shares","8.97%","93535.31"
"2011-02-11","Equity","000089.XSHE","Long","300 shares","300 shares","5.8","1740","12","5.76","-","0","15","0 shares","0.69%","93535.31"
