trade_date,stock_code,target_weight
2018-06-22,sz002454,0.1
2018-06-22,sz002526,0.1
2018-06-22,sh600523,0.1
2018-06-22,sz002034,0.1
2018-06-22,sh603977,0.1
2018-06-22,sz002625,0.1
2018-06-22,sh603969,0.1
2018-06-22,sz000065,0.1
2018-06-22,sh600366,0.1
2018-06-29,sz002761,0.1
2018-06-29,sz002526,0.1
2018-06-29,sh603977,0.1
2018-06-29,sz000544,0.1
2018-06-29,sh600969,0.1
2018-06-29,sh600366,0.1
2018-06-29,sz000065,0.1
2018-06-29,sz002625,0.1
2018-06-29,sh603969,0.1
2018-06-29,sz002034,0.1
2018-07-06,sz002454,0.1
2018-07-06,sz002526,0.1
2018-07-06,sh600590,0.1
2018-07-06,sz000544,0.1
2018-07-06,sz002034,0.1
2018-07-06,sz300259,0.1
2018-07-06,sh600366,0.1
2018-07-06,sz000065,0.1
2018-07-06,sz002625,0.1
2018-07-06,sz002611,0.1
2018-07-13,sz300259,0.1
2018-07-13,sz002526,0.1
2018-07-13,sz002454,0.1
2018-07-13,sh600366,0.1
2018-07-13,sh600590,0.1
2018-07-13,sz002034,0.1
2018-07-13,sz000065,0.1
2018-07-13,sz002611,0.1
2018-07-13,sz002625,0.1
2018-07-13,sz000544,0.1
2018-07-20,sh600452,0.1
2018-07-20,sz002324,0.1
2018-07-20,sz002627,0.1
2018-07-20,sz000544,0.1
2018-07-20,sz002526,0.1
2018-07-20,sz002454,0.1
2018-07-20,sz002034,0.1
2018-07-20,sz002398,0.1
2018-07-20,sz300387,0.1
2018-07-20,sz002625,0.1
2018-07-27,sz002270,0.1
2018-07-27,sz002541,0.1
2018-07-27,sz002761,0.1
2018-07-27,sz002627,0.1
2018-07-27,sh603788,0.1
2018-07-27,sh603556,0.1
2018-07-27,sz002398,0.1
2018-07-27,sz002734,0.1
2018-07-27,sz002625,0.1
2018-07-27,sz002034,0.1
2018-08-03,sz002270,0.1
2018-08-03,sz002541,0.1
2018-08-03,sh600885,0.1
2018-08-03,sz002761,0.1
2018-08-03,sz002627,0.1
2018-08-03,sz002681,0.1
2018-08-03,sh603556,0.1
2018-08-03,sz002398,0.1
2018-08-03,sz002734,0.1
2018-08-03,sh600452,0.1
2018-08-10,sz002292,0.1
2018-08-10,sz002625,0.1
2018-08-10,sz002543,0.1
2018-08-10,sz000921,0.1
2018-08-10,sh600750,0.1
2018-08-10,sh600452,0.1
2018-08-10,sz002761,0.1
2018-08-10,sz002681,0.1
2018-08-10,sh603556,0.1
2018-08-10,sz002627,0.1
2018-08-17,sz000921,0.1
2018-08-17,sh600120,0.1
2018-08-17,sz002625,0.1
2018-08-17,sz002543,0.1
2018-08-17,sz002605,0.1
2018-08-17,sz002627,0.1
2018-08-17,sh603633,0.1
2018-08-17,sh600452,0.1
2018-08-17,sh603788,0.1
2018-08-17,sz002681,0.1
2018-08-24,sz002543,0.1
2018-08-24,sh600638,0.1
2018-08-24,sz002625,0.1
2018-08-24,sz002627,0.1
2018-08-24,sz002034,0.1
2018-08-24,sh600452,0.1
2018-08-24,sz002681,0.1
2018-08-24,sh603456,0.1
2018-08-24,sh603633,0.1
2018-08-24,sh603788,0.1
