Date,Order_Time,Security_Type,Symbol,Trade_Side,Order_Type,Filled_Qty,Filled_Price,Turnover,Order_Qty,Order_Price,Realized_PnL,Commission,Status,Last_Updated
2022-05-11,09:30:00,Stock,紫金矿业(601899.XSHG),Buy,Market_Order,200Shares,9.51,1902,200Shares,-,0,5,Filled,2022-05-11 09:30:00
2022-05-13,14:50:00,Stock,宁德时代(300750.XSHE),Sell,Market_Order,-100Shares,414.97,-41497,-100Shares,-,5567,53.95,Filled,2022-05-13 14:50:00
2022-05-17,11:25:00,Stock,中国中免(601888.XSHG),Sell,Market_Order,-200Shares,175.17,-35034,-200Shares,-,3834,45.54,Filled,2022-05-17 11:25:00
2022-05-19,11:25:00,Stock,大华股份(002236.XSHE),Sell,Market_Order,-2400Shares,15.3,-36720,-2400Shares,-,1176,47.74,Filled,2022-05-19 11:25:00
2022-05-26,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,4500Shares,25.56,115020,4500Shares,-,0,34.51,Filled,2022-05-26 09:30:00
2022-06-06,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-4500Shares,31.94,-143730,-4500Shares,-,28710,186.85,Filled,2022-06-06 11:25:00
2022-06-09,11:25:00,Stock,紫金矿业(601899.XSHG),Sell,Market_Order,-200Shares,10.29,-2058,-200Shares,-,156,7.06,Filled,2022-06-09 11:25:00
2022-06-10,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,5900Shares,12.39,73101,5900Shares,-,0,21.93,Filled,2022-06-10 09:30:00
2022-06-10,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,3100Shares,23.29,72199,3100Shares,-,0,21.66,Filled,2022-06-10 09:30:00
2022-06-14,09:30:00,Stock,华能国际(600011.XSHG),Buy,Market_Order,300Shares,6.01,1803,300Shares,-,0,5,Filled,2022-06-14 09:30:00
2022-06-16,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-3100Shares,26.52,-82212,-3100Shares,-,10013,106.88,Filled,2022-06-16 11:25:00
2022-06-20,11:25:00,Stock,华能国际(600011.XSHG),Sell,Market_Order,-300Shares,6.99,-2097,-300Shares,-,294,7.1,Filled,2022-06-20 11:25:00
2022-06-23,09:30:00,Stock,横店东磁(002056.XSHE),Buy,Market_Order,1200Shares,22.98,27576,1200Shares,-,0,8.27,Filled,2022-06-23 09:30:00
2022-06-23,09:30:00,Stock,紫光国微(002049.XSHE),Buy,Market_Order,100Shares,181.2,18120,100Shares,-,0,5.44,Filled,2022-06-23 09:30:00
2022-06-23,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,1600Shares,17.4,27840,1600Shares,-,0,8.35,Filled,2022-06-23 09:30:00
2022-06-28,11:25:00,Stock,横店东磁(002056.XSHE),Sell,Market_Order,-1200Shares,27.06,-32472,-1200Shares,-,4896,42.21,Filled,2022-06-28 11:25:00
2022-07-01,11:25:00,Stock,紫光国微(002049.XSHE),Sell,Market_Order,-100Shares,201.45,-20145,-100Shares,-,2025,26.19,Filled,2022-07-01 11:25:00
2022-07-04,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-1600Shares,19.2,-30720,-1600Shares,-,2880,39.94,Filled,2022-07-04 11:25:00
2022-07-07,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,5700Shares,16.48,93936,5700Shares,-,0,28.18,Filled,2022-07-07 09:30:00
2022-07-12,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-5700Shares,15.94,-90858,-5700Shares,-,-3078,118.12,Filled,2022-07-12 11:25:00
2022-07-13,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,1000Shares,29.26,29260,1000Shares,-,0,8.78,Filled,2022-07-13 09:30:00
2022-07-13,09:30:00,Stock,横店东磁(002056.XSHE),Buy,Market_Order,1300Shares,22.79,29627,1300Shares,-,0,8.89,Filled,2022-07-13 09:30:00
2022-07-15,11:25:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-5900Shares,11.84,-69856,-5900Shares,-,-3245,90.81,Filled,2022-07-15 11:25:00
2022-08-02,11:25:00,Stock,横店东磁(002056.XSHE),Sell,Market_Order,-1300Shares,21.36,-27768,-1300Shares,-,-1859,36.1,Filled,2022-08-02 11:25:00
2022-08-03,09:30:00,Stock,中国化学(601117.XSHG),Buy,Market_Order,13800Shares,9.35,129030,13800Shares,-,0,38.71,Filled,2022-08-03 09:30:00
2022-08-03,14:50:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-1000Shares,28.02,-28020,-1000Shares,-,-1240,36.43,Filled,2022-08-03 14:50:00
2022-08-04,09:30:00,Stock,华能国际(600011.XSHG),Buy,Market_Order,2200Shares,6.4,14080,2200Shares,-,0,5,Filled,2022-08-04 09:30:00
2022-08-04,09:30:00,Stock,特变电工(600089.XSHG),Buy,Market_Order,600Shares,23.59,14154,600Shares,-,0,5,Filled,2022-08-04 09:30:00
2022-08-09,11:25:00,Stock,中国化学(601117.XSHG),Sell,Market_Order,-13800Shares,9,-124200,-13800Shares,-,-4830,161.46,Filled,2022-08-09 11:25:00
2022-08-17,11:25:00,Stock,华能国际(600011.XSHG),Sell,Market_Order,-2200Shares,7.36,-16192,-2200Shares,-,2112,21.19,Filled,2022-08-17 11:25:00
2022-08-26,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,25700Shares,5.45,140065,25700Shares,-,0,42.02,Filled,2022-08-26 09:30:00
2022-08-31,14:50:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-25700Shares,5.51,-141607,-25700Shares,-,1542,184.09,Filled,2022-08-31 14:50:00
2022-09-01,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,600Shares,112.07,67242,600Shares,-,0,20.17,Filled,2022-09-01 09:30:00
2022-09-01,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,2000Shares,34.8,69600,2000Shares,-,0,20.88,Filled,2022-09-01 09:30:00
2022-09-06,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-2000Shares,39.97,-79940,-2000Shares,-,10340,103.92,Filled,2022-09-06 11:25:00
2022-09-07,11:25:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-600Shares,124.55,-74730,-600Shares,-,7488,97.15,Filled,2022-09-07 11:25:00
2022-09-16,14:50:00,Stock,特变电工(600089.XSHG),Sell,Market_Order,-600Shares,22.59,-13554,-600Shares,-,-600,18.55,Filled,2022-09-16 14:50:00
2022-09-19,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,1600Shares,35.1,56160,1600Shares,-,0,16.85,Filled,2022-09-19 09:30:00
2022-09-19,09:30:00,Stock,宁德时代(300750.XSHE),Buy,Market_Order,100Shares,409.63,40963,100Shares,-,0,12.29,Filled,2022-09-19 09:30:00
2022-09-19,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,1500Shares,36.82,55230,1500Shares,-,0,16.57,Filled,2022-09-19 09:30:00
2022-09-21,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-1500Shares,35.5,-53250,-1500Shares,-,-1980,69.22,Filled,2022-09-21 11:25:00
2022-09-22,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1600Shares,40.86,-65376,-1600Shares,-,9216,84.99,Filled,2022-09-22 11:25:00
2022-09-26,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,4100Shares,33.6,137760,4100Shares,-,0,41.33,Filled,2022-09-26 09:30:00
2022-09-27,09:30:00,Stock,紫金矿业(601899.XSHG),Buy,Market_Order,100Shares,7.71,771,100Shares,-,0,5,Filled,2022-09-27 09:30:00
2022-09-27,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-4100Shares,35.77,-146657,-4100Shares,-,8897,190.65,Filled,2022-09-27 11:25:00
2022-09-29,09:30:00,Stock,中国铝业(601600.XSHG),Buy,Market_Order,36100Shares,4.06,146566,36100Shares,-,0,43.97,Filled,2022-09-29 09:30:00
2022-10-10,11:25:00,Stock,宁德时代(300750.XSHE),Sell,Market_Order,-100Shares,394.03,-39403,-100Shares,-,-1494.72,51.22,Filled,2022-10-10 11:25:00
2022-10-12,09:30:00,Stock,三七互娱(002555.XSHE),Buy,Market_Order,2600Shares,14.8,38480,2600Shares,-,0,11.54,Filled,2022-10-12 09:30:00
2022-10-17,11:25:00,Stock,紫金矿业(601899.XSHG),Sell,Market_Order,-100Shares,8.02,-802,-100Shares,-,31,5.8,Filled,2022-10-17 11:25:00
2022-10-20,09:30:00,Stock,新奥股份(600803.XSHG),Buy,Market_Order,100Shares,16.8,1680,100Shares,-,0,5,Filled,2022-10-20 09:30:00
2022-10-25,11:25:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-2600Shares,14.28,-37128,-2600Shares,-,-1352,48.27,Filled,2022-10-25 11:25:00
2022-10-26,09:30:00,Stock,东方财富(300059.XSHE),Buy,Market_Order,2300Shares,15.61,35903,2300Shares,-,0,10.77,Filled,2022-10-26 09:30:00
2022-10-28,14:50:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-36100Shares,3.93,-141873,-36100Shares,-,-4693,184.43,Filled,2022-10-28 14:50:00
2022-10-28,14:50:00,Stock,新奥股份(600803.XSHG),Sell,Market_Order,-100Shares,16.05,-1605,-100Shares,-,-75,6.6,Filled,2022-10-28 14:50:00
2022-10-31,09:30:00,Stock,宁德时代(300750.XSHE),Buy,Market_Order,200Shares,360,72000,200Shares,-,0,21.6,Filled,2022-10-31 09:30:00
2022-10-31,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,1800Shares,39.96,71928,1800Shares,-,0,21.58,Filled,2022-10-31 09:30:00
2022-11-03,11:25:00,Stock,宁德时代(300750.XSHE),Sell,Market_Order,-200Shares,382,-76400,-200Shares,-,4400,99.32,Filled,2022-11-03 11:25:00
2022-11-04,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1800Shares,47.31,-85158,-1800Shares,-,13230,110.71,Filled,2022-11-04 11:25:00
2022-11-11,14:50:00,Stock,东方财富(300059.XSHE),Sell,Market_Order,-2300Shares,17.99,-41377,-2300Shares,-,5474,53.79,Filled,2022-11-11 14:50:00
2022-11-15,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,1700Shares,115.5,196350,1700Shares,-,0,58.9,Filled,2022-11-15 09:30:00
2022-11-22,11:25:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-1700Shares,111.82,-190094,-1700Shares,-,-6256,247.12,Filled,2022-11-22 11:25:00
2022-12-08,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,1800Shares,105.95,190710,1800Shares,-,0,57.21,Filled,2022-12-08 09:30:00
2022-12-13,11:25:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-1800Shares,102.18,-183924,-1800Shares,-,-6786,239.1,Filled,2022-12-13 11:25:00
2022-12-15,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,1900Shares,98.64,187416,1900Shares,-,0,56.22,Filled,2022-12-15 09:30:00
2022-12-20,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,100Shares,12.29,1229,100Shares,-,0,5,Filled,2022-12-20 09:30:00
2022-12-21,14:50:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-1900Shares,95.35,-181165,-1900Shares,-,-6251,235.51,Filled,2022-12-21 14:50:00
2022-12-23,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,7700Shares,23.5,180950,7700Shares,-,0,54.28,Filled,2022-12-23 09:30:00
2022-12-23,14:50:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-100Shares,11.86,-1186,-100Shares,-,-43,6.19,Filled,2022-12-23 14:50:00
2023-01-04,11:25:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-7700Shares,27.39,-210903,-7700Shares,-,29953,274.17,Filled,2023-01-04 11:25:00
2023-02-02,09:30:00,Stock,中国中免(601888.XSHG),Buy,Market_Order,900Shares,213.58,192222,900Shares,-,0,57.67,Filled,2023-02-02 09:30:00
2023-02-06,11:25:00,Stock,中国中免(601888.XSHG),Sell,Market_Order,-900Shares,205.24,-184716,-900Shares,-,-7506,240.13,Filled,2023-02-06 11:25:00
2023-02-07,09:30:00,Stock,紫金矿业(601899.XSHG),Buy,Market_Order,17800Shares,11.45,203810,17800Shares,-,0,61.14,Filled,2023-02-07 09:30:00
2023-02-20,11:25:00,Stock,紫金矿业(601899.XSHG),Sell,Market_Order,-17800Shares,11.59,-206302,-17800Shares,-,2492,268.19,Filled,2023-02-20 11:25:00
2023-03-20,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,700Shares,95.11,66577,700Shares,-,0,19.97,Filled,2023-03-20 09:30:00
2023-03-20,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,1200Shares,54.83,65796,1200Shares,-,0,19.74,Filled,2023-03-20 09:30:00
2023-03-20,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,1700Shares,39.58,67286,1700Shares,-,0,20.19,Filled,2023-03-20 09:30:00
2023-03-21,14:50:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-1200Shares,63.54,-76248,-1200Shares,-,10452,99.12,Filled,2023-03-21 14:50:00
2023-03-23,11:25:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-700Shares,100,-70000,-700Shares,-,3423,91,Filled,2023-03-23 11:25:00
2023-03-23,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1700Shares,45.79,-77843,-1700Shares,-,10557,101.2,Filled,2023-03-23 11:25:00
2023-03-28,09:30:00,Stock,中国化学(601117.XSHG),Buy,Market_Order,23900Shares,9.64,230396,23900Shares,-,0,69.12,Filled,2023-03-28 09:30:00
2023-03-29,11:25:00,Stock,中国化学(601117.XSHG),Sell,Market_Order,-23900Shares,9.3,-222270,-23900Shares,-,-8126,288.95,Filled,2023-03-29 11:25:00
2023-03-30,09:30:00,Stock,中国化学(601117.XSHG),Buy,Market_Order,11900Shares,9.29,110551,11900Shares,-,0,33.17,Filled,2023-03-30 09:30:00
2023-03-30,09:30:00,Stock,紫光国微(002049.XSHE),Buy,Market_Order,1000Shares,105.81,105810,1000Shares,-,0,31.74,Filled,2023-03-30 09:30:00
2023-03-31,11:25:00,Stock,紫光国微(002049.XSHE),Sell,Market_Order,-1000Shares,109.88,-109880,-1000Shares,-,4070,142.84,Filled,2023-03-31 11:25:00
2023-04-06,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,2600Shares,43.85,114010,2600Shares,-,0,34.2,Filled,2023-04-06 09:30:00
2023-04-11,11:25:00,Stock,中国化学(601117.XSHG),Sell,Market_Order,-11900Shares,9.75,-116025,-11900Shares,-,5474,150.83,Filled,2023-04-11 11:25:00
2023-04-19,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,10400Shares,11.28,117312,10400Shares,-,0,35.19,Filled,2023-04-19 09:30:00
2023-04-21,14:50:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-10400Shares,10.86,-112944,-10400Shares,-,-4368,146.83,Filled,2023-04-21 14:50:00
2023-04-24,14:50:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-2600Shares,42.35,-110110,-2600Shares,-,-3900,143.14,Filled,2023-04-24 14:50:00
2023-04-25,09:30:00,Stock,紫光国微(002049.XSHE),Buy,Market_Order,1000Shares,105,105000,1000Shares,-,0,31.5,Filled,2023-04-25 09:30:00
2023-04-25,09:30:00,Stock,中国中免(601888.XSHG),Buy,Market_Order,600Shares,162.11,97266,600Shares,-,0,29.18,Filled,2023-04-25 09:30:00
2023-04-26,09:30:00,Stock,巨化股份(600160.XSHG),Buy,Market_Order,1300Shares,15.8,20540,1300Shares,-,0,6.16,Filled,2023-04-26 09:30:00
2023-04-28,14:50:00,Stock,巨化股份(600160.XSHG),Sell,Market_Order,-1300Shares,15.2,-19760,-1300Shares,-,-780,25.69,Filled,2023-04-28 14:50:00
2023-05-04,11:25:00,Stock,中国中免(601888.XSHG),Sell,Market_Order,-600Shares,153.71,-92226,-600Shares,-,-5040,119.89,Filled,2023-05-04 11:25:00
2023-05-05,11:25:00,Stock,紫光国微(002049.XSHE),Sell,Market_Order,-1000Shares,101.5,-101500,-1000Shares,-,-3500,131.95,Filled,2023-05-05 11:25:00
