year,1,2,3,4,5,6,7,8,9,10,11,12
2021,0.21800128691423057,0.35017696164549655,0.17513505961090686,0.03354054761719913,0.16596185134952887,0.23359917951289338,0.16559952144629564,0.10935954908686443,0.12710366988415786,0.11883898599867321,0.14155575793396796,0.04238513315595001
2022,0.08263085920479661,0.12855729369389218,0.11669692871110021,0.04826892352354499,0.22752872301710617,0.23519753930280246,0.14723480712038053,0.14619240897678928,0.18977808235225513,0.10430971621790645,0.2792303484919519,0.12093068977511608
2023,0.0698672436855767,0.22464031536532345,0.13247612263395517,0.12816279828341726,0.11805484241484833,0.2271133466287805,0.12631620724925624,0.19921936418179254,0.03563490423077021,0.188170288095099,0.11964214273878185,0.01943110449141431
2024,-0.011454395931194529,0.3266007820954053,0.059491315716305955,0.059798086960003285,0.07269966469135153,0.2989691704861512,0.15658325131775302,0.02159148286670281,0.038692272071763484,0.15984625082389997,0.36260325745902955,0.1157673524307145
2025,0.1118697667094088,0.15460414599861125,0.0873347953586083,0.13074095527658328,0.09447409285639069,0.09635037998856619,0.07432364335998949,0.2079627128521963,0.18098594656999906,0.09043460031305185,0.22602916518112587,0.1673659612535054
2026,0.06210621349590551,0.018579390598723107,,,,,,,,,,
