,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2022-09-02,0.2600546794813249,0.398339131039877,0.5100084864616669,0.5695705671052184,0.7411661193356786,0.9687869720817088,0.9196846548023021,1.2439625048684728,1.8749504599342877,5.161079156447378
2022-09-03,0.26096930523055945,0.3990941353436126,0.5110428163944897,0.5709898579844932,0.742539389090604,0.970014053346718,0.9230311507031694,1.245484320063918,1.8765562911381486,5.182505381253621
2022-09-04,0.26526252460159516,0.40744121074864365,0.523415487259103,0.5854069929656082,0.7617891036300085,0.9946825755879652,0.94505844105337,1.2735112258136654,1.9173395910450577,5.307727037238018
2022-09-05,0.2630287934317048,0.40604597624205846,0.5225847717249351,0.5826046890201477,0.7560055255992261,0.985896947686256,0.9384310736350446,1.266747227668321,1.9176293623564025,5.318223832599622
2022-09-06,0.25143732773403,0.37584579005101265,0.4820096102974974,0.5390725613730347,0.6958420138363642,0.9068456648557587,0.8606667606385272,1.160714439559199,1.7745152907706183,4.988050973576748
2022-09-07,0.2616005568156501,0.3958300384912333,0.5075874620081346,0.5663394361744299,0.7334586274938629,0.9583954830278567,0.9103441411896014,1.2222578501906358,1.8542087083002143,5.262847863967653
2022-09-08,0.261461008041595,0.40076148107696447,0.5161691864580671,0.5738191788348453,0.7448313118799671,0.9785394738872019,0.9287180408293196,1.2502352570447688,1.8711914556740414,5.246965550444783
2022-09-09,0.27362706040809637,0.42005636322304446,0.5433994053400587,0.604069265895685,0.7862339033335044,1.0299049120811048,0.9814299042069776,1.3225458373351415,1.9965124905100529,5.6122913893703625
2022-09-10,0.272103098396944,0.4182967488544754,0.5422247616364669,0.6033196121692916,0.7841224519048903,1.02680717286012,0.9778958780858902,1.3191166649634227,1.9982016237267746,5.589103908477561
2022-09-11,0.27338420793202217,0.41761504763333296,0.5418766322331399,0.5994593891247211,0.7802502478721062,1.0219519298024942,0.9731453093107137,1.3146897701635019,1.9873947746744638,5.63342536624923
2022-09-12,0.2716104892455704,0.41632182942562246,0.5428860716358891,0.6006389779657209,0.7809237493272133,1.0263527260154837,0.9745298854728874,1.318412380441435,1.999218911824817,5.641422638596643
2022-09-13,0.2559066614255588,0.3827063573328218,0.4966779536708748,0.5529643637656101,0.7164646966132652,0.942014575743221,0.8983309556062945,1.2057494416617731,1.845767318561634,5.192449090733909
2022-09-14,0.2573140420328063,0.38655893838382666,0.5024334927919255,0.5586383142675706,0.7255029391978316,0.9517019454455853,0.9065688736050529,1.218193428969145,1.8601541565547284,5.230027372032409
2022-09-15,0.25034697221463387,0.37321669234677124,0.4853820628967553,0.5387364032776262,0.6997778369895864,0.9192664440738088,0.8756125626079061,1.174446916520564,1.7978731152753995,5.061364184183145
2022-09-16,0.25187558870461507,0.3782193954566926,0.4932681334235519,0.5442543007472732,0.7068756981583338,0.9295827998020932,0.8847309689584715,1.1903091481906443,1.8198867761401014,5.079706068072595
2022-09-17,0.2569014147555795,0.3880882783504574,0.505007879849274,0.5589240529144843,0.7261557313977443,0.9544202729914655,0.9059189473466821,1.2189291389474202,1.865177733950209,5.206218142663441
2022-09-18,0.237502806832444,0.35617854881123684,0.462243442449411,0.5112099588695158,0.6631173024178825,0.8739895267311661,0.8300397222094713,1.1109561529427636,1.7209835845484729,4.7881941854638095
2022-09-19,0.24323170794442192,0.3652769069206749,0.4732137975848111,0.5245373461580177,0.6801789614268632,0.8954070960310394,0.8495945131085341,1.1375903328122041,1.756565942585523,4.926865560702983
2022-09-20,0.23831540875839016,0.3586540566490478,0.4640049440133703,0.5166696219191844,0.6698117967575622,0.883172232178067,0.8371728956813235,1.1194407452252384,1.7215109450238504,4.850361207066076
2022-09-21,0.23264055983425638,0.3495563655989859,0.4514864449214548,0.5038066045135325,0.6543124851018141,0.8637033759159589,0.8204043282842115,1.0962245141249194,1.6812961255879744,4.704600004120256
2022-09-22,0.2459559288489606,0.3707546274678331,0.47899518241962846,0.5344517280500105,0.6937743046857993,0.9153860651846312,0.8715626201351702,1.1613331569524037,1.7755382325394995,4.98627779809352
2022-09-23,0.24621579789616685,0.3721865918823331,0.4840769591895512,0.5401832830040049,0.6998431317636487,0.9226347815551624,0.8748693883968404,1.1655599693684462,1.7846751010997546,4.992804487067898
2022-09-24,0.24138808189883393,0.36434701013157456,0.4725367015426533,0.5270901111867473,0.6845350369436501,0.9009315030231932,0.8553511044368659,1.1389650549087746,1.7555946954305999,4.966847846519138
2022-09-25,0.23759244110832675,0.35803397606261345,0.4644910858502549,0.518934519444211,0.6730965758427528,0.88640206317157,0.8435833311948159,1.1243234941163855,1.7322534013663635,4.936041531857499
2022-09-26,0.23996656596527727,0.36316112941967016,0.4724023402054044,0.5296077717943886,0.6873153345108883,0.9011518237723709,0.8579761280220812,1.1433457802131712,1.7562983508059828,5.011039241238833
2022-09-27,0.23799190468909945,0.3600231084817272,0.46993100939503163,0.5270244945983155,0.6863843348698463,0.8997640559348856,0.8575870959432808,1.1460696999817415,1.7560146175157987,5.014592306622939
2022-09-28,0.2393268420634206,0.3626803910456991,0.4712155439169992,0.5283710500551634,0.6883612658289557,0.9050804676175632,0.8643862534113651,1.1548863311653415,1.7596105697174604,5.022839304402032
2022-09-29,0.2422141025542393,0.3670455832474836,0.47678940849356816,0.5334978720196049,0.6957213091996903,0.9162374852472156,0.8733170839016072,1.1660918031709258,1.7750073281909926,5.061567733973932
2022-09-30,0.24036598126965494,0.36362219876574386,0.4738497339097432,0.5306225807208269,0.6918820257864158,0.9107811943219437,0.8699020582982754,1.1638786516858544,1.77162125279683,5.070900394583328
2022-10-01,0.24003907484970577,0.362868661996996,0.47242434307843884,0.5290800240845768,0.6894956977307867,0.9072880995368184,0.8645883795120208,1.1586444884657712,1.7609655190372278,5.038381226889332
2022-10-02,0.23622093684725112,0.3542764993910774,0.4599179608456535,0.5151597628973467,0.672514382337489,0.8849095200801098,0.8441815997171798,1.131195788048062,1.730631842991521,4.949077903866003
2022-10-03,0.2427912347693287,0.36550241478736634,0.47697355727122615,0.5339928598255912,0.6956619235582514,0.9158467250743826,0.874934362652237,1.169748529882415,1.783262822439318,5.0941399669504515
2022-10-04,0.24707139317537677,0.37147069749066236,0.48487084487517274,0.5422343990796774,0.7042915525162218,0.9282269486350122,0.8879119076526154,1.1893727623329389,1.8064517898739274,5.139053822688225
2022-10-05,0.24505643442100847,0.3678138868201278,0.48067453439506563,0.5378215323261608,0.7000434709334166,0.922954310444292,0.8833583976513569,1.178073104887428,1.790012274784634,5.123143852249958
2022-10-06,0.24274098632019706,0.3639087082026321,0.47518424702467316,0.5314085453167504,0.6919184797951499,0.91127799750566,0.8738914900348629,1.1640119432202236,1.7726725808182537,5.076348238752226
2022-10-07,0.24376103215662923,0.3640944383626937,0.47427238543216854,0.5308537509480253,0.6895248499883543,0.9082704440807439,0.871115484100336,1.1589329398660035,1.7682900289631673,5.112400397342521
