date,returns
2025-04-23,0.0232851954987576
2025-04-24,-0.0043943426103308
2025-04-25,0.0159962584130135
2025-04-28,0.0001189731192823
2025-04-29,-0.0032690666227747
2025-04-30,0.0126790899059516
2025-05-02,0.0090387301897856
2025-05-06,0.0027676007765866
2025-05-07,0.0137063078729853
2025-05-08,-0.0130097348492256
2025-05-09,0.0013112394075771
2025-05-12,0.007069321705172
2025-05-13,0.0063978558424007
2025-05-14,0.0079995858942265
2025-05-15,-0.0017795191214939
2025-05-16,-0.003057852403644
2025-05-19,-0.0149010574922848
2025-05-20,-0.0032832534474427
2025-05-21,0.0018889081604818
2025-05-22,0.0066432102404108
2025-05-23,-0.0111105042999878
2025-05-26,-0.0039202257682704
2025-05-27,-0.0059315912240245
2025-05-28,0.0059420384240616
2025-05-29,0.0204342672874189
2025-05-30,0.0032911796868244
2025-06-02,-0.0037823607518689
2025-06-03,-0.0010611734742941
2025-06-04,0.000367959425588
2025-06-05,-0.0011829048562892
2025-06-06,-0.0047940208285669
2025-06-09,0.0198650773151343
2025-06-10,0.0010228277999402
2025-06-11,0.0052254721271232
2025-06-12,0.0043330179116685
2025-06-13,0.0021811143656105
2025-06-16,0.0095198296862037
2025-06-17,-0.0009906529737834
2025-06-18,-0.01393580457053
2025-06-19,-0.0271883894443704
2025-06-20,0.009325353782231
2025-06-23,0.0259069429676281
2025-06-24,0.0308739755660558
2025-06-25,0.4145612545899455
2025-06-26,-0.0177656610532475
2025-06-27,0.0373775012139256
2025-06-30,-0.0323302162132462
2025-07-02,0.0125496553028296
2025-07-03,0.0067844126899903
2025-07-04,0.000114873153451
2025-07-07,0.0050475284827469
2025-07-08,-0.0044686931642318
2025-07-09,0.0018815222741437
2025-07-10,0.025633065745918
2025-07-11,0.0163235897143601
2025-07-14,-0.0010014465694945
2025-07-15,-0.0175347773788621
2025-07-16,0.0098009973041679
2025-07-17,-0.0040610583051127
2025-07-18,-0.0062010747104805
2025-07-21,-0.0043382637824006
2025-07-22,0.0075303130559296
2025-07-23,-0.0042469709586783
2025-07-24,0.0173313694276919
2025-07-25,-0.0133328238811939
2025-07-28,-0.0120126737060725
2025-07-29,0.0202460973161364
2025-07-30,-0.0096855763193159
2025-07-31,-0.0271440871473965
2025-08-01,-0.0065992877829896
2025-08-04,0.0010732753344022
2025-08-05,0.0028861084726008
2025-08-06,-0.0050669015758777
2025-08-07,-0.0014902649703592
2025-08-08,-0.0051454411398292
2025-08-11,-0.00804788652301
2025-08-12,0.0210078334111418
2025-08-13,-0.00776481968422
2025-08-14,0.0290864392235123
2025-08-15,0.0016088673322374
2025-08-18,0.0081759321265084
2025-08-19,0.0011610241661148
2025-08-20,0.0004391142863402
2025-08-21,-0.0146294263606954
2025-08-22,0.0020548009379295
2025-08-25,0.0474698941952516
2025-08-26,-0.0082587534553824
2025-08-27,0.0016361977733769
2025-08-28,-0.0079691664603298
2025-08-29,-0.0204229189075452
2025-09-01,0.0031557899168022
2025-09-02,-0.0129940000041804
2025-09-03,0.0023100657298769
2025-09-04,0.0060298619202945
2025-09-05,0.0243901456358397
2025-09-08,0.0181510023536366
2025-09-09,-0.0032793364044443
2025-09-10,-0.0033494635838432
2025-09-11,-0.0068617126084493
2025-09-12,0.0035780258585063
2025-09-15,0.0039120766527944
2025-09-16,-0.0038968305952554
2025-09-17,0.0033461108277597
2025-09-18,-0.0088974041540462
2025-09-19,0.0036152725212137
2025-09-22,-0.01098685258057
2025-09-23,-0.0082636929032096
2025-09-24,-0.0059900575481574
2025-09-25,-0.0162850117888569
2025-09-26,-0.0066407496089485
2025-09-29,0.0033637900825063
2025-09-30,0.0283264705783323
2025-10-02,0.0016076291846438
2025-10-03,0.0091800970409279
2025-10-06,-0.005591238817343
2025-10-08,0.0099215970630166
2025-10-09,-0.0112902834666652
2025-10-10,-0.0009955046844641
2025-10-13,-0.0200047113811898
2025-10-14,-0.008394396392977
2025-10-15,0.0160314374700623
2025-10-16,-0.0152209814729994
