"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-31","Equity","002049.XSHE","Long","500 shares","500 shares","21.4","10700","700","20","-","0","0","0 shares","7%","98719.48"
"2011-01-31","Equity","600160.XSHG","Long","600 shares","600 shares","19.71","11826","1266","17.6","-","0","132","0 shares","11.99%","98719.48"
"2011-01-31","Equity","002236.XSHE","Long","100 shares","100 shares","68.66","6866","278","65.88","-","0","206","0 shares","4.22%","98719.48"
"2011-01-31","","Cash","","","","","40767.48","","","","","","","","0"
"2011-02-01","Equity","300124.XSHE","Long","200 shares","200 shares","143.08","28616","3076","127.7","-","0","56","0 shares","12.04%","99374.31"
"2011-02-01","Equity","002049.XSHE","Long","500 shares","500 shares","21.79","10895","895","20","-","0","195","0 shares","8.95%","99374.31"
"2011-02-01","Equity","002236.XSHE","Long","100 shares","100 shares","69.45","6945","357","65.88","-","0","79","0 shares","5.42%","99374.31"
"2011-02-01","","Cash","","","","","52918.31","","","","","","","","0"
"2011-02-09","Equity","300124.XSHE","Long","200 shares","200 shares","133.99","26798","1258","127.7","-","0","-1818","0 shares","4.93%","98021.31"
"2011-02-09","Equity","002049.XSHE","Long","500 shares","500 shares","22.95","11475","1475","20","-","0","580","0 shares","14.75%","98021.31"
"2011-02-09","Equity","002236.XSHE","Long","100 shares","100 shares","68.3","6830","242","65.88","-","0","-115","0 shares","3.67%","98021.31"
"2011-02-09","","Cash","","","","","52918.31","","","","","","","","0"
"2011-02-10","Equity","300124.XSHE","Long","200 shares","200 shares","140.8","28160","2620","127.7","-","0","1362","0 shares","10.26%","99884.54"
"2011-02-10","Equity","002236.XSHE","Long","100 shares","100 shares","70.53","7053","465","65.88","-","0","223","0 shares","7.06%","99884.54"
"2011-02-10","","Cash","","","","","64671.54","","","","","","","","0"
"2011-02-11","Equity","002236.XSHE","Long","100 shares","100 shares","71.33","7133","545","65.88","-","0","80","0 shares","8.27%","99608.35"
"2011-02-11","","Cash","","","","","92475.35","","","","","","","","0"
"2011-02-14","Equity","002236.XSHE","Long","100 shares","100 shares","75.4","7540","952","65.88","-","0","407","0 shares","14.45%","100015.35"
"2011-02-14","","Cash","","","","","92475.35","","","","","","","","0"
"2011-02-15","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-16","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-17","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-18","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-21","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-22","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-23","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-24","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-25","","Cash","","","","","100190.62","","","","","","","","0"
"2011-02-28","","Cash","","","","","100190.62","","","","","","","","0"
"2011-03-01","Equity","002371.XSHE","Long","1000 shares","0 shares","93.57","93570","1130","92.44","-","0","1130","1000 shares","1.22%","101292.89"
"2011-03-01","","Cash","","","","","7722.89","","","","","","","","0"
"2011-03-02","Equity","002371.XSHE","Long","1000 shares","1000 shares","92.99","92990","550","92.44","-","0","-580","0 shares","0.59%","100712.89"
"2011-03-02","","Cash","","","","","7722.89","","","","","","","","0"
"2011-03-03","Equity","002371.XSHE","Long","1000 shares","1000 shares","89.02","89020","-3420","92.44","-","0","-3970","0 shares","-3.7%","96742.89"
"2011-03-03","","Cash","","","","","7722.89","","","","","","","","0"
"2011-03-04","Equity","002049.XSHE","Long","100 shares","0 shares","24.8","2480","120","23.6","-","0","120","100 shares","5.08%","96962.98"
"2011-03-04","Equity","000837.XSHE","Long","200 shares","0 shares","15.21","3042","86","14.78","-","0","86","200 shares","2.91%","96962.98"
"2011-03-04","","Cash","","","","","91440.98","","","","","","","","0"
"2011-03-07","Equity","002049.XSHE","Long","100 shares","100 shares","24.88","2488","128","23.6","-","0","8","0 shares","5.42%","101007.99"
"2011-03-07","Equity","000837.XSHE","Long","200 shares","200 shares","15.3","3060","104","14.78","-","0","18","0 shares","3.52%","101007.99"
"2011-03-07","Equity","600160.XSHG","Long","3400 shares","0 shares","27.65","94010","4046","26.46","-","0","4046","3400 shares","4.5%","101007.99"
"2011-03-07","","Cash","","","","","1449.99","","","","","","","","0"
"2011-03-08","Equity","002049.XSHE","Long","100 shares","100 shares","24.88","2488","128","23.6","-","0","0","0 shares","5.42%","101485.99"
"2011-03-08","Equity","000837.XSHE","Long","200 shares","200 shares","15.14","3028","72","14.78","-","0","-32","0 shares","2.44%","101485.99"
"2011-03-08","Equity","600160.XSHG","Long","3400 shares","3400 shares","27.8","94520","4556","26.46","-","0","510","0 shares","5.06%","101485.99"
"2011-03-08","","Cash","","","","","1449.99","","","","","","","","0"
"2011-03-09","Equity","002049.XSHE","Long","100 shares","100 shares","24.65","2465","105","23.6","-","0","-23","0 shares","4.45%","105552.81"
"2011-03-09","Equity","000837.XSHE","Long","200 shares","200 shares","15.83","3166","210","14.78","-","0","138","0 shares","7.1%","105552.81"
"2011-03-09","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-10","Equity","002049.XSHE","Long","100 shares","100 shares","24.99","2499","139","23.6","-","0","34","0 shares","5.89%","105580.81"
"2011-03-10","Equity","000837.XSHE","Long","200 shares","200 shares","15.8","3160","204","14.78","-","0","-6","0 shares","6.9%","105580.81"
"2011-03-10","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-11","Equity","002049.XSHE","Long","100 shares","100 shares","24.98","2498","138","23.6","-","0","-1","0 shares","5.85%","105579.81"
"2011-03-11","Equity","000837.XSHE","Long","200 shares","200 shares","15.8","3160","204","14.78","-","0","0","0 shares","6.9%","105579.81"
"2011-03-11","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-14","Equity","002049.XSHE","Long","100 shares","100 shares","25.55","2555","195","23.6","-","0","57","0 shares","8.26%","105752.81"
"2011-03-14","Equity","000837.XSHE","Long","200 shares","200 shares","16.38","3276","320","14.78","-","0","116","0 shares","10.83%","105752.81"
"2011-03-14","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-15","Equity","002049.XSHE","Long","100 shares","100 shares","24.56","2456","96","23.6","-","0","-99","0 shares","4.07%","105521.81"
"2011-03-15","Equity","000837.XSHE","Long","200 shares","200 shares","15.72","3144","188","14.78","-","0","-132","0 shares","6.36%","105521.81"
"2011-03-15","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-16","Equity","002049.XSHE","Long","100 shares","100 shares","25.25","2525","165","23.6","-","0","69","0 shares","6.99%","105594.81"
"2011-03-16","Equity","000837.XSHE","Long","200 shares","200 shares","15.74","3148","192","14.78","-","0","4","0 shares","6.5%","105594.81"
"2011-03-16","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-17","Equity","002049.XSHE","Long","100 shares","100 shares","25.68","2568","208","23.6","-","0","43","0 shares","8.81%","105569.81"
"2011-03-17","Equity","000837.XSHE","Long","200 shares","200 shares","15.4","3080","124","14.78","-","0","-68","0 shares","4.19%","105569.81"
"2011-03-17","","Cash","","","","","99921.81","","","","","","","","0"
"2011-03-18","Equity","000837.XSHE","Long","200 shares","200 shares","15.14","3028","72","14.78","-","0","-52","0 shares","2.44%","107325.8"
"2011-03-18","Equity","000977.XSHE","Long","2000 shares","0 shares","24.35","48700","300","24.2","-","0","300","2000 shares","0.62%","107325.8"
"2011-03-18","Equity","600760.XSHG","Long","3100 shares","0 shares","16.25","50375","1333","15.82","-","0","1333","3100 shares","2.72%","107325.8"
"2011-03-18","","Cash","","","","","5222.8","","","","","","","","0"
"2011-03-21","Equity","000837.XSHE","Long","200 shares","200 shares","15.18","3036","80","14.78","-","0","8","0 shares","2.71%","107672.8"
"2011-03-21","Equity","000977.XSHE","Long","2000 shares","2000 shares","24.38","48760","360","24.2","-","0","60","0 shares","0.74%","107672.8"
"2011-03-21","Equity","600760.XSHG","Long","3100 shares","3100 shares","16.34","50654","1612","15.82","-","0","279","0 shares","3.29%","107672.8"
"2011-03-21","","Cash","","","","","5222.8","","","","","","","","0"
"2011-03-22","Equity","000837.XSHE","Long","200 shares","200 shares","14.87","2974","18","14.78","-","0","-62","0 shares","0.61%","106049.8"
"2011-03-22","Equity","000977.XSHE","Long","2000 shares","2000 shares","23.77","47540","-860","24.2","-","0","-1220","0 shares","-1.78%","106049.8"
"2011-03-22","Equity","600760.XSHG","Long","3100 shares","3100 shares","16.23","50313","1271","15.82","-","0","-341","0 shares","2.59%","106049.8"
"2011-03-22","","Cash","","","","","5222.8","","","","","","","","0"
"2011-03-23","Equity","000837.XSHE","Long","200 shares","200 shares","15.27","3054","98","14.78","-","0","80","0 shares","3.32%","106377.8"
"2011-03-23","Equity","000977.XSHE","Long","2000 shares","2000 shares","23.77","47540","-860","24.2","-","0","0","0 shares","-1.78%","106377.8"
"2011-03-23","Equity","600760.XSHG","Long","3100 shares","3100 shares","16.31","50561","1519","15.82","-","0","248","0 shares","3.1%","106377.8"
"2011-03-23","","Cash","","","","","5222.8","","","","","","","","0"
"2011-03-24","Equity","000837.XSHE","Long","200 shares","200 shares","15","3000","44","14.78","-","0","-54","0 shares","1.49%","107425.19"
"2011-03-24","Equity","000977.XSHE","Long","2000 shares","2000 shares","24.4","48800","400","24.2","-","0","1260","0 shares","0.83%","107425.19"
"2011-03-24","","Cash","","","","","55625.19","","","","","","","","0"
"2011-03-25","Equity","000837.XSHE","Long","200 shares","200 shares","15.2","3040","84","14.78","-","0","40","0 shares","2.84%","107641.44"
"2011-03-25","","Cash","","","","","104601.44","","","","","","","","0"
"2011-03-28","Equity","000837.XSHE","Long","200 shares","200 shares","15.16","3032","76","14.78","-","0","-8","0 shares","2.57%","107633.44"
"2011-03-28","","Cash","","","","","104601.44","","","","","","","","0"
"2011-03-29","Equity","000837.XSHE","Long","200 shares","200 shares","15.2","3040","84","14.78","-","0","8","0 shares","2.84%","107641.44"
"2011-03-29","","Cash","","","","","104601.44","","","","","","","","0"
"2011-03-30","","Cash","","","","","107453.58","","","","","","","","0"
"2011-03-31","Equity","002475.XSHE","Long","1200 shares","0 shares","43.45","52140","348","43.16","-","0","348","1200 shares","0.67%","108470.47"
"2011-03-31","Equity","300124.XSHE","Long","400 shares","0 shares","131.47","52588","700","129.72","-","0","700","400 shares","1.35%","108470.47"
"2011-03-31","","Cash","","","","","3742.47","","","","","","","","0"
"2011-04-01","Equity","002475.XSHE","Long","1200 shares","1200 shares","43.46","52152","360","43.16","-","0","12","0 shares","0.7%","108307.47"
"2011-04-01","Equity","300124.XSHE","Long","400 shares","400 shares","131","52400","512","129.72","-","0","-188","0 shares","0.99%","108307.47"
"2011-04-01","Equity","000837.XSHE","Long","100 shares","0 shares","14.2","1420","18","14.02","-","0","18","100 shares","1.28%","108307.47"
"2011-04-01","","Cash","","","","","2335.47","","","","","","","","0"
"2011-04-06","Equity","002475.XSHE","Long","1200 shares","1200 shares","43.43","52116","324","43.16","-","0","-36","0 shares","0.63%","108641.47"
"2011-04-06","Equity","300124.XSHE","Long","400 shares","400 shares","132","52800","912","129.72","-","0","400","0 shares","1.76%","108641.47"
"2011-04-06","Equity","000837.XSHE","Long","100 shares","100 shares","13.9","1390","-12","14.02","-","0","-30","0 shares","-0.86%","108641.47"
"2011-04-06","","Cash","","","","","2335.47","","","","","","","","0"
