"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2013-03-18","11:25:00","Equity","600160.XSHG","Sell","MarketOrder","-19600 shares","8.64","-169344","-19600 shares","-","-5292","220.15","Filled","2013-03-18 11:25:00"
"2013-03-20","09:30:00","Equity","000858.XSHE","Buy","MarketOrder","7500 shares","22.4","168000","7500 shares","-","0","50.4","Filled","2013-03-20 09:30:00"
"2013-03-28","11:25:00","Equity","000858.XSHE","Sell","MarketOrder","-7500 shares","21.66","-162450","-7500 shares","-","-5550","211.18","Filled","2013-03-28 11:25:00"
"2013-03-29","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","16100 shares","10.14","163254","16100 shares","-","0","48.98","Filled","2013-03-29 09:30:00"
"2013-04-03","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-16100 shares","9.78","-157458","-16100 shares","-","-5796","204.7","Filled","2013-04-03 11:25:00"
"2013-04-09","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","5300 shares","29.58","156774","5300 shares","-","0","47.03","Filled","2013-04-09 09:30:00"
"2013-05-24","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","100 shares","17.61","1761","100 shares","-","0","5","Filled","2013-05-24 09:30:00"
"2013-05-28","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-100 shares","17.9","-1790","-100 shares","-","29","6.79","Filled","2013-05-28 11:25:00"
"2013-06-05","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","100 shares","16.62","1662","100 shares","-","0","5","Filled","2013-06-05 09:30:00"
"2013-06-19","14:50:00","Equity","300207.XSHE","Sell","MarketOrder","-100 shares","19.74","-1974","-100 shares","-","312","6.97","Filled","2013-06-19 14:50:00"
"2013-06-24","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","100 shares","14.1","1410","100 shares","-","0","5","Filled","2013-06-24 09:30:00"
"2013-06-24","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-5300 shares","28.28","-149884","-5300 shares","-","-5035","194.85","Filled","2013-06-24 11:25:00"
"2013-06-25","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","8300 shares","9.07","75281","8300 shares","-","0","22.58","Filled","2013-06-25 09:30:00"
"2013-06-25","09:30:00","Equity","601600.XSHG","Buy","MarketOrder","22900 shares","3.28","75112","22900 shares","-","0","22.53","Filled","2013-06-25 09:30:00"
"2013-06-25","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-100 shares","12.7","-1270","-100 shares","-","-140","6.27","Filled","2013-06-25 11:25:00"
"2013-06-26","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","100 shares","7.8","780","100 shares","-","0","5","Filled","2013-06-26 09:30:00"
"2013-06-26","11:25:00","Equity","601600.XSHG","Sell","MarketOrder","-22900 shares","3.14","-71906","-22900 shares","-","-3206","93.48","Filled","2013-06-26 11:25:00"
"2013-06-28","09:30:00","Equity","000815.XSHE","Buy","MarketOrder","15000 shares","4.82","72300","15000 shares","-","0","21.69","Filled","2013-06-28 09:30:00"
"2013-07-09","11:25:00","Equity","000815.XSHE","Sell","MarketOrder","-15000 shares","4.61","-69150","-15000 shares","-","-3150","89.9","Filled","2013-07-09 11:25:00"
"2013-07-10","09:30:00","Equity","600893.XSHG","Buy","MarketOrder","1400 shares","15.92","22288","1400 shares","-","0","6.69","Filled","2013-07-10 09:30:00"
"2013-07-10","09:30:00","Equity","600089.XSHG","Buy","MarketOrder","3000 shares","7.72","23160","3000 shares","-","0","6.95","Filled","2013-07-10 09:30:00"
"2013-07-10","09:30:00","Equity","002050.XSHE","Buy","MarketOrder","2000 shares","11.2","22400","2000 shares","-","0","6.72","Filled","2013-07-10 09:30:00"
"2013-07-10","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-100 shares","9.04","-904","-100 shares","-","124","5.9","Filled","2013-07-10 11:25:00"
"2013-07-12","11:25:00","Equity","002050.XSHE","Sell","MarketOrder","-2000 shares","12.01","-24020","-2000 shares","-","1620","31.23","Filled","2013-07-12 11:25:00"
"2013-07-16","11:25:00","Equity","601117.XSHG","Sell","MarketOrder","-8300 shares","10.03","-83249","-8300 shares","-","8507.5","108.22","Filled","2013-07-16 11:25:00"
"2013-07-16","11:25:00","Equity","600089.XSHG","Sell","MarketOrder","-3000 shares","8.9","-26700","-3000 shares","-","3540","34.71","Filled","2013-07-16 11:25:00"
"2013-07-19","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","16600 shares","8.2","136120","16600 shares","-","0","40.84","Filled","2013-07-19 09:30:00"
"2013-07-24","11:25:00","Equity","600893.XSHG","Sell","MarketOrder","-1400 shares","16.7","-23380","-1400 shares","-","1092","30.39","Filled","2013-07-24 11:25:00"
"2013-07-30","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","700 shares","15.94","11158","700 shares","-","0","5","Filled","2013-07-30 09:30:00"
"2013-07-30","09:30:00","Equity","600160.XSHG","Buy","MarketOrder","2000 shares","5.88","11760","2000 shares","-","0","5","Filled","2013-07-30 09:30:00"
"2013-08-02","11:25:00","Equity","600160.XSHG","Sell","MarketOrder","-2000 shares","6.16","-12320","-2000 shares","-","560","17.32","Filled","2013-08-02 11:25:00"
"2013-08-09","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-700 shares","15.19","-10633","-700 shares","-","-525","15.63","Filled","2013-08-09 11:25:00"
"2013-08-12","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","2600 shares","8.84","22984","2600 shares","-","0","6.9","Filled","2013-08-12 09:30:00"
"2013-08-15","14:50:00","Equity","601117.XSHG","Sell","MarketOrder","-2600 shares","8.48","-22048","-2600 shares","-","-936","28.66","Filled","2013-08-15 14:50:00"
"2013-08-16","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-16600 shares","9.1","-151060","-16600 shares","-","14940","196.38","Filled","2013-08-16 11:25:00"
"2013-08-19","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","6400 shares","13.52","86528","6400 shares","-","0","25.96","Filled","2013-08-19 09:30:00"
