date,q1,q2,q3,q4,q5
2018-01-02,0.03306090558966503,0.021931716222743727,0.04406130355811161,0.07307786985621921,0.537636649593863
2018-01-03,0.020158135507630022,0.015773657060756164,0.042894333828617244,0.0645388635304252,0.12861662928524542
2018-01-04,0.016786230841382605,0.005972746093587323,0.03385545622919758,0.0630193145797213,0.0904890517567237
2018-01-05,0.022798731564584816,0.011978639631858,0.031676824726545184,0.05960269056666619,0.059123976569180864
2018-01-08,-0.0038786751147385293,-0.006868364157647999,-0.011203207190996394,-0.004932223699431309,0.019311541725421547
2018-01-09,0.007146128015090494,0.010809185732337393,0.005199654440633373,0.008918211839883916,0.04038936878286654
2018-01-10,0.0047394122691107095,0.010773689167198326,0.00041700170942479534,0.006393006622174138,0.015412441029383961
2018-01-11,0.003900844196107525,0.020706593341969406,0.0010936373009526206,0.014157611376651676,0.019239968140264938
2018-01-12,0.0036104351963987947,0.013512111448070846,0.013565971797967213,0.025843086166163244,0.04894895576987518
2018-01-15,0.0456065264959974,0.03226149527585774,0.055438545183124154,0.07846573901753662,0.06640029441683216
2018-01-16,0.03676129204889518,0.024989471977949276,0.051984592395502315,0.05877462158420347,0.11972264067312502
2018-01-17,0.044332049956704374,0.023941259633067997,0.057325768546590244,0.06666020826838881,0.05906629299876915
2018-01-18,0.025276710134062873,0.015915802400217397,0.04610289345785963,0.06330999645001828,0.05121271302089625
2018-01-19,0.033550397877329864,0.02129185437053904,0.039430609461087444,0.06519114610000479,0.04924927139037888
2018-01-22,0.016655756761618845,-0.004591322055682696,0.01545030043989219,0.04249145324128974,0.01472250401484535
2018-01-23,0.005015981639552819,-0.029468138485905397,-0.012996594490036375,0.008536869648673602,-0.0018101886357220066
2018-01-24,0.00415087207271633,-0.023859627983865758,-0.010867898795224134,-0.006086074429750665,0.03449918076798205
2018-01-25,-0.005131018929618015,-0.025560834219693684,-0.017647498939894233,-0.015180483935436813,0.016566006291330964
