date,ic_1d,ic_5d,ic_20d
2018-01-02,-0.00012013965607356509,0.1410692532901988,0.1975674640009295
2018-01-03,0.08403726604435482,0.20885619184279003,0.18126802261547292
2018-01-04,0.10052618344811837,0.13077953363857364,0.17075874663677948
2018-01-05,0.09058195364424376,0.1051269690429648,0.1588193840681678
2018-01-08,-0.05205982910788622,0.0008052929371570914,0.11569593117323189
2018-01-09,0.11237077240360113,0.005409449196681066,0.09208190962303407
2018-01-10,-0.007178650011143467,-0.058967592922349515,0.04182366664778285
2018-01-11,0.01396576597066477,0.008262175148903716,0.04642108565434357
2018-01-12,-0.07540556697266738,0.03657142853797794,-0.009166731155951248
2018-01-15,0.04184444409558513,0.10362841584528916,0.012826314633541381
2018-01-16,-0.018895600832291075,0.09940957449431062,-0.003913983771498969
2018-01-17,0.10012494318267355,0.10801178698724058,0.0036769777612297456
2018-01-18,0.04994944758012234,0.15453555711694644,0.036571045213600405
2018-01-19,0.043546685125811245,0.14289732062333557,-0.003965723690354322
2018-01-22,0.05975048247951095,0.15281715336374438,-0.005690298174419805
2018-01-23,0.12595197852095677,0.09185897457573104,-0.029201613631755358
2018-01-24,0.06061429359698957,0.027502660980234444,-0.042894620681284114
2018-01-25,0.018815441131370216,-0.013760629056925298,-0.07655857716492764
2018-01-26,0.09365070493966494,0.011274542213915184,-0.1007379512363756
2018-01-29,-0.15943119045748924,-0.08910700842020627,-0.14294534253543334
2018-01-30,-0.08715541777470581,-0.08570863591232972,-0.10376876312256315
2018-01-31,0.027975474190413983,-0.04906855310347425,-0.10104406631579621
2018-02-01,0.06296333648460732,-0.10831183676390092,-0.1460112342553566
2018-02-02,-0.09074429195544036,-0.15606319747905692,-0.15980285866878124
2018-02-05,-0.1487110639945634,-0.16002352231045625,-0.1253240074402291
2018-02-06,-0.02850433892183022,-0.1182320316140936,-0.0499493608608761
2018-02-07,-0.039176619291122906,-0.10409109469853935,-0.05646568077023682
2018-02-08,-0.19717264716443994,-0.03877426528398247,-0.04401469572629443
2018-02-09,-0.034513772994345,0.0520753836638809,0.05978428356109594
2018-02-12,0.031081009770598664,0.09700986555305366,0.05311605936731644
