"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2011-01-04","09:30:00","Equity","002028.XSHE","Buy","MarketOrder","300 shares","26.24","7872","300 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","601898.XSHG","Buy","MarketOrder","900 shares","11.11","9999","900 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","600395.XSHG","Buy","MarketOrder","200 shares","34.5","6900","200 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","601699.XSHG","Buy","MarketOrder","100 shares","61.42","6142","100 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","000937.XSHE","Buy","MarketOrder","200 shares","42.2","8440","200 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","601088.XSHG","Buy","MarketOrder","300 shares","25.22","7566","300 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","600585.XSHG","Buy","MarketOrder","300 shares","29.88","8964","300 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","002128.XSHE","Buy","MarketOrder","300 shares","26","7800","300 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","600703.XSHG","Buy","MarketOrder","200 shares","47.13","9426","200 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-04","09:30:00","Equity","600123.XSHG","Buy","MarketOrder","200 shares","48.31","9662","200 shares","-","0","5","Filled","2011-01-04 09:30:00"
"2011-01-10","09:30:00","Equity","002128.XSHE","Sell","MarketOrder","-100 shares","24.5","-2450","-100 shares","-","-150","7.45","Filled","2011-01-10 09:30:00"
"2011-01-10","09:30:00","Equity","600123.XSHG","Sell","MarketOrder","-100 shares","44.94","-4494","-100 shares","-","-337","9.49","Filled","2011-01-10 09:30:00"
"2011-01-11","09:30:00","Equity","000937.XSHE","Sell","MarketOrder","-100 shares","39.68","-3968","-100 shares","-","-252","8.97","Filled","2011-01-11 09:30:00"
"2011-01-11","09:30:00","Equity","600123.XSHG","Sell","MarketOrder","-100 shares","43.78","-4378","-100 shares","-","-453","9.38","Filled","2011-01-11 09:30:00"
"2011-01-14","09:30:00","Equity","600395.XSHG","Sell","MarketOrder","-100 shares","32.73","-3273","-100 shares","-","-177","8.27","Filled","2011-01-14 09:30:00"
"2011-01-14","09:30:00","Equity","600585.XSHG","Sell","MarketOrder","-100 shares","28.1","-2810","-100 shares","-","-178","7.81","Filled","2011-01-14 09:30:00"
"2011-01-17","09:30:00","Equity","002028.XSHE","Sell","MarketOrder","-100 shares","24.5","-2450","-100 shares","-","-174","7.45","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","601898.XSHG","Sell","MarketOrder","-400 shares","10.51","-4204","-400 shares","-","-240","9.2","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","600395.XSHG","Sell","MarketOrder","-100 shares","29.98","-2998","-100 shares","-","-452","8","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","601699.XSHG","Sell","MarketOrder","-100 shares","53.65","-5365","-100 shares","-","-777","10.36","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","000937.XSHE","Sell","MarketOrder","-100 shares","36.55","-3655","-100 shares","-","-565","8.65","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","600585.XSHG","Sell","MarketOrder","-200 shares","26.9","-5380","-200 shares","-","-596","10.38","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","002128.XSHE","Sell","MarketOrder","-200 shares","23.79","-4758","-200 shares","-","-442","9.76","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","600703.XSHG","Sell","MarketOrder","-200 shares","43.7","-8740","-200 shares","-","-686","13.74","Filled","2011-01-17 09:30:00"
"2011-01-17","09:30:00","Equity","601898.XSHG","Sell","MarketOrder","-300 shares","10.51","-3153","-300 shares","-","-180","8.15","Filled","2011-01-17 09:30:00"
"2011-01-18","09:30:00","Equity","002028.XSHE","Sell","MarketOrder","-200 shares","24.21","-4842","-200 shares","-","-406","9.84","Filled","2011-01-18 09:30:00"
"2011-01-18","09:30:00","Equity","601898.XSHG","Sell","MarketOrder","-200 shares","10.16","-2032","-200 shares","-","-190","7.03","Filled","2011-01-18 09:30:00"
"2011-01-18","09:30:00","Equity","601088.XSHG","Sell","MarketOrder","-100 shares","23.66","-2366","-100 shares","-","-156","7.37","Filled","2011-01-18 09:30:00"
"2011-01-19","09:30:00","Equity","601088.XSHG","Sell","MarketOrder","-100 shares","23.82","-2382","-100 shares","-","-140","7.38","Filled","2011-01-19 09:30:00"
"2011-01-21","09:30:00","Equity","601088.XSHG","Sell","MarketOrder","-100 shares","23","-2300","-100 shares","-","-222","7.3","Filled","2011-01-21 09:30:00"
"2011-02-01","09:30:00","Equity","600018.XSHG","Buy","MarketOrder","2100 shares","4.26","8946","2100 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","601333.XSHG","Buy","MarketOrder","2400 shares","3.73","8952","2400 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","600660.XSHG","Buy","MarketOrder","800 shares","11.32","9056","800 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","601857.XSHG","Buy","MarketOrder","800 shares","11.49","9192","800 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","600380.XSHG","Buy","MarketOrder","700 shares","11.81","8267","700 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","600009.XSHG","Buy","MarketOrder","600 shares","13.98","8388","600 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","601006.XSHG","Buy","MarketOrder","1000 shares","8.67","8670","1000 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","000685.XSHE","Buy","MarketOrder","500 shares","18.47","9235","500 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","600350.XSHG","Buy","MarketOrder","1900 shares","4.79","9101","1900 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-01","09:30:00","Equity","600516.XSHG","Buy","MarketOrder","600 shares","14.1","8460","600 shares","-","0","5","Filled","2011-02-01 09:30:00"
"2011-02-09","09:30:00","Equity","600018.XSHG","Sell","MarketOrder","-1400 shares","4.27","-5978","-1400 shares","-","14","10.98","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","601333.XSHG","Sell","MarketOrder","-1600 shares","3.67","-5872","-1600 shares","-","-96","10.87","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","600660.XSHG","Sell","MarketOrder","-500 shares","11.1","-5550","-500 shares","-","-110","10.55","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","601857.XSHG","Sell","MarketOrder","-500 shares","11.53","-5765","-500 shares","-","20","10.76","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","600380.XSHG","Sell","MarketOrder","-400 shares","11.62","-4648","-400 shares","-","-76","9.65","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","600009.XSHG","Sell","MarketOrder","-400 shares","14.08","-5632","-400 shares","-","40","10.63","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","601006.XSHG","Sell","MarketOrder","-700 shares","8.55","-5985","-700 shares","-","-84","10.99","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","000685.XSHE","Sell","MarketOrder","-300 shares","17.9","-5370","-300 shares","-","-171","10.37","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","600350.XSHG","Sell","MarketOrder","-1300 shares","4.76","-6188","-1300 shares","-","-39","11.19","Filled","2011-02-09 09:30:00"
"2011-02-09","09:30:00","Equity","600516.XSHG","Sell","MarketOrder","-400 shares","15.2","-6080","-400 shares","-","440","11.08","Filled","2011-02-09 09:30:00"
"2011-02-10","09:30:00","Equity","600018.XSHG","Sell","MarketOrder","-400 shares","4.4","-1760","-400 shares","-","56","6.76","Filled","2011-02-10 09:30:00"
"2011-02-10","09:30:00","Equity","601333.XSHG","Sell","MarketOrder","-500 shares","3.64","-1820","-500 shares","-","-45","6.82","Filled","2011-02-10 09:30:00"
"2011-02-10","09:30:00","Equity","600350.XSHG","Sell","MarketOrder","-400 shares","4.77","-1908","-400 shares","-","-8","6.91","Filled","2011-02-10 09:30:00"
"2011-02-18","09:30:00","Equity","600516.XSHG","Sell","MarketOrder","-100 shares","17.45","-1745","-100 shares","-","335","6.74","Filled","2011-02-18 09:30:00"
"2011-02-22","09:30:00","Equity","600516.XSHG","Sell","MarketOrder","-100 shares","18.85","-1885","-100 shares","-","475","6.88","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","600018.XSHG","Sell","MarketOrder","-300 shares","4.59","-1377","-300 shares","-","99","6.38","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","601333.XSHG","Sell","MarketOrder","-300 shares","3.72","-1116","-300 shares","-","-3","6.12","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","601857.XSHG","Sell","MarketOrder","-300 shares","11.86","-3558","-300 shares","-","111","8.56","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","600009.XSHG","Sell","MarketOrder","-200 shares","14.4","-2880","-200 shares","-","84","7.88","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","601006.XSHG","Sell","MarketOrder","-300 shares","8.52","-2556","-300 shares","-","-45","7.56","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","600350.XSHG","Sell","MarketOrder","-200 shares","4.95","-990","-200 shares","-","32","5.99","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","000685.XSHE","Buy","MarketOrder","300 shares","18.71","5613","300 shares","-","0","5","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","000623.XSHE","Buy","MarketOrder","200 shares","35.99","7198","200 shares","-","0","5","Filled","2011-02-22 09:30:00"
"2011-02-22","09:30:00","Equity","600508.XSHG","Buy","MarketOrder","300 shares","28.98","8694","300 shares","-","0","5","Filled","2011-02-22 09:30:00"
