"Timestamp","BenchmarkReturn","StrategyReturn","DailyProfit","DailyLoss","DailyBuyAmount","DailySellAmount","ExcessReturnPct"
"2011-01-04 16:00:00","1.96","0.74","736","0","82771","0","-1.2"
"2011-01-05 16:00:00","1.52","1.8","1065","0","0","0","0.28"
"2011-01-06 16:00:00","1","0.97","0","-831","0","0","-0.03"
"2011-01-07 16:00:00","1.23","-1.62","0","-2588","0","0","-2.82"
"2011-01-10 16:00:00","-0.64","-2.89","0","-1267.94","0","-6944","-2.26"
"2011-01-11 16:00:00","-0.11","-2.97","0","-81.35","0","-8346","-2.86"
"2011-01-12 16:00:00","0.45","-3.2","0","-232","0","0","-3.63"
"2011-01-13 16:00:00","0.42","-3.78","0","-584","0","0","-4.18"
"2011-01-14 16:00:00","-1.16","-6.12","0","-2332.08","0","-6083","-5.02"
"2011-01-17 16:00:00","-4.92","-6.88","0","-768.7","0","-40703","-2.06"
"2011-01-18 16:00:00","-4.81","-6.92","0","-36.24","0","-9240","-2.22"
"2011-01-19 16:00:00","-2.67","-6.88","36.62","0","0","-2382","-4.33"
"2011-01-20 16:00:00","-5.87","-6.98","0","-93","0","0","-1.18"
"2011-01-21 16:00:00","-4.63","-7","0","-22.3","0","-2300","-2.49"
"2011-01-24 16:00:00","-5.56","-7","0","0","0","0","-1.52"
"2011-01-25 16:00:00","-6.06","-7","0","0","0","0","-1"
"2011-01-26 16:00:00","-4.79","-7","0","0","0","0","-2.32"
"2011-01-27 16:00:00","-3.25","-7","0","0","0","0","-3.88"
"2011-01-28 16:00:00","-2.93","-7","0","0","0","0","-4.19"
"2011-01-31 16:00:00","-1.65","-7","0","0","0","0","-5.44"
"2011-02-01 16:00:00","-1.63","-6.41","593","0","88267","0","-4.86"
"2011-02-09 16:00:00","-2.79","-7.13","0","-728.07","0","-57068","-4.46"
"2011-02-10 16:00:00","-0.77","-6.53","605.51","0","0","-5488","-5.8"
"2011-02-11 16:00:00","-0.23","-6.59","0","-58","0","0","-6.37"
"2011-02-14 16:00:00","2.91","-5.94","643","0","0","0","-8.6"
"2011-02-15 16:00:00","2.86","-5.79","153","0","0","0","-8.41"
"2011-02-16 16:00:00","3.84","-5.62","166","0","0","0","-9.11"
"2011-02-17 16:00:00","3.76","-5.8","0","-171","0","0","-9.21"
"2011-02-18 16:00:00","2.67","-6.19","0","-389.74","0","-1745","-8.63"
"2011-02-21 16:00:00","4.14","-5.55","638","0","0","0","-9.3"
"2011-02-22 16:00:00","1.13","-8.98","0","-3431.36","71450","-14362","-10"
"2011-02-23 16:00:00","1.49","-8.85","126.65","0","0","-29348","-10.19"
"2011-02-24 16:00:00","2","-8.27","579","0","0","0","-10.07"
"2011-02-25 16:00:00","2.22","-8.22","55","0","0","0","-10.21"
"2011-02-28 16:00:00","3.56","-7.33","884","0","0","0","-10.52"
"2011-03-01 16:00:00","4.05","-7.34","0","-3","0","0","-10.95"
"2011-03-02 16:00:00","3.68","-7.57","0","-228","0","0","-10.85"
"2011-03-03 16:00:00","2.99","-8.13","0","-564","0","0","-10.8"
"2011-03-04 16:00:00","4.55","-7.13","994.25","0","0","-2750","-11.17"
"2011-03-07 16:00:00","6.59","-5.04","2098","0","0","0","-10.91"
"2011-03-08 16:00:00","6.69","-3.96","1079.22","0","49858","-22777","-9.98"
"2011-03-09 16:00:00","6.73","-4.14","0","-183","0","0","-10.18"
"2011-03-10 16:00:00","4.86","-4.97","0","-834","0","0","-9.37"
"2011-03-11 16:00:00","3.81","-5.55","0","-579","0","0","-9.02"
"2011-03-14 16:00:00","4.3","-4.33","1221.04","0","0","-24964","-8.27"
"2011-03-15 16:00:00","2.42","-4.75","0","-414","0","0","-7"
"2011-03-16 16:00:00","3.83","-4.32","422.2","0","0","-1800","-7.85"
"2011-03-17 16:00:00","2.2","-4.72","0","-393","0","0","-6.77"
"2011-03-18 16:00:00","2.79","-4.36","354","0","0","0","-6.96"
"2011-03-21 16:00:00","2.52","-5.34","0","-976","0","0","-7.67"
"2011-03-22 16:00:00","3.03","-5.62","0","-282.98","55392","-21981","-8.4"
"2011-03-23 16:00:00","4.37","-4.2","1421.19","0","0","-21808","-8.21"
"2011-03-24 16:00:00","3.94","-4.56","0","-362","0","0","-8.18"
"2011-03-25 16:00:00","5.31","-3.59","969.76","0","0","-3238","-8.45"
"2011-03-28 16:00:00","5.19","-3.31","279.66","0","0","-3340","-8.08"
