date,q1,q2,q3,q4,q5
2018-01-02,,,,,
2018-01-03,,,,,
2018-01-04,,,,,
2018-01-05,,,,,
2018-01-08,,,,,
2018-01-09,,,,,
2018-01-10,,,,,
2018-01-11,,,,,
2018-01-12,,,,,
2018-01-15,,,,,
2018-01-16,,,,,
2018-01-17,,,,,
2018-01-18,0.035335416619448404,0.050714351660189734,0.023472132602376673,0.059430488395774306,0.030115272648113155
2018-01-19,0.03247709912031704,0.04402287047697324,0.03499252834591201,0.06249476654441406,0.03340823963924844
2018-01-22,0.01619964780484454,0.013071016784679996,0.00021419556421876953,0.02998601160924397,0.023626871532449464
2018-01-23,0.0012271104668220053,-0.01502729609944071,-0.01724339300687021,-0.005219060699693905,0.0055350636669805825
2018-01-24,-0.00334724666769651,0.026056577666095884,-0.0010867991815407157,-0.012565851160917277,-0.009082704560798086
2018-01-25,-0.004527467248629962,-0.020949168523788017,-0.019153959943033257,-0.019207498122748037,0.01939943626796462
2018-01-26,-0.02137982581239773,-0.002063135819561792,-0.024635708767716116,-0.021062394487858183,-0.020924998218953102
2018-01-29,-0.02772884368944159,-0.03565499285588265,-0.029254530767653195,-0.025877299512783683,-0.047124330967220705
2018-01-30,-0.07653389909856115,-0.10433656913270303,-0.07844880993067378,-0.0904172189527482,-0.09611509517655595
2018-01-31,-0.08803357001081563,-0.11405378690717399,-0.09034517655688723,-0.10321854686435743,-0.10803744048106025
2018-02-01,-0.07967557681338772,-0.09946209444884546,-0.08413123134578293,-0.07690754622491001,-0.09983241650581218
2018-02-02,-0.12537095608371643,-0.14685416861039413,-0.14797882525142309,-0.13526803198264628,-0.13064806589722194
2018-02-05,-0.09937680164747024,-0.12479210316832338,-0.10714945813630458,-0.11734358618614438,-0.10193933041358721
2018-02-06,-0.019906019281746856,-0.025614291738071518,-0.01871582194029233,-0.012209314304601152,-0.027701548991273157
2018-02-07,-0.002217616174858139,0.019249786940801053,0.013220099222820756,0.0029254729131272805,0.019899929411647418
2018-02-08,0.018492951315337992,0.04196140978095852,0.02814471649421533,0.01944240962556741,0.04633452661436272
2018-02-09,0.07908425369225973,0.11878808579670522,0.11656026005972438,0.08207124903699439,0.10663710927275716
2018-02-12,0.08740212653597418,0.09985647212985257,0.10811107071887924,0.09776271925697005,0.09242200692999997
2018-02-13,0.05622323291843588,0.07086353456726129,0.0658822927990955,0.11420633076644875,0.10493081034069784
2018-02-14,0.061065175845485604,0.12975055916698255,0.08363516662553183,0.07039493691007287,0.048318579582480335
2018-02-15,0.24397404070677778,0.06858123481048153,0.03214827053870962,0.04594753430116212,0.03812452301187994
2018-02-20,0.015470960701086181,0.11570253799109145,0.017832036511734838,0.009570163946307263,0.013905067166152174
2018-02-21,0.015409253738179836,0.028989465403880418,-0.00660374601328419,-0.015952879594197725,0.020942429315374402
2018-02-22,0.02315570909809242,0.04915092769421746,0.01120602558501246,0.010284188392033336,0.024511863340208422
2018-02-23,-0.018695287603966815,-0.013039571069431526,-0.010430593970617782,0.005108571103646972,-0.018605855145167684
2018-02-26,-0.04440727991770514,-0.043944596287276365,-0.033229781990458146,-0.037899179034541375,-0.03951847414272958
2018-02-27,-0.008643315901375842,-0.00614632600538747,0.001597287726203254,0.004495887424037701,-0.014549062158332775
2018-02-28,-0.0170798619789584,-0.008482525610815172,-0.0067947026003827606,-0.008398359820754877,-0.01679779185477858
2018-03-01,-0.015991317046787527,-0.002189096971848054,0.0003946085676131962,0.0025942089113514424,-0.016366155010018833
2018-03-02,0.002084571455241893,0.019434222359212418,0.027841345499750692,0.01888568155399968,0.017784666877313435
2018-03-05,0.046721104611333955,0.07028750195530394,0.05407110470552898,0.05438332486661941,0.05744901749275641
2018-03-06,0.02590796379603874,0.03589969308809961,0.03547049573266997,0.021078124846570036,0.036047700544355854
2018-03-07,0.03005301721661746,0.060529158851236824,0.036579075382488044,0.048293168346710144,0.04781613052998961
2018-03-08,0.02830798809675325,0.04337940852201082,0.026557449385927384,0.038995780647740126,0.030666579363839413
