Index,Date,Equity,Turnover,Fee,Funding Fee,Margin Ratio,Net Value,Return,Liquidated
27,2026-01-28,281.2239022540441,22.529171839698854,0.009011668735879542,-0.0045811772496860016,2.5117250619098583,1.0415700083483115,-0.0009314649340137482,0.0
28,2026-01-29,284.81647043390706,12.335996556747547,0.0049343986226990195,-0.009283565249688703,2.372778538232516,1.0548758164218779,0.01277476114607623,0.0
29,2026-01-30,286.3272715243101,6.018280213466335,0.002407312085386534,-0.008938671541798001,2.5217843891804517,1.0604713760159634,0.0053044723435462515,0.0
30,2026-01-31,284.4454422166568,5.08311916050227,0.002033247664200908,-0.006353092391606642,2.678661077797525,1.0535016378394695,-0.006572302029195898,0.0
31,2026-02-01,288.9798956016499,12.406418994238276,0.004962567597695311,-0.004480644795252701,3.2032276584352166,1.0702959096357403,0.015941381762550222,0.0
32,2026-02-02,290.27088501264836,15.816618530497042,0.006326647412198817,-0.005027359174457121,2.9207814531690146,1.0750773518986976,0.004467402164121781,0.0
33,2026-02-03,291.3861626142957,33.64948027020543,0.013459792108082173,-0.006340054354926213,2.4545955709577285,1.0792080096825767,0.0038421958909133913,0.0
34,2026-02-04,295.5927439835389,5.228812591118419,0.0020915250364473676,-0.008915770997851102,2.18026185654609,1.0947879406797738,0.014436448634012278,0.0
35,2026-02-05,293.2730229760641,21.923976887278045,0.008769590754911218,-0.004433113643130791,2.237377761738747,1.0861963813928301,-0.00784769266056129,0.0
36,2026-02-06,300.0724964551954,0.0,0.0,-0.0064996536016559995,2.2953576255908907,1.1113796165007237,0.02318479009808616,0.0
37,2026-02-07,294.41852734796265,63.64194713298078,0.025456778853192315,-0.015199485161357601,2.012686481918753,1.0904389901776395,-0.018842010427559952,0.0
38,2026-02-08,295.68699535062916,6.756438723872832,0.002702575489549133,-0.03229259263889191,1.4043349853418563,1.095137019817145,0.004308383762708479,0.0
39,2026-02-09,295.65860142791377,0.0,0.0,-0.0207427198615402,1.435450998052723,1.0950318571404214,-9.602695810728701e-05,0.0
40,2026-02-10,295.2737188018582,30.26025663660645,0.01210410265464258,-0.008606633349325522,1.3974610996437042,1.0936063659328081,-0.0013017805813757555,0.0
41,2026-02-11,294.27983750812064,6.510757355391945,0.002604302942156778,-0.02547758892508232,1.292451786174692,1.0899253241041504,-0.003365965984952868,0.0
42,2026-02-12,293.23948039441956,30.371660248373615,0.012148664099349447,-0.023490258956045597,1.244629089485487,1.0860721496089614,-0.0035352646736198645,0.0
43,2026-02-13,293.7779363274719,36.47718462703668,0.014590873850814671,-0.007777428900301382,1.35261653136032,1.0880664308424883,0.0018362327348555585,0.0
44,2026-02-14,289.1984544811481,16.250887279049714,0.006500354911619885,-0.011966909389024172,1.2186806587424768,1.0711053869672151,-0.015588242955110965,0.0
45,2026-02-15,288.03389966698313,5.605876498304413,0.0022423505993217656,-0.01320941959069982,1.2699629773509657,1.0667922209888263,-0.004026836230000996,0.0
46,2026-02-16,288.8571149138004,18.269249034754544,0.007307699613901818,-0.003423675233012481,1.3448319404173001,1.0698411663474088,0.0028580498606902704,0.0
47,2026-02-17,291.1983750867577,6.774372890214441,0.0027097491560857767,-0.0045003208882422405,1.293627104089031,1.078512500321325,0.008105253608366336,0.0
48,2026-02-18,294.470581378887,41.48652555795851,0.016594610223183405,-0.0038391713387144017,1.2873063455300748,1.0906317828847667,0.011237034860357209,0.0
49,2026-02-19,301.0825509548238,11.39027291489109,0.004556109165956436,-0.004682623578293721,1.3930165393321423,1.11512055909194,0.022453752578527775,0.0
50,2026-02-20,299.62107603633456,15.470860548760296,0.006188344219504119,-0.002881268069822401,1.4657678432431709,1.1097076890234614,-0.004854067144889118,0.0
51,2026-02-21,297.87232908103465,10.053687657786174,0.004021475063114469,-0.0088669771919847,1.4026026553040978,1.1032308484482765,-0.005836528519401862,0.0
52,2026-02-22,297.52450998045134,10.412936693016647,0.004165174677206659,-0.0164444893664293,1.3619530876085193,1.1019426295572272,-0.0011676784535722406,0.0
53,2026-02-23,296.6977234388936,11.053260940962438,0.004421304376384975,-0.0153630472424021,1.4317625373965002,1.0988804571810875,-0.002778885482786042,0.0
54,2026-02-24,297.4778009951528,24.486946605588876,0.009794778642235552,-0.018387684959641576,1.5314982980208076,1.1017696333153808,0.0026291996690019914,0.0
55,2026-02-25,302.89533796806734,42.058700274527816,0.016823480109811127,0.0020096076902781273,1.4270510484840189,1.121834585066916,0.018211567232214287,0.0
56,2026-02-26,303.13553703766485,11.176268755146493,0.004470507502058597,-0.01916708007451964,1.4349395107873848,1.1227242112506106,0.000793010124252369,0.0
57,2026-02-27,303.2344786103554,0.0,0.0,-0.008522794710466526,1.4699908730646922,1.1230906615198348,0.0003263938423632151,0.0
58,2026-02-28,303.4156021793904,22.614996340860507,0.009045998536344203,-0.003428982348594992,1.4919421080858528,1.123761489553298,0.0005973053257830596,0.0
59,2026-03-01,302.6010145379718,11.016250022166659,0.004406500008866664,0.0014887088850933992,1.4312440915656592,1.1207444982887844,-0.0026847256224385996,0.0
60,2026-03-02,303.8690944549571,5.02353294773388,0.0020094131790935523,0.003351562645435521,1.561296658539162,1.1254410905739152,0.004190600348519924,0.0
61,2026-03-03,304.1803938084139,44.7565797057635,0.0179026318823054,-0.0020593398361552604,1.507645612995881,1.1265940511422736,0.001024452170811152,0.0
62,2026-03-04,305.99994959035314,6.412652231222361,0.0025650608924889444,-0.008952780274528081,1.3930342841806675,1.1333331466309375,0.005981831238884183,0.0
63,2026-03-05,307.46499523281955,29.24415101007699,0.011697660404030797,-0.01036269263635962,1.404413273577797,1.1387592416030354,0.004787731646451965,0.0
64,2026-03-06,310.7871971324522,12.257151308036303,0.004902860523214521,-0.00425691551376246,1.2451402454522904,1.1510636930831564,0.010805138637382194,0.0
65,2026-03-07,312.2668137831935,31.98826427946899,0.012795305711787596,-0.0037140336181838386,1.2712754930386563,1.1565437547525685,0.004760867450118056,0.0
66,2026-03-08,310.5875102101689,25.14418458912682,0.010057673835650729,0.00012612594700434068,1.4677811428700474,1.1503241118895144,-0.005377784314251621,0.0
67,2026-03-09,311.26828858005706,20.481771822607822,0.00819270872904313,-0.005881858551308962,1.3283555470375243,1.1528455132594706,0.002191905171677666,0.0
68,2026-03-10,312.20260987040155,29.58893355877469,0.011835573423509877,-0.0019097885004936508,1.279129241141783,1.1563059624829688,0.003001659098029963,0.0
69,2026-03-11,320.2449163742358,31.455588092710492,0.012582235237084197,-0.001855784208130551,1.2862007321426445,1.18609228286754,0.02575989517567656,0.0
70,2026-03-12,318.0203352242031,12.943367265266485,0.0051773469061065945,-0.011068541462567985,1.305875920037689,1.1778530934229745,-0.006946499495508185,0.0
71,2026-03-13,314.4481740540573,28.978273911874407,0.011591309564749764,-0.0012973913102989633,1.2333591483378123,1.1646228668668788,-0.011232492939885375,0.0
72,2026-03-14,319.96605894719727,19.149378373660387,0.007659751349464155,0.005251837949177906,1.2278431395798508,1.185059477582212,0.01754783569578433,0.0
73,2026-03-15,317.1429289609189,12.141502515797074,0.0048566010063188295,0.005110456699248164,1.326915722947857,1.1746034405959958,-0.008823217048606669,0.0
74,2026-03-16,319.62358230709236,15.250806145517245,0.006100322458206899,0.01218099082492721,1.3311901279332472,1.1837910455818235,0.007821878149076422,0.0
75,2026-03-17,319.5349116732383,24.040480206154506,0.009616192082461802,0.009812520601627982,1.2099203601670685,1.1834626358268086,-0.00027742206383518653,0.0
76,2026-03-18,326.266554593428,30.89443747397283,0.012357774989589131,0.04422586630958859,1.1952909894378412,1.2083946466423259,0.021067002929162193,0.0
77,2026-03-19,327.44953093591687,10.237353764356584,0.004094941505742634,0.007917264316750109,1.2755651524042664,1.2127760405033958,0.0036257971460269545,0.0
