trade_date,available_cash,holding_market_value,stamp_tax,broker_commission,total_assets,nav,transaction_cost,return,nav_peak_to_date,nav_drawdown_to_date
2016-01-05,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,,1.0,0.0
2016-01-06,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-07,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-08,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-11,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-12,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-13,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-14,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-15,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-18,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-19,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2016-01-20,10359.244399999996,91587.0,0.0,10.7556,101946.2444,1.019462444,10.7556,0.0194624439999999,1.019462444,0.0
2016-01-21,10359.244399999996,87843.0,0.0,0.0,98202.2444,0.982022444,0.0,-0.0367252371289903,1.019462444,-0.0367252371289903
2016-01-22,10359.244399999996,89243.0,0.0,0.0,99602.2444,0.996022444,0.0,0.0142562933113574,1.019462444,-0.022992509570073
2016-01-25,10359.244399999996,89834.0,0.0,0.0,100193.2444,1.001932444,0.0,0.0059336012311785,1.019462444,-0.0171953367219872
2016-01-26,92628.99896,0.0,82.36200000000002,9.88344,92628.99896,0.9262899896,92.24544000000004,-0.0754965615226647,1.019462444,-0.0913937094479174
2016-01-27,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-01-28,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-01-29,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-01,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-02,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-03,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-04,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-05,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-15,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-16,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-17,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-18,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-19,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-22,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-23,92628.99896,0.0,0.0,0.0,92628.99896,0.9262899896,0.0,0.0,1.019462444,-0.0913937094479174
2016-02-24,9202.989040000017,85197.0,0.0,10.009919999999996,94399.98904,0.9439998904,10.009919999999996,0.0191191754189719,1.019462444,-0.0740219063920709
2016-02-25,9202.989040000017,76983.0,0.0,0.0,86185.98904000001,0.8618598904000001,0.0,-0.0870127219667312,1.019462444,-0.1545937807984615
2016-02-26,9202.989040000017,77167.0,0.0,0.0,86369.98904000001,0.8636998904000002,0.0,0.0021349177754936,1.019462444,-0.1527889080335751
2016-02-29,9202.989040000017,72308.0,0.0,0.0,81510.98904000001,0.8151098904000001,0.0,-0.0562579670787,1.019462444,-0.2004512817541318
2016-03-01,83281.92760000002,0.0,74.162,8.899439999999998,83281.92760000002,0.8328192760000003,83.06144,0.0217263780118157,1.019462444,-0.1830799840626593
2016-03-02,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-03,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-04,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-07,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-08,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-09,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-10,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-11,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-14,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-15,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-16,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-17,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-18,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-21,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-22,83281.92760000002,0.0,0.0,0.0,83281.92760000002,0.8328192760000003,0.0,0.0,1.019462444,-0.1830799840626593
2016-03-23,14803.71120000002,69246.0,0.0,8.2164,84049.71120000002,0.8404971120000002,8.2164,0.0092190901690896,1.019462444,-0.1755487247747988
2016-03-24,14803.71120000002,68582.0,0.0,0.0,83385.71120000002,0.8338571120000002,0.0,-0.0079000866334921,1.019462444,-0.182061961274171
2016-03-25,14803.71120000002,69084.0,0.0,0.0,83887.71120000002,0.8388771120000001,0.0,0.0060202160870936,1.019462444,-0.1771377975351878
2016-03-28,14803.71120000002,68796.0,0.0,0.0,83599.71120000002,0.8359971120000002,0.0,-0.0034331607798115,1.019462444,-0.1799628157758794
2016-03-29,82077.28032000002,0.0,67.349,8.08188,82077.28032000002,0.8207728032000002,75.43088,-0.018210958604364,1.019462444,-0.1948964789918241
2016-03-30,11796.84768000002,72145.0,0.0,8.43264,83941.84768000002,0.8394184768000003,8.43264,0.0227172166613036,1.019462444,-0.1766067678703029
2016-03-31,11796.84768000002,71752.0,0.0,0.0,83548.84768000002,0.8354884768000002,0.0,-0.0046818125983858,1.019462444,-0.1804617406779134
