trade_date,available_cash,holding_market_value,stamp_tax,broker_commission,total_assets,nav,transaction_cost,return,nav_peak_to_date,nav_drawdown_to_date
2018-02-02,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,,1.0,0.0
2018-02-05,7244.870720000006,92704.0,0.0,11.12928,99948.87072,0.9994887072,11.12928,-0.0005112927999999,1.0,-0.0005112927999999
2018-02-06,7244.870720000006,85227.0,0.0,0.0,92471.87072,0.9247187072,0.0,-0.0748082489190529,1.0,-0.0752812927999999
2018-02-07,7244.870720000006,83118.0,0.0,0.0,90362.87072,0.9036287072,0.0,-0.0228069355965117,1.0,-0.0963712927999999
2018-02-08,7244.870720000006,85001.0,0.0,0.0,92245.87072,0.9224587072,0.0,0.0208382047294037,1.0,-0.0775412927999998
2018-02-09,91439.46704,0.0,84.289,10.11468,91439.46704,0.9143946704,94.40368,-0.0087418946095456,1.0,-0.0856053296
2018-02-12,7237.364000000001,86724.0,0.0,10.103039999999998,93961.364,0.93961364,10.103039999999998,0.0275799612753298,1.0,-0.0603863599999999
2018-02-13,7237.364000000001,86690.0,0.0,0.0,93927.364,0.93927364,0.0,-0.0003618508560603,1.0,-0.0607263599999999
2018-02-14,7237.364000000001,87977.0,0.0,0.0,95214.364,0.95214364,0.0,0.0137020772775013,1.0,-0.0478563599999999
2018-02-22,7237.364000000001,89210.0,0.0,0.0,96447.364,0.96447364,0.0,0.0129497267870213,1.0,-0.0355263599999999
2018-02-23,96643.11728,0.0,89.50599999999999,10.740719999999998,96643.11728,0.9664311728,100.24671999999998,0.0020296384668427,1.0,-0.0335688272
2018-02-26,8830.58103999999,90194.0,0.0,10.53624,99024.58104,0.9902458104,10.53624,0.0246418351045143,1.0,-0.0097541896
2018-02-27,8830.58103999999,90139.0,0.0,0.0,98969.58104,0.9896958104,0.0,-0.000555417649056,1.0,-0.0103041896000001
2018-02-28,8830.58103999999,90185.0,0.0,0.0,99015.58104,0.9901558104,0.0,0.0004647892768325,1.0,-0.0098441896000001
2018-03-01,8830.58103999999,91089.0,0.0,0.0,99919.58104,0.9991958104,0.0,0.0091298762326588,1.0,-0.0008041896
2018-03-02,100814.44359999998,0.0,92.087,11.050439999999998,100814.44359999998,1.0081444359999998,103.13744,0.0089558277835628,1.0081444359999998,0.0
2018-03-05,9714.51291999998,91186.0,0.0,10.93068,100900.51291999998,1.0090051291999995,10.93068,0.0008537399694581,1.0090051291999995,0.0
