symbol,total_pnl_usdt,price_pnl_usdt,funding_pnl_usdt,fee_pnl_usdt,avg_weight,avg_abs_weight,max_abs_weight,active_bars,avg_turnover,pnl_share
PLAY-USDT,32.319459242129284,32.21654038564725,0.18063409264337976,-0.07771523616135076,4.585167400293449e-05,0.00039599173002534345,0.015873015873015872,78,3.751500600240096e-05,0.009435669547498422
ZEREBRO-USDT,32.06324691839881,31.95052511328611,0.17803278795880495,-0.0653109828461005,-0.000350140056022409,0.000350140056022409,0.015873015873015872,64,3.3346672002134185e-05,0.009360868332459337
KAS-USDT,32.02741299417454,31.875402543520636,0.34388783441727827,-0.19187738376337363,-0.0012036064425770307,0.002370739962651727,0.05555555555555555,211,0.00022300586901427238,0.009350406614488216
ACE-USDT,30.85392764011071,30.90363540001107,0.08905247282095907,-0.13876023272132035,-0.0006127450980392156,0.0016631652661064419,0.06349206349206349,136,0.0001417233560090703,0.009007807441128843
KOMA-USDT,30.6816323044096,30.063006336164918,0.9101398113243169,-0.29151384307965317,-0.0025166316526610646,0.002675028344671202,0.10912698412698413,146,0.00024176337201547285,0.008957505799629475
CARV-USDT,30.5446800984609,30.555490514451627,0.11726192018242068,-0.12807233617315414,-0.0006783963585434173,0.0006783963585434173,0.03968253968253968,84,6.460917700413499e-05,0.008917522588603208
EPT-USDT,29.26155728962486,29.431305672035897,-0.01633512047202336,-0.1534132619390099,-0.0003501400560224089,0.0008753501400560223,0.031746031746031744,114,9.170334800586901e-05,0.008542914748715439
ERA-USDT,29.20263224057227,29.56031637827809,-0.24858279089031676,-0.10910134681550344,-0.0006127450980392156,0.0006127450980392156,0.023809523809523808,71,5.835667600373482e-05,0.008525711574405962
DAM-USDT,29.148082285021587,29.086902222354745,0.21817731646997562,-0.15699725380312218,-0.0002501000400160064,0.0006919434440442844,0.023809523809523808,102,6.669334400426837e-05,0.008509785709107572
H-USDT,29.133420821908683,29.279173580752946,-0.11805833422560112,-0.027694424618661555,0.00017507002801120448,0.00017507002801120448,0.015873015873015872,22,1.6673336001067092e-05,0.008505505293399506
KMNO-USDT,28.796728654674066,29.0905804169148,-0.08379364048318988,-0.21005812175754876,-0.0008753501400560224,0.001558956916099773,0.047619047619047616,184,0.0001583966920101374,0.008407207979528743
FTM-USDT,28.493300242507154,29.083354476527486,-0.5638336629132458,-0.026220571107087025,0.0008534663865546217,0.000903486394557823,0.03968253968253968,79,9.795584900626917e-05,0.00831862202247173
TRADOOR-USDT,28.29878378026745,28.178485484405023,0.18105582651704497,-0.06075753065461591,8.753501400560224e-05,0.0002626050420168067,0.015873015873015872,43,2.501000400160064e-05,0.008261832920726804
AI-USDT,27.546601012405034,27.735890594310987,-0.08060854827869582,-0.10868103362725785,5.831003280594309e-20,0.0010504201680672268,0.023809523809523808,153,0.00010004001600640255,0.00804223308201351
OG-USDT,27.4817372143808,27.52155776658786,0.032268134139266914,-0.07208868634632902,8.753501400560224e-05,0.00043767507002801117,0.015873015873015872,73,4.168334000266773e-05,0.008023296089313008
FRONT-USDT,27.169727863757732,27.49459727670917,-0.27589832146565674,-0.04897109148579391,0.0006127450980392156,0.0007878151260504202,0.031746031746031744,98,7.503001200480192e-05,0.007932204926365231
MILK-USDT,27.02499242910621,26.624694875886025,0.5380192133712975,-0.1377216601511194,-0.0010504201680672268,0.0010504201680672268,0.06349206349206349,104,0.00010004001600640255,0.007889949400895142
BR-USDT,26.916365925561458,27.086176821124006,-0.019746864565193995,-0.15006403099735757,-0.00044080132052821123,0.0006679755235427505,0.015873015873015872,133,8.128251300520208e-05,0.007858235881684635
US-USDT,26.639139756424733,26.660678020568117,0.15566786444202912,-0.17720612858541473,-0.00042933840202747763,0.0005043684140322795,0.03968253968253968,42,6.669334400426837e-05,0.007777299672254396
ENS-USDT,26.513778103742162,26.65488599341468,-0.015445002561550882,-0.12566288711096235,-0.0008315826330532215,0.0030762304921968784,0.08531746031746032,234,0.00028136254501800713,0.007740700324481303
JASMY-USDT,25.74630658303576,26.013172427368094,-0.1327592385553288,-0.13410660577700395,0.0016631652661064425,0.001979958650126717,0.05555555555555555,216,0.00022509003601440576,0.0075166369327565406
BLESS-USDT,25.18298615471447,25.01322682197802,0.26095005837526253,-0.09119072563880982,-0.0003084567160197412,0.0003918233960250767,0.023809523809523808,62,3.751500600240096e-05,0.007352175474067704
TOWNS-USDT,25.082898067092867,25.054381219144634,0.13459900059656635,-0.1060821526483339,-0.0005252100840336134,0.0005252100840336134,0.031746031746031744,75,5.002000800320128e-05,0.0073229547462899496
NIL-USDT,25.072700939211888,25.052591385732637,0.17853362953028926,-0.15842407605103076,-0.0010285364145658261,0.0010285364145658261,0.047619047619047616,84,9.795584900626917e-05,0.007319977693725496
KLAY-USDT,24.947605836303914,25.835011485654636,-0.616748813694269,-0.2706568356564613,-0.0015099789915966391,0.005715827997865812,0.09523809523809523,547,0.0005377150860344137,0.007283456165187318
FUN-USDT,24.28867643647061,23.77683168242264,0.708116227450867,-0.19627147340289194,-0.00010837668400693606,0.0008836868080565559,0.023809523809523808,122,0.00010004001600640255,0.0070910816571431385
LRC-USDT,24.207314180146383,24.210782016056807,0.13682094954177718,-0.1402887854522053,0.0005689775910364145,0.0029324229691876755,0.03968253968253968,444,0.0002730258770174736,0.007067327937795212
RLS-USDT,23.87665360558133,23.976206951588562,0.030871831908550952,-0.1304251779157778,-0.00017507002801120448,0.0002501000400160064,0.015873015873015872,45,5.002000800320128e-05,0.006970791548042911
ZEC-USDT,23.594455817900336,22.529516928641037,1.5580610319452408,-0.49312214268594706,0.004332983193277311,0.006433823529411764,0.05555555555555555,596,0.0006044084300386821,0.006888403874052313
AWE-USDT,23.5944493298382,23.16042142546304,0.49838168123281323,-0.06435377685766003,0.0002626050420168067,0.00043767507002801117,0.023809523809523808,65,4.168334000266773e-05,0.006888401979861885
AVAX-USDT,23.582225747700893,23.42807290904573,0.17383466781432194,-0.019681829159160842,0.0008753501400560223,0.0008753501400560223,0.06349206349206349,50,8.336668000533546e-05,0.006884833303762751
ZRC-USDT,23.379931022274782,23.346430455543253,0.08294773736026749,-0.04944717062873606,-0.0002626050420168067,0.0002626050420168067,0.015873015873015872,43,2.501000400160064e-05,0.006825773337257045
Q-USDT,23.339909499353908,23.18193548106889,0.22703452182249123,-0.06906050353747044,-0.00035014005602240897,0.00035014005602240897,0.031746031746031744,36,3.3346672002134185e-05,0.006814089049403095
TRU-USDT,22.777583942489912,22.975024597940948,0.04691466270333099,-0.2443553181543742,-0.0005648092570361477,0.0025155895691609978,0.05357142857142857,345,0.00030845671601974125,0.0066499180435415466
HIPPO-USDT,22.610021620994978,23.109465007182425,-0.29089501656415034,-0.2085483696232995,-8.336668000533575e-06,0.0011754701880752302,0.023809523809523808,182,0.00012088168600773643,0.0066009982060407715
PORT3-USDT,22.49646685462352,23.454633118378837,-0.8608467955631907,-0.09731946819212868,0.0002626050420168067,0.0006127450980392157,0.015873015873015872,116,5.835667600373482e-05,0.006567845879976238
CETUS-USDT,22.10218251578808,22.09540853963436,0.05337510740120925,-0.04660113124748688,-0.00041579131652661063,0.00041579131652661063,0.02976190476190476,47,3.959917300253435e-05,0.006452734525509158
QNT-USDT,21.980671769524534,23.001929674606604,-0.6095476857744939,-0.4117102193075668,-0.0007002801120448183,0.005802320928371348,0.07142857142857142,610,0.000533546752034147,0.006417259450272805
SFP-USDT,21.652952544976095,22.09415865015335,0.053740524091522246,-0.49494662926877875,0.0023853291316526613,0.009033821862078163,0.10317460317460317,863,0.0008649293050553555,0.006321581787969264
AXL-USDT,21.534417728896944,21.5149891967627,0.19117119506568364,-0.17174266293144308,-0.0014662114845938373,0.0019414015606242494,0.06944444444444445,182,0.0001896591970121382,0.006286975535865318
MKR-USDT,21.45195767179166,22.027270259752452,-0.3043863762093574,-0.270926211751435,0.004836309523809524,0.0062097755768974255,0.06944444444444445,515,0.0006273342670401493,0.006262901313463134
ALT-USDT,21.351288607738127,21.39792123181941,-0.006916916225480959,-0.039715707855798525,-0.00041579131652661063,0.00041579131652661063,0.02976190476190476,46,3.959917300253435e-05,0.006233510969554567
YALA-USDT,21.13824437971043,21.098766984341903,0.12163115922408431,-0.08215376385555967,-0.00043767507002801117,0.00043767507002801117,0.023809523809523808,51,4.168334000266773e-05,0.0061713126846262446
SCR-USDT,21.039536173188168,21.05970797545912,0.12087748623342832,-0.14104928850438014,-0.001488095238095238,0.001488095238095238,0.06349206349206349,114,0.00011671335200746965,0.006142494813281535
PUMP-USDT,21.02450261296633,20.904900145932757,0.22699255209869443,-0.10739008506511777,-0.0008753501400560223,0.0008753501400560223,0.047619047619047616,55,8.336668000533546e-05,0.0061381057637831206
SUSHI-USDT,20.92625190331525,21.095066626537264,-0.09667668052343188,-0.07213804269858165,0.0006127450980392157,0.0009628851540616246,0.03968253968253968,109,9.170334800586901e-05,0.006109421458698389
CVX-USDT,20.896058216257778,21.32464206791753,0.18736113173576352,-0.6159449833955055,6.773542750433506e-05,0.00693298152594371,0.07142857142857142,535,0.0006815226090436173,0.006100606408565263
HEMI-USDT,20.60630333982872,20.64031468712801,0.008573971200335657,-0.0425853184996238,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,0.006016012441714576
1000CHEEMS-USDT,20.562775785555388,20.953213635023495,-0.04533238706693918,-0.34510546240116846,-0.00029490963051887425,0.002078956582633053,0.031746031746031744,227,0.0002313425370148059,0.006003304567636082
INJ-USDT,20.562660437093136,20.59651800728145,0.0032592715539385836,-0.037116841742256296,0.000941001400560224,0.000941001400560224,0.03968253968253968,88,8.128251300520208e-05,0.006003270891640315
NAORIS-USDT,20.409463260724905,20.518011394328184,-0.09446266470656792,-0.014085468896712373,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,0.005958544959780163
CELO-USDT,20.036465309243297,20.22221909631988,-0.06917008317963658,-0.11658370389694964,-0.0012473739495798318,0.0026687758436708016,0.03968253968253968,312,0.00026052087501667336,0.005849648168354688
4-USDT,20.023759539104496,19.952853405206135,0.1280747363146924,-0.057168602416328894,-0.00018340669601173802,0.00018340669601173802,0.031746031746031744,22,2.0841670001333865e-05,0.005845938717417466
BTCDOM-USDT,19.87057770342019,22.571867980626518,-1.5435168327880975,-1.1577734444182384,0.014859068627450978,0.02050924536481259,0.11507936507936507,1254,0.001919517807122849,0.005801217264271609
ALCH-USDT,19.46936657766819,19.176817121095727,0.46468084591331466,-0.17213138934083602,-0.0007086167800453514,0.000883686808056556,0.031746031746031744,126,8.753501400560224e-05,0.005684083633630879
NEAR-USDT,19.30491458153672,19.821985945027425,-0.45158393381220413,-0.0654874296785032,0.002078956582633053,0.0024624433106575964,0.06349206349206349,204,0.00022300586901427238,0.0056360718559492675
IMX-USDT,18.73008236919074,18.89759049129369,0.0436892662987666,-0.2111973884017187,-0.0006919434440442843,0.004091219821261838,0.08531746031746032,340,0.0003647292250233427,0.0054682495306956356
NOM-USDT,18.32449603076627,18.490038309578082,-0.11487287764419976,-0.050669401167612746,-0.0002626050420168067,0.0002626050420168067,0.023809523809523808,24,2.501000400160064e-05,0.00534983855625196
JST-USDT,18.278349436065,18.520181811224564,-0.04416945193532073,-0.19766292322424103,0.001137955182072829,0.0013130252100840337,0.047619047619047616,150,0.0001083766840069361,0.0053363660530432455
ORBS-USDT,18.226784647773087,18.218821182087297,0.16182112247059732,-0.15385765678480806,0.00017507002801120446,0.0016756702681072426,0.05555555555555555,174,0.00017507002801120446,0.005321311707642102
SRM-USDT,18.104316156685368,18.450268731234587,-0.2982063060245108,-0.04774626852470538,0.0014662114845938375,0.0014662114845938375,0.05357142857142857,175,0.00013963918900893692,0.005285557018702933
TOKEN-USDT,18.04419720522067,18.382640124868225,0.028902021678145262,-0.367344941325693,0.0008753501400560223,0.003434707216219821,0.047619047619047616,376,0.00038348672802454315,0.005268005284457839
GRIFFAIN-USDT,17.89116802064761,17.852926805393246,0.09399052182032257,-0.05574930656595822,-0.0002626050420168067,0.0002626050420168067,0.015873015873015872,43,2.501000400160064e-05,0.005223328397820072
BAKE-USDT,17.84229070669894,18.14063011019494,-0.11794923900885752,-0.18039016448714484,0.00039390756302521004,0.0033138255302120846,0.05357142857142857,391,0.0003376350540216086,0.005209058660837969
EGLD-USDT,17.81187634995547,18.332035760232042,-0.2920943610819182,-0.22806504919465698,0.0014224439775910363,0.0035212001467253566,0.05555555555555555,487,0.0003730658930238762,0.005200179186166653
AUDIO-USDT,17.555040745172096,17.934928748634295,-0.22027130277333729,-0.15961670068886727,-0.0006346288515406165,0.0034128234627184206,0.037698412698412696,412,0.0003772342270241429,0.005125196004158186
RLC-USDT,17.523744092637905,17.38481462153465,0.3827371663957136,-0.2438076952924612,0.0004710217420301454,0.0039224022942510334,0.047619047619047616,519,0.00047519007603041217,0.005116058943137358
AGIX-USDT,17.34772599082524,17.54145238085345,-0.15898236950346578,-0.03474402052474934,0.0006127450980392156,0.0006127450980392156,0.03968253968253968,54,5.835667600373482e-05,0.005064670439677582
ARIA-USDT,17.287833993578648,17.288789327001624,0.10337364146357732,-0.10432897488654276,-0.00035014005602240897,0.0005252100840336134,0.031746031746031744,72,5.002000800320128e-05,0.005047184964740493
LUMIA-USDT,17.277687267781936,17.306805806844217,0.19895899620169002,-0.22807753526397453,-0.00155374649859944,0.0019038865546218485,0.05555555555555555,174,0.00018132252901160463,0.005044222627069878
TOMO-USDT,17.01699022424062,17.617265630258622,-0.32259180144688543,-0.2776836045711197,0.004880077030812325,0.007176829064959318,0.09523809523809523,575,0.0006856909430438842,0.004968112097607207
BANK-USDT,16.968597430977958,16.810271388448534,0.3273916887239699,-0.16906564619454734,-0.00035014005602240897,0.0006585967720421502,0.023809523809523808,108,0.00010004001600640255,0.004953983816490683
UB-USDT,16.547097520322147,16.29482695802903,0.3699967948517603,-0.1177262325586533,-0.0005752300920368146,0.0005752300920368146,0.03968253968253968,55,4.5851674002934504e-05,0.0048309268729492495
ACH-USDT,16.461944246434395,16.780607847314133,-0.09157736174890752,-0.22708623913082399,-6.565126050420157e-05,0.002731300853674803,0.04563492063492063,369,0.00028553087901827395,0.004806066365622286
RSR-USDT,16.451991231538017,17.21885894035233,-0.3506542706919701,-0.41621343812234035,0.001728816526610644,0.007126809056956116,0.047619047619047616,867,0.000808656796051754,0.0048031605818695325
