Date,Benchmark_Return,Strategy_Return,Daily_Profit,Daily_Loss,Daily_Buy_Amount,Daily_Sell_Amount,Excess_Return(%)
2014-04-14 16:00:00,-2.64,-1.91,178,0,0,0,0.75
2014-04-15 16:00:00,-4.32,-2.37,0,-461,0,0,2.04
2014-04-16 16:00:00,-4.18,-2.35,22,0,0,0,1.91
2014-04-17 16:00:00,-4.52,-2.81,0,-465,0,0,1.79
2014-04-18 16:00:00,-4.53,-1.79,1024.62,0,79971,-2514,2.87
2014-04-21 16:00:00,-6.13,-3.41,0,-1621.3,0,-63296,2.9
2014-04-22 16:00:00,-5.72,-3.51,0,-102.66,0,-14664,2.34
2014-04-23 16:00:00,-5.81,-3.42,86.84,0,0,-3157,2.54
2014-04-24 16:00:00,-5.99,-3.55,0,-123,0,0,2.6
2014-04-25 16:00:00,-6.96,-3.7,0,-152,0,0,3.5
2014-04-28 16:00:00,-8.37,-3.76,0,-67.17,0,-2172,5.03
2014-04-29 16:00:00,-7.36,-3.61,157.54,0,0,-458,4.05
2014-04-30 16:00:00,-7.35,-3.57,39,0,0,0,4.08
2014-05-05 16:00:00,-7.45,-3.57,2,0,0,0,4.19
2014-05-06 16:00:00,-7.41,-3.1,466.24,0,90782,-10524,4.65
2014-05-07 16:00:00,-8.27,-4.19,0,-1088.72,0,-38720,4.45
2014-05-08 16:00:00,-8.35,-3.99,195.27,0,0,-7728,4.76
2014-05-09 16:00:00,-8.42,-3.73,262.82,0,0,-1180,5.12
2014-05-12 16:00:00,-6.44,-2.8,926,0,0,0,3.89
2014-05-13 16:00:00,-6.66,-2.05,755,0,0,0,4.94
2014-05-14 16:00:00,-6.77,-2.6,0,-550,0,0,4.47
2014-05-15 16:00:00,-7.98,-3.62,0,-1021,0,0,4.74
2014-05-16 16:00:00,-7.9,-3.69,0,-69,0,0,4.57
2014-05-19 16:00:00,-9.22,-4.67,0,-977,0,0,5.01
2014-05-20 16:00:00,-9.2,-5.28,0,-614.47,72221,-23492,4.32
2014-05-21 16:00:00,-8.33,-5.58,0,-300.98,0,-49981,3
2014-05-22 16:00:00,-8.55,-6.07,0,-486.53,0,-14330,2.71
2014-05-23 16:00:00,-7.79,-6.08,0,-14.25,0,-5251,1.85
2014-05-26 16:00:00,-7.47,-5.81,277,0,0,0,1.79
2014-05-27 16:00:00,-7.84,-5.76,42,0,0,0,2.26
2014-05-28 16:00:00,-6.9,-5.67,95,0,0,0,1.32
2014-05-29 16:00:00,-7.51,-5.63,37,0,0,0,2.03
2014-05-30 16:00:00,-7.45,-5.7,0,-65.78,0,-778,1.89
2014-06-03 16:00:00,-7.73,-5.79,0,-90.78,0,-777,2.1
2014-06-04 16:00:00,-8.66,-6.74,0,-951.12,91532,-18661,2.1
2014-06-05 16:00:00,-7.7,-6.55,190.84,0,0,-61163,1.25
2014-06-06 16:00:00,-8.38,-6.68,0,-133.31,0,-15314,1.86
2014-06-09 16:00:00,-8.4,-6.87,0,-192.99,0,-988,1.67
2014-06-10 16:00:00,-7.24,-6.53,342,0,0,0,0.77
2014-06-11 16:00:00,-7.26,-6.44,88,0,0,0,0.88
2014-06-12 16:00:00,-7.58,-6.43,11,0,0,0,1.24
2014-06-13 16:00:00,-6.6,-6.35,85,0,0,0,0.27
2014-06-16 16:00:00,-5.93,-6.32,31,0,0,0,-0.41
2014-06-17 16:00:00,-6.88,-6.41,0,-97,0,0,0.5
2014-06-18 16:00:00,-7.29,-5.31,1100.61,0,88441,-13851,2.14
2014-06-19 16:00:00,-8.72,-5.21,99.86,0,0,-61138,3.85
2014-06-20 16:00:00,-8.3,-5.1,114.28,0,0,-7720,3.49
2014-06-23 16:00:00,-8.41,-5.08,20.05,0,0,-946,3.64
2014-06-24 16:00:00,-7.95,-5.05,34,0,0,0,3.15
2014-06-25 16:00:00,-8.44,-5.21,0,-166,0,0,3.53
2014-06-26 16:00:00,-7.77,-5.13,83,0,0,0,2.86
2014-06-27 16:00:00,-7.72,-5.1,27,0,0,0,2.84
2014-06-30 16:00:00,-7.08,-4.83,277,0,0,0,2.42
2014-07-01 16:00:00,-7.1,-4.93,0,-107,0,0,2.34
2014-07-02 16:00:00,-6.83,-4.03,904.63,0,74897,-8246,3.01
2014-07-03 16:00:00,-6.43,-3.89,138.77,0,0,-47231,2.71
2014-07-04 16:00:00,-6.49,-4.1,0,-213.83,0,-10833,2.56
2014-07-07 16:00:00,-6.6,-3.84,260.85,0,0,-1155,2.96
2014-07-08 16:00:00,-6.42,-3.79,54,0,0,0,2.81
2014-07-09 16:00:00,-7.78,-4.1,0,-311,0,0,3.99
2014-07-10 16:00:00,-8.03,-4.02,78,0,0,0,4.36
2014-07-11 16:00:00,-7.81,-3.88,144,0,0,0,4.26
2014-07-14 16:00:00,-6.79,-2.78,1094,0,0,0,4.3
2014-07-15 16:00:00,-6.65,-2.08,702,0,0,0,4.9
2014-07-16 16:00:00,-6.83,0.05,2126.84,0,77077,-15034,7.38
2014-07-17 16:00:00,-7.42,-0.82,0,-867,0,0,7.13
2014-07-18 16:00:00,-7.12,0.6,1423,0,0,0,8.31
2014-07-21 16:00:00,-7.03,0.71,112,0,0,0,8.33
2014-07-22 16:00:00,-5.89,1.57,859,0,0,0,7.93
2014-07-23 16:00:00,-5.67,2.66,1083,0,0,0,8.83
2014-07-24 16:00:00,-3.99,3.88,1228,0,0,0,8.2
2014-07-25 16:00:00,-2.99,4.15,270,0,0,0,7.36
2014-07-28 16:00:00,-0.26,5.62,1469,0,0,0,5.9
2014-07-29 16:00:00,0.06,4.8,0,-820,0,0,4.74
2014-07-30 16:00:00,-0.34,6.71,1908.06,0,79660,-83107,7.07
2014-07-31 16:00:00,0.87,6.73,16,0,0,0,5.81
2014-08-01 16:00:00,-0.03,7.26,535,0,0,0,7.29
2014-08-04 16:00:00,1.96,9.24,1982,0,0,0,7.14
2014-08-05 16:00:00,1.69,9.45,202,0,0,0,7.63
2014-08-06 16:00:00,1.42,8.85,0,-597,0,0,7.33
2014-08-07 16:00:00,-0.11,7.19,0,-1661,0,0,7.31
2014-08-08 16:00:00,0.05,7.26,75,0,0,0,7.21
2014-08-11 16:00:00,1.52,7.93,669,0,0,0,6.31
2014-08-12 16:00:00,1.16,7.9,0,-32,0,0,6.66
2014-08-13 16:00:00,1.24,7.57,0,-325.72,102057,-99201,6.25
2014-08-14 16:00:00,0.25,6.99,0,-584.87,0,-8868,6.72
2014-08-15 16:00:00,1.31,8.6,1611.64,0,0,-4359,7.2
2014-08-18 16:00:00,1.91,8.94,336.09,0,0,-2906,6.9
2014-08-19 16:00:00,1.92,8.96,18,0,0,0,6.91
2014-08-20 16:00:00,1.55,8.04,0,-918.48,0,-1475,6.39
2014-08-21 16:00:00,1.04,7.31,0,-730.44,0,-1440,6.21
2014-08-22 16:00:00,1.52,7.38,78,0,0,0,5.77
2014-08-25 16:00:00,0.55,6.79,0,-592,0,0,6.21
2014-08-26 16:00:00,-0.25,5.14,0,-1649,0,0,5.4
2014-08-27 16:00:00,-0.1,5.37,227.11,0,99664,-79992,5.48
2014-08-28 16:00:00,-0.8,4.55,0,-817,0,0,5.39
2014-08-29 16:00:00,0.35,6.27,1719,0,0,0,5.9
2014-09-01 16:00:00,1.09,8.22,1950,0,0,0,7.05
2014-09-02 16:00:00,2.42,9.09,867,0,0,0,6.51
2014-09-03 16:00:00,3.38,9.91,822,0,0,0,6.32
2014-09-04 16:00:00,4.13,10.71,794,0,0,0,6.32
2014-09-05 16:00:00,5.12,11.83,1123,0,0,0,6.38
2014-09-09 16:00:00,4.94,11.27,0,-563,0,0,6.03
2014-09-10 16:00:00,4.39,11.9,632,0,0,0,7.19
2014-09-11 16:00:00,4.01,11.12,0,-778.34,67215,-64343,6.84
2014-09-12 16:00:00,4.65,12.22,1097,0,0,0,7.23
2014-09-15 16:00:00,4.6,12.76,544,0,0,0,7.8
2014-09-16 16:00:00,2.52,11.27,0,-1494,0,0,8.53
2014-09-17 16:00:00,3.06,12.97,1706,0,0,0,9.62
2014-09-18 16:00:00,3.37,14.13,1153,0,0,0,10.41
2014-09-19 16:00:00,4.08,14.6,470,0,0,0,10.11
2014-09-22 16:00:00,2.1,13.37,0,-1229,0,0,11.04
2014-09-23 16:00:00,2.98,14.22,853,0,0,0,10.91
2014-09-24 16:00:00,4.8,15.04,824,0,0,0,9.77
2014-09-25 16:00:00,4.59,15.01,0,-37.26,88793,-91428,9.96
2014-09-26 16:00:00,4.6,14.7,0,-306,0,0,9.66
2014-09-29 16:00:00,5.05,16.08,1380,0,0,0,10.5
2014-09-30 16:00:00,5.19,17.14,1062,0,0,0,11.36
2014-10-08 16:00:00,6.37,20.1,2961,0,0,0,12.91
2014-10-09 16:00:00,6.52,19.24,0,-865,0,0,11.94
2014-10-10 16:00:00,5.87,20.05,814,0,0,0,13.39
2014-10-13 16:00:00,5.36,20.95,901,0,0,0,14.8
2014-10-14 16:00:00,5,20.69,0,-266,0,0,14.94
2014-10-15 16:00:00,5.74,25.7,5010,0,0,0,18.88
2014-10-16 16:00:00,4.91,24.85,0,-844.58,50725,-50248,19.01
2014-10-17 16:00:00,4.79,24.83,0,-27,0,0,19.12
2014-10-20 16:00:00,5.35,27.99,3162,0,0,0,21.49
2014-10-21 16:00:00,4.44,26.06,0,-1926,0,0,20.7
2014-10-22 16:00:00,3.8,23.35,0,-2716,0,0,18.83
2014-10-23 16:00:00,2.83,20.95,0,-2393,0,0,17.62
2014-10-24 16:00:00,2.6,20.93,0,-24,0,0,17.87
2014-10-27 16:00:00,1.67,19.96,0,-966,0,0,17.99
2014-10-28 16:00:00,3.72,22.91,2946.88,0,0,-22400,18.5
2014-10-29 16:00:00,5.21,22.63,0,-282,0,0,16.56
2014-10-30 16:00:00,5.96,29.22,6589.03,0,96590,-71532,21.95
2014-10-31 16:00:00,7.65,29.75,536,0,0,0,20.53
2014-11-03 16:00:00,7.83,32.57,2813,0,0,0,22.94
2014-11-04 16:00:00,7.86,33.02,457,0,0,0,23.33
2014-11-05 16:00:00,7.44,32.08,0,-946,0,0,22.93
2014-11-06 16:00:00,7.56,31.44,0,-634,0,0,22.2
2014-11-07 16:00:00,7.39,28.7,0,-2746,0,0,19.84
2014-11-10 16:00:00,10.12,32.71,4017,0,0,0,20.51
2014-11-11 16:00:00,9.81,28.72,0,-3998,0,0,17.22
2014-11-12 16:00:00,11.34,29.4,681,0,0,0,16.22
2014-11-13 16:00:00,10.72,28.42,0,-979,101938,-102124,15.99
2014-11-14 16:00:00,10.77,28.11,0,-304,0,0,15.65
2014-11-17 16:00:00,10.17,28.98,867,0,0,0,17.07
2014-11-18 16:00:00,9.07,28.4,0,-576,0,0,17.72
2014-11-19 16:00:00,8.89,27.21,0,-1193,0,0,16.82
2014-11-20 16:00:00,8.89,26.61,0,-598,0,0,16.27
2014-11-21 16:00:00,10.88,29.98,3371.18,0,0,-11816,17.23
2014-11-24 16:00:00,13.7,33.74,3760,0,0,0,17.63
2014-11-25 16:00:00,15.26,36.55,2810,0,0,0,18.47
2014-11-26 16:00:00,16.87,36.97,413.06,0,0,-13940,17.2
2014-11-27 16:00:00,18.22,36.23,0,-738.03,94894,-70644,15.23
2014-11-28 16:00:00,20.55,37.27,1041,0,0,0,13.87
2014-12-01 16:00:00,21.02,38.68,1410,0,0,0,14.59
2014-12-02 16:00:00,25.49,40.24,1562,0,0,0,11.75
2014-12-03 16:00:00,27.36,41.64,1400,0,0,0,11.21
2014-12-04 16:00:00,33.23,47.39,5751,0,0,0,10.63
2014-12-05 16:00:00,34.11,45.2,0,-2197,0,0,8.27
2014-12-08 16:00:00,39.61,50.14,4943,0,0,0,7.54
2014-12-09 16:00:00,33.34,45.69,0,-4454,0,0,9.26
2014-12-10 16:00:00,38.26,55.42,9730,0,0,0,12.41
2014-12-11 16:00:00,36.61,55.09,0,-330,121596,-137455,13.53
2014-12-12 16:00:00,37.05,54.79,0,-291,0,0,12.94
2014-12-15 16:00:00,38.08,56.35,1554,0,0,0,13.23
2014-12-16 16:00:00,41.77,54.87,0,-1477,0,0,9.24
2014-12-17 16:00:00,44.23,54.4,0,-467,0,0,7.05
2014-12-18 16:00:00,43.6,54.82,413,0,0,0,7.81
2014-12-19 16:00:00,45.2,58.24,3424,0,0,0,8.98
2014-12-22 16:00:00,45.68,56.62,0,-1626,0,0,7.51
2014-12-23 16:00:00,42.7,55.84,0,-779,0,0,9.21
2014-12-24 16:00:00,38.64,54.84,0,-998,0,0,11.68
2014-12-25 16:00:00,43.15,58.19,3352.97,0,118618,-106731,10.51
2014-12-26 16:00:00,47.89,61.28,3088,0,0,0,9.05
2014-12-29 16:00:00,48.3,59.39,0,-1888,0,0,7.48
2014-12-30 16:00:00,48.39,58.41,0,-982,0,0,6.75
2014-12-31 16:00:00,51.66,60.8,2386,0,0,0,6.03
2015-01-05 16:00:00,56.29,72.23,11434,0,0,0,10.2
2015-01-06 16:00:00,56.27,75.25,3021.91,0,0,-18528,12.15
2015-01-07 16:00:00,56.38,73.64,0,-1613.89,0,-8888,11.04
2015-01-08 16:00:00,52.76,73.7,62.46,0,0,-4540,13.71
2015-01-09 16:00:00,52.22,71.6,0,-2104,0,0,12.73
2015-01-12 16:00:00,50.8,70.09,0,-1507.36,85008,-63332,12.79
2015-01-13 16:00:00,50.82,71.3,1214,0,0,0,13.58
2015-01-14 16:00:00,50.32,69.56,0,-1747,0,0,12.8
2015-01-15 16:00:00,54.68,71.6,2040,0,0,0,10.94
2015-01-16 16:00:00,56.01,73.56,1961,0,0,0,11.25
2015-01-19 16:00:00,44,61.3,0,-12255,0,0,12.01
2015-01-20 16:00:00,45.76,64.85,3551.12,0,0,-17602,13.1
2015-01-21 16:00:00,52.31,69.08,4229,0,0,0,11.01
2015-01-22 16:00:00,53.11,70.21,1133,0,0,0,11.17
2015-01-23 16:00:00,53.29,68,0,-2219,0,0,9.6
2015-01-26 16:00:00,54.85,74.2,6205.08,0,125991,-102402,12.5
2015-01-27 16:00:00,53.43,76.53,2330,0,0,0,15.06
2015-01-28 16:00:00,51.3,73.98,0,-2552,0,0,14.99
2015-01-29 16:00:00,49.43,71.41,0,-2565,0,0,14.71
2015-01-30 16:00:00,47.4,69.79,0,-1625,0,0,15.19
2015-02-02 16:00:00,43.94,68.39,0,-1398,0,0,16.99
2015-02-03 16:00:00,47.53,70.49,2103,0,0,0,15.56
2015-02-04 16:00:00,46,68.07,0,-2421,0,0,15.12
2015-02-05 16:00:00,44.5,65.82,0,-2251,0,0,14.75
2015-02-06 16:00:00,42.16,63.58,0,-2243,0,0,15.07
2015-02-09 16:00:00,43.6,64.61,1033.79,0,131672,-142988,14.63
2015-02-10 16:00:00,46.22,66.3,1688,0,0,0,13.73
2015-02-11 16:00:00,47.39,70.38,4079,0,0,0,15.6
2015-02-12 16:00:00,47.76,69.81,0,-567,0,0,14.92
2015-02-13 16:00:00,48.92,71.86,2046,0,0,0,15.4
2015-02-16 16:00:00,50.19,72.47,615,0,0,0,14.83
2015-02-17 16:00:00,51.17,71.67,0,-801,0,0,13.56
2015-02-25 16:00:00,49.3,69.29,0,-2379,0,0,13.39
2015-02-26 16:00:00,53.06,70.46,1171,0,0,0,11.37
2015-02-27 16:00:00,53.34,69.56,0,-903,0,0,10.58
2015-03-02 16:00:00,54.56,73.13,3567.2,0,99517,-129957,12.01
2015-03-03 16:00:00,50.55,70,0,-3133,0,0,12.92
2015-03-04 16:00:00,51.54,71.4,1403,0,0,0,13.11
2015-03-05 16:00:00,50.06,70.74,0,-655,0,0,13.78
2015-03-06 16:00:00,49.29,69.06,0,-1685,0,0,13.24
2015-03-09 16:00:00,51.83,71.02,1963,0,0,0,12.64
2015-03-10 16:00:00,51.1,71.65,632,0,0,0,13.6
2015-03-11 16:00:00,51.27,72.91,1261,0,0,0,14.31
2015-03-12 16:00:00,54.2,72.36,0,-550,0,0,11.78
2015-03-13 16:00:00,55.26,71.38,0,-983,0,0,10.38
2015-03-16 16:00:00,59.04,74.43,3050.35,0,168790,-119241,9.68
2015-03-17 16:00:00,61.25,76.5,2063,0,0,0,9.46
2015-03-18 16:00:00,65.06,78.72,2226,0,0,0,8.28
2015-03-19 16:00:00,64.79,77.4,0,-1323,0,0,7.65
2015-03-20 16:00:00,67.06,77.4,0,-3,0,0,6.19
2015-03-23 16:00:00,70.47,79.56,2169,0,0,0,5.33
2015-03-24 16:00:00,70.51,81.62,2059,0,0,0,6.52
2015-03-25 16:00:00,69.11,80.21,0,-1409,0,0,6.56
2015-03-26 16:00:00,69.53,84.85,4638,0,0,0,9.04
2015-03-27 16:00:00,70.46,85.9,1045.71,0,0,-20995,9.06
2015-03-30 16:00:00,75.46,97.18,11283.35,0,168921,-152994,12.38
2015-03-31 16:00:00,73.87,92.54,0,-4638,0,0,10.74
2015-04-01 16:00:00,76.99,98.66,6118,0,0,0,12.24
2015-04-02 16:00:00,77.03,101.3,2634,0,0,0,13.71
2015-04-03 16:00:00,78.99,100.28,0,-1012,0,0,11.89
2015-04-07 16:00:00,82.83,101.7,1413,0,0,0,10.32
2015-04-08 16:00:00,84.37,103.67,1973,0,0,0,10.47
2015-04-09 16:00:00,82.92,102.26,0,-1406,0,0,10.57
2015-04-10 16:00:00,86.45,102.58,314,0,0,0,8.65
2015-04-13 16:00:00,89.74,104.55,1972,0,0,0,7.81
2015-04-14 16:00:00,90.48,107.69,3143.59,0,199636,-197322,9.04
2015-04-15 16:00:00,88,103.82,0,-3870,0,0,8.41
2015-04-16 16:00:00,93.71,111.58,7760,0,0,0,9.23
2015-04-17 16:00:00,97.26,115.91,4332,0,0,0,9.45
2015-04-20 16:00:00,94.07,116.11,191,0,0,0,11.36
2015-04-21 16:00:00,98.24,121.3,5199,0,0,0,11.63
2015-04-22 16:00:00,103.42,129.59,8289,0,0,0,12.87
2015-04-23 16:00:00,103.47,132.46,2868.11,0,0,-25300,14.25
2015-04-24 16:00:00,101.83,127.43,0,-5027.6,0,-12600,12.68
2015-04-27 16:00:00,106.33,133.7,6261.42,0,0,-6582,13.27
2015-04-28 16:00:00,103.51,127.69,0,-6003.98,184994,-142530,11.88
2015-04-29 16:00:00,104.9,126.36,0,-1334.18,0,-42450,10.47
2015-04-30 16:00:00,103.86,127.05,688,0,0,0,11.38
2015-05-04 16:00:00,105.48,132.53,5483,0,0,0,13.16
2015-05-05 16:00:00,97.29,122.03,0,-10497,0,0,12.54
2015-05-06 16:00:00,95.42,118.09,0,-3941.49,0,-21150,11.6
2015-05-07 16:00:00,91.85,117.03,0,-1056.97,0,-39980,13.12
2015-05-08 16:00:00,95.64,118.48,1447,0,0,0,11.67
2015-05-11 16:00:00,101.31,121.57,3088.33,0,0,-11670,10.06
2015-05-12 16:00:00,103.75,121.59,22,0,0,0,8.76
2015-05-13 16:00:00,102.51,132.33,10735.25,0,214687,-100745,14.73
2015-05-14 16:00:00,101.75,127.57,0,-4755,0,0,12.8
2015-05-15 16:00:00,98.17,126.17,0,-1402,0,0,14.13
2015-05-18 16:00:00,96.36,128.19,2017.25,0,0,-39804,16.21
2015-05-19 16:00:00,103.05,137.1,8917.42,0,0,-9584,16.77
2015-05-20 16:00:00,104.07,140.56,3454.18,0,0,-58320,17.88
2015-05-21 16:00:00,107.76,145.18,4625,0,0,0,18.01
2015-05-22 16:00:00,112.5,147.01,1832,0,0,0,16.24
2015-05-25 16:00:00,118.86,152.11,5099,0,0,0,15.19
2015-05-26 16:00:00,123.13,153.66,1548.9,0,0,-23920,13.68
2015-05-27 16:00:00,122.38,170.02,16357.52,0,227026,-91636,21.42
2015-05-28 16:00:00,107.47,155.75,0,-14266,0,0,23.27
2015-05-29 16:00:00,107.76,163.34,7586.21,0,0,-22918,26.75
2015-06-01 16:00:00,117.86,174.4,11062.37,0,0,-77751,25.95
2015-06-02 16:00:00,121.54,175.27,867,0,0,0,24.25
2015-06-03 16:00:00,120.75,169.8,0,-5471,0,0,22.22
2015-06-04 16:00:00,122.38,166.18,0,-3618,0,0,19.7
2015-06-05 16:00:00,124.48,169.19,3011,0,0,0,19.92
2015-06-08 16:00:00,129.77,174.01,4818,0,0,0,19.25
2015-06-09 16:00:00,128.21,171.96,0,-2050,0,0,19.17
2015-06-10 16:00:00,127.86,173.81,1854.85,0,254173,-155305,20.17
2015-06-11 16:00:00,127.75,171.52,0,-2293,0,0,19.22
2015-06-12 16:00:00,128.97,180.86,9334,0,0,0,22.66
2015-06-15 16:00:00,124.08,181.42,561,0,0,0,25.59
2015-06-16 16:00:00,117.37,171.51,0,-9910,0,0,24.91
2015-06-17 16:00:00,120.55,176.66,5151,0,0,-24616,25.44
2015-06-18 16:00:00,111.61,172.66,0,-3996,0,0,28.85
2015-06-19 16:00:00,99.01,162.23,0,-10427.15,0,-61568,31.77
2015-06-23 16:00:00,105.41,169.78,7550.24,0,0,-5764,31.34
2015-06-24 16:00:00,109.44,178.34,8552,0,0,0,32.9
2015-06-25 16:00:00,101.99,167.22,0,-11112.02,155019,-62700,32.29
2015-06-26 16:00:00,86.1,159.87,0,-7354.79,0,-175995,39.64
2015-06-29 16:00:00,79.89,160.96,1087.28,0,0,-16720,45.07
2015-06-30 16:00:00,91.97,161.07,108.33,0,0,-2670,36
2015-07-01 16:00:00,82.53,160.91,0,-158,0,0,42.94
2015-07-02 16:00:00,76.31,160.37,0,-535.56,0,-1559,47.68
2015-07-03 16:00:00,66.78,160.07,0,-300.26,0,-2260,55.94
2015-07-06 16:00:00,71.61,160.18,112.54,0,0,-1460,51.61
2015-07-07 16:00:00,68.58,160.18,0,0,0,0,54.34
2015-07-08 16:00:00,57.21,160.18,0,0,0,0,65.5
2015-07-09 16:00:00,67.28,160.18,0,0,0,0,55.54
2015-07-10 16:00:00,76.24,160.18,0,0,0,0,47.63
2015-07-13 16:00:00,80.76,160.18,0,0,0,0,43.94
2015-07-14 16:00:00,76.48,160.18,0,0,0,0,47.43
2015-07-15 16:00:00,70.25,160.18,0,0,0,0,52.82
2015-07-16 16:00:00,71.56,160.41,224.14,0,202864,0,51.79
2015-07-17 16:00:00,78.17,164.49,4084.64,0,0,0,48.45
2015-07-20 16:00:00,78.56,161.63,0,-2860.6,0,0,46.52
2015-07-21 16:00:00,78.8,158.09,0,-3545.04,0,-100802,44.35
2015-07-22 16:00:00,78.42,157.03,0,-1060.86,0,-31260,44.06
2015-07-23 16:00:00,82.44,164.04,7016.98,0,203115,-65893.8,44.73
2015-07-24 16:00:00,79.24,157.27,0,-6771,0,0,43.53
2015-07-27 16:00:00,63.89,148.06,0,-9210.13,0,-144692,51.36
2015-07-28 16:00:00,63.56,146.06,0,-2006.76,0,-47763,50.44
2015-07-29 16:00:00,68.68,146.06,0,0,0,0,45.87
2015-07-30 16:00:00,63.75,146.06,0,0,0,0,50.27
