Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2014-05-12,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,56.09,16827,117,55.7,-,0,330,0Shares,0.7%,97195.43,17.31%
2014-05-12,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,19.38,5814,129,18.95,-,0,162,0Shares,2.27%,97195.43,5.98%
2014-05-12,,Cash,,,,,53154.43,,,,,,,,0
2014-05-13,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.88,2776,130,13.23,-,0,64,0Shares,4.91%,97950.43,2.83%
2014-05-13,Stock,宁波港(601018.XSHG),Long,300Shares,300Shares,2.38,714,-6,2.4,-,0,6,0Shares,-0.83%,97950.43,0.73%
2014-05-13,Stock,云南白药(000538.XSHE),Long,200Shares,200Shares,90.22,18044,644,87,-,0,64,0Shares,3.7%,97950.43,18.42%
2014-05-13,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,58.14,17442,732,55.7,-,0,615,0Shares,4.38%,97950.43,17.81%
2014-05-13,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,19.4,5820,135,18.95,-,0,6,0Shares,2.37%,97950.43,5.94%
2014-05-13,,Cash,,,,,53154.43,,,,,,,,0
2014-05-14,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.79,2758,112,13.23,-,0,-18,0Shares,4.23%,97400.43,2.83%
2014-05-14,Stock,宁波港(601018.XSHG),Long,300Shares,300Shares,2.35,705,-15,2.4,-,0,-9,0Shares,-2.08%,97400.43,0.72%
2014-05-14,Stock,云南白药(000538.XSHE),Long,200Shares,200Shares,89.9,17980,580,87,-,0,-64,0Shares,3.33%,97400.43,18.46%
2014-05-14,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,56.9,17070,360,55.7,-,0,-372,0Shares,2.15%,97400.43,17.53%
2014-05-14,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,19.11,5733,48,18.95,-,0,-87,0Shares,0.84%,97400.43,5.89%
2014-05-14,,Cash,,,,,53154.43,,,,,,,,0
2014-05-15,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.74,2748,102,13.23,-,0,-10,0Shares,3.85%,96379.43,2.85%
2014-05-15,Stock,宁波港(601018.XSHG),Long,300Shares,300Shares,2.31,693,-27,2.4,-,0,-12,0Shares,-3.75%,96379.43,0.72%
2014-05-15,Stock,云南白药(000538.XSHE),Long,200Shares,200Shares,88.16,17632,232,87,-,0,-348,0Shares,1.33%,96379.43,18.29%
2014-05-15,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,55.29,16587,-123,55.7,-,0,-483,0Shares,-0.74%,96379.43,17.21%
2014-05-15,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,18.55,5565,-120,18.95,-,0,-168,0Shares,-2.11%,96379.43,5.77%
2014-05-15,,Cash,,,,,53154.43,,,,,,,,0
2014-05-16,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.55,2710,64,13.23,-,0,-38,0Shares,2.42%,96310.43,2.81%
2014-05-16,Stock,宁波港(601018.XSHG),Long,300Shares,300Shares,2.37,711,-9,2.4,-,0,18,0Shares,-1.25%,96310.43,0.74%
2014-05-16,Stock,云南白药(000538.XSHE),Long,200Shares,200Shares,87.06,17412,12,87,-,0,-220,0Shares,0.07%,96310.43,18.08%
2014-05-16,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,55.85,16755,45,55.7,-,0,168,0Shares,0.27%,96310.43,17.4%
2014-05-16,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,18.56,5568,-117,18.95,-,0,3,0Shares,-2.06%,96310.43,5.78%
2014-05-16,,Cash,,,,,53154.43,,,,,,,,0
2014-05-19,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.44,2688,42,13.23,-,0,-22,0Shares,1.59%,95333.43,2.82%
2014-05-19,Stock,宁波港(601018.XSHG),Long,300Shares,300Shares,2.32,696,-24,2.4,-,0,-15,0Shares,-3.33%,95333.43,0.73%
2014-05-19,Stock,云南白药(000538.XSHE),Long,200Shares,200Shares,85.99,17198,-202,87,-,0,-214,0Shares,-1.16%,95333.43,18.04%
2014-05-19,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,53.53,16059,-651,55.7,-,0,-696,0Shares,-3.9%,95333.43,16.85%
2014-05-19,Stock,古井贡酒(000596.XSHE),Long,300Shares,300Shares,18.46,5538,-147,18.95,-,0,-30,0Shares,-2.59%,95333.43,5.81%
2014-05-19,,Cash,,,,,53154.43,,,,,,,,0
2014-05-20,Stock,上海机场(600009.XSHG),Long,1400Shares,200Shares,13.48,18872,26,13.461,-,0,-16,1200Shares,0.14%,94718.97,19.92%
2014-05-20,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,54.68,16404,-306,55.7,-,0,345,0Shares,-1.83%,94718.97,17.32%
2014-05-20,Stock,福耀玻璃(600660.XSHG),Long,2300Shares,0Shares,8.07,18561,-23,8.08,-,0,-23,2300Shares,-0.12%,94718.97,19.6%
2014-05-20,Stock,洛阳钼业(603993.XSHG),Long,2900Shares,0Shares,6.16,17864,-667,6.39,-,0,-667,2900Shares,-3.6%,94718.97,18.86%
2014-05-20,Stock,潞安环能(601699.XSHG),Long,2300Shares,0Shares,8.11,18653,-253,8.22,-,0,-253,2300Shares,-1.34%,94718.97,19.69%
2014-05-20,,Cash,,,,,4364.97,,,,,,,,0
2014-05-21,Stock,上海机场(600009.XSHG),Long,500Shares,500Shares,13.58,6790,59.29,13.461,-,0,50,0Shares,0.88%,94417.99,7.19%
2014-05-21,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,53.9,16170,-540,55.7,-,0,-234,0Shares,-3.23%,94417.99,17.13%
2014-05-21,Stock,福耀玻璃(600660.XSHG),Long,700Shares,700Shares,8.11,5677,21,8.08,-,0,28,0Shares,0.37%,94417.99,6.01%
2014-05-21,Stock,洛阳钼业(603993.XSHG),Long,900Shares,900Shares,6.25,5625,-126,6.39,-,0,81,0Shares,-2.19%,94417.99,5.96%
2014-05-21,Stock,潞安环能(601699.XSHG),Long,700Shares,700Shares,8.4,5880,126,8.22,-,0,203,0Shares,2.19%,94417.99,6.23%
2014-05-21,,Cash,,,,,54275.99,,,,,,,,0
2014-05-22,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.39,2678,-14.29,13.461,-,0,-38,0Shares,-0.53%,93931.46,2.85%
2014-05-22,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,52.9,15870,-840,55.7,-,0,-300,0Shares,-5.03%,93931.46,16.9%
2014-05-22,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.06,2418,-6,8.08,-,0,-15,0Shares,-0.25%,93931.46,2.57%
2014-05-22,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.03,1809,-66,6.25,-,0,-24,0Shares,-3.52%,93931.46,1.93%
2014-05-22,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,8.28,2484,18,8.22,-,0,-36,0Shares,0.73%,93931.46,2.64%
2014-05-22,,Cash,,,,,68672.46,,,,,,,,0
2014-05-23,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.42,2684,-8.29,13.461,-,0,6,0Shares,-0.31%,93917.2,2.86%
2014-05-23,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,53.15,10630,-510,55.7,-,0,50,0Shares,-4.58%,93917.2,11.32%
2014-05-23,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.1,2430,6,8.08,-,0,12,0Shares,0.25%,93917.2,2.59%
2014-05-23,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.09,1827,-48,6.25,-,0,18,0Shares,-2.56%,93917.2,1.95%
2014-05-23,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,8.11,2433,-33,8.22,-,0,-51,0Shares,-1.34%,93917.2,2.59%
2014-05-23,,Cash,,,,,73913.2,,,,,,,,0
2014-05-26,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.47,2694,1.71,13.461,-,0,10,0Shares,0.06%,94194.2,2.86%
2014-05-26,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,54.02,10804,-336,55.7,-,0,174,0Shares,-3.02%,94194.2,11.47%
2014-05-26,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.27,2481,57,8.08,-,0,51,0Shares,2.35%,94194.2,2.63%
2014-05-26,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.2,1860,-15,6.25,-,0,33,0Shares,-0.8%,94194.2,1.97%
2014-05-26,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,8.14,2442,-24,8.22,-,0,9,0Shares,-0.97%,94194.2,2.59%
2014-05-26,,Cash,,,,,73913.2,,,,,,,,0
2014-05-27,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.22,2644,-48.29,13.461,-,0,-50,0Shares,-1.79%,94236.2,2.81%
2014-05-27,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,54.9,10980,-160,55.7,-,0,176,0Shares,-1.44%,94236.2,11.65%
2014-05-27,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.32,2496,72,8.08,-,0,15,0Shares,2.97%,94236.2,2.65%
2014-05-27,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.07,1821,-54,6.25,-,0,-39,0Shares,-2.88%,94236.2,1.93%
2014-05-27,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,7.94,2382,-84,8.22,-,0,-60,0Shares,-3.41%,94236.2,2.53%
2014-05-27,,Cash,,,,,73913.2,,,,,,,,0
2014-05-28,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.4,2680,-12.29,13.461,-,0,36,0Shares,-0.46%,94331.2,2.84%
2014-05-28,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,54.85,10970,-170,55.7,-,0,-10,0Shares,-1.53%,94331.2,11.63%
2014-05-28,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.42,2526,102,8.08,-,0,30,0Shares,4.21%,94331.2,2.68%
2014-05-28,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.09,1827,-48,6.25,-,0,6,0Shares,-2.56%,94331.2,1.94%
2014-05-28,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,8.05,2415,-51,8.22,-,0,33,0Shares,-2.07%,94331.2,2.56%
2014-05-28,,Cash,,,,,73913.2,,,,,,,,0
2014-05-29,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.27,2654,-38.29,13.461,-,0,-26,0Shares,-1.42%,94368.2,2.81%
2014-05-29,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,56.05,11210,70,55.7,-,0,240,0Shares,0.63%,94368.2,11.88%
2014-05-29,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.16,2448,24,8.08,-,0,-78,0Shares,0.99%,94368.2,2.59%
2014-05-29,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.03,1809,-66,6.25,-,0,-18,0Shares,-3.52%,94368.2,1.92%
2014-05-29,Stock,潞安环能(601699.XSHG),Long,300Shares,300Shares,7.78,2334,-132,8.22,-,0,-81,0Shares,-5.35%,94368.2,2.47%
2014-05-29,,Cash,,,,,73913.2,,,,,,,,0
2014-05-30,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.33,2666,-26.29,13.461,-,0,12,0Shares,-0.98%,94302.43,2.83%
2014-05-30,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,55.32,11064,-76,55.7,-,0,-146,0Shares,-0.68%,94302.43,11.73%
2014-05-30,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.16,2448,24,8.08,-,0,0,0Shares,0.99%,94302.43,2.6%
2014-05-30,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.29,1887,12,6.25,-,0,78,0Shares,0.64%,94302.43,2%
2014-05-30,Stock,潞安环能(601699.XSHG),Long,200Shares,200Shares,7.76,1552,-92,8.22,-,0,-4,0Shares,-5.6%,94302.43,1.65%
2014-05-30,,Cash,,,,,74685.43,,,,,,,,0
2014-06-03,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,13.2,2640,-52.29,13.461,-,0,-26,0Shares,-1.94%,94211.65,2.8%
2014-06-03,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,54.96,10992,-148,55.7,-,0,-72,0Shares,-1.33%,94211.65,11.67%
2014-06-03,Stock,福耀玻璃(600660.XSHG),Long,300Shares,300Shares,8.08,2424,0,8.08,-,0,-24,0Shares,0%,94211.65,2.57%
2014-06-03,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.41,1923,48,6.25,-,0,36,0Shares,2.56%,94211.65,2.04%
2014-06-03,Stock,潞安环能(601699.XSHG),Long,100Shares,100Shares,7.76,776,-46,8.22,-,0,0,0Shares,-5.6%,94211.65,0.82%
2014-06-03,,Cash,,,,,75456.65,,,,,,,,0
2014-06-04,Stock,东华软件(002065.XSHE),Long,900Shares,0Shares,19.72,17748,-162,19.9,-,0,-162,900Shares,-0.9%,93260.53,19.03%
2014-06-04,Stock,长江电力(600900.XSHG),Long,3000Shares,0Shares,6.07,18210,-90,6.1,-,0,-90,3000Shares,-0.49%,93260.53,19.53%
2014-06-04,Stock,凤凰传媒(601928.XSHG),Long,2100Shares,0Shares,8.64,18144,-315,8.79,-,0,-315,2100Shares,-1.71%,93260.53,19.46%
2014-06-04,Stock,燕京啤酒(000729.XSHE),Long,2700Shares,0Shares,6.72,18144,-108,6.76,-,0,-108,2700Shares,-0.59%,93260.53,19.46%
2014-06-04,Stock,重庆水务(601158.XSHG),Long,3700Shares,0Shares,5,18500,-111,5.03,-,0,-111,3700Shares,-0.6%,93260.53,19.84%
2014-06-04,,Cash,,,,,2514.53,,,,,,,,0
2014-06-05,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,19.88,5964,-6,19.9,-,0,48,0Shares,-0.1%,93451.37,6.38%
2014-06-05,Stock,长江电力(600900.XSHG),Long,900Shares,900Shares,6.13,5517,27,6.1,-,0,54,0Shares,0.49%,93451.37,5.9%
2014-06-05,Stock,凤凰传媒(601928.XSHG),Long,700Shares,700Shares,8.95,6265,112,8.79,-,0,217,0Shares,1.82%,93451.37,6.7%
2014-06-05,Stock,燕京啤酒(000729.XSHE),Long,900Shares,900Shares,6.78,6102,18,6.76,-,0,54,0Shares,0.3%,93451.37,6.53%
2014-06-05,Stock,重庆水务(601158.XSHG),Long,1200Shares,1200Shares,5.01,6012,-24,5.03,-,0,12,0Shares,-0.4%,93451.37,6.43%
2014-06-05,,Cash,,,,,63591.37,,,,,,,,0
2014-06-06,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,19.96,5988,18,19.9,-,0,24,0Shares,0.3%,93318.05,6.42%
2014-06-06,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.1,1830,0,6.1,-,0,-9,0Shares,0%,93318.05,1.96%
2014-06-06,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.78,2634,-3,8.79,-,0,-51,0Shares,-0.11%,93318.05,2.82%
2014-06-06,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.72,2016,-12,6.76,-,0,-18,0Shares,-0.59%,93318.05,2.16%
2014-06-06,Stock,重庆水务(601158.XSHG),Long,400Shares,400Shares,4.95,1980,-32,5.03,-,0,-24,0Shares,-1.59%,93318.05,2.12%
2014-06-06,,Cash,,,,,78870.05,,,,,,,,0
2014-06-09,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,19.2,5760,-210,19.9,-,0,-228,0Shares,-3.52%,93125.06,6.19%
2014-06-09,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.27,1881,51,6.1,-,0,51,0Shares,2.79%,93125.06,2.02%
2014-06-09,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.68,2604,-33,8.79,-,0,-30,0Shares,-1.25%,93125.06,2.8%
2014-06-09,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.84,2052,24,6.76,-,0,36,0Shares,1.18%,93125.06,2.2%
2014-06-09,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,4.88,976,-30,5.03,-,0,-14,0Shares,-2.98%,93125.06,1.05%
2014-06-09,,Cash,,,,,79852.06,,,,,,,,0
2014-06-10,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.24,6072,102,19.9,-,0,312,0Shares,1.71%,93467.06,6.5%
2014-06-10,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.26,1878,48,6.1,-,0,-3,0Shares,2.62%,93467.06,2.01%
2014-06-10,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.77,2631,-6,8.79,-,0,27,0Shares,-0.23%,93467.06,2.81%
2014-06-10,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.82,2046,18,6.76,-,0,-6,0Shares,0.89%,93467.06,2.19%
2014-06-10,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,4.94,988,-18,5.03,-,0,12,0Shares,-1.79%,93467.06,1.06%
2014-06-10,,Cash,,,,,79852.06,,,,,,,,0
2014-06-11,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.33,6099,129,19.9,-,0,27,0Shares,2.16%,93555.06,6.52%
2014-06-11,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.28,1884,54,6.1,-,0,6,0Shares,2.95%,93555.06,2.01%
2014-06-11,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.84,2652,15,8.79,-,0,21,0Shares,0.57%,93555.06,2.83%
2014-06-11,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.84,2052,24,6.76,-,0,6,0Shares,1.18%,93555.06,2.19%
2014-06-11,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,5.08,1016,10,5.03,-,0,28,0Shares,0.99%,93555.06,1.09%
2014-06-11,,Cash,,,,,79852.06,,,,,,,,0
2014-06-12,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.6,6180,210,19.9,-,0,81,0Shares,3.52%,93566.06,6.6%
2014-06-12,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.22,1866,36,6.1,-,0,-18,0Shares,1.97%,93566.06,1.99%
2014-06-12,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.81,2643,6,8.79,-,0,-9,0Shares,0.23%,93566.06,2.82%
2014-06-12,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.73,2019,-9,6.76,-,0,-33,0Shares,-0.44%,93566.06,2.16%
2014-06-12,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,5.03,1006,0,5.03,-,0,-10,0Shares,0%,93566.06,1.08%
2014-06-12,,Cash,,,,,79852.06,,,,,,,,0
2014-06-13,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.8,6240,270,19.9,-,0,60,0Shares,4.52%,93651.06,6.66%
2014-06-13,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.25,1875,45,6.1,-,0,9,0Shares,2.46%,93651.06,2%
2014-06-13,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.88,2664,27,8.79,-,0,21,0Shares,1.02%,93651.06,2.84%
2014-06-13,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.72,2016,-12,6.76,-,0,-3,0Shares,-0.59%,93651.06,2.15%
2014-06-13,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,5.02,1004,-2,5.03,-,0,-2,0Shares,-0.2%,93651.06,1.07%
2014-06-13,,Cash,,,,,79852.06,,,,,,,,0
2014-06-16,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.87,6261,291,19.9,-,0,21,0Shares,4.87%,93682.06,6.68%
2014-06-16,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.26,1878,48,6.1,-,0,3,0Shares,2.62%,93682.06,2%
2014-06-16,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.87,2661,24,8.79,-,0,-3,0Shares,0.91%,93682.06,2.84%
2014-06-16,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.74,2022,-6,6.76,-,0,6,0Shares,-0.3%,93682.06,2.16%
2014-06-16,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,5.04,1008,2,5.03,-,0,4,0Shares,0.2%,93682.06,1.08%
2014-06-16,,Cash,,,,,79852.06,,,,,,,,0
2014-06-17,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.94,6282,312,19.9,-,0,21,0Shares,5.23%,93585.06,6.71%
2014-06-17,Stock,长江电力(600900.XSHG),Long,300Shares,300Shares,6.22,1866,36,6.1,-,0,-12,0Shares,1.97%,93585.06,1.99%
2014-06-17,Stock,凤凰传媒(601928.XSHG),Long,300Shares,300Shares,8.68,2604,-33,8.79,-,0,-57,0Shares,-1.25%,93585.06,2.78%
2014-06-17,Stock,燕京啤酒(000729.XSHE),Long,300Shares,300Shares,6.57,1971,-57,6.76,-,0,-51,0Shares,-2.81%,93585.06,2.11%
2014-06-17,Stock,重庆水务(601158.XSHG),Long,200Shares,200Shares,5.05,1010,4,5.03,-,0,2,0Shares,0.4%,93585.06,1.08%
2014-06-17,,Cash,,,,,79852.06,,,,,,,,0
2014-06-18,Stock,洛阳钼业(603993.XSHG),Long,3000Shares,0Shares,6.81,20430,1770,6.22,-,0,1770,3000Shares,9.49%,94685.67,21.58%
2014-06-18,Stock,五粮液(000858.XSHE),Long,1000Shares,0Shares,17.17,17170,20,17.15,-,0,20,1000Shares,0.12%,94685.67,18.13%
2014-06-18,Stock,东阿阿胶(000423.XSHE),Long,500Shares,0Shares,32.69,16345,-300,33.29,-,0,-300,500Shares,-1.8%,94685.67,17.26%
2014-06-18,Stock,兴蓉投资(000598.XSHE),Long,3800Shares,0Shares,4.78,18164,-152,4.82,-,0,-152,3800Shares,-0.83%,94685.67,19.18%
2014-06-18,Stock,中海油服(601808.XSHG),Long,1000Shares,0Shares,17.38,17380,-290,17.67,-,0,-290,1000Shares,-1.64%,94685.67,18.36%
2014-06-18,,Cash,,,,,5196.67,,,,,,,,0
2014-06-19,Stock,洛阳钼业(603993.XSHG),Long,900Shares,900Shares,6.74,6066,468,6.22,-,0,-63,0Shares,8.36%,94785.54,6.4%
2014-06-19,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.18,5154,9,17.15,-,0,3,0Shares,0.17%,94785.54,5.44%
2014-06-19,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,32.99,6598,-60,33.29,-,0,60,0Shares,-0.9%,94785.54,6.96%
2014-06-19,Stock,兴蓉投资(000598.XSHE),Long,1200Shares,1200Shares,4.68,5616,-168,4.82,-,0,-120,0Shares,-2.9%,94785.54,5.92%
2014-06-19,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.01,5103,-198,17.67,-,0,-111,0Shares,-3.74%,94785.54,5.38%
2014-06-19,,Cash,,,,,66248.54,,,,,,,,0
2014-06-20,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.58,1974,108,6.22,-,0,-48,0Shares,5.79%,94899.82,2.08%
2014-06-20,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.04,5112,-33,17.15,-,0,-42,0Shares,-0.64%,94899.82,5.39%
2014-06-20,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,33.35,6670,12,33.29,-,0,72,0Shares,0.18%,94899.82,7.03%
2014-06-20,Stock,兴蓉投资(000598.XSHE),Long,400Shares,400Shares,4.73,1892,-36,4.82,-,0,20,0Shares,-1.87%,94899.82,1.99%
2014-06-20,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.67,5301,0,17.67,-,0,198,0Shares,0%,94899.82,5.59%
2014-06-20,,Cash,,,,,73950.82,,,,,,,,0
2014-06-23,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.8,2040,174,6.22,-,0,66,0Shares,9.32%,94919.87,2.15%
2014-06-23,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.25,5175,30,17.15,-,0,63,0Shares,0.58%,94919.87,5.45%
2014-06-23,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,32.95,6590,-68,33.29,-,0,-80,0Shares,-1.02%,94919.87,6.94%
2014-06-23,Stock,兴蓉投资(000598.XSHE),Long,200Shares,200Shares,4.72,944,-20,4.82,-,0,-2,0Shares,-2.07%,94919.87,0.99%
2014-06-23,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.6,5280,-21,17.67,-,0,-21,0Shares,-0.4%,94919.87,5.56%
2014-06-23,,Cash,,,,,74890.87,,,,,,,,0
2014-06-24,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.77,2031,165,6.22,-,0,-9,0Shares,8.84%,94953.87,2.14%
2014-06-24,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.63,5289,144,17.15,-,0,114,0Shares,2.8%,94953.87,5.57%
2014-06-24,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,32.73,6546,-112,33.29,-,0,-44,0Shares,-1.68%,94953.87,6.89%
2014-06-24,Stock,兴蓉投资(000598.XSHE),Long,200Shares,200Shares,4.69,938,-26,4.82,-,0,-6,0Shares,-2.7%,94953.87,0.99%
2014-06-24,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.53,5259,-42,17.67,-,0,-21,0Shares,-0.79%,94953.87,5.54%
2014-06-24,,Cash,,,,,74890.87,,,,,,,,0
2014-06-25,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.58,1974,108,6.22,-,0,-57,0Shares,5.79%,94787.87,2.08%
2014-06-25,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.49,5247,102,17.15,-,0,-42,0Shares,1.98%,94787.87,5.54%
2014-06-25,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,32.76,6552,-106,33.29,-,0,6,0Shares,-1.59%,94787.87,6.91%
2014-06-25,Stock,兴蓉投资(000598.XSHE),Long,200Shares,200Shares,4.73,946,-18,4.82,-,0,8,0Shares,-1.87%,94787.87,1%
2014-06-25,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.26,5178,-123,17.67,-,0,-81,0Shares,-2.32%,94787.87,5.46%
2014-06-25,,Cash,,,,,74890.87,,,,,,,,0
2014-06-26,Stock,洛阳钼业(603993.XSHG),Long,300Shares,300Shares,6.63,1989,123,6.22,-,0,15,0Shares,6.59%,94870.87,2.1%
2014-06-26,Stock,五粮液(000858.XSHE),Long,300Shares,300Shares,17.74,5322,177,17.15,-,0,75,0Shares,3.44%,94870.87,5.61%
2014-06-26,Stock,东阿阿胶(000423.XSHE),Long,200Shares,200Shares,32.81,6562,-96,33.29,-,0,10,0Shares,-1.44%,94870.87,6.92%
2014-06-26,Stock,兴蓉投资(000598.XSHE),Long,200Shares,200Shares,4.75,950,-14,4.82,-,0,4,0Shares,-1.45%,94870.87,1%
2014-06-26,Stock,中海油服(601808.XSHG),Long,300Shares,300Shares,17.19,5157,-144,17.67,-,0,-21,0Shares,-2.72%,94870.87,5.44%
2014-06-26,,Cash,,,,,74890.87,,,,,,,,0
