"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-11","Equity","600395.XSHG","Long","500 shares","500 shares","34.1","17050","-200","34.5","-","0","245","0 shares","-1.16%","99163.32"
"2011-01-11","","Cash","","","","","44367.32","","","","","","","","0"
"2011-01-12","Equity","002028.XSHE","Long","700 shares","700 shares","25.95","18165","-203","26.24","-","0","21","0 shares","-1.11%","99064.32"
"2011-01-12","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.99","19782","-216","11.11","-","0","180","0 shares","-1.08%","99064.32"
"2011-01-12","Equity","600395.XSHG","Long","500 shares","500 shares","33.5","16750","-500","34.5","-","0","-300","0 shares","-2.9%","99064.32"
"2011-01-12","","Cash","","","","","44367.32","","","","","","","","0"
"2011-01-13","Equity","002028.XSHE","Long","700 shares","700 shares","25.4","17780","-588","26.24","-","0","-385","0 shares","-3.2%","98209.32"
"2011-01-13","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.94","19692","-306","11.11","-","0","-90","0 shares","-1.53%","98209.32"
"2011-01-13","Equity","600395.XSHG","Long","500 shares","500 shares","32.74","16370","-880","34.5","-","0","-380","0 shares","-5.1%","98209.32"
"2011-01-13","","Cash","","","","","44367.32","","","","","","","","0"
"2011-01-14","Equity","002028.XSHE","Long","700 shares","700 shares","24.75","17325","-1043","26.24","-","0","-455","0 shares","-5.68%","96300.77"
"2011-01-14","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.6","19080","-918","11.11","-","0","-612","0 shares","-4.59%","96300.77"
"2011-01-14","Equity","600395.XSHG","Long","300 shares","300 shares","29.98","8994","-1356","34.5","-","0","-828","0 shares","-13.1%","96300.77"
"2011-01-14","","Cash","","","","","50901.77","","","","","","","","0"
"2011-01-17","Equity","002028.XSHE","Long","400 shares","400 shares","24.3","9720","-776","26.24","-","0","-180","0 shares","-7.39%","95536.97"
"2011-01-17","Equity","601898.XSHG","Long","900 shares","900 shares","10.17","9153","-846","11.11","-","0","-387","0 shares","-8.46%","95536.97"
"2011-01-17","","Cash","","","","","76663.97","","","","","","","","0"
"2011-01-18","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-19","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-20","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-21","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-24","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-25","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-26","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-27","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-28","","Cash","","","","","95463.14","","","","","","","","0"
"2011-01-31","","Cash","","","","","95463.14","","","","","","","","0"
"2011-02-01","Equity","600018.XSHG","Long","4400 shares","0 shares","4.3","18920","176","4.26","-","0","176","4400 shares","0.94%","95258.37"
"2011-02-01","Equity","601333.XSHG","Long","5100 shares","0 shares","3.69","18819","-204","3.73","-","0","-204","5100 shares","-1.07%","95258.37"
"2011-02-01","Equity","600660.XSHG","Long","1600 shares","0 shares","11.22","17952","-160","11.32","-","0","-160","1600 shares","-0.88%","95258.37"
"2011-02-01","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-09","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.4","19360","616","4.26","-","0","440","0 shares","3.29%","95510.37"
"2011-02-09","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.65","18615","-408","3.73","-","0","-204","0 shares","-2.14%","95510.37"
"2011-02-09","Equity","600660.XSHG","Long","1600 shares","1600 shares","11.23","17968","-144","11.32","-","0","16","0 shares","-0.8%","95510.37"
"2011-02-09","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-10","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.42","19448","704","4.26","-","0","88","0 shares","3.76%","97044.37"
"2011-02-10","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.67","18717","-306","3.73","-","0","102","0 shares","-1.61%","97044.37"
"2011-02-10","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.07","19312","1200","11.32","-","0","1344","0 shares","6.63%","97044.37"
"2011-02-10","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-11","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.38","19272","528","4.26","-","0","-176","0 shares","2.82%","96753.37"
"2011-02-11","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.66","18666","-357","3.73","-","0","-51","0 shares","-1.88%","96753.37"
"2011-02-11","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.03","19248","1136","11.32","-","0","-64","0 shares","6.27%","96753.37"
"2011-02-11","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-14","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.6","20240","1496","4.26","-","0","968","0 shares","7.98%","98465.37"
"2011-02-14","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.74","19074","51","3.73","-","0","408","0 shares","0.27%","98465.37"
"2011-02-14","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.24","19584","1472","11.32","-","0","336","0 shares","8.13%","98465.37"
"2011-02-14","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-15","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.52","19888","1144","4.26","-","0","-352","0 shares","6.1%","97937.37"
"2011-02-15","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.74","19074","51","3.73","-","0","0","0 shares","0.27%","97937.37"
"2011-02-15","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.13","19408","1296","11.32","-","0","-176","0 shares","7.16%","97937.37"
"2011-02-15","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-16","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.62","20328","1584","4.26","-","0","440","0 shares","8.45%","98735.37"
"2011-02-16","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.76","19176","153","3.73","-","0","102","0 shares","0.8%","98735.37"
"2011-02-16","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.29","19664","1552","11.32","-","0","256","0 shares","8.57%","98735.37"
"2011-02-16","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-17","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.65","20460","1716","4.26","-","0","132","0 shares","9.15%","98161.37"
"2011-02-17","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.7","18870","-153","3.73","-","0","-306","0 shares","-0.8%","98161.37"
"2011-02-17","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.04","19264","1152","11.32","-","0","-400","0 shares","6.36%","98161.37"
"2011-02-17","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-18","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.53","19932","1188","4.26","-","0","-528","0 shares","6.34%","96917.37"
"2011-02-18","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.66","18666","-357","3.73","-","0","-204","0 shares","-1.88%","96917.37"
"2011-02-18","Equity","600660.XSHG","Long","1600 shares","1600 shares","11.72","18752","640","11.32","-","0","-512","0 shares","3.53%","96917.37"
"2011-02-18","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-21","Equity","600018.XSHG","Long","4400 shares","4400 shares","4.58","20152","1408","4.26","-","0","220","0 shares","7.51%","98134.37"
"2011-02-21","Equity","601333.XSHG","Long","5100 shares","5100 shares","3.73","19023","0","3.73","-","0","357","0 shares","0%","98134.37"
"2011-02-21","Equity","600660.XSHG","Long","1600 shares","1600 shares","12.12","19392","1280","11.32","-","0","640","0 shares","7.07%","98134.37"
"2011-02-21","","Cash","","","","","39567.37","","","","","","","","0"
"2011-02-22","Equity","000685.XSHE","Long","1000 shares","0 shares","17.93","17930","-780","18.71","-","0","-780","1000 shares","-4.17%","95841.89"
"2011-02-22","Equity","000623.XSHE","Long","500 shares","0 shares","34.82","17410","-585","35.99","-","0","-585","500 shares","-3.25%","95841.89"
"2011-02-22","Equity","600508.XSHG","Long","600 shares","0 shares","27.44","16464","-924","28.98","-","0","-924","600 shares","-5.31%","95841.89"
"2011-02-22","","Cash","","","","","44037.89","","","","","","","","0"
"2011-02-23","Equity","000685.XSHE","Long","1000 shares","1000 shares","18","18000","-710","18.71","-","0","70","0 shares","-3.79%","95975.66"
"2011-02-23","Equity","000623.XSHE","Long","500 shares","500 shares","34.95","17475","-520","35.99","-","0","65","0 shares","-2.89%","95975.66"
"2011-02-23","Equity","600508.XSHG","Long","300 shares","300 shares","27.46","8238","-456","28.98","-","0","6","0 shares","-5.24%","95975.66"
"2011-02-23","","Cash","","","","","52262.66","","","","","","","","0"
"2011-02-24","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.35","18350","-360","18.71","-","0","350","0 shares","-1.92%","96936.66"
"2011-02-24","Equity","000623.XSHE","Long","500 shares","500 shares","35.68","17840","-155","35.99","-","0","365","0 shares","-0.86%","96936.66"
"2011-02-24","Equity","600508.XSHG","Long","300 shares","300 shares","28.28","8484","-210","28.98","-","0","246","0 shares","-2.42%","96936.66"
"2011-02-24","","Cash","","","","","52262.66","","","","","","","","0"
"2011-02-25","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.38","18380","-330","18.71","-","0","30","0 shares","-1.76%","97078.66"
"2011-02-25","Equity","000623.XSHE","Long","500 shares","500 shares","35.91","17955","-40","35.99","-","0","115","0 shares","-0.22%","97078.66"
"2011-02-25","Equity","600508.XSHG","Long","300 shares","300 shares","28.27","8481","-213","28.98","-","0","-3","0 shares","-2.45%","97078.66"
"2011-02-25","","Cash","","","","","52262.66","","","","","","","","0"
"2011-02-28","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.8","18800","90","18.71","-","0","420","0 shares","0.48%","98012.66"
"2011-02-28","Equity","000623.XSHE","Long","500 shares","500 shares","36.71","18355","360","35.99","-","0","400","0 shares","2%","98012.66"
"2011-02-28","Equity","600508.XSHG","Long","300 shares","300 shares","28.65","8595","-99","28.98","-","0","114","0 shares","-1.14%","98012.66"
"2011-02-28","","Cash","","","","","52262.66","","","","","","","","0"
"2011-03-01","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.74","18740","30","18.71","-","0","-60","0 shares","0.16%","97837.66"
"2011-03-01","Equity","000623.XSHE","Long","500 shares","500 shares","36.6","18300","305","35.99","-","0","-55","0 shares","1.69%","97837.66"
"2011-03-01","Equity","600508.XSHG","Long","300 shares","300 shares","28.45","8535","-159","28.98","-","0","-60","0 shares","-1.83%","97837.66"
"2011-03-01","","Cash","","","","","52262.66","","","","","","","","0"
"2011-03-02","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.56","18560","-150","18.71","-","0","-180","0 shares","-0.8%","97189.66"
"2011-03-02","Equity","000623.XSHE","Long","500 shares","500 shares","35.94","17970","-25","35.99","-","0","-330","0 shares","-0.14%","97189.66"
"2011-03-02","Equity","600508.XSHG","Long","300 shares","300 shares","27.99","8397","-297","28.98","-","0","-138","0 shares","-3.42%","97189.66"
"2011-03-02","","Cash","","","","","52262.66","","","","","","","","0"
"2011-03-03","Equity","000685.XSHE","Long","1000 shares","1000 shares","18.87","18870","160","18.71","-","0","310","0 shares","0.86%","97201.66"
"2011-03-03","Equity","000623.XSHE","Long","500 shares","500 shares","35.65","17825","-170","35.99","-","0","-145","0 shares","-0.94%","97201.66"
"2011-03-03","Equity","600508.XSHG","Long","300 shares","300 shares","27.48","8244","-450","28.98","-","0","-153","0 shares","-5.18%","97201.66"
"2011-03-03","","Cash","","","","","52262.66","","","","","","","","0"
"2011-03-04","Equity","000685.XSHE","Long","1000 shares","1000 shares","19.12","19120","410","18.71","-","0","250","0 shares","2.19%","97963.91"
"2011-03-04","Equity","000623.XSHE","Long","500 shares","500 shares","36.41","18205","210","35.99","-","0","380","0 shares","1.17%","97963.91"
"2011-03-04","Equity","600508.XSHG","Long","200 shares","200 shares","28.17","5634","-162","28.98","-","0","138","0 shares","-2.8%","97963.91"
"2011-03-04","","Cash","","","","","55004.91","","","","","","","","0"
"2011-03-07","Equity","000685.XSHE","Long","1000 shares","1000 shares","19.43","19430","720","18.71","-","0","310","0 shares","3.85%","99277.91"
"2011-03-07","Equity","000623.XSHE","Long","500 shares","500 shares","37.49","18745","750","35.99","-","0","540","0 shares","4.17%","99277.91"
"2011-03-07","Equity","600508.XSHG","Long","200 shares","200 shares","30.49","6098","302","28.98","-","0","464","0 shares","5.21%","99277.91"
"2011-03-07","","Cash","","","","","55004.91","","","","","","","","0"
"2011-03-08","Equity","600216.XSHG","Long","500 shares","0 shares","35.29","17645","895","33.5","-","0","895","500 shares","5.34%","101385.87"
"2011-03-08","Equity","002001.XSHE","Long","700 shares","0 shares","28.98","20286","1526","26.8","-","0","1526","700 shares","8.13%","101385.87"
"2011-03-08","Equity","002028.XSHE","Long","800 shares","0 shares","23.96","19168","-136","24.13","-","0","-136","800 shares","-0.7%","101385.87"
"2011-03-08","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-09","Equity","600216.XSHG","Long","500 shares","500 shares","35.3","17650","900","33.5","-","0","5","0 shares","5.37%","100991.87"
"2011-03-09","Equity","002001.XSHE","Long","700 shares","700 shares","28.57","19999","1239","26.8","-","0","-287","0 shares","6.6%","100991.87"
"2011-03-09","Equity","002028.XSHE","Long","800 shares","800 shares","23.82","19056","-248","24.13","-","0","-112","0 shares","-1.28%","100991.87"
"2011-03-09","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-10","Equity","600216.XSHG","Long","500 shares","500 shares","35.01","17505","755","33.5","-","0","-145","0 shares","4.51%","101193.87"
"2011-03-10","Equity","002001.XSHE","Long","700 shares","700 shares","29.42","20594","1834","26.8","-","0","595","0 shares","9.78%","101193.87"
"2011-03-10","Equity","002028.XSHE","Long","800 shares","800 shares","23.51","18808","-496","24.13","-","0","-248","0 shares","-2.57%","101193.87"
"2011-03-10","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-11","Equity","600216.XSHG","Long","500 shares","500 shares","34.52","17260","510","33.5","-","0","-245","0 shares","3.04%","100706.87"
"2011-03-11","Equity","002001.XSHE","Long","700 shares","700 shares","29.2","20440","1680","26.8","-","0","-154","0 shares","8.96%","100706.87"
"2011-03-11","Equity","002028.XSHE","Long","800 shares","800 shares","23.4","18720","-584","24.13","-","0","-88","0 shares","-3.03%","100706.87"
"2011-03-11","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-14","Equity","600216.XSHG","Long","500 shares","500 shares","37.08","18540","1790","33.5","-","0","1280","0 shares","10.69%","103324.87"
"2011-03-14","Equity","002001.XSHE","Long","700 shares","700 shares","30.7","21490","2730","26.8","-","0","1050","0 shares","14.55%","103324.87"
"2011-03-14","Equity","002028.XSHE","Long","800 shares","800 shares","23.76","19008","-296","24.13","-","0","288","0 shares","-1.53%","103324.87"
"2011-03-14","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-15","Equity","600216.XSHG","Long","500 shares","500 shares","38.74","19370","2620","33.5","-","0","830","0 shares","15.64%","104396.87"
"2011-03-15","Equity","002001.XSHE","Long","700 shares","700 shares","31.72","22204","3444","26.8","-","0","714","0 shares","18.36%","104396.87"
"2011-03-15","Equity","002028.XSHE","Long","800 shares","800 shares","23.17","18536","-768","24.13","-","0","-472","0 shares","-3.98%","104396.87"
"2011-03-15","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-16","Equity","600216.XSHG","Long","500 shares","500 shares","38.55","19275","2525","33.5","-","0","-95","0 shares","15.07%","104389.87"
"2011-03-16","Equity","002001.XSHE","Long","700 shares","700 shares","31.64","22148","3388","26.8","-","0","-56","0 shares","18.06%","104389.87"
"2011-03-16","Equity","002028.XSHE","Long","800 shares","800 shares","23.35","18680","-624","24.13","-","0","144","0 shares","-3.23%","104389.87"
"2011-03-16","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-17","Equity","600216.XSHG","Long","500 shares","500 shares","38.54","19270","2520","33.5","-","0","-5","0 shares","15.04%","104496.87"
"2011-03-17","Equity","002001.XSHE","Long","700 shares","700 shares","31.64","22148","3388","26.8","-","0","0","0 shares","18.06%","104496.87"
"2011-03-17","Equity","002028.XSHE","Long","800 shares","800 shares","23.49","18792","-512","24.13","-","0","112","0 shares","-2.65%","104496.87"
"2011-03-17","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-18","Equity","600216.XSHG","Long","500 shares","500 shares","38.54","19270","2520","33.5","-","0","0","0 shares","15.04%","104892.87"
"2011-03-18","Equity","002001.XSHE","Long","700 shares","700 shares","31.84","22288","3528","26.8","-","0","140","0 shares","18.81%","104892.87"
"2011-03-18","Equity","002028.XSHE","Long","800 shares","800 shares","23.81","19048","-256","24.13","-","0","256","0 shares","-1.33%","104892.87"
"2011-03-18","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-21","Equity","600216.XSHG","Long","500 shares","500 shares","36.51","18255","1505","33.5","-","0","-1015","0 shares","8.99%","102862.87"
"2011-03-21","Equity","002001.XSHE","Long","700 shares","700 shares","30.15","21105","2345","26.8","-","0","-1183","0 shares","12.5%","102862.87"
"2011-03-21","Equity","002028.XSHE","Long","800 shares","800 shares","24.02","19216","-88","24.13","-","0","168","0 shares","-0.46%","102862.87"
"2011-03-21","","Cash","","","","","44286.87","","","","","","","","0"
"2011-03-22","Equity","600216.XSHG","Long","500 shares","500 shares","36.55","18275","1525","33.5","-","0","20","0 shares","9.1%","102640.45"
"2011-03-22","Equity","601088.XSHG","Long","700 shares","0 shares","28.19","19733","-133","28.38","-","0","-133","700 shares","-0.67%","102640.45"
"2011-03-22","Equity","601898.XSHG","Long","1800 shares","0 shares","11.29","20322","0","11.29","-","0","0","1800 shares","0%","102640.45"
"2011-03-22","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-23","Equity","600216.XSHG","Long","500 shares","500 shares","37.08","18540","1790","33.5","-","0","265","0 shares","10.69%","103009.45"
"2011-03-23","Equity","601088.XSHG","Long","700 shares","700 shares","28.75","20125","259","28.38","-","0","392","0 shares","1.3%","103009.45"
"2011-03-23","Equity","601898.XSHG","Long","1800 shares","1800 shares","11.13","20034","-288","11.29","-","0","-288","0 shares","-1.42%","103009.45"
"2011-03-23","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-24","Equity","600216.XSHG","Long","500 shares","500 shares","37.28","18640","1890","33.5","-","0","100","0 shares","11.28%","102391.45"
"2011-03-24","Equity","601088.XSHG","Long","700 shares","700 shares","28.47","19929","63","28.38","-","0","-196","0 shares","0.32%","102391.45"
"2011-03-24","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.84","19512","-810","11.29","-","0","-522","0 shares","-3.99%","102391.45"
"2011-03-24","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-25","Equity","600216.XSHG","Long","500 shares","500 shares","38.51","19255","2505","33.5","-","0","615","0 shares","14.96%","103618.45"
"2011-03-25","Equity","601088.XSHG","Long","700 shares","700 shares","29.19","20433","567","28.38","-","0","504","0 shares","2.85%","103618.45"
"2011-03-25","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.9","19620","-702","11.29","-","0","108","0 shares","-3.45%","103618.45"
"2011-03-25","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-28","Equity","600216.XSHG","Long","500 shares","500 shares","36.92","18460","1710","33.5","-","0","-795","0 shares","10.21%","103265.45"
"2011-03-28","Equity","601088.XSHG","Long","700 shares","700 shares","29.59","20713","847","28.38","-","0","280","0 shares","4.26%","103265.45"
"2011-03-28","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.99","19782","-540","11.29","-","0","162","0 shares","-2.66%","103265.45"
"2011-03-28","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-29","Equity","600216.XSHG","Long","500 shares","500 shares","36.27","18135","1385","33.5","-","0","-325","0 shares","8.27%","102328.45"
"2011-03-29","Equity","601088.XSHG","Long","700 shares","700 shares","29.05","20335","469","28.38","-","0","-378","0 shares","2.36%","102328.45"
"2011-03-29","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.86","19548","-774","11.29","-","0","-234","0 shares","-3.81%","102328.45"
"2011-03-29","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-30","Equity","600216.XSHG","Long","500 shares","500 shares","36.14","18070","1320","33.5","-","0","-65","0 shares","7.88%","102070.45"
"2011-03-30","Equity","601088.XSHG","Long","700 shares","700 shares","28.98","20286","420","28.38","-","0","-49","0 shares","2.11%","102070.45"
"2011-03-30","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.78","19404","-918","11.29","-","0","-144","0 shares","-4.52%","102070.45"
"2011-03-30","","Cash","","","","","44310.45","","","","","","","","0"
"2011-03-31","Equity","600216.XSHG","Long","500 shares","500 shares","36.14","18070","1320","33.5","-","0","0","0 shares","7.88%","102165.45"
"2011-03-31","Equity","601088.XSHG","Long","700 shares","700 shares","29.09","20363","497","28.38","-","0","77","0 shares","2.5%","102165.45"
"2011-03-31","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.79","19422","-900","11.29","-","0","18","0 shares","-4.43%","102165.45"
"2011-03-31","","Cash","","","","","44310.45","","","","","","","","0"
"2011-04-01","Equity","600216.XSHG","Long","500 shares","500 shares","36.64","18320","1570","33.5","-","0","250","0 shares","9.37%","103236.45"
"2011-04-01","Equity","601088.XSHG","Long","700 shares","700 shares","29.62","20734","868","28.38","-","0","371","0 shares","4.37%","103236.45"
"2011-04-01","Equity","601898.XSHG","Long","1800 shares","1800 shares","11.04","19872","-450","11.29","-","0","450","0 shares","-2.21%","103236.45"
"2011-04-01","","Cash","","","","","44310.45","","","","","","","","0"
"2011-04-06","Equity","600216.XSHG","Long","500 shares","500 shares","34.9","17450","700","33.5","-","0","-870","0 shares","4.18%","102571.45"
"2011-04-06","Equity","601088.XSHG","Long","700 shares","700 shares","29.81","20867","1001","28.38","-","0","133","0 shares","5.04%","102571.45"
"2011-04-06","Equity","601898.XSHG","Long","1800 shares","1800 shares","11.08","19944","-378","11.29","-","0","72","0 shares","-1.86%","102571.45"
"2011-04-06","","Cash","","","","","44310.45","","","","","","","","0"
"2011-04-07","Equity","600585.XSHG","Long","500 shares","0 shares","42.83","21415","975","40.88","-","0","975","500 shares","4.77%","104708.97"
"2011-04-07","Equity","000157.XSHE","Long","1200 shares","0 shares","17.02","20424","804","16.35","-","0","804","1200 shares","4.1%","104708.97"
"2011-04-07","Equity","002001.XSHE","Long","600 shares","0 shares","30.1","18060","174","29.81","-","0","174","600 shares","0.97%","104708.97"
"2011-04-07","","Cash","","","","","44809.97","","","","","","","","0"
"2011-04-08","Equity","600585.XSHG","Long","500 shares","500 shares","42.37","21185","745","40.88","-","0","-230","0 shares","3.64%","105162.97"
"2011-04-08","Equity","000157.XSHE","Long","1200 shares","1200 shares","16.98","20376","756","16.35","-","0","-48","0 shares","3.85%","105162.97"
"2011-04-08","Equity","002001.XSHE","Long","600 shares","600 shares","31.32","18792","906","29.81","-","0","732","0 shares","5.07%","105162.97"
"2011-04-08","","Cash","","","","","44809.97","","","","","","","","0"
"2011-04-11","Equity","600585.XSHG","Long","500 shares","500 shares","41.74","20870","430","40.88","-","0","-315","0 shares","2.1%","104463.97"
"2011-04-11","Equity","000157.XSHE","Long","1200 shares","1200 shares","16.95","20340","720","16.35","-","0","-36","0 shares","3.67%","104463.97"
"2011-04-11","Equity","002001.XSHE","Long","600 shares","600 shares","30.74","18444","558","29.81","-","0","-348","0 shares","3.12%","104463.97"
"2011-04-11","","Cash","","","","","44809.97","","","","","","","","0"
"2011-04-12","Equity","600585.XSHG","Long","500 shares","500 shares","41.46","20730","290","40.88","-","0","-140","0 shares","1.42%","104551.97"
"2011-04-12","Equity","000157.XSHE","Long","1200 shares","1200 shares","16.8","20160","540","16.35","-","0","-180","0 shares","2.75%","104551.97"
"2011-04-12","Equity","002001.XSHE","Long","600 shares","600 shares","31.42","18852","966","29.81","-","0","408","0 shares","5.4%","104551.97"
"2011-04-12","","Cash","","","","","44809.97","","","","","","","","0"
"2011-04-13","Equity","600585.XSHG","Long","500 shares","500 shares","41.62","20810","370","40.88","-","0","80","0 shares","1.81%","105291.97"
"2011-04-13","Equity","000157.XSHE","Long","1200 shares","1200 shares","16.9","20280","660","16.35","-","0","120","0 shares","3.36%","105291.97"
"2011-04-13","Equity","002001.XSHE","Long","600 shares","600 shares","32.32","19392","1506","29.81","-","0","540","0 shares","8.42%","105291.97"
"2011-04-13","","Cash","","","","","44809.97","","","","","","","","0"
"2011-04-14","Equity","600585.XSHG","Long","500 shares","500 shares","40.15","20075","-365","40.88","-","0","-735","0 shares","-1.79%","104514.97"
"2011-04-14","Equity","000157.XSHE","Long","1200 shares","1200 shares","16.72","20064","444","16.35","-","0","-216","0 shares","2.26%","104514.97"
