date,symbol,side,shares,price,notional,fees,slippage_rate
2022-07-11,215,sell,112000,1.223853840321142,137071.63011596788,280.0673040927743,0.0049968777876895
2022-07-11,272,buy,253500,0.8341463204161192,211456.09222548624,423.024873780389,0.0049955667664086
2022-07-11,598,sell,20500,1.237581669281456,25370.424220269844,74.23,0.0019502667085032
2022-07-11,709,buy,34500,1.1021760396039606,38025.07336633664,89.26005869306931,0.0019782178217821
2022-07-11,3618,sell,55000,1.605714601689801,88314.30309293905,185.8614424743513,0.002661738080869
2022-07-12,215,sell,71000,1.2238560548523207,86893.77989451477,182.55502391561183,0.0049950773558368
2022-07-12,272,buy,108000,0.8019401540421125,86609.53663654815,182.2876293092385,0.0024251925526405
2022-07-13,215,sell,176000,1.2269759150326798,215947.76104575163,431.1782088366013,0.002458605664488
2022-07-13,272,buy,38000,0.8315274326459288,31598.04244054529,81.02,0.0018402802962997
2022-07-13,598,buy,9000,1.2021540159503852,10819.386143553467,57.370000000000005,0.0017950132919877
2022-07-13,709,buy,85000,1.1054909624413145,93966.73180751174,196.11338544600932,0.0049917840375586
2022-07-13,2233,buy,27500,0.8013751393153646,22037.81633117253,70.81,0.0017189241442056
2022-07-13,2858,buy,114500,0.8624318702890748,98748.44914809904,205.54875931847928,0.0028277561500869
2022-07-13,3877,sell,124500,0.8258593034427542,102819.4832786229,213.3155866228983,0.0049887910328262
2022-07-14,272,sell,33000,0.8483636842475716,27996.00158016986,76.56000000000002,0.001925077355798
2022-07-14,598,sell,4500,1.1980783392339878,5391.352526552945,51.68999999999999,0.0016013839716768
2022-07-14,709,buy,139000,1.1054889526542324,153662.9644189383,311.44037153515063,0.0049899569583931
2022-07-14,2233,buy,22500,0.7812286788307223,17577.645273691254,65.22999999999999,0.0015752292701566
2022-07-14,2858,buy,6000,0.8513308161350843,5107.984896810506,51.65,0.0015656660412757
2022-07-14,3877,sell,112500,0.8059575398936171,90670.22323803192,190.05617859042556,0.0049906914893617
2022-07-15,272,buy,11000,0.8313076083596806,9144.383691956487,56.16,0.0015754317586512
2022-07-15,598,buy,15500,1.1620796114409064,18012.23397733405,66.3,0.0017927684835402
2022-07-15,709,buy,57000,1.1022402366863908,62827.69349112428,136.2421547928994,0.0020365788058095
2022-07-15,2233,buy,500,0.7611427316624323,380.57136583121616,46.05,0.001503594292674
