Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2022-03-01,Stock,中国神华(601088.XSHG),Long,700Shares,0Shares,26.05,18235,483,25.36,-,0,483,700Shares,2.72%,100788.19,18.09%
2022-03-01,Stock,长春高新(000661.XSHE),Long,100Shares,0Shares,182.75,18275,219,180.56,-,0,219,100Shares,1.21%,100788.19,18.13%
2022-03-01,Stock,宝丰能源(600989.XSHG),Long,1100Shares,0Shares,17.2,18920,-385,17.55,-,0,-385,1100Shares,-1.99%,100788.19,18.77%
2022-03-01,Stock,陕西煤业(601225.XSHG),Long,1400Shares,0Shares,14.72,20608,784,14.16,-,0,784,1400Shares,3.95%,100788.19,20.45%
2022-03-01,Stock,华鲁恒升(600426.XSHG),Long,500Shares,0Shares,34.95,17475,-285,35.52,-,0,-285,500Shares,-1.6%,100788.19,17.34%
2022-03-01,,Cash,,,,,7275.19,,,,,,,,0
2022-03-02,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.3,18410,658,25.36,-,0,175,0Shares,3.71%,101400.19,18.16%
2022-03-02,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,181.5,18150,94,180.56,-,0,-125,0Shares,0.52%,101400.19,17.9%
2022-03-02,Stock,宝丰能源(600989.XSHG),Long,1100Shares,1100Shares,17.3,19030,-275,17.55,-,0,110,0Shares,-1.42%,101400.19,18.77%
2022-03-02,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.85,20790,966,14.16,-,0,182,0Shares,4.87%,101400.19,20.5%
2022-03-02,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,35.49,17745,-15,35.52,-,0,270,0Shares,-0.08%,101400.19,17.5%
2022-03-02,,Cash,,,,,7275.19,,,,,,,,0
2022-03-03,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.97,18879,1127,25.36,-,0,469,0Shares,6.35%,103166.19,18.3%
2022-03-03,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,179.17,17917,-139,180.56,-,0,-233,0Shares,-0.77%,103166.19,17.37%
2022-03-03,Stock,宝丰能源(600989.XSHG),Long,1100Shares,1100Shares,18.17,19987,682,17.55,-,0,957,0Shares,3.53%,103166.19,19.37%
2022-03-03,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.97,20958,1134,14.16,-,0,168,0Shares,5.72%,103166.19,20.31%
2022-03-03,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,36.3,18150,390,35.52,-,0,405,0Shares,2.2%,103166.19,17.59%
2022-03-03,,Cash,,,,,7275.19,,,,,,,,0
2022-03-04,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,27.22,19054,1302,25.36,-,0,175,0Shares,7.33%,103218.19,18.46%
2022-03-04,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,179.72,17972,-84,180.56,-,0,55,0Shares,-0.47%,103218.19,17.41%
2022-03-04,Stock,宝丰能源(600989.XSHG),Long,1100Shares,1100Shares,17.87,19657,352,17.55,-,0,-330,0Shares,1.82%,103218.19,19.04%
2022-03-04,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,15.2,21280,1456,14.16,-,0,322,0Shares,7.34%,103218.19,20.62%
2022-03-04,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,35.96,17980,220,35.52,-,0,-170,0Shares,1.24%,103218.19,17.42%
2022-03-04,,Cash,,,,,7275.19,,,,,,,,0
2022-03-07,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,27.05,18935,1183,25.36,-,0,-119,0Shares,6.66%,101600.19,18.64%
2022-03-07,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,172.75,17275,-781,180.56,-,0,-697,0Shares,-4.33%,101600.19,17%
2022-03-07,Stock,宝丰能源(600989.XSHG),Long,1100Shares,1100Shares,17.63,19393,88,17.55,-,0,-264,0Shares,0.46%,101600.19,19.09%
2022-03-07,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,15.18,21252,1428,14.16,-,0,-28,0Shares,7.2%,101600.19,20.92%
2022-03-07,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,34.94,17470,-290,35.52,-,0,-510,0Shares,-1.63%,101600.19,17.19%
2022-03-07,,Cash,,,,,7275.19,,,,,,,,0
2022-03-08,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,25.86,18102,350,25.36,-,0,-833,0Shares,1.97%,96578.19,18.74%
2022-03-08,Stock,长春高新(000661.XSHE),Long,100Shares,100Shares,164.1,16410,-1646,180.56,-,0,-865,0Shares,-9.12%,96578.19,16.99%
2022-03-08,Stock,宝丰能源(600989.XSHG),Long,1100Shares,1100Shares,16.35,17985,-1320,17.55,-,0,-1408,0Shares,-6.84%,96578.19,18.62%
2022-03-08,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.54,20356,532,14.16,-,0,-896,0Shares,2.68%,96578.19,21.08%
2022-03-08,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,32.9,16450,-1310,35.52,-,0,-1020,0Shares,-7.38%,96578.19,17.03%
2022-03-08,,Cash,,,,,7275.19,,,,,,,,0
2022-03-09,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.92,18844,1092,25.36,-,0,742,0Shares,6.15%,97859.81,19.26%
2022-03-09,Stock,宝丰能源(600989.XSHG),Long,600Shares,600Shares,16.7,10020,-510,17.55,-,0,210,0Shares,-4.84%,97859.81,10.24%
2022-03-09,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.84,20776,952,14.16,-,0,420,0Shares,4.8%,97859.81,21.23%
2022-03-09,Stock,华鲁恒升(600426.XSHG),Long,300Shares,300Shares,32.03,9609,-1047,35.52,-,0,-261,0Shares,-9.83%,97859.81,9.82%
2022-03-09,,Cash,,,,,38610.81,,,,,,,,0
2022-03-10,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.57,18599,847,25.36,-,0,-245,0Shares,4.77%,97692.97,19.04%
2022-03-10,Stock,宝丰能源(600989.XSHG),Long,600Shares,600Shares,17.17,10302,-228,17.55,-,0,282,0Shares,-2.17%,97692.97,10.55%
2022-03-10,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.54,20356,532,14.16,-,0,-420,0Shares,2.68%,97692.97,20.84%
2022-03-10,,Cash,,,,,48435.97,,,,,,,,0
2022-03-11,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.9,18830,1078,25.36,-,0,231,0Shares,6.07%,98305.97,19.15%
2022-03-11,Stock,宝丰能源(600989.XSHG),Long,600Shares,600Shares,17.48,10488,-42,17.55,-,0,186,0Shares,-0.4%,98305.97,10.67%
2022-03-11,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.68,20552,728,14.16,-,0,196,0Shares,3.67%,98305.97,20.91%
2022-03-11,,Cash,,,,,48435.97,,,,,,,,0
2022-03-14,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,26.2,18340,588,25.36,-,0,-490,0Shares,3.31%,96685.97,18.97%
2022-03-14,Stock,宝丰能源(600989.XSHG),Long,600Shares,600Shares,16.53,9918,-612,17.55,-,0,-570,0Shares,-5.81%,96685.97,10.26%
2022-03-14,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,14.28,19992,168,14.16,-,0,-560,0Shares,0.85%,96685.97,20.68%
2022-03-14,,Cash,,,,,48435.97,,,,,,,,0
2022-03-15,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,24.13,16891,-861,25.36,-,0,-1449,0Shares,-4.85%,93293.06,18.11%
2022-03-15,Stock,宝丰能源(600989.XSHG),Long,300Shares,300Shares,15.05,4515,-750,17.55,-,0,-444,0Shares,-14.25%,93293.06,4.84%
2022-03-15,Stock,陕西煤业(601225.XSHG),Long,1400Shares,1400Shares,13.25,18550,-1274,14.16,-,0,-1442,0Shares,-6.43%,93293.06,19.88%
2022-03-15,,Cash,,,,,53337.06,,,,,,,,0
2022-03-16,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,24.8,7440,-168,25.36,-,0,201,0Shares,-2.21%,93998.93,7.91%
2022-03-16,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,13.81,4143,-105,14.16,-,0,168,0Shares,-2.47%,93998.93,4.41%
2022-03-16,,Cash,,,,,82415.93,,,,,,,,0
2022-03-17,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,24.37,7311,-297,25.36,-,0,-129,0Shares,-3.9%,93890.93,7.79%
2022-03-17,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,13.88,4164,-84,14.16,-,0,21,0Shares,-1.98%,93890.93,4.43%
2022-03-17,,Cash,,,,,82415.93,,,,,,,,0
2022-03-18,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,25.03,7509,-99,25.36,-,0,198,0Shares,-1.3%,94250.93,7.97%
2022-03-18,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,14.42,4326,78,14.16,-,0,162,0Shares,1.84%,94250.93,4.59%
2022-03-18,,Cash,,,,,82415.93,,,,,,,,0
2022-03-21,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,26.1,7830,222,25.36,-,0,321,0Shares,2.92%,94697.93,8.27%
2022-03-21,Stock,陕西煤业(601225.XSHG),Long,300Shares,300Shares,14.84,4452,204,14.16,-,0,126,0Shares,4.8%,94697.93,4.7%
2022-03-21,,Cash,,,,,82415.93,,,,,,,,0
2022-03-22,Stock,中国神华(601088.XSHG),Long,700Shares,300Shares,26.88,18816,820,25.709,-,0,598,400Shares,4.56%,94594.98,19.89%
2022-03-22,Stock,陕西煤业(601225.XSHG),Long,1200Shares,300Shares,15.28,18336,813,14.603,-,0,609,900Shares,4.64%,94594.98,19.38%
2022-03-22,Stock,智飞生物(300122.XSHE),Long,100Shares,0Shares,134.28,13428,-572,140,-,0,-572,100Shares,-4.09%,94594.98,14.2%
2022-03-22,Stock,三七互娱(002555.XSHE),Long,800Shares,0Shares,22.39,17912,-432,22.93,-,0,-432,800Shares,-2.35%,94594.98,18.94%
2022-03-22,Stock,通威Shares份(600438.XSHG),Long,400Shares,0Shares,44.7,17880,-280,45.4,-,0,-280,400Shares,-1.54%,94594.98,18.9%
2022-03-22,,Cash,,,,,8222.98,,,,,,,,0
2022-03-23,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,26.55,7965,252.43,25.709,-,0,-99,0Shares,3.27%,94744.65,8.41%
2022-03-23,Stock,陕西煤业(601225.XSHG),Long,400Shares,400Shares,15.07,6028,187,14.603,-,0,-84,0Shares,3.2%,94744.65,6.36%
2022-03-23,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,134.55,13455,-545,140,-,0,27,0Shares,-3.89%,94744.65,14.2%
2022-03-23,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.33,6999,120,22.93,-,0,282,0Shares,1.74%,94744.65,7.39%
2022-03-23,Stock,通威Shares份(600438.XSHG),Long,200Shares,200Shares,44.06,8812,-268,45.4,-,0,-128,0Shares,-2.95%,94744.65,9.3%
2022-03-23,,Cash,,,,,51485.65,,,,,,,,0
2022-03-24,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,27.2,8160,447.43,25.709,-,0,195,0Shares,5.8%,95122.62,8.58%
2022-03-24,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,15.28,3056,135.5,14.603,-,0,42,0Shares,4.64%,95122.62,3.21%
2022-03-24,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,141.3,14130,130,140,-,0,675,0Shares,0.93%,95122.62,14.85%
2022-03-24,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,22.65,6795,-84,22.93,-,0,-204,0Shares,-1.22%,95122.62,7.14%
2022-03-24,Stock,通威Shares份(600438.XSHG),Long,200Shares,200Shares,42.36,8472,-608,45.4,-,0,-340,0Shares,-6.7%,95122.62,8.91%
2022-03-24,,Cash,,,,,54509.62,,,,,,,,0
2022-03-25,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,27.18,8154,441.43,25.709,-,0,-6,0Shares,5.72%,94447.36,8.63%
2022-03-25,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,15.3,3060,139.5,14.603,-,0,4,0Shares,4.78%,94447.36,3.24%
2022-03-25,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,137.11,13711,-289,140,-,0,-419,0Shares,-2.06%,94447.36,14.52%
2022-03-25,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,22.11,6633,-246,22.93,-,0,-162,0Shares,-3.58%,94447.36,7.02%
2022-03-25,Stock,通威Shares份(600438.XSHG),Long,100Shares,100Shares,41.29,4129,-411,45.4,-,0,-107,0Shares,-9.05%,94447.36,4.37%
2022-03-25,,Cash,,,,,58760.36,,,,,,,,0
2022-03-28,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.22,8766,1053.43,25.709,-,0,612,0Shares,13.66%,95351.17,9.19%
2022-03-28,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,15.8,3160,239.5,14.603,-,0,100,0Shares,8.2%,95351.17,3.31%
2022-03-28,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,135.6,13560,-440,140,-,0,-151,0Shares,-3.14%,95351.17,14.22%
2022-03-28,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.08,6924,45,22.93,-,0,291,0Shares,0.65%,95351.17,7.26%
2022-03-28,,Cash,,,,,62941.17,,,,,,,,0
2022-03-29,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,30.08,9024,1311.43,25.709,-,0,258,0Shares,17%,95924.17,9.41%
2022-03-29,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,16.67,3334,413.5,14.603,-,0,174,0Shares,14.16%,95924.17,3.48%
2022-03-29,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,138,13800,-200,140,-,0,240,0Shares,-1.43%,95924.17,14.39%
2022-03-29,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,22.75,6825,-54,22.93,-,0,-99,0Shares,-0.78%,95924.17,7.11%
2022-03-29,,Cash,,,,,62941.17,,,,,,,,0
2022-03-30,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.03,8709,996.43,25.709,-,0,-315,0Shares,12.92%,95428.17,9.13%
2022-03-30,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,15.94,3188,267.5,14.603,-,0,-146,0Shares,9.16%,95428.17,3.34%
2022-03-30,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,136,13600,-400,140,-,0,-200,0Shares,-2.86%,95428.17,14.25%
2022-03-30,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.3,6990,111,22.93,-,0,165,0Shares,1.61%,95428.17,7.32%
2022-03-30,,Cash,,,,,62941.17,,,,,,,,0
2022-03-31,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.77,8931,1218.43,25.709,-,0,222,0Shares,15.8%,95997.17,9.3%
2022-03-31,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,16.45,3290,369.5,14.603,-,0,102,0Shares,12.65%,95997.17,3.43%
2022-03-31,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,138,13800,-200,140,-,0,200,0Shares,-1.43%,95997.17,14.38%
2022-03-31,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.45,7035,156,22.93,-,0,45,0Shares,2.27%,95997.17,7.33%
2022-03-31,,Cash,,,,,62941.17,,,,,,,,0
2022-04-01,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.53,8859,1146.43,25.709,-,0,-72,0Shares,14.86%,95871.17,9.24%
2022-04-01,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,16.46,3292,371.5,14.603,-,0,2,0Shares,12.72%,95871.17,3.43%
2022-04-01,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,133.96,13396,-604,140,-,0,-404,0Shares,-4.31%,95871.17,13.97%
2022-04-01,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,24.61,7383,504,22.93,-,0,348,0Shares,7.33%,95871.17,7.7%
2022-04-01,,Cash,,,,,62941.17,,,,,,,,0
2022-04-06,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.2,8760,1047.43,25.709,-,0,-99,0Shares,13.58%,95837.17,9.14%
2022-04-06,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,15.93,3186,265.5,14.603,-,0,-106,0Shares,9.09%,95837.17,3.32%
2022-04-06,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,136.42,13642,-358,140,-,0,246,0Shares,-2.56%,95837.17,14.23%
2022-04-06,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,24.36,7308,429,22.93,-,0,-75,0Shares,6.24%,95837.17,7.63%
2022-04-06,,Cash,,,,,62941.17,,,,,,,,0
2022-04-07,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,29.78,8934,1221.43,25.709,-,0,174,0Shares,15.84%,95575.17,9.35%
2022-04-07,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,16.29,3258,337.5,14.603,-,0,72,0Shares,11.56%,95575.17,3.41%
2022-04-07,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,132.12,13212,-788,140,-,0,-430,0Shares,-5.63%,95575.17,13.82%
2022-04-07,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,24.1,7230,351,22.93,-,0,-78,0Shares,5.1%,95575.17,7.56%
2022-04-07,,Cash,,,,,62941.17,,,,,,,,0
2022-04-08,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,30.57,9171,1458.43,25.709,-,0,237,0Shares,18.91%,95569.17,9.6%
2022-04-08,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,16.96,3392,471.5,14.603,-,0,134,0Shares,16.14%,95569.17,3.55%
2022-04-08,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,130.9,13090,-910,140,-,0,-122,0Shares,-6.5%,95569.17,13.7%
2022-04-08,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.25,6975,96,22.93,-,0,-255,0Shares,1.4%,95569.17,7.3%
2022-04-08,,Cash,,,,,62941.17,,,,,,,,0
2022-04-11,Stock,中国神华(601088.XSHG),Long,300Shares,300Shares,31.3,9390,1677.43,25.709,-,0,219,0Shares,21.75%,96923.17,9.69%
2022-04-11,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,17.1,3420,499.5,14.603,-,0,28,0Shares,17.1%,96923.17,3.53%
2022-04-11,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,139.42,13942,-58,140,-,0,852,0Shares,-0.41%,96923.17,14.38%
2022-04-11,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,24.1,7230,351,22.93,-,0,255,0Shares,5.1%,96923.17,7.46%
2022-04-11,,Cash,,,,,62941.17,,,,,,,,0
2022-04-12,Stock,中国神华(601088.XSHG),Long,200Shares,200Shares,30.95,6190,1048.29,25.709,-,0,-70,0Shares,20.39%,96794.01,6.4%
2022-04-12,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,17.21,3442,521.5,14.603,-,0,22,0Shares,17.86%,96794.01,3.56%
2022-04-12,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,139.8,13980,-20,140,-,0,38,0Shares,-0.14%,96794.01,14.44%
2022-04-12,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,23.63,7089,210,22.93,-,0,-141,0Shares,3.05%,96794.01,7.32%
2022-04-12,,Cash,,,,,66093.01,,,,,,,,0
2022-04-13,Stock,中国神华(601088.XSHG),Long,100Shares,100Shares,31.99,3199,628.14,25.709,-,0,104,0Shares,24.43%,96003.91,3.33%
2022-04-13,Stock,陕西煤业(601225.XSHG),Long,200Shares,200Shares,17.68,3536,615.5,14.603,-,0,94,0Shares,21.08%,96003.91,3.68%
2022-04-13,Stock,智飞生物(300122.XSHE),Long,100Shares,100Shares,135.18,13518,-482,140,-,0,-462,0Shares,-3.44%,96003.91,14.08%
2022-04-13,Stock,三七互娱(002555.XSHE),Long,300Shares,300Shares,21.9,6570,-309,22.93,-,0,-519,0Shares,-4.49%,96003.91,6.84%
2022-04-13,,Cash,,,,,69180.91,,,,,,,,0
2022-04-14,Stock,五粮液(000858.XSHE),Long,100Shares,0Shares,171.57,17157,767,163.9,-,0,767,100Shares,4.68%,97363.54,17.62%
2022-04-14,Stock,华鲁恒升(600426.XSHG),Long,500Shares,0Shares,33.3,16650,-200,33.7,-,0,-200,500Shares,-1.19%,97363.54,17.1%
2022-04-14,Stock,海螺水泥(600585.XSHG),Long,400Shares,0Shares,40.3,16120,236,39.71,-,0,236,400Shares,1.49%,97363.54,16.56%
2022-04-14,Stock,君正集团(601216.XSHG),Long,4000Shares,0Shares,4.82,19280,240,4.76,-,0,240,4000Shares,1.26%,97363.54,19.8%
2022-04-14,Stock,上港集团(600018.XSHG),Long,3100Shares,0Shares,6.14,19034,248,6.06,-,0,248,3100Shares,1.32%,97363.54,19.55%
2022-04-14,,Cash,,,,,9122.54,,,,,,,,0
2022-04-15,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,169.9,16990,600,163.9,-,0,-167,0Shares,3.66%,97712.54,17.39%
2022-04-15,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,33.43,16715,-135,33.7,-,0,65,0Shares,-0.8%,97712.54,17.11%
2022-04-15,Stock,海螺水泥(600585.XSHG),Long,400Shares,400Shares,39.94,15976,92,39.71,-,0,-144,0Shares,0.58%,97712.54,16.35%
2022-04-15,Stock,君正集团(601216.XSHG),Long,4000Shares,4000Shares,4.93,19720,680,4.76,-,0,440,0Shares,3.57%,97712.54,20.18%
2022-04-15,Stock,上港集团(600018.XSHG),Long,3100Shares,3100Shares,6.19,19189,403,6.06,-,0,155,0Shares,2.15%,97712.54,19.64%
2022-04-15,,Cash,,,,,9122.54,,,,,,,,0
2022-04-18,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,167.18,16718,328,163.9,-,0,-272,0Shares,2%,96436.54,17.34%
2022-04-18,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,32.06,16030,-820,33.7,-,0,-685,0Shares,-4.87%,96436.54,16.62%
2022-04-18,Stock,海螺水泥(600585.XSHG),Long,400Shares,400Shares,39.61,15844,-40,39.71,-,0,-132,0Shares,-0.25%,96436.54,16.43%
2022-04-18,Stock,君正集团(601216.XSHG),Long,4000Shares,4000Shares,4.86,19440,400,4.76,-,0,-280,0Shares,2.1%,96436.54,20.16%
2022-04-18,Stock,上港集团(600018.XSHG),Long,3100Shares,3100Shares,6.22,19282,496,6.06,-,0,93,0Shares,2.64%,96436.54,19.99%
2022-04-18,,Cash,,,,,9122.54,,,,,,,,0
2022-04-19,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,165,16500,110,163.9,-,0,-218,0Shares,0.67%,96707.54,17.06%
2022-04-19,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,33.09,16545,-305,33.7,-,0,515,0Shares,-1.81%,96707.54,17.11%
2022-04-19,Stock,海螺水泥(600585.XSHG),Long,400Shares,400Shares,38.89,15556,-328,39.71,-,0,-288,0Shares,-2.06%,96707.54,16.09%
2022-04-19,Stock,君正集团(601216.XSHG),Long,4000Shares,4000Shares,4.91,19640,600,4.76,-,0,200,0Shares,3.15%,96707.54,20.31%
2022-04-19,Stock,上港集团(600018.XSHG),Long,3100Shares,3100Shares,6.24,19344,558,6.06,-,0,62,0Shares,2.97%,96707.54,20%
2022-04-19,,Cash,,,,,9122.54,,,,,,,,0
2022-04-20,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,165.9,16590,200,163.9,-,0,90,0Shares,1.22%,94676.54,17.52%
2022-04-20,Stock,华鲁恒升(600426.XSHG),Long,500Shares,500Shares,32.34,16170,-680,33.7,-,0,-375,0Shares,-4.04%,94676.54,17.08%
2022-04-20,Stock,海螺水泥(600585.XSHG),Long,400Shares,400Shares,38.01,15204,-680,39.71,-,0,-352,0Shares,-4.28%,94676.54,16.06%
2022-04-20,Stock,君正集团(601216.XSHG),Long,4000Shares,4000Shares,4.67,18680,-360,4.76,-,0,-960,0Shares,-1.89%,94676.54,19.73%
2022-04-20,Stock,上港集团(600018.XSHG),Long,3100Shares,3100Shares,6.1,18910,124,6.06,-,0,-434,0Shares,0.66%,94676.54,19.97%
2022-04-20,,Cash,,,,,9122.54,,,,,,,,0
2022-04-21,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,162.58,16258,-132,163.9,-,0,-332,0Shares,-0.81%,93329.51,17.42%
2022-04-21,Stock,华鲁恒升(600426.XSHG),Long,200Shares,200Shares,30.65,6130,-610,33.7,-,0,-338,0Shares,-9.05%,93329.51,6.57%
2022-04-21,Stock,海螺水泥(600585.XSHG),Long,200Shares,200Shares,37.4,7480,-462,39.71,-,0,-122,0Shares,-5.82%,93329.51,8.01%
2022-04-21,Stock,君正集团(601216.XSHG),Long,1200Shares,1200Shares,4.5,5400,-312,4.76,-,0,-204,0Shares,-5.46%,93329.51,5.79%
2022-04-21,Stock,上港集团(600018.XSHG),Long,1000Shares,1000Shares,5.98,5980,-80,6.06,-,0,-120,0Shares,-1.32%,93329.51,6.41%
2022-04-21,,Cash,,,,,52081.51,,,,,,,,0
2022-04-22,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,165.43,16543,153,163.9,-,0,285,0Shares,0.93%,93621.03,17.67%
2022-04-22,Stock,海螺水泥(600585.XSHG),Long,100Shares,100Shares,38.32,3832,-139,39.71,-,0,92,0Shares,-3.5%,93621.03,4.09%
2022-04-22,Stock,君正集团(601216.XSHG),Long,200Shares,200Shares,4.51,902,-50,4.76,-,0,2,0Shares,-5.25%,93621.03,0.96%
2022-04-22,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,6.08,1824,6,6.06,-,0,30,0Shares,0.33%,93621.03,1.95%
2022-04-22,,Cash,,,,,70520.03,,,,,,,,0
2022-04-25,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,155,15500,-890,163.9,-,0,-1043,0Shares,-5.43%,92318.59,16.79%
2022-04-25,Stock,海螺水泥(600585.XSHG),Long,100Shares,100Shares,37.09,3709,-262,39.71,-,0,-123,0Shares,-6.6%,92318.59,4.02%
2022-04-25,Stock,君正集团(601216.XSHG),Long,100Shares,100Shares,4.24,424,-52,4.76,-,0,-27,0Shares,-10.92%,92318.59,0.46%
2022-04-25,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,5.75,1725,-93,6.06,-,0,-99,0Shares,-5.12%,92318.59,1.87%
2022-04-25,,Cash,,,,,70960.59,,,,,,,,0
2022-04-26,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,158.5,15850,-540,163.9,-,0,350,0Shares,-3.29%,92713.17,17.1%
2022-04-26,Stock,海螺水泥(600585.XSHG),Long,100Shares,100Shares,37.66,3766,-205,39.71,-,0,57,0Shares,-5.16%,92713.17,4.06%
2022-04-26,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,5.74,1722,-96,6.06,-,0,-3,0Shares,-5.28%,92713.17,1.86%
2022-04-26,,Cash,,,,,71375.17,,,,,,,,0
2022-04-27,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,161.39,16139,-251,163.9,-,0,289,0Shares,-1.53%,93188.59,17.32%
