Date,Order_Time,Security_Type,Symbol,Trade_Side,Order_Type,Filled_Qty,Filled_Price,Turnover,Order_Qty,Order_Price,Realized_PnL,Commission,Status,Last_Updated
2023-07-25,09:30:00,Stock,智飞生物(300122.XSHE),Sell,Market_Order,-300Shares,46.82,-14046,-300Shares,-,102,19.05,Filled,2023-07-25 09:30:00
2023-07-25,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-900Shares,16.56,-14904,-900Shares,-,-162,19.9,Filled,2023-07-25 09:30:00
2023-07-26,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-300Shares,16.38,-4914,-300Shares,-,54,9.91,Filled,2023-07-26 09:30:00
2023-07-26,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-300Shares,16.99,-5097,-300Shares,-,75,10.1,Filled,2023-07-26 09:30:00
2023-08-03,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-100Shares,15.88,-1588,-100Shares,-,-86,6.59,Filled,2023-08-03 09:30:00
2023-08-07,09:30:00,Stock,长春高新(000661.XSHE),Sell,Market_Order,-100Shares,143.88,-14388,-100Shares,-,88,19.39,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-200Shares,16.33,-3266,-200Shares,-,26,8.27,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,药明康德(603259.XSHG),Sell,Market_Order,-300Shares,74.98,-22494,-300Shares,-,2364,29.24,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,智飞生物(300122.XSHE),Sell,Market_Order,-200Shares,46.5,-9300,-200Shares,-,4,14.3,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-100Shares,15.8,-1580,-100Shares,-,-94,6.58,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,凯莱英(002821.XSHE),Buy,Market_Order,100Shares,128.72,12872,100Shares,-,0,5,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,藏格矿业(000408.XSHE),Buy,Market_Order,1000Shares,24.55,24550,1000Shares,-,0,7.36,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,北新建材(000786.XSHE),Buy,Market_Order,900Shares,27.72,24948,900Shares,-,0,7.48,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,川投能源(600674.XSHG),Buy,Market_Order,1700Shares,14.78,25126,1700Shares,-,0,7.54,Filled,2023-08-07 09:30:00
2023-08-07,09:30:00,Stock,洋河Shares份(002304.XSHE),Buy,Market_Order,100Shares,144.29,14429,100Shares,-,0,5,Filled,2023-08-07 09:30:00
2023-08-08,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-700Shares,24.42,-17094,-700Shares,-,-91,22.22,Filled,2023-08-08 09:30:00
2023-08-08,09:30:00,Stock,北新建材(000786.XSHE),Sell,Market_Order,-600Shares,27.37,-16422,-600Shares,-,-210,21.42,Filled,2023-08-08 09:30:00
2023-08-08,09:30:00,Stock,川投能源(600674.XSHG),Sell,Market_Order,-1100Shares,14.88,-16368,-1100Shares,-,110,21.37,Filled,2023-08-08 09:30:00
2023-08-09,09:30:00,Stock,川投能源(600674.XSHG),Sell,Market_Order,-400Shares,14.93,-5972,-400Shares,-,60,10.97,Filled,2023-08-09 09:30:00
2023-08-21,09:30:00,Stock,洋河Shares份(002304.XSHE),Sell,Market_Order,-100Shares,134.05,-13405,-100Shares,-,-1024,18.4,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,凯莱英(002821.XSHE),Sell,Market_Order,-100Shares,122.8,-12280,-100Shares,-,-592,17.28,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-300Shares,23.5,-7050,-300Shares,-,-315,12.05,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,北新建材(000786.XSHE),Buy,Market_Order,500Shares,28.07,14035,500Shares,-,0,5,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,川投能源(600674.XSHG),Buy,Market_Order,1400Shares,15,21000,1400Shares,-,0,6.3,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,公牛集团(603195.XSHG),Buy,Market_Order,200Shares,106.42,21284,200Shares,-,0,6.39,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,药明康德(603259.XSHG),Buy,Market_Order,300Shares,77.41,23223,300Shares,-,0,6.97,Filled,2023-08-21 09:30:00
2023-08-21,09:30:00,Stock,华能水电(600025.XSHG),Buy,Market_Order,3400Shares,7.25,24650,3400Shares,-,0,7.4,Filled,2023-08-21 09:30:00
2023-08-22,09:30:00,Stock,北新建材(000786.XSHE),Sell,Market_Order,-500Shares,28.14,-14070,-500Shares,-,100.63,19.07,Filled,2023-08-22 09:30:00
2023-08-22,09:30:00,Stock,川投能源(600674.XSHG),Sell,Market_Order,-1100Shares,14.93,-16423,-1100Shares,-,-46.75,21.42,Filled,2023-08-22 09:30:00
2023-08-22,09:30:00,Stock,华能水电(600025.XSHG),Sell,Market_Order,-2300Shares,7.24,-16652,-2300Shares,-,-23,21.65,Filled,2023-08-22 09:30:00
2023-08-23,09:30:00,Stock,川投能源(600674.XSHG),Sell,Market_Order,-300Shares,14.88,-4464,-300Shares,-,-27.75,9.46,Filled,2023-08-23 09:30:00
2023-08-23,09:30:00,Stock,华能水电(600025.XSHG),Sell,Market_Order,-700Shares,7.24,-5068,-700Shares,-,-7,10.07,Filled,2023-08-23 09:30:00
2023-08-24,09:30:00,Stock,华能水电(600025.XSHG),Sell,Market_Order,-200Shares,7.24,-1448,-200Shares,-,-2,6.45,Filled,2023-08-24 09:30:00
2023-09-04,09:30:00,Stock,北新建材(000786.XSHE),Sell,Market_Order,-300Shares,31.4,-9420,-300Shares,-,1038.38,14.42,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,川投能源(600674.XSHG),Sell,Market_Order,-200Shares,14.85,-2970,-200Shares,-,-24.5,7.97,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,公牛集团(603195.XSHG),Sell,Market_Order,-200Shares,107.39,-21478,-200Shares,-,194,27.92,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,药明康德(603259.XSHG),Sell,Market_Order,-300Shares,80.9,-24270,-300Shares,-,1047,31.55,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,华能水电(600025.XSHG),Sell,Market_Order,-200Shares,7.26,-1452,-200Shares,-,2,6.45,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,潞安环能(601699.XSHG),Buy,Market_Order,1400Shares,17.38,24332,1400Shares,-,0,7.3,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,藏格矿业(000408.XSHE),Buy,Market_Order,1100Shares,22.67,24937,1100Shares,-,0,7.48,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,山西焦煤(000983.XSHE),Buy,Market_Order,2700Shares,9.23,24921,2700Shares,-,0,7.48,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,欧派家居(603833.XSHG),Buy,Market_Order,200Shares,102.58,20516,200Shares,-,0,6.15,Filled,2023-09-04 09:30:00
2023-09-04,09:30:00,Stock,今世缘(603369.XSHG),Buy,Market_Order,400Shares,62.35,24940,400Shares,-,0,7.48,Filled,2023-09-04 09:30:00
2023-09-18,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-1400Shares,19.17,-26838,-1400Shares,-,2506,34.89,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,山西焦煤(000983.XSHE),Sell,Market_Order,-2700Shares,10.19,-27513,-2700Shares,-,2592,35.77,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,欧派家居(603833.XSHG),Sell,Market_Order,-200Shares,98.7,-19740,-200Shares,-,-776,25.66,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,今世缘(603369.XSHG),Sell,Market_Order,-400Shares,60.7,-24280,-400Shares,-,-660,31.56,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,凯莱英(002821.XSHE),Buy,Market_Order,100Shares,138,13800,100Shares,-,0,5,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,中国神华(601088.XSHG),Buy,Market_Order,800Shares,31.2,24960,800Shares,-,0,7.49,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,1400Shares,18.36,25704,1400Shares,-,0,7.71,Filled,2023-09-18 09:30:00
2023-09-18,09:30:00,Stock,亿联网络(300628.XSHE),Buy,Market_Order,600Shares,37.63,22578,600Shares,-,0,6.77,Filled,2023-09-18 09:30:00
2023-10-10,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-1100Shares,22.57,-24827,-1100Shares,-,-110,32.28,Filled,2023-10-10 09:30:00
2023-10-10,09:30:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-1400Shares,18.76,-26264,-1400Shares,-,560,34.14,Filled,2023-10-10 09:30:00
2023-10-10,09:30:00,Stock,潞安环能(601699.XSHG),Buy,Market_Order,1300Shares,19.03,24739,1300Shares,-,0,7.42,Filled,2023-10-10 09:30:00
2023-10-10,09:30:00,Stock,亿联网络(300628.XSHE),Buy,Market_Order,100Shares,35.9,3590,100Shares,-,0,5,Filled,2023-10-10 09:30:00
2023-10-10,09:30:00,Stock,华东医药(000963.XSHE),Buy,Market_Order,600Shares,42.5,25500,600Shares,-,0,7.65,Filled,2023-10-10 09:30:00
2023-10-19,09:30:00,Stock,亿联网络(300628.XSHE),Sell,Market_Order,-300Shares,34.75,-10425,-300Shares,-,-661.41,15.42,Filled,2023-10-19 09:30:00
2023-10-20,09:30:00,Stock,亿联网络(300628.XSHE),Sell,Market_Order,-200Shares,34.98,-6996,-200Shares,-,-394.94,12,Filled,2023-10-20 09:30:00
2023-10-23,09:30:00,Stock,亿联网络(300628.XSHE),Sell,Market_Order,-200Shares,33.35,-6670,-200Shares,-,-720.94,11.67,Filled,2023-10-23 09:30:00
2023-10-23,09:30:00,Stock,华东医药(000963.XSHE),Sell,Market_Order,-300Shares,39.99,-11997,-300Shares,-,-753,17,Filled,2023-10-23 09:30:00
2023-10-24,09:30:00,Stock,华东医药(000963.XSHE),Sell,Market_Order,-100Shares,40.1,-4010,-100Shares,-,-240,9.01,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-800Shares,30.88,-24704,-800Shares,-,-256,32.12,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,潞安环能(601699.XSHG),Sell,Market_Order,-1300Shares,18.39,-23907,-1300Shares,-,-832,31.08,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,华东医药(000963.XSHE),Sell,Market_Order,-200Shares,40.1,-8020,-200Shares,-,-480,13.02,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,永兴材料(002756.XSHE),Buy,Market_Order,500Shares,45.8,22900,500Shares,-,0,6.87,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,长春高新(000661.XSHE),Buy,Market_Order,100Shares,133,13300,100Shares,-,0,5,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,海康威视(002415.XSHE),Buy,Market_Order,700Shares,33.72,23604,700Shares,-,0,7.08,Filled,2023-10-24 09:30:00
2023-10-24,09:30:00,Stock,恩捷Shares份(002812.XSHE),Buy,Market_Order,400Shares,63.8,25520,400Shares,-,0,7.66,Filled,2023-10-24 09:30:00
2023-10-27,09:30:00,Stock,恩捷Shares份(002812.XSHE),Sell,Market_Order,-400Shares,56.56,-22624,-400Shares,-,-2896,29.41,Filled,2023-10-27 09:30:00
2023-10-27,09:30:00,Stock,永兴材料(002756.XSHE),Sell,Market_Order,-300Shares,46.73,-14019,-300Shares,-,279,19.02,Filled,2023-10-27 09:30:00
2023-10-27,09:30:00,Stock,海康威视(002415.XSHE),Sell,Market_Order,-400Shares,35.29,-14116,-400Shares,-,628,19.12,Filled,2023-10-27 09:30:00
2023-11-07,09:30:00,Stock,凯莱英(002821.XSHE),Sell,Market_Order,-100Shares,155.59,-15559,-100Shares,-,1759,20.56,Filled,2023-11-07 09:30:00
2023-11-07,09:30:00,Stock,海康威视(002415.XSHE),Sell,Market_Order,-300Shares,36.89,-11067,-300Shares,-,951,16.07,Filled,2023-11-07 09:30:00
2023-11-07,09:30:00,Stock,三七互娱(002555.XSHE),Buy,Market_Order,1000Shares,24.8,24800,1000Shares,-,0,7.44,Filled,2023-11-07 09:30:00
2023-11-07,09:30:00,Stock,永兴材料(002756.XSHE),Buy,Market_Order,300Shares,49.66,14898,300Shares,-,0,5,Filled,2023-11-07 09:30:00
2023-11-07,09:30:00,Stock,智飞生物(300122.XSHE),Buy,Market_Order,300Shares,65,19500,300Shares,-,0,5.85,Filled,2023-11-07 09:30:00
2023-11-17,09:30:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-500Shares,23.28,-11640,-500Shares,-,-760,16.64,Filled,2023-11-17 09:30:00
2023-11-17,09:30:00,Stock,永兴材料(002756.XSHE),Sell,Market_Order,-300Shares,46.6,-13980,-300Shares,-,-454.8,18.98,Filled,2023-11-17 09:30:00
2023-11-17,09:30:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-300Shares,23.28,-6984,-300Shares,-,-456,11.98,Filled,2023-11-17 09:30:00
2023-11-20,09:30:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-100Shares,23.32,-2332,-100Shares,-,-148,7.33,Filled,2023-11-20 09:30:00
2023-11-21,09:30:00,Stock,永兴材料(002756.XSHE),Sell,Market_Order,-200Shares,47.81,-9562,-200Shares,-,-61.2,14.56,Filled,2023-11-21 09:30:00
2023-11-21,09:30:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-100Shares,23.23,-2323,-100Shares,-,-157,7.32,Filled,2023-11-21 09:30:00
2023-11-21,09:30:00,Stock,智飞生物(300122.XSHE),Sell,Market_Order,-300Shares,63.7,-19110,-300Shares,-,-390,24.84,Filled,2023-11-21 09:30:00
2023-11-21,09:30:00,Stock,藏格矿业(000408.XSHE),Buy,Market_Order,1000Shares,24.66,24660,1000Shares,-,0,7.4,Filled,2023-11-21 09:30:00
2023-11-21,09:30:00,Stock,振华科技(000733.XSHE),Buy,Market_Order,300Shares,70.36,21108,300Shares,-,0,6.33,Filled,2023-11-21 09:30:00
2023-11-21,09:30:00,Stock,新和成(002001.XSHE),Buy,Market_Order,1500Shares,16.63,24945,1500Shares,-,0,7.48,Filled,2023-11-21 09:30:00
2023-11-22,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-700Shares,24.52,-17164,-700Shares,-,-98,22.31,Filled,2023-11-22 09:30:00
2023-11-22,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-1000Shares,16.61,-16610,-1000Shares,-,-20,21.61,Filled,2023-11-22 09:30:00
2023-11-23,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-300Shares,16.54,-4962,-300Shares,-,-27,9.96,Filled,2023-11-23 09:30:00
2023-11-27,09:30:00,Stock,振华科技(000733.XSHE),Sell,Market_Order,-100Shares,65.74,-6574,-100Shares,-,-462,11.57,Filled,2023-11-27 09:30:00
2023-11-28,09:30:00,Stock,振华科技(000733.XSHE),Sell,Market_Order,-200Shares,65,-13000,-200Shares,-,-1072,18,Filled,2023-11-28 09:30:00
2023-12-12,09:30:00,Stock,长春高新(000661.XSHE),Sell,Market_Order,-100Shares,150.09,-15009,-100Shares,-,1709,20.01,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-300Shares,24.28,-7284,-300Shares,-,-114,12.28,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,1200Shares,19.69,23628,1200Shares,-,0,7.09,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,华利集团(300979.XSHE),Buy,Market_Order,500Shares,48.09,24045,500Shares,-,0,7.21,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,以岭药业(002603.XSHE),Buy,Market_Order,1000Shares,24.66,24660,1000Shares,-,0,7.4,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,华润三九(000999.XSHE),Buy,Market_Order,400Shares,49.77,19908,400Shares,-,0,5.97,Filled,2023-12-12 09:30:00
2023-12-12,09:30:00,Stock,新和成(002001.XSHE),Buy,Market_Order,1200Shares,17.07,20484,1200Shares,-,0,6.15,Filled,2023-12-12 09:30:00
2023-12-13,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-900Shares,17.26,-15534,-900Shares,-,227.57,20.53,Filled,2023-12-13 09:30:00
2023-12-13,09:30:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-800Shares,19.78,-15824,-800Shares,-,72,20.82,Filled,2023-12-13 09:30:00
2023-12-13,09:30:00,Stock,华利集团(300979.XSHE),Sell,Market_Order,-300Shares,50.71,-15213,-300Shares,-,786,20.21,Filled,2023-12-13 09:30:00
2023-12-13,09:30:00,Stock,以岭药业(002603.XSHE),Sell,Market_Order,-700Shares,25.1,-17570,-700Shares,-,308,22.84,Filled,2023-12-13 09:30:00
2023-12-13,09:30:00,Stock,华润三九(000999.XSHE),Sell,Market_Order,-200Shares,48.9,-9780,-200Shares,-,-174,14.78,Filled,2023-12-13 09:30:00
2023-12-14,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-300Shares,17.32,-5196,-300Shares,-,93.86,10.2,Filled,2023-12-14 09:30:00
2023-12-14,09:30:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-200Shares,19.6,-3920,-200Shares,-,-18,8.92,Filled,2023-12-14 09:30:00
2023-12-21,09:30:00,Stock,以岭药业(002603.XSHE),Sell,Market_Order,-100Shares,23.03,-2303,-100Shares,-,-163,7.3,Filled,2023-12-21 09:30:00
2023-12-25,09:30:00,Stock,以岭药业(002603.XSHE),Sell,Market_Order,-100Shares,23.14,-2314,-100Shares,-,-152,7.31,Filled,2023-12-25 09:30:00
2023-12-27,09:30:00,Stock,以岭药业(002603.XSHE),Sell,Market_Order,-100Shares,22.55,-2255,-100Shares,-,-211,7.26,Filled,2023-12-27 09:30:00
2024-01-03,09:30:00,Stock,新和成(002001.XSHE),Sell,Market_Order,-200Shares,17.23,-3446,-200Shares,-,44.57,8.45,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-200Shares,21.24,-4248,-200Shares,-,310,9.25,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,华利集团(300979.XSHE),Sell,Market_Order,-200Shares,53.24,-10648,-200Shares,-,1030,15.65,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,华润三九(000999.XSHE),Sell,Market_Order,-200Shares,51.87,-10374,-200Shares,-,420,15.37,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,山西焦煤(000983.XSHE),Buy,Market_Order,2400Shares,10.29,24696,2400Shares,-,0,7.41,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,招商轮船(601872.XSHG),Buy,Market_Order,4100Shares,6.08,24928,4100Shares,-,0,7.48,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,中国神华(601088.XSHG),Buy,Market_Order,700Shares,32.37,22659,700Shares,-,0,6.8,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,藏格矿业(000408.XSHE),Buy,Market_Order,900Shares,25.86,23274,900Shares,-,0,6.98,Filled,2024-01-03 09:30:00
2024-01-03,09:30:00,Stock,中国海油(600938.XSHG),Buy,Market_Order,1200Shares,20.83,24996,1200Shares,-,0,7.5,Filled,2024-01-03 09:30:00
2024-01-17,09:30:00,Stock,山西焦煤(000983.XSHE),Sell,Market_Order,-2400Shares,10.49,-25176,-2400Shares,-,480,32.73,Filled,2024-01-17 09:30:00
2024-01-17,09:30:00,Stock,招商轮船(601872.XSHG),Sell,Market_Order,-4100Shares,6.72,-27552,-4100Shares,-,2624,35.82,Filled,2024-01-17 09:30:00
2024-01-17,09:30:00,Stock,中国海油(600938.XSHG),Sell,Market_Order,-1200Shares,20.79,-24948,-1200Shares,-,-48,32.43,Filled,2024-01-17 09:30:00
2024-01-17,09:30:00,Stock,天齐锂业(002466.XSHE),Buy,Market_Order,400Shares,58.08,23232,400Shares,-,0,6.97,Filled,2024-01-17 09:30:00
2024-01-17,09:30:00,Stock,上港集团(600018.XSHG),Buy,Market_Order,4900Shares,5.36,26264,4900Shares,-,0,7.88,Filled,2024-01-17 09:30:00
2024-01-23,09:30:00,Stock,天齐锂业(002466.XSHE),Sell,Market_Order,-200Shares,54.7,-10940,-200Shares,-,-676,15.94,Filled,2024-01-23 09:30:00
2024-01-23,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-400Shares,32.82,-13128,-400Shares,-,180,18.13,Filled,2024-01-23 09:30:00
2024-01-23,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-600Shares,25.21,-15126,-600Shares,-,-390,20.13,Filled,2024-01-23 09:30:00
2024-01-23,09:30:00,Stock,上港集团(600018.XSHG),Sell,Market_Order,-3400Shares,5.13,-17442,-3400Shares,-,-782,22.67,Filled,2024-01-23 09:30:00
2024-01-25,09:30:00,Stock,天齐锂业(002466.XSHE),Sell,Market_Order,-100Shares,54.97,-5497,-100Shares,-,-311,10.5,Filled,2024-01-25 09:30:00
2024-01-30,09:30:00,Stock,天齐锂业(002466.XSHE),Sell,Market_Order,-100Shares,50.53,-5053,-100Shares,-,-755,10.05,Filled,2024-01-30 09:30:00
2024-01-31,09:30:00,Stock,藏格矿业(000408.XSHE),Sell,Market_Order,-300Shares,25.15,-7545,-300Shares,-,-213,12.54,Filled,2024-01-31 09:30:00
2024-01-31,09:30:00,Stock,中国神华(601088.XSHG),Buy,Market_Order,400Shares,35.39,14156,400Shares,-,0,5,Filled,2024-01-31 09:30:00
2024-01-31,09:30:00,Stock,上港集团(600018.XSHG),Buy,Market_Order,3100Shares,5.51,17081,3100Shares,-,0,5.12,Filled,2024-01-31 09:30:00
2024-01-31,09:30:00,Stock,中国海油(600938.XSHG),Buy,Market_Order,1100Shares,22.79,25069,1100Shares,-,0,7.52,Filled,2024-01-31 09:30:00
2024-01-31,09:30:00,Stock,北新建材(000786.XSHE),Buy,Market_Order,900Shares,26.77,24093,900Shares,-,0,7.23,Filled,2024-01-31 09:30:00
2024-01-31,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,1000Shares,23.77,23770,1000Shares,-,0,7.13,Filled,2024-01-31 09:30:00
2024-02-22,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-700Shares,39.37,-27559,-700Shares,-,3692,35.83,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,上港集团(600018.XSHG),Sell,Market_Order,-4600Shares,5.5,-25300,-4600Shares,-,179,32.89,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,中国海油(600938.XSHG),Sell,Market_Order,-1100Shares,24.6,-27060,-1100Shares,-,1991,35.18,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,北新建材(000786.XSHE),Sell,Market_Order,-900Shares,28.3,-25470,-900Shares,-,1377,33.11,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-1000Shares,25.26,-25260,-1000Shares,-,1490,32.84,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,山西焦煤(000983.XSHE),Buy,Market_Order,2300Shares,11.41,26243,2300Shares,-,0,7.87,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,亿联网络(300628.XSHE),Buy,Market_Order,900Shares,27.97,25173,900Shares,-,0,7.55,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,五粮液(000858.XSHE),Buy,Market_Order,100Shares,140.11,14011,100Shares,-,0,5,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,大华Shares份(002236.XSHE),Buy,Market_Order,1400Shares,17.99,25186,1400Shares,-,0,7.56,Filled,2024-02-22 09:30:00
2024-02-22,09:30:00,Stock,深南电路(002916.XSHE),Buy,Market_Order,400Shares,58.03,23212,400Shares,-,0,6.96,Filled,2024-02-22 09:30:00
2024-02-28,09:30:00,Stock,深南电路(002916.XSHE),Sell,Market_Order,-200Shares,69.96,-13992,-200Shares,-,2386,18.99,Filled,2024-02-28 09:30:00
2024-03-04,09:30:00,Stock,深南电路(002916.XSHE),Sell,Market_Order,-100Shares,73.28,-7328,-100Shares,-,1525,12.33,Filled,2024-03-04 09:30:00
2024-03-07,09:30:00,Stock,深南电路(002916.XSHE),Sell,Market_Order,-100Shares,79,-7900,-100Shares,-,2097,12.9,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,山西焦煤(000983.XSHE),Sell,Market_Order,-2300Shares,11.97,-27531,-2300Shares,-,1288,35.79,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,亿联网络(300628.XSHE),Sell,Market_Order,-900Shares,29.4,-26460,-900Shares,-,1287,34.4,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,五粮液(000858.XSHE),Sell,Market_Order,-100Shares,139.06,-13906,-100Shares,-,-105,18.91,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,大华Shares份(002236.XSHE),Sell,Market_Order,-1400Shares,19.99,-27986,-1400Shares,-,2800,36.38,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,凯莱英(002821.XSHE),Buy,Market_Order,200Shares,98,19600,200Shares,-,0,5.88,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,天齐锂业(002466.XSHE),Buy,Market_Order,500Shares,51.28,25640,500Shares,-,0,7.69,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,芒果超媒(300413.XSHE),Buy,Market_Order,1100Shares,24.85,27335,1100Shares,-,0,8.2,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,中国神华(601088.XSHG),Buy,Market_Order,700Shares,39.28,27496,700Shares,-,0,8.25,Filled,2024-03-07 09:30:00
2024-03-07,09:30:00,Stock,盐湖Shares份(000792.XSHE),Buy,Market_Order,1700Shares,16.58,28186,1700Shares,-,0,8.46,Filled,2024-03-07 09:30:00
2024-03-13,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-300Shares,37.16,-11148,-300Shares,-,-636,16.15,Filled,2024-03-13 09:30:00
2024-03-14,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-200Shares,36.99,-7398,-200Shares,-,-458,12.4,Filled,2024-03-14 09:30:00
2024-03-15,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-100Shares,37.25,-3725,-100Shares,-,-203,8.72,Filled,2024-03-15 09:30:00
2024-03-21,09:30:00,Stock,凯莱英(002821.XSHE),Sell,Market_Order,-200Shares,98,-19600,-200Shares,-,0,25.48,Filled,2024-03-21 09:30:00
2024-03-21,09:30:00,Stock,天齐锂业(002466.XSHE),Sell,Market_Order,-500Shares,52.46,-26230,-500Shares,-,590,34.1,Filled,2024-03-21 09:30:00
2024-03-21,09:30:00,Stock,中国神华(601088.XSHG),Sell,Market_Order,-100Shares,37.4,-3740,-100Shares,-,-188,8.74,Filled,2024-03-21 09:30:00
