Date,Benchmark_Return,Strategy_Return,Daily_Profit,Daily_Loss,Daily_Buy_Amount,Daily_Sell_Amount,Excess_Return(%)
2014-05-06 16:00:00,-7.41,54.04,0,0,0,0,66.37
2014-05-07 16:00:00,-8.27,54.04,0,0,0,0,67.93
2014-05-08 16:00:00,-8.35,54.04,0,0,0,0,68.07
2014-05-09 16:00:00,-8.42,54.04,0,0,0,0,68.2
2014-05-12 16:00:00,-6.44,56.55,2504.85,0,153819,0,67.33
2014-05-13 16:00:00,-6.66,55.07,0,-1482,0,0,66.13
2014-05-14 16:00:00,-6.77,54.1,0,-972,0,0,65.29
2014-05-15 16:00:00,-7.98,51.06,0,-3033,0,0,64.16
2014-05-16 16:00:00,-7.9,50.05,0,-1007.69,0,-72842,62.92
2014-05-19 16:00:00,-9.22,50.4,341,0,0,0,65.68
2014-05-20 16:00:00,-9.2,51.94,1540.15,0,0,-79112,67.33
2014-05-21 16:00:00,-8.33,51.94,0,0,0,0,65.75
2014-05-22 16:00:00,-8.55,51.94,0,0,0,0,66.15
2014-05-23 16:00:00,-7.79,51.94,0,0,0,0,64.78
2014-05-26 16:00:00,-7.47,51.94,0,0,0,0,64.21
2014-05-27 16:00:00,-7.84,51.94,0,0,0,0,64.87
2014-05-28 16:00:00,-6.9,51.94,0,0,0,0,63.2
2014-05-29 16:00:00,-7.51,51.94,0,0,0,0,64.28
2014-05-30 16:00:00,-7.45,51.94,0,0,0,0,64.17
2014-06-03 16:00:00,-7.73,51.94,0,0,0,0,64.67
2014-06-04 16:00:00,-8.66,51.94,0,0,0,0,66.35
2014-06-05 16:00:00,-7.7,51.94,0,0,0,0,64.62
2014-06-06 16:00:00,-8.38,51.94,0,0,0,0,65.84
2014-06-09 16:00:00,-8.4,51.94,0,0,0,0,65.87
2014-06-10 16:00:00,-7.24,51.94,0,0,0,0,63.8
2014-06-11 16:00:00,-7.26,51.94,0,0,0,0,63.83
2014-06-12 16:00:00,-7.58,51.94,0,0,0,0,64.4
2014-06-13 16:00:00,-6.6,51.94,0,0,0,0,62.68
2014-06-16 16:00:00,-5.93,51.94,0,0,0,0,61.52
2014-06-17 16:00:00,-6.88,51.94,0,0,0,0,63.17
2014-06-18 16:00:00,-7.29,51.94,0,0,0,0,63.89
2014-06-19 16:00:00,-8.72,51.94,0,0,0,0,66.45
2014-06-20 16:00:00,-8.3,51.94,0,0,0,0,65.69
2014-06-23 16:00:00,-8.41,51.94,0,0,0,0,65.89
2014-06-24 16:00:00,-7.95,51.94,0,0,0,0,65.06
2014-06-25 16:00:00,-8.44,51.94,0,0,0,0,65.95
2014-06-26 16:00:00,-7.77,51.94,0,0,0,0,64.74
2014-06-27 16:00:00,-7.72,51.94,0,0,0,0,64.65
2014-06-30 16:00:00,-7.08,51.94,0,0,0,0,63.52
2014-07-01 16:00:00,-7.1,51.94,0,0,0,0,63.55
2014-07-02 16:00:00,-6.83,51.94,0,0,0,0,63.08
2014-07-03 16:00:00,-6.43,51.94,0,0,0,0,62.38
2014-07-04 16:00:00,-6.49,51.94,0,0,0,0,62.49
2014-07-07 16:00:00,-6.6,51.94,0,0,0,0,62.68
2014-07-08 16:00:00,-6.42,51.94,0,0,0,0,62.36
2014-07-09 16:00:00,-7.78,51.94,0,0,0,0,64.76
2014-07-10 16:00:00,-8.03,51.94,0,0,0,0,65.21
2014-07-11 16:00:00,-7.81,51.94,0,0,0,0,64.81
2014-07-14 16:00:00,-6.79,59.73,7794.87,0,150430,0,71.37
2014-07-15 16:00:00,-6.65,56.2,0,-3528,0,0,67.33
2014-07-16 16:00:00,-6.83,49.54,0,-6664,0,0,60.5
2014-07-17 16:00:00,-7.42,45.82,0,-3715.92,0,-144550,57.51
2014-07-18 16:00:00,-7.12,45.82,0,0,0,0,57
2014-07-21 16:00:00,-7.03,48.25,2431.55,0,144837,0,59.46
2014-07-22 16:00:00,-5.89,53.4,5148,0,0,0,63
2014-07-23 16:00:00,-5.67,48.45,0,-4950,0,0,57.37
2014-07-24 16:00:00,-3.99,40.35,0,-8099.47,825,-139590,46.18
2014-07-25 16:00:00,-2.99,40.37,13,0,0,0,44.7
2014-07-28 16:00:00,-0.26,40.38,16,0,0,0,40.75
2014-07-29 16:00:00,0.06,40.4,16,0,0,0,40.32
2014-07-30 16:00:00,-0.34,40.43,29,0,0,0,40.91
2014-07-31 16:00:00,0.87,40.43,1,0,0,0,39.22
2014-08-01 16:00:00,-0.03,40.41,0,-16,0,0,40.45
2014-08-04 16:00:00,1.96,40.43,15,0,0,0,37.73
2014-08-05 16:00:00,1.69,40.43,1,0,0,0,38.1
2014-08-06 16:00:00,1.42,40.44,13,0,0,0,38.47
2014-08-07 16:00:00,-0.11,40.44,0,-5,0,0,40.59
2014-08-08 16:00:00,0.05,40.47,33.05,0,0,-954,40.4
2014-08-11 16:00:00,1.52,40.47,0,0,0,0,38.37
2014-08-12 16:00:00,1.16,40.47,0,0,0,0,38.86
2014-08-13 16:00:00,1.24,40.47,0,0,0,0,38.75
2014-08-14 16:00:00,0.25,40.47,0,0,0,0,40.12
2014-08-15 16:00:00,1.31,40.47,0,0,0,0,38.65
2014-08-18 16:00:00,1.91,40.47,0,0,0,0,37.84
2014-08-19 16:00:00,1.92,40.47,0,0,0,0,37.82
2014-08-20 16:00:00,1.55,40.47,0,0,0,0,38.33
2014-08-21 16:00:00,1.04,40.47,0,0,0,0,39.02
2014-08-22 16:00:00,1.52,40.47,0,0,0,0,38.37
2014-08-25 16:00:00,0.55,40.47,0,0,0,0,39.7
2014-08-26 16:00:00,-0.25,40.47,0,0,0,0,40.82
2014-08-27 16:00:00,-0.1,40.47,0,0,0,0,40.61
2014-08-28 16:00:00,-0.8,43.96,3486.68,0,137718,0,45.12
2014-08-29 16:00:00,0.35,46.31,2352,0,0,0,45.8
2014-09-01 16:00:00,1.09,42.57,0,-3738,0,0,41.03
2014-09-02 16:00:00,2.42,40.47,0,-2100,0,0,37.15
2014-09-03 16:00:00,3.38,41.02,546,0,0,0,36.41
2014-09-04 16:00:00,4.13,41.02,0,0,0,0,35.43
2014-09-05 16:00:00,5.12,41.02,0,0,0,0,34.15
2014-09-09 16:00:00,4.94,41.02,0,0,0,0,34.38
2014-09-10 16:00:00,4.39,41.02,0,0,0,0,35.09
2014-09-11 16:00:00,4.01,41.02,0,0,0,0,35.58
2014-09-12 16:00:00,4.65,41.02,0,0,0,0,34.75
2014-09-15 16:00:00,4.6,41.02,0,0,0,0,34.82
2014-09-16 16:00:00,2.52,41.02,0,0,0,0,37.55
2014-09-17 16:00:00,3.06,41.02,0,0,0,0,36.83
2014-09-18 16:00:00,3.37,41.02,0,0,0,0,36.42
2014-09-19 16:00:00,4.08,41.02,0,0,0,0,35.49
2014-09-22 16:00:00,2.1,41.02,0,0,0,0,38.12
2014-09-23 16:00:00,2.98,41.02,0,0,0,0,36.94
2014-09-24 16:00:00,4.8,41.02,0,0,0,0,34.56
2014-09-25 16:00:00,4.59,41.02,0,0,0,0,34.83
2014-09-26 16:00:00,4.6,41.02,0,0,0,0,34.82
2014-09-29 16:00:00,5.05,41.02,0,0,0,0,34.24
2014-09-30 16:00:00,5.19,41.02,0,0,0,0,34.06
2014-10-08 16:00:00,6.37,41.02,0,0,0,0,32.57
2014-10-09 16:00:00,6.52,41.02,0,0,0,0,32.39
2014-10-10 16:00:00,5.87,41.02,0,0,0,0,33.2
2014-10-13 16:00:00,5.36,41.02,0,0,0,0,33.85
2014-10-14 16:00:00,5,41.02,0,0,0,0,34.3
2014-10-15 16:00:00,5.74,41.02,0,0,0,0,33.36
2014-10-16 16:00:00,4.91,41.02,0,0,0,0,34.42
2014-10-17 16:00:00,4.79,41.02,0,0,0,0,34.57
2014-10-20 16:00:00,5.35,41.02,0,0,0,0,33.86
2014-10-21 16:00:00,4.44,37.78,0,-3234,0,0,31.92
2014-10-22 16:00:00,3.8,33.33,0,-4454.02,0,-130788,28.45
2014-10-23 16:00:00,2.83,33.33,0,0,0,0,29.66
2014-10-24 16:00:00,2.6,33.33,0,0,0,0,29.95
2014-10-27 16:00:00,1.67,38.96,5630.2,0,132660,0,36.68
2014-10-28 16:00:00,3.72,39.18,225,0,0,0,34.19
2014-10-29 16:00:00,5.21,40.71,1530,0,0,0,33.74
2014-10-30 16:00:00,5.96,34.86,0,-5850,0,0,27.27
2014-10-31 16:00:00,7.65,30.41,0,-4455,0,0,21.14
2014-11-03 16:00:00,7.83,31.71,1305,0,0,0,22.15
2014-11-04 16:00:00,7.86,33.74,2025,0,0,0,23.99
2014-11-05 16:00:00,7.44,31.35,0,-2385,0,0,22.25
2014-11-06 16:00:00,7.56,34.95,3600,0,0,0,25.46
2014-11-07 16:00:00,7.39,33.15,0,-1800,0,0,23.99
2014-11-10 16:00:00,10.12,34.91,1755,0,0,0,22.51
2014-11-11 16:00:00,9.81,28.08,0,-6825.91,0,-127620,16.64
2014-11-12 16:00:00,11.34,32.66,4581.9,0,127000,0,19.15
2014-11-13 16:00:00,10.72,29.97,0,-2690,0,0,17.39
2014-11-14 16:00:00,10.77,31.37,1400,0,0,0,18.6
2014-11-17 16:00:00,10.17,33.09,1720,0,0,0,20.8
2014-11-18 16:00:00,9.07,33.48,390,0,0,0,22.38
2014-11-19 16:00:00,8.89,34.1,617.2,0,0,-63690,23.15
2014-11-20 16:00:00,8.89,36.25,2150,0,0,0,25.13
2014-11-21 16:00:00,10.88,36.05,0,-200,0,0,22.7
2014-11-24 16:00:00,13.7,34.95,0,-1100,0,0,18.69
2014-11-25 16:00:00,15.26,35.15,200,0,0,0,17.26
2014-11-26 16:00:00,16.87,35.35,200,0,0,0,15.81
2014-11-27 16:00:00,18.22,36.01,657.11,0,0,-71450,15.05
2014-11-28 16:00:00,20.55,36.01,0,0,0,0,12.82
2014-12-01 16:00:00,21.02,36.01,0,0,0,0,12.39
2014-12-02 16:00:00,25.49,36.01,0,0,0,0,8.38
2014-12-03 16:00:00,27.36,36.01,0,0,0,0,6.79
2014-12-04 16:00:00,33.23,36.01,0,0,0,0,2.09
2014-12-05 16:00:00,34.11,36.01,0,0,0,0,1.42
2014-12-08 16:00:00,39.61,36.01,0,0,0,0,-2.58
2014-12-09 16:00:00,33.34,36.01,0,0,0,0,2
2014-12-10 16:00:00,38.26,41.91,5899.73,0,134246,0,2.64
2014-12-11 16:00:00,36.61,43.13,1218,0,0,0,4.77
2014-12-12 16:00:00,37.05,44.58,1456,0,0,0,5.49
2014-12-15 16:00:00,38.08,47.12,2534,0,0,0,6.55
2014-12-16 16:00:00,41.77,42.99,0,-4122,0,0,0.86
2014-12-17 16:00:00,44.23,39.82,0,-3176,0,0,-3.06
2014-12-18 16:00:00,43.6,37.82,0,-2000,0,0,-4.03
2014-12-19 16:00:00,45.2,35.17,0,-2652,0,0,-6.91
2014-12-22 16:00:00,45.68,25.47,0,-9696.23,1417,-124024,-13.87
2014-12-23 16:00:00,42.7,30.89,5424.87,0,122720,-1315,-8.28
2014-12-24 16:00:00,38.64,39.11,8216,0,0,0,0.34
2014-12-25 16:00:00,43.15,38.43,0,-681,2182,0,-3.3
2014-12-26 16:00:00,47.89,38.27,0,-156,0,0,-6.5
2014-12-29 16:00:00,48.3,39.4,1131,0,0,0,-6
2014-12-30 16:00:00,48.39,35.99,0,-3414.09,0,-1091,-8.36
2014-12-31 16:00:00,51.66,36.42,425,0,0,0,-10.05
2015-01-05 16:00:00,56.29,33.27,0,-3150,0,0,-14.73
2015-01-06 16:00:00,56.27,37.4,4136.88,0,0,-1121,-12.08
2015-01-07 16:00:00,56.38,33.64,0,-3758.42,0,-131092,-14.54
2015-01-08 16:00:00,52.76,33.64,0,0,0,0,-12.52
2015-01-09 16:00:00,52.22,33.64,0,0,0,0,-12.21
2015-01-12 16:00:00,50.8,33.64,0,0,0,0,-11.38
2015-01-13 16:00:00,50.82,33.64,0,0,0,0,-11.39
2015-01-14 16:00:00,50.32,33.64,0,0,0,0,-11.1
2015-01-15 16:00:00,54.68,40.18,6538.08,0,133069,0,-9.37
2015-01-16 16:00:00,56.01,40.02,0,-158,0,0,-10.25
2015-01-19 16:00:00,44,26.09,0,-13931,0,0,-12.44
2015-01-20 16:00:00,45.76,27.55,1459.66,0,0,-127183,-12.49
2015-01-21 16:00:00,52.31,32.4,4852.19,0,126033,0,-13.07
2015-01-22 16:00:00,53.11,34.45,2045.29,0,0,-106697,-12.19
2015-01-23 16:00:00,53.29,34.34,0,-114,0,0,-12.36
2015-01-26 16:00:00,54.85,35.21,874,0,0,0,-12.68
2015-01-27 16:00:00,53.43,36.35,1140,0,0,0,-11.13
2015-01-28 16:00:00,51.3,35.7,0,-646,0,0,-10.31
2015-01-29 16:00:00,49.43,35.44,0,-266,0,0,-9.36
2015-01-30 16:00:00,47.4,34.94,0,-494,0,0,-8.45
2015-02-02 16:00:00,43.94,35.67,722,0,0,0,-5.75
2015-02-03 16:00:00,47.53,39,3333.63,0,107900,0,-5.78
2015-02-04 16:00:00,46,34.22,0,-4780,0,0,-8.07
2015-02-05 16:00:00,44.5,32.25,0,-1966,0,0,-8.48
2015-02-06 16:00:00,42.16,29.9,0,-2351.27,0,-104052,-8.62
2015-02-09 16:00:00,43.6,29.79,0,-115.88,102939,0,-9.62
2015-02-10 16:00:00,46.22,32.98,3198,0,0,0,-9.05
2015-02-11 16:00:00,47.39,33,18,0,0,0,-9.76
2015-02-12 16:00:00,47.76,33.55,551,0,0,0,-9.62
2015-02-13 16:00:00,48.92,35.43,1875,0,0,0,-9.06
2015-02-16 16:00:00,50.19,35.49,58,0,0,0,-9.79
2015-02-17 16:00:00,51.17,37.27,1781,0,0,0,-9.19
2015-02-25 16:00:00,49.3,37.12,0,-151,0,0,-8.16
2015-02-26 16:00:00,53.06,40.19,3076,0,0,0,-8.41
2015-02-27 16:00:00,53.34,40.06,0,-132,0,0,-8.66
2015-03-02 16:00:00,54.56,41.63,1574.31,0,0,-28994,-8.37
2015-03-03 16:00:00,50.55,39.07,0,-2567,0,0,-7.63
2015-03-04 16:00:00,51.54,38.89,0,-178,0,0,-8.35
2015-03-05 16:00:00,50.06,36.17,0,-2716,0,0,-9.26
2015-03-06 16:00:00,49.29,38.35,2174,0,0,0,-7.33
2015-03-09 16:00:00,51.83,39.25,898,0,0,0,-8.29
2015-03-10 16:00:00,51.1,40.16,912.14,0,0,-54504,-7.24
2015-03-11 16:00:00,51.27,40.42,267,0,0,0,-7.17
2015-03-12 16:00:00,54.2,40.69,267,0,0,0,-8.76
2015-03-13 16:00:00,55.26,42.12,1424,0,0,0,-8.46
2015-03-16 16:00:00,59.04,43.18,1068,0,0,0,-9.97
2015-03-17 16:00:00,61.25,48.35,5167.81,0,0,-63991,-8
2015-03-18 16:00:00,65.06,48.35,0,0,0,0,-10.12
2015-03-19 16:00:00,64.79,48.35,0,0,0,0,-9.98
2015-03-20 16:00:00,67.06,48.35,0,0,0,0,-11.2
2015-03-23 16:00:00,70.47,48.35,0,0,0,0,-12.98
2015-03-24 16:00:00,70.51,48.35,0,0,0,0,-13
2015-03-25 16:00:00,69.11,48.35,0,0,0,0,-12.28
2015-03-26 16:00:00,69.53,48.35,0,0,0,0,-12.49
2015-03-27 16:00:00,70.46,48.35,0,0,0,0,-12.97
2015-03-30 16:00:00,75.46,48.35,0,0,0,0,-15.45
2015-03-31 16:00:00,73.87,53.08,4723.94,0,146880,0,-11.96
2015-04-01 16:00:00,76.99,63.03,9952,0,0,0,-7.89
2015-04-02 16:00:00,77.03,61.43,0,-1600,0,0,-8.81
2015-04-03 16:00:00,78.99,70.78,9347.56,0,0,-169568,-4.59
2015-04-07 16:00:00,82.83,70.78,0,0,0,0,-6.59
2015-04-08 16:00:00,84.37,70.78,0,0,0,0,-7.37
2015-04-09 16:00:00,82.92,70.78,0,0,0,0,-6.64
2015-04-10 16:00:00,86.45,79.17,8397,0,170016,0,-3.9
2015-04-13 16:00:00,89.74,81.15,1980,0,0,0,-4.53
2015-04-14 16:00:00,90.48,88.28,7128,0,0,0,-1.15
2015-04-15 16:00:00,88,76.27,0,-12012,0,0,-6.24
2015-04-16 16:00:00,93.71,75.87,0,-396,0,0,-9.21
2015-04-17 16:00:00,97.26,79.96,4092,0,0,0,-8.77
2015-04-20 16:00:00,94.07,97.66,17695.63,0,0,-197208,1.85
2015-04-21 16:00:00,98.24,97.66,0,0,0,0,-0.29
2015-04-22 16:00:00,103.42,97.66,0,0,0,0,-2.83
2015-04-23 16:00:00,103.47,97.66,0,0,0,0,-2.86
2015-04-24 16:00:00,101.83,97.66,0,0,0,0,-2.07
2015-04-27 16:00:00,106.33,97.66,0,0,0,0,-4.2
2015-04-28 16:00:00,103.51,97.66,0,0,0,0,-2.87
2015-04-29 16:00:00,104.9,109.6,11936.13,0,192900,0,2.29
2015-04-30 16:00:00,103.86,106.51,0,-3084,0,0,1.3
2015-05-04 16:00:00,105.48,110.75,4241.22,0,0,-65214,2.56
2015-05-05 16:00:00,97.29,105.85,0,-4908,0,0,4.34
2015-05-06 16:00:00,95.42,106.46,618,0,0,0,5.65
2015-05-07 16:00:00,91.85,111.59,5125.48,0,0,-141942,10.29
2015-05-08 16:00:00,95.64,118.38,6788.11,0,209627,0,11.62
2015-05-11 16:00:00,101.31,130.33,11949,0,1400,0,14.42
2015-05-12 16:00:00,103.75,139.26,8934.94,0,0,-80817,17.43
2015-05-13 16:00:00,102.51,135.01,0,-4253,0,0,16.05
2015-05-14 16:00:00,101.75,142,6988.43,0,0,-84286,19.95
2015-05-15 16:00:00,98.17,147.87,5875.97,0,160116,0,25.08
2015-05-18 16:00:00,96.36,148.97,1101,0,0,0,26.79
2015-05-19 16:00:00,103.05,149.42,446,0,0,0,22.84
2015-05-20 16:00:00,104.07,150.58,1166,0,0,0,22.79
2015-05-21 16:00:00,107.76,149.2,0,-1384.71,0,-170156,19.95
2015-05-22 16:00:00,112.5,150.94,1737.35,0,0,-75888,18.09
2015-05-25 16:00:00,118.86,150.94,0,0,0,0,14.66
2015-05-26 16:00:00,123.13,150.94,0,0,0,0,12.46
2015-05-27 16:00:00,122.38,150.94,0,0,0,0,12.84
2015-05-28 16:00:00,107.47,150.94,0,0,0,0,20.95
2015-05-29 16:00:00,107.76,161.67,10731.73,0,250884,0,25.95
2015-06-01 16:00:00,117.86,180.96,19291,0,0,0,28.96
2015-06-02 16:00:00,121.54,188.74,7777,0,0,0,30.33
2015-06-03 16:00:00,120.75,181.4,0,-7335.33,0,-281790,27.47
2015-06-04 16:00:00,122.38,181.4,0,0,0,0,26.54
2015-06-05 16:00:00,124.48,181.4,0,0,0,0,25.36
2015-06-08 16:00:00,129.77,181.4,0,0,0,0,22.47
2015-06-09 16:00:00,128.21,181.4,0,0,0,0,23.31
2015-06-10 16:00:00,127.86,190.05,8651.79,0,280696,0,27.29
2015-06-11 16:00:00,127.75,185.69,0,-4368,0,0,25.44
2015-06-12 16:00:00,128.97,186.83,1144,0,0,0,25.27
2015-06-15 16:00:00,124.08,170.67,0,-16159.52,0,-270400,20.79
2015-06-16 16:00:00,117.37,180.04,9366.64,0,267853,0,28.83
2015-06-17 16:00:00,120.55,179.1,0,-940,0,0,26.55
2015-06-18 16:00:00,111.61,151.46,0,-27636,0,0,18.83
2015-06-19 16:00:00,99.01,133.35,0,-18113.18,0,-230911,17.26
2015-06-23 16:00:00,105.41,145.84,12493.29,0,229045,0,19.68
2015-06-24 16:00:00,109.44,152.64,6797,0,3325,0,20.63
2015-06-25 16:00:00,101.99,152.72,86.6,0,0,-250815,25.12
2015-06-26 16:00:00,86.1,152.59,0,-135,0,0,35.73
2015-06-29 16:00:00,79.89,136.6,0,-15989.2,246700,-1191,31.52
2015-06-30 16:00:00,91.97,160.07,23465,0,3228,0,35.47
2015-07-01 16:00:00,82.53,172.14,12078.05,0,0,-141500,49.09
2015-07-02 16:00:00,76.31,173.89,1748.5,0,143850,-132494,55.35
2015-07-03 16:00:00,66.78,159.68,0,-14214.58,131920,0,55.7
2015-07-06 16:00:00,71.61,133.74,0,-25942,0,0,36.2
2015-07-07 16:00:00,68.58,110.36,0,-23375,0,0,24.78
2015-07-08 16:00:00,57.21,100.01,0,-10350,0,0,27.22
2015-07-09 16:00:00,67.28,104.08,4073.84,0,0,-97050,22
2015-07-10 16:00:00,76.24,109.88,5799.82,0,70600,0,19.09
2015-07-13 16:00:00,80.76,127.75,17861.92,0,0,-200828,26
2015-07-14 16:00:00,76.48,127.75,0,0,0,0,29.05
2015-07-15 16:00:00,70.25,127.75,0,0,0,0,33.77
2015-07-16 16:00:00,71.56,134.12,6374.45,0,225181,0,36.47
2015-07-17 16:00:00,78.17,147.19,13066.8,0,0,0,38.74
2015-07-20 16:00:00,78.56,149.68,2491,0,0,0,39.83
2015-07-21 16:00:00,78.8,149.81,129.83,0,0,-51667,39.71
2015-07-22 16:00:00,78.42,150.35,546,0,0,0,40.31
2015-07-23 16:00:00,82.44,155.4,5048.13,0,0,-50673,39.99
2015-07-24 16:00:00,79.24,153.65,0,-1752.14,0,-52416,41.51
2015-07-27 16:00:00,63.89,144.2,0,-9450.69,0,-43604,49
2015-07-28 16:00:00,63.56,159,14799.65,0,197030,-40951,58.35
2015-07-29 16:00:00,68.68,169.93,10928.07,0,42480,-58604,60.02
2015-07-30 16:00:00,63.75,160.64,0,-9291.17,60580,0,59.17
2015-07-31 16:00:00,63.8,163.53,2897.42,0,0,-114296,60.89
2015-08-03 16:00:00,64.34,157.94,0,-5596.75,0,-85961,56.96
2015-08-04 16:00:00,69.45,176.16,18225.93,0,194288,-58292,62.97
2015-08-05 16:00:00,65.96,177.52,1362,0,0,0,67.22
2015-08-06 16:00:00,64.45,176.24,0,-1284.2,0,-54000,67.98
2015-08-07 16:00:00,67.68,181.84,5598.93,0,0,-113130,68.08
2015-08-10 16:00:00,75.29,185.49,3649.21,0,0,-54456,62.87
2015-08-11 16:00:00,74.53,185.49,0,0,0,0,63.58
2015-08-12 16:00:00,72.36,185.49,0,0,0,0,65.64
2015-08-13 16:00:00,74.91,185.49,0,0,0,0,63.22
