"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2011-08-12","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","200 shares","8.42","1684","200 shares","-","0","5","Filled","2011-08-12 09:30:00"
"2011-08-12","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-3200 shares","11.21","-35872","-3200 shares","-","3776","46.63","Filled","2011-08-12 11:25:00"
"2011-08-15","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-2100 shares","16.41","-34461","-2100 shares","-","2856","44.8","Filled","2011-08-15 11:25:00"
"2011-08-15","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-1400 shares","24.22","-33908","-1400 shares","-","3542","44.08","Filled","2011-08-15 11:25:00"
"2011-08-15","11:25:00","Equity","600089.XSHG","Sell","MarketOrder","-100 shares","11.02","-1102","-100 shares","-","63","6.1","Filled","2011-08-15 11:25:00"
"2011-08-18","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-200 shares","7.99","-1598","-200 shares","-","-86","6.6","Filled","2011-08-18 11:25:00"
"2011-09-02","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","5600 shares","19.14","107184","5600 shares","-","0","32.16","Filled","2011-09-02 09:30:00"
"2011-09-06","14:50:00","Equity","300207.XSHE","Sell","MarketOrder","-5600 shares","18.46","-103376","-5600 shares","-","-3808","134.39","Filled","2011-09-06 14:50:00"
"2011-09-14","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","3100 shares","16.19","50189","3100 shares","-","0","15.06","Filled","2011-09-14 09:30:00"
"2011-09-14","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","1100 shares","44.38","48818","1100 shares","-","0","14.65","Filled","2011-09-14 09:30:00"
"2011-09-20","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","200 shares","21.63","4326","200 shares","-","0","5","Filled","2011-09-20 09:30:00"
"2011-09-22","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-3100 shares","16.39","-50809","-3100 shares","-","620","66.05","Filled","2011-09-22 11:25:00"
"2011-09-27","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2700 shares","18.52","50004","2700 shares","-","0","15","Filled","2011-09-27 09:30:00"
"2011-09-27","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-1100 shares","42.91","-47201","-1100 shares","-","-1617","61.36","Filled","2011-09-27 11:25:00"
"2011-09-27","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-200 shares","22.2","-4440","-200 shares","-","114","9.44","Filled","2011-09-27 11:25:00"
"2011-09-28","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2700 shares","18.87","-50949","-2700 shares","-","945","66.23","Filled","2011-09-28 11:25:00"
"2011-09-30","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","1800 shares","19","34200","1800 shares","-","0","10.26","Filled","2011-09-30 09:30:00"
"2011-09-30","09:30:00","Equity","002611.XSHE","Buy","MarketOrder","2100 shares","16","33600","2100 shares","-","0","10.08","Filled","2011-09-30 09:30:00"
