date,symbol,side,shares,price,notional,fees,slippage_rate
2025-11-18,658,sell,110500,1.6318155415162454,180315.61733754512,363.1524938700361,0.0049905234657039
2025-11-18,732,sell,96500,1.0646922079918033,102742.79807120902,213.2342384569673,0.0049605532786885
2025-11-18,1060,buy,251500,0.8613596351490367,216631.94823998277,432.8155585919863,0.0015809711035311
2025-11-18,1725,sell,150000,0.7960166998011928,119402.50497017892,245.68200397614316,0.0049791252485089
2025-11-18,1905,sell,172500,0.8258849406844385,142465.15226806563,290.0621218144525,0.0049579027898331
2025-11-18,2009,sell,68500,0.8285851749519949,56758.08448421165,124.61646758736931,0.0017046084915724
2025-11-18,2798,buy,168500,1.1758499999999998,198130.725,397.66458,0.005
2025-11-18,3877,buy,88000,2.09374,184249.12,370.799296,0.0017894736842105
2025-11-19,732,sell,126000,1.0447616297468354,131639.96534810125,269.03197227848096,0.0049889240506329
2025-11-19,1060,sell,66000,0.8586819163153696,56673.00647681439,124.53840518145152,0.0015326554472445
2025-11-19,1725,sell,210000,0.7761791468997087,162997.62084893882,329.09809667915107,0.004898529615758
2025-11-19,2009,buy,119000,0.8015353630919431,95382.70820794122,199.42616656635295,0.0019192038649287
2025-11-19,2798,buy,131500,1.2059448405253284,158581.74652908067,321.00539722326454,0.0049540337711069
2025-11-19,3877,buy,46000,2.083582181426498,95844.78034561891,199.8558242764951,0.0017222026088932
2025-11-20,732,sell,93500,1.054711865671642,98615.55944029852,205.4124475522388,0.0049888059701492
2025-11-20,1060,buy,52000,0.8512893019771222,44267.04370281036,101.04363496224828,0.0015168258554378
2025-11-20,1725,sell,190000,0.7462789662710806,141793.00359150532,288.4444028732042,0.0049613783052259
2025-11-20,2009,sell,69000,0.8085493334738872,55789.90400969822,122.7119232077586,0.0017909463285344
2025-11-20,2798,buy,94000,1.2059340314136124,113357.79895287956,234.07623916230364,0.0049450261780104
2025-11-20,3877,buy,65000,2.114343264604811,137432.3121993127,280.39584975945013,0.0020584192439862
2025-11-21,520,sell,175500,0.8159872099447513,143205.75534530386,291.744604276243,0.0048936464088397
2025-11-21,1060,buy,86500,0.8212635889224084,71039.30044178832,152.85144035343063,0.001540962100498
2025-11-21,1725,sell,272500,0.7064757209006718,192514.63394543307,386.4717071563464,0.0049637733793353
2025-11-21,2009,sell,93000,0.808486291565173,75189.22511556109,160.7013800924489,0.0018687758454653
2025-11-21,2798,buy,128500,1.1657921165048544,149804.2869708738,303.8534295766991,0.0049932038834951
