"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-11","Equity","601088.XSHG","Long","500 shares","500 shares","24.66","12330","-280","25.22","-","0","165","0 shares","-2.22%","97682.03"
"2011-01-11","Equity","600585.XSHG","Long","400 shares","400 shares","29.07","11628","-324","29.88","-","0","-124","0 shares","-2.71%","97682.03"
"2011-01-11","","Cash","","","","","14166.03","","","","","","","","0"
"2011-01-12","Equity","002028.XSHE","Long","500 shares","500 shares","25.95","12975","-145","26.24","-","0","15","0 shares","-1.11%","97325.03"
"2011-01-12","Equity","601898.XSHG","Long","1200 shares","1200 shares","10.99","13188","-144","11.11","-","0","120","0 shares","-1.08%","97325.03"
"2011-01-12","Equity","600395.XSHG","Long","400 shares","400 shares","33.5","13400","-400","34.5","-","0","-240","0 shares","-2.9%","97325.03"
"2011-01-12","Equity","601699.XSHG","Long","200 shares","200 shares","58.55","11710","-574","61.42","-","0","-210","0 shares","-4.67%","97325.03"
"2011-01-12","Equity","000937.XSHE","Long","200 shares","200 shares","39.72","7944","-496","42.2","-","0","-26","0 shares","-5.88%","97325.03"
"2011-01-12","Equity","601088.XSHG","Long","500 shares","500 shares","24.86","12430","-180","25.22","-","0","100","0 shares","-1.43%","97325.03"
"2011-01-12","Equity","600585.XSHG","Long","400 shares","400 shares","28.78","11512","-440","29.88","-","0","-116","0 shares","-3.68%","97325.03"
"2011-01-12","","Cash","","","","","14166.03","","","","","","","","0"
"2011-01-13","Equity","002028.XSHE","Long","500 shares","500 shares","25.4","12700","-420","26.24","-","0","-275","0 shares","-3.2%","96344.03"
"2011-01-13","Equity","601898.XSHG","Long","1200 shares","1200 shares","10.94","13128","-204","11.11","-","0","-60","0 shares","-1.53%","96344.03"
"2011-01-13","Equity","600395.XSHG","Long","400 shares","400 shares","32.74","13096","-704","34.5","-","0","-304","0 shares","-5.1%","96344.03"
"2011-01-13","Equity","601699.XSHG","Long","200 shares","200 shares","57.93","11586","-698","61.42","-","0","-124","0 shares","-5.68%","96344.03"
"2011-01-13","Equity","000937.XSHE","Long","100 shares","100 shares","39.52","3952","-268","42.2","-","0","-20","0 shares","-6.35%","96344.03"
"2011-01-13","Equity","601088.XSHG","Long","500 shares","500 shares","24.93","12465","-145","25.22","-","0","35","0 shares","-1.15%","96344.03"
"2011-01-13","Equity","600585.XSHG","Long","400 shares","400 shares","28.15","11260","-692","29.88","-","0","-252","0 shares","-5.79%","96344.03"
"2011-01-13","","Cash","","","","","18157.03","","","","","","","","0"
"2011-01-14","Equity","002028.XSHE","Long","500 shares","500 shares","24.75","12375","-745","26.24","-","0","-325","0 shares","-5.68%","93820.14"
"2011-01-14","Equity","601898.XSHG","Long","1200 shares","1200 shares","10.6","12720","-612","11.11","-","0","-408","0 shares","-4.59%","93820.14"
"2011-01-14","Equity","600395.XSHG","Long","200 shares","200 shares","29.98","5996","-904","34.5","-","0","-552","0 shares","-13.1%","93820.14"
"2011-01-14","Equity","601699.XSHG","Long","100 shares","100 shares","54.17","5417","-725","61.42","-","0","-376","0 shares","-11.8%","93820.14"
"2011-01-14","Equity","000937.XSHE","Long","100 shares","100 shares","37.14","3714","-506","42.2","-","0","-238","0 shares","-11.99%","93820.14"
"2011-01-14","Equity","601088.XSHG","Long","500 shares","500 shares","24.32","12160","-450","25.22","-","0","-305","0 shares","-3.57%","93820.14"
"2011-01-14","Equity","600585.XSHG","Long","200 shares","200 shares","27.09","5418","-558","29.88","-","0","-212","0 shares","-9.34%","93820.14"
"2011-01-14","","Cash","","","","","36020.14","","","","","","","","0"
"2011-01-17","Equity","002028.XSHE","Long","300 shares","300 shares","24.3","7290","-582","26.24","-","0","-135","0 shares","-7.39%","93051.08"
"2011-01-17","Equity","601898.XSHG","Long","200 shares","200 shares","10.17","2034","-188","11.11","-","0","-86","0 shares","-8.46%","93051.08"
"2011-01-17","Equity","601088.XSHG","Long","200 shares","200 shares","23.68","4736","-308","25.22","-","0","-128","0 shares","-6.11%","93051.08"
"2011-01-17","","Cash","","","","","78991.08","","","","","","","","0"
"2011-01-18","Equity","601088.XSHG","Long","100 shares","100 shares","23.73","2373","-149","25.22","-","0","5","0 shares","-5.91%","92998.42"
"2011-01-18","","Cash","","","","","90625.42","","","","","","","","0"
"2011-01-19","Equity","601088.XSHG","Long","100 shares","100 shares","24.08","2408","-114","25.22","-","0","35","0 shares","-4.52%","93033.42"
"2011-01-19","","Cash","","","","","90625.42","","","","","","","","0"
"2011-01-20","Equity","601088.XSHG","Long","100 shares","100 shares","23.15","2315","-207","25.22","-","0","-93","0 shares","-8.21%","92940.42"
"2011-01-20","","Cash","","","","","90625.42","","","","","","","","0"
"2011-01-21","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-24","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-25","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-26","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-27","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-28","","Cash","","","","","92918.12","","","","","","","","0"
"2011-01-31","","Cash","","","","","92918.12","","","","","","","","0"
"2011-02-01","Equity","600018.XSHG","Long","3100 shares","0 shares","4.3","13330","124","4.26","-","0","124","3100 shares","0.94%","92932.12"
"2011-02-01","Equity","601333.XSHG","Long","3500 shares","0 shares","3.69","12915","-140","3.73","-","0","-140","3500 shares","-1.07%","92932.12"
"2011-02-01","Equity","600660.XSHG","Long","1100 shares","0 shares","11.22","12342","-110","11.32","-","0","-110","1100 shares","-0.88%","92932.12"
"2011-02-01","Equity","601857.XSHG","Long","1100 shares","0 shares","11.68","12848","209","11.49","-","0","209","1100 shares","1.65%","92932.12"
"2011-02-01","Equity","600380.XSHG","Long","1100 shares","0 shares","11.7","12870","-121","11.81","-","0","-121","1100 shares","-0.93%","92932.12"
"2011-02-01","Equity","600009.XSHG","Long","900 shares","0 shares","14.21","12789","207","13.98","-","0","207","900 shares","1.65%","92932.12"
"2011-02-01","Equity","601006.XSHG","Long","1500 shares","0 shares","8.59","12885","-120","8.67","-","0","-120","1500 shares","-0.92%","92932.12"
"2011-02-01","","Cash","","","","","2953.12","","","","","","","","0"
"2011-02-09","Equity","600018.XSHG","Long","1000 shares","1000 shares","4.4","4400","140","4.26","-","0","100","0 shares","3.29%","92134.37"
"2011-02-09","Equity","601333.XSHG","Long","1100 shares","1100 shares","3.65","4015","-88","3.73","-","0","-44","0 shares","-2.14%","92134.37"
"2011-02-09","Equity","600660.XSHG","Long","400 shares","400 shares","11.23","4492","-36","11.32","-","0","4","0 shares","-0.8%","92134.37"
"2011-02-09","Equity","601857.XSHG","Long","400 shares","400 shares","11.46","4584","-12","11.49","-","0","-88","0 shares","-0.26%","92134.37"
"2011-02-09","Equity","600380.XSHG","Long","400 shares","400 shares","11.61","4644","-80","11.81","-","0","-36","0 shares","-1.69%","92134.37"
"2011-02-09","Equity","600009.XSHG","Long","300 shares","300 shares","13.89","4167","-27","13.98","-","0","-96","0 shares","-0.64%","92134.37"
"2011-02-09","Equity","601006.XSHG","Long","500 shares","500 shares","8.45","4225","-110","8.67","-","0","-70","0 shares","-2.54%","92134.37"
"2011-02-09","","Cash","","","","","61607.37","","","","","","","","0"
"2011-02-10","Equity","600018.XSHG","Long","300 shares","300 shares","4.42","1326","48","4.26","-","0","6","0 shares","3.76%","92494.36"
"2011-02-10","Equity","601333.XSHG","Long","400 shares","400 shares","3.67","1468","-24","3.73","-","0","8","0 shares","-1.61%","92494.36"
"2011-02-10","Equity","600660.XSHG","Long","200 shares","200 shares","12.07","2414","150","11.32","-","0","168","0 shares","6.63%","92494.36"
"2011-02-10","Equity","601857.XSHG","Long","200 shares","200 shares","11.53","2306","8","11.49","-","0","14","0 shares","0.35%","92494.36"
"2011-02-10","Equity","600380.XSHG","Long","200 shares","200 shares","12.47","2494","132","11.81","-","0","172","0 shares","5.59%","92494.36"
"2011-02-10","Equity","600009.XSHG","Long","300 shares","300 shares","14.04","4212","18","13.98","-","0","45","0 shares","0.43%","92494.36"
"2011-02-10","Equity","601006.XSHG","Long","200 shares","200 shares","8.49","1698","-36","8.67","-","0","8","0 shares","-2.08%","92494.36"
"2011-02-10","","Cash","","","","","76576.36","","","","","","","","0"
"2011-02-11","Equity","600018.XSHG","Long","300 shares","300 shares","4.38","1314","36","4.26","-","0","-12","0 shares","2.82%","92435.63"
"2011-02-11","Equity","601333.XSHG","Long","200 shares","200 shares","3.66","732","-14","3.73","-","0","-2","0 shares","-1.88%","92435.63"
"2011-02-11","Equity","600660.XSHG","Long","200 shares","200 shares","12.03","2406","142","11.32","-","0","-8","0 shares","6.27%","92435.63"
"2011-02-11","Equity","601857.XSHG","Long","200 shares","200 shares","11.45","2290","-8","11.49","-","0","-16","0 shares","-0.35%","92435.63"
"2011-02-11","Equity","600380.XSHG","Long","200 shares","200 shares","12.55","2510","148","11.81","-","0","16","0 shares","6.27%","92435.63"
"2011-02-11","Equity","600009.XSHG","Long","300 shares","300 shares","13.95","4185","-9","13.98","-","0","-27","0 shares","-0.21%","92435.63"
"2011-02-11","Equity","601006.XSHG","Long","200 shares","200 shares","8.48","1696","-38","8.67","-","0","-2","0 shares","-2.19%","92435.63"
"2011-02-11","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-14","Equity","600018.XSHG","Long","300 shares","300 shares","4.6","1380","102","4.26","-","0","66","0 shares","7.98%","92861.63"
"2011-02-14","Equity","601333.XSHG","Long","200 shares","200 shares","3.74","748","2","3.73","-","0","16","0 shares","0.27%","92861.63"
"2011-02-14","Equity","600660.XSHG","Long","200 shares","200 shares","12.24","2448","184","11.32","-","0","42","0 shares","8.13%","92861.63"
"2011-02-14","Equity","601857.XSHG","Long","200 shares","200 shares","11.68","2336","38","11.49","-","0","46","0 shares","1.65%","92861.63"
"2011-02-14","Equity","600380.XSHG","Long","200 shares","200 shares","12.72","2544","182","11.81","-","0","34","0 shares","7.71%","92861.63"
"2011-02-14","Equity","600009.XSHG","Long","300 shares","300 shares","14.49","4347","153","13.98","-","0","162","0 shares","3.65%","92861.63"
"2011-02-14","Equity","601006.XSHG","Long","200 shares","200 shares","8.78","1756","22","8.67","-","0","60","0 shares","1.27%","92861.63"
"2011-02-14","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-15","Equity","600018.XSHG","Long","300 shares","300 shares","4.52","1356","78","4.26","-","0","-24","0 shares","6.1%","92847.63"
"2011-02-15","Equity","601333.XSHG","Long","200 shares","200 shares","3.74","748","2","3.73","-","0","0","0 shares","0.27%","92847.63"
"2011-02-15","Equity","600660.XSHG","Long","200 shares","200 shares","12.13","2426","162","11.32","-","0","-22","0 shares","7.16%","92847.63"
"2011-02-15","Equity","601857.XSHG","Long","200 shares","200 shares","11.71","2342","44","11.49","-","0","6","0 shares","1.91%","92847.63"
"2011-02-15","Equity","600380.XSHG","Long","200 shares","200 shares","12.72","2544","182","11.81","-","0","0","0 shares","7.71%","92847.63"
"2011-02-15","Equity","600009.XSHG","Long","300 shares","300 shares","14.61","4383","189","13.98","-","0","36","0 shares","4.51%","92847.63"
"2011-02-15","Equity","601006.XSHG","Long","200 shares","200 shares","8.73","1746","12","8.67","-","0","-10","0 shares","0.69%","92847.63"
"2011-02-15","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-16","Equity","600018.XSHG","Long","300 shares","300 shares","4.62","1386","108","4.26","-","0","30","0 shares","8.45%","92981.63"
"2011-02-16","Equity","601333.XSHG","Long","200 shares","200 shares","3.76","752","6","3.73","-","0","4","0 shares","0.8%","92981.63"
"2011-02-16","Equity","600660.XSHG","Long","200 shares","200 shares","12.29","2458","194","11.32","-","0","32","0 shares","8.57%","92981.63"
"2011-02-16","Equity","601857.XSHG","Long","200 shares","200 shares","11.7","2340","42","11.49","-","0","-2","0 shares","1.83%","92981.63"
"2011-02-16","Equity","600380.XSHG","Long","200 shares","200 shares","12.79","2558","196","11.81","-","0","14","0 shares","8.3%","92981.63"
"2011-02-16","Equity","600009.XSHG","Long","300 shares","300 shares","14.81","4443","249","13.98","-","0","60","0 shares","5.94%","92981.63"
"2011-02-16","Equity","601006.XSHG","Long","200 shares","200 shares","8.71","1742","8","8.67","-","0","-4","0 shares","0.46%","92981.63"
"2011-02-16","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-17","Equity","600018.XSHG","Long","300 shares","300 shares","4.65","1395","117","4.26","-","0","9","0 shares","9.15%","92854.63"
"2011-02-17","Equity","601333.XSHG","Long","200 shares","200 shares","3.7","740","-6","3.73","-","0","-12","0 shares","-0.8%","92854.63"
"2011-02-17","Equity","600660.XSHG","Long","200 shares","200 shares","12.04","2408","144","11.32","-","0","-50","0 shares","6.36%","92854.63"
"2011-02-17","Equity","601857.XSHG","Long","200 shares","200 shares","11.69","2338","40","11.49","-","0","-2","0 shares","1.74%","92854.63"
"2011-02-17","Equity","600380.XSHG","Long","200 shares","200 shares","12.57","2514","152","11.81","-","0","-44","0 shares","6.44%","92854.63"
"2011-02-17","Equity","600009.XSHG","Long","300 shares","300 shares","14.77","4431","237","13.98","-","0","-12","0 shares","5.65%","92854.63"
"2011-02-17","Equity","601006.XSHG","Long","200 shares","200 shares","8.63","1726","-8","8.67","-","0","-16","0 shares","-0.46%","92854.63"
"2011-02-17","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-18","Equity","600018.XSHG","Long","300 shares","300 shares","4.53","1359","81","4.26","-","0","-36","0 shares","6.34%","92535.63"
"2011-02-18","Equity","601333.XSHG","Long","200 shares","200 shares","3.66","732","-14","3.73","-","0","-8","0 shares","-1.88%","92535.63"
"2011-02-18","Equity","600660.XSHG","Long","200 shares","200 shares","11.72","2344","80","11.32","-","0","-64","0 shares","3.53%","92535.63"
"2011-02-18","Equity","601857.XSHG","Long","200 shares","200 shares","11.58","2316","18","11.49","-","0","-22","0 shares","0.78%","92535.63"
"2011-02-18","Equity","600380.XSHG","Long","200 shares","200 shares","12.41","2482","120","11.81","-","0","-32","0 shares","5.08%","92535.63"
"2011-02-18","Equity","600009.XSHG","Long","300 shares","300 shares","14.34","4302","108","13.98","-","0","-129","0 shares","2.58%","92535.63"
"2011-02-18","Equity","601006.XSHG","Long","200 shares","200 shares","8.49","1698","-36","8.67","-","0","-28","0 shares","-2.08%","92535.63"
"2011-02-18","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-21","Equity","600018.XSHG","Long","300 shares","300 shares","4.58","1374","96","4.26","-","0","15","0 shares","7.51%","92816.63"
"2011-02-21","Equity","601333.XSHG","Long","200 shares","200 shares","3.73","746","0","3.73","-","0","14","0 shares","0%","92816.63"
"2011-02-21","Equity","600660.XSHG","Long","200 shares","200 shares","12.12","2424","160","11.32","-","0","80","0 shares","7.07%","92816.63"
"2011-02-21","Equity","601857.XSHG","Long","200 shares","200 shares","11.71","2342","44","11.49","-","0","26","0 shares","1.91%","92816.63"
"2011-02-21","Equity","600380.XSHG","Long","200 shares","200 shares","13","2600","238","11.81","-","0","118","0 shares","10.08%","92816.63"
"2011-02-21","Equity","600009.XSHG","Long","300 shares","300 shares","14.42","4326","132","13.98","-","0","24","0 shares","3.15%","92816.63"
"2011-02-21","Equity","601006.XSHG","Long","200 shares","200 shares","8.51","1702","-32","8.67","-","0","4","0 shares","-1.85%","92816.63"
"2011-02-21","","Cash","","","","","77302.63","","","","","","","","0"
"2011-02-22","Equity","600660.XSHG","Long","1000 shares","200 shares","11.73","11730","-278","12.008","-","0","-438","800 shares","-2.32%","89351.11"
"2011-02-22","Equity","600380.XSHG","Long","1000 shares","200 shares","12.4","12400","-362","12.762","-","0","-600","800 shares","-2.84%","89351.11"
"2011-02-22","Equity","000685.XSHE","Long","700 shares","0 shares","17.93","12551","-546","18.71","-","0","-546","700 shares","-4.17%","89351.11"
"2011-02-22","Equity","000623.XSHE","Long","300 shares","0 shares","34.82","10446","-351","35.99","-","0","-351","300 shares","-3.25%","89351.11"
"2011-02-22","Equity","600508.XSHG","Long","400 shares","0 shares","27.44","10976","-616","28.98","-","0","-616","400 shares","-5.31%","89351.11"
"2011-02-22","Equity","600216.XSHG","Long","300 shares","0 shares","32.28","9684","-402","33.62","-","0","-402","300 shares","-3.99%","89351.11"
"2011-02-22","Equity","002242.XSHE","Long","700 shares","0 shares","16.62","11634","-469","17.29","-","0","-469","700 shares","-3.88%","89351.11"
"2011-02-22","","Cash","","","","","9930.11","","","","","","","","0"
"2011-02-23","Equity","600660.XSHG","Long","300 shares","300 shares","11.78","3534","-68.4","12.008","-","0","15","0 shares","-1.9%","89331.04"
"2011-02-23","Equity","600380.XSHG","Long","300 shares","300 shares","12.58","3774","-54.6","12.762","-","0","54","0 shares","-1.43%","89331.04"
"2011-02-23","Equity","000685.XSHE","Long","300 shares","300 shares","18","5400","-213","18.71","-","0","21","0 shares","-3.79%","89331.04"
"2011-02-23","Equity","000623.XSHE","Long","300 shares","300 shares","34.95","10485","-312","35.99","-","0","39","0 shares","-2.89%","89331.04"
"2011-02-23","Equity","600508.XSHG","Long","200 shares","200 shares","27.46","5492","-304","28.98","-","0","4","0 shares","-5.24%","89331.04"
"2011-02-23","Equity","600216.XSHG","Long","300 shares","300 shares","32.34","9702","-384","33.62","-","0","18","0 shares","-3.81%","89331.04"
"2011-02-23","Equity","002242.XSHE","Long","300 shares","300 shares","16.67","5001","-186","17.29","-","0","15","0 shares","-3.59%","89331.04"
"2011-02-23","","Cash","","","","","45943.04","","","","","","","","0"
"2011-02-24","Equity","600660.XSHG","Long","300 shares","300 shares","11.76","3528","-74.4","12.008","-","0","-6","0 shares","-2.07%","89774.04"
"2011-02-24","Equity","600380.XSHG","Long","300 shares","300 shares","12.67","3801","-27.6","12.762","-","0","27","0 shares","-0.72%","89774.04"
"2011-02-24","Equity","000685.XSHE","Long","300 shares","300 shares","18.35","5505","-108","18.71","-","0","105","0 shares","-1.92%","89774.04"
"2011-02-24","Equity","000623.XSHE","Long","300 shares","300 shares","35.68","10704","-93","35.99","-","0","219","0 shares","-0.86%","89774.04"
"2011-02-24","Equity","600508.XSHG","Long","200 shares","200 shares","28.28","5656","-140","28.98","-","0","164","0 shares","-2.42%","89774.04"
"2011-02-24","Equity","600216.XSHG","Long","300 shares","300 shares","32.35","9705","-381","33.62","-","0","3","0 shares","-3.78%","89774.04"
"2011-02-24","Equity","002242.XSHE","Long","300 shares","300 shares","16.44","4932","-255","17.29","-","0","-69","0 shares","-4.92%","89774.04"
"2011-02-24","","Cash","","","","","45943.04","","","","","","","","0"
"2011-02-25","Equity","600660.XSHG","Long","300 shares","300 shares","11.92","3576","-26.4","12.008","-","0","48","0 shares","-0.73%","89907.04"
"2011-02-25","Equity","600380.XSHG","Long","300 shares","300 shares","12.5","3750","-78.6","12.762","-","0","-51","0 shares","-2.05%","89907.04"
"2011-02-25","Equity","000685.XSHE","Long","300 shares","300 shares","18.38","5514","-99","18.71","-","0","9","0 shares","-1.76%","89907.04"
"2011-02-25","Equity","000623.XSHE","Long","300 shares","300 shares","35.91","10773","-24","35.99","-","0","69","0 shares","-0.22%","89907.04"
"2011-02-25","Equity","600508.XSHG","Long","200 shares","200 shares","28.27","5654","-142","28.98","-","0","-2","0 shares","-2.45%","89907.04"
"2011-02-25","Equity","600216.XSHG","Long","300 shares","300 shares","32.13","9639","-447","33.62","-","0","-66","0 shares","-4.43%","89907.04"
"2011-02-25","Equity","002242.XSHE","Long","300 shares","300 shares","16.86","5058","-129","17.29","-","0","126","0 shares","-2.49%","89907.04"
"2011-02-25","","Cash","","","","","45943.04","","","","","","","","0"
"2011-02-28","Equity","600660.XSHG","Long","300 shares","300 shares","12.53","3759","156.6","12.008","-","0","183","0 shares","4.35%","90844.04"
"2011-02-28","Equity","600380.XSHG","Long","300 shares","300 shares","12.59","3777","-51.6","12.762","-","0","27","0 shares","-1.35%","90844.04"
"2011-02-28","Equity","000685.XSHE","Long","300 shares","300 shares","18.8","5640","27","18.71","-","0","126","0 shares","0.48%","90844.04"
"2011-02-28","Equity","000623.XSHE","Long","300 shares","300 shares","36.71","11013","216","35.99","-","0","240","0 shares","2%","90844.04"
"2011-02-28","Equity","600508.XSHG","Long","200 shares","200 shares","28.65","5730","-66","28.98","-","0","76","0 shares","-1.14%","90844.04"
"2011-02-28","Equity","600216.XSHG","Long","300 shares","300 shares","32.94","9882","-204","33.62","-","0","243","0 shares","-2.02%","90844.04"
"2011-02-28","Equity","002242.XSHE","Long","300 shares","300 shares","17","5100","-87","17.29","-","0","42","0 shares","-1.68%","90844.04"
"2011-02-28","","Cash","","","","","45943.04","","","","","","","","0"
"2011-03-01","Equity","600660.XSHG","Long","300 shares","300 shares","12.58","3774","171.6","12.008","-","0","15","0 shares","4.76%","90846.04"
"2011-03-01","Equity","600380.XSHG","Long","300 shares","300 shares","12.67","3801","-27.6","12.762","-","0","24","0 shares","-0.72%","90846.04"
"2011-03-01","Equity","000685.XSHE","Long","300 shares","300 shares","18.74","5622","9","18.71","-","0","-18","0 shares","0.16%","90846.04"
"2011-03-01","Equity","000623.XSHE","Long","300 shares","300 shares","36.6","10980","183","35.99","-","0","-33","0 shares","1.69%","90846.04"
"2011-03-01","Equity","600508.XSHG","Long","200 shares","200 shares","28.45","5690","-106","28.98","-","0","-40","0 shares","-1.83%","90846.04"
"2011-03-01","Equity","600216.XSHG","Long","300 shares","300 shares","32.95","9885","-201","33.62","-","0","3","0 shares","-1.99%","90846.04"
"2011-03-01","Equity","002242.XSHE","Long","300 shares","300 shares","17.17","5151","-36","17.29","-","0","51","0 shares","-0.69%","90846.04"
"2011-03-01","","Cash","","","","","45943.04","","","","","","","","0"
"2011-03-02","Equity","600660.XSHG","Long","300 shares","300 shares","12.59","3777","174.6","12.008","-","0","3","0 shares","4.85%","90550.04"
"2011-03-02","Equity","600380.XSHG","Long","300 shares","300 shares","12.6","3780","-48.6","12.762","-","0","-21","0 shares","-1.27%","90550.04"
"2011-03-02","Equity","000685.XSHE","Long","300 shares","300 shares","18.56","5568","-45","18.71","-","0","-54","0 shares","-0.8%","90550.04"
"2011-03-02","Equity","000623.XSHE","Long","300 shares","300 shares","35.94","10782","-15","35.99","-","0","-198","0 shares","-0.14%","90550.04"
"2011-03-02","Equity","600508.XSHG","Long","200 shares","200 shares","27.99","5598","-198","28.98","-","0","-92","0 shares","-3.42%","90550.04"
"2011-03-02","Equity","600216.XSHG","Long","300 shares","300 shares","33.15","9945","-141","33.62","-","0","60","0 shares","-1.4%","90550.04"
"2011-03-02","Equity","002242.XSHE","Long","300 shares","300 shares","17.19","5157","-30","17.29","-","0","6","0 shares","-0.58%","90550.04"
"2011-03-02","","Cash","","","","","45943.04","","","","","","","","0"
"2011-03-03","Equity","600660.XSHG","Long","300 shares","300 shares","12.72","3816","213.6","12.008","-","0","39","0 shares","5.93%","90076.04"
"2011-03-03","Equity","600380.XSHG","Long","300 shares","300 shares","12.23","3669","-159.6","12.762","-","0","-111","0 shares","-4.17%","90076.04"
"2011-03-03","Equity","000685.XSHE","Long","300 shares","300 shares","18.87","5661","48","18.71","-","0","93","0 shares","0.86%","90076.04"
"2011-03-03","Equity","000623.XSHE","Long","300 shares","300 shares","35.65","10695","-102","35.99","-","0","-87","0 shares","-0.94%","90076.04"
"2011-03-03","Equity","600508.XSHG","Long","200 shares","200 shares","27.48","5496","-300","28.98","-","0","-102","0 shares","-5.18%","90076.04"
"2011-03-03","Equity","600216.XSHG","Long","300 shares","300 shares","32.65","9795","-291","33.62","-","0","-150","0 shares","-2.89%","90076.04"
"2011-03-03","Equity","002242.XSHE","Long","300 shares","300 shares","16.67","5001","-186","17.29","-","0","-156","0 shares","-3.59%","90076.04"
"2011-03-03","","Cash","","","","","45943.04","","","","","","","","0"
"2011-03-04","Equity","600660.XSHG","Long","300 shares","300 shares","12.8","3840","237.6","12.008","-","0","24","0 shares","6.6%","90661.29"
"2011-03-04","Equity","600380.XSHG","Long","300 shares","300 shares","12.36","3708","-120.6","12.762","-","0","39","0 shares","-3.15%","90661.29"
"2011-03-04","Equity","000685.XSHE","Long","300 shares","300 shares","19.12","5736","123","18.71","-","0","75","0 shares","2.19%","90661.29"
"2011-03-04","Equity","000623.XSHE","Long","300 shares","300 shares","36.41","10923","126","35.99","-","0","228","0 shares","1.17%","90661.29"
"2011-03-04","Equity","600508.XSHG","Long","100 shares","100 shares","28.17","2817","-81","28.98","-","0","69","0 shares","-2.8%","90661.29"
"2011-03-04","Equity","600216.XSHG","Long","300 shares","300 shares","33.13","9939","-147","33.62","-","0","144","0 shares","-1.46%","90661.29"
"2011-03-04","Equity","002242.XSHE","Long","300 shares","300 shares","16.71","5013","-174","17.29","-","0","12","0 shares","-3.35%","90661.29"
"2011-03-04","","Cash","","","","","48685.29","","","","","","","","0"
"2011-03-07","Equity","600660.XSHG","Long","300 shares","300 shares","12.77","3831","228.6","12.008","-","0","-9","0 shares","6.35%","91451.29"
"2011-03-07","Equity","600380.XSHG","Long","300 shares","300 shares","12.57","3771","-57.6","12.762","-","0","63","0 shares","-1.5%","91451.29"
"2011-03-07","Equity","000685.XSHE","Long","300 shares","300 shares","19.43","5829","216","18.71","-","0","93","0 shares","3.85%","91451.29"
"2011-03-07","Equity","000623.XSHE","Long","300 shares","300 shares","37.49","11247","450","35.99","-","0","324","0 shares","4.17%","91451.29"
"2011-03-07","Equity","600508.XSHG","Long","100 shares","100 shares","30.49","3049","151","28.98","-","0","232","0 shares","5.21%","91451.29"
"2011-03-07","Equity","600216.XSHG","Long","300 shares","300 shares","33.54","10062","-24","33.62","-","0","123","0 shares","-0.24%","91451.29"
"2011-03-07","Equity","002242.XSHE","Long","300 shares","300 shares","16.59","4977","-210","17.29","-","0","-36","0 shares","-4.05%","91451.29"
"2011-03-07","","Cash","","","","","48685.29","","","","","","","","0"
"2011-03-08","Equity","000685.XSHE","Long","600 shares","300 shares","19.18","11508","81","19.045","-","0","-135","300 shares","0.71%","92318.45"
"2011-03-08","Equity","600216.XSHG","Long","300 shares","300 shares","35.29","10587","501","33.62","-","0","525","0 shares","4.97%","92318.45"
"2011-03-08","Equity","002001.XSHE","Long","400 shares","0 shares","28.98","11592","872","26.8","-","0","872","400 shares","8.13%","92318.45"
"2011-03-08","Equity","002028.XSHE","Long","500 shares","0 shares","23.96","11980","-85","24.13","-","0","-85","500 shares","-0.7%","92318.45"
"2011-03-08","Equity","601107.XSHG","Long","1800 shares","0 shares","6.93","12474","-126","7","-","0","-126","1800 shares","-1%","92318.45"
"2011-03-08","Equity","000900.XSHE","Long","600 shares","0 shares","20.79","12474","-90","20.94","-","0","-90","600 shares","-0.72%","92318.45"
"2011-03-08","Equity","601857.XSHG","Long","1000 shares","0 shares","12.08","12080","30","12.05","-","0","30","1000 shares","0.25%","92318.45"
"2011-03-08","","Cash","","","","","9623.45","","","","","","","","0"
"2011-03-09","Equity","000685.XSHE","Long","200 shares","200 shares","19.21","3842","33","19.045","-","0","6","0 shares","0.87%","92232.64"
"2011-03-09","Equity","600216.XSHG","Long","300 shares","300 shares","35.3","10590","504","33.62","-","0","3","0 shares","5%","92232.64"
"2011-03-09","Equity","002001.XSHE","Long","200 shares","200 shares","28.57","5714","354","26.8","-","0","-82","0 shares","6.6%","92232.64"
"2011-03-09","Equity","002028.XSHE","Long","200 shares","200 shares","23.82","4764","-62","24.13","-","0","-28","0 shares","-1.28%","92232.64"
"2011-03-09","Equity","601107.XSHG","Long","600 shares","600 shares","6.99","4194","-6","7","-","0","36","0 shares","-0.14%","92232.64"
"2011-03-09","Equity","000900.XSHE","Long","200 shares","200 shares","20.86","4172","-16","20.94","-","0","14","0 shares","-0.38%","92232.64"
