trade_date,stock_code,target_weight
2019-03-20,sz002911,0.1
2019-03-20,sh603096,0.1
2019-03-20,sz000625,0.1
2019-03-20,sz002686,0.1
2019-03-20,sz002602,0.1
2019-03-20,sz002647,0.1
2019-03-20,sz002739,0.1
2019-03-20,sz300143,0.1
2019-03-20,sz000975,0.1
2019-03-27,sz000035,0.1
2019-03-27,sz002911,0.1
2019-03-27,sz300133,0.1
2019-03-27,sh603558,0.1
2019-03-27,sz002602,0.1
2019-03-27,sh603096,0.1
2019-03-27,sz300251,0.1
2019-03-27,sz002454,0.1
2019-03-27,sz002739,0.1
2019-03-27,sz002647,0.1
2019-04-03,sz000975,0.1
2019-04-03,sz300285,0.1
2019-04-03,sh601333,0.1
2019-04-03,sh603096,0.1
2019-04-03,sz300251,0.1
2019-04-03,sh601939,0.1
2019-04-03,sh601668,0.1
2019-04-03,sh601127,0.1
2019-04-03,sz002602,0.1
2019-04-03,sz002647,0.1
2019-04-11,sz300285,0.1
2019-04-11,sz000035,0.1
2019-04-11,sz300251,0.1
2019-04-11,sz002202,0.1
2019-04-11,sh603203,0.1
2019-04-11,sz002602,0.1
2019-04-11,sh603096,0.1
2019-04-11,sz002647,0.1
2019-04-11,sh603507,0.1
2019-04-11,sz000975,0.1
2019-04-18,sz300285,0.1
2019-04-18,sz002602,0.1
2019-04-18,sz002352,0.1
2019-04-18,sz002647,0.1
2019-04-18,sh603203,0.1
2019-04-18,sh603096,0.1
2019-04-18,sz000975,0.1
2019-04-18,sz300685,0.1
2019-04-18,sz300143,0.1
2019-04-18,sz002027,0.1
2019-04-25,sz300314,0.1
2019-04-25,sz000408,0.1
2019-04-25,sh603989,0.1
2019-04-25,sh600901,0.1
2019-04-25,sz300251,0.1
2019-04-25,sz300120,0.1
2019-04-25,sz000791,0.1
2019-04-25,sh603603,0.1
2019-04-25,sz300143,0.1
2019-04-25,sz002709,0.1
2019-05-07,sz300143,0.1
2019-05-07,sz000791,0.1
2019-05-07,sz002075,0.1
2019-05-07,sh603638,0.1
2019-05-07,sh601200,0.1
2019-05-07,sz002121,0.1
2019-05-07,sz300120,0.1
2019-05-07,sh603603,0.1
2019-05-07,sz300559,0.1
2019-05-07,sz300316,0.1
2019-05-14,sz000989,0.1
2019-05-14,sh601200,0.1
2019-05-14,sh601113,0.1
2019-05-14,sz300357,0.1
2019-05-14,sz002391,0.1
2019-05-14,sz002075,0.1
2019-05-14,sz002709,0.1
2019-05-14,sh603603,0.1
2019-05-14,sz300559,0.1
2019-05-14,sh603638,0.1
2019-05-21,sh603686,0.1
2019-05-21,sz300357,0.1
2019-05-21,sz002358,0.1
2019-05-21,sh603018,0.1
2019-05-21,sz002518,0.1
2019-05-21,sz000989,0.1
2019-05-21,sh603603,0.1
2019-05-21,sz000605,0.1
2019-05-21,sz300559,0.1
2019-05-21,sz300398,0.1
2019-05-28,sz300357,0.1
2019-05-28,sh603156,0.1
2019-05-28,sz000989,0.1
2019-05-28,sh603058,0.1
2019-05-28,sh603603,0.1
2019-05-28,sh603018,0.1
2019-05-28,sz002749,0.1
2019-05-28,sz000605,0.1
2019-05-28,sz300559,0.1
2019-05-28,sz300424,0.1
2019-06-04,sh603156,0.1
2019-06-04,sh603319,0.1
2019-06-04,sz002749,0.1
2019-06-04,sz000605,0.1
2019-06-04,sh603018,0.1
2019-06-04,sz300424,0.1
2019-06-04,sz002320,0.1
2019-06-04,sz002790,0.1
2019-06-04,sz002090,0.1
2019-06-04,sh603518,0.1
2019-06-12,sz002749,0.1
2019-06-12,sz300634,0.1
2019-06-12,sh600750,0.1
2019-06-12,sh603319,0.1
2019-06-12,sh603877,0.1
2019-06-12,sz002320,0.1
2019-06-12,sz002790,0.1
2019-06-12,sz300276,0.1
2019-06-12,sh603518,0.1
2019-06-12,sz300501,0.1
2019-06-19,sz300100,0.1
2019-06-19,sh600987,0.1
2019-06-19,sz002749,0.1
2019-06-19,sh603926,0.1
2019-06-19,sh603737,0.1
2019-06-19,sh603518,0.1
2019-06-19,sz002320,0.1
2019-06-19,sz300501,0.1
2019-06-19,sz002790,0.1
