Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2018-01-22,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,44.51,97922,2398,43.42,-,0,572,0Shares,2.51%,98984.19,98.93%
2018-01-22,,Cash,,,,,1062.19,,,,,,,,0
2018-01-23,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,43.97,96734,1210,43.42,-,0,-1188,0Shares,1.27%,97796.19,98.91%
2018-01-23,,Cash,,,,,1062.19,,,,,,,,0
2018-01-24,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,44.72,98384,2860,43.42,-,0,1650,0Shares,2.99%,99446.19,98.93%
2018-01-24,,Cash,,,,,1062.19,,,,,,,,0
2018-01-25,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,43.86,96492,968,43.42,-,0,-1892,0Shares,1.01%,97554.19,98.91%
2018-01-25,,Cash,,,,,1062.19,,,,,,,,0
2018-01-26,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,44.34,97548,2024,43.42,-,0,1056,0Shares,2.12%,98610.19,98.92%
2018-01-26,,Cash,,,,,1062.19,,,,,,,,0
2018-01-29,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,42.95,94490,-1034,43.42,-,0,-3058,0Shares,-1.08%,95552.19,98.89%
2018-01-29,,Cash,,,,,1062.19,,,,,,,,0
2018-01-30,Stock,数据港(603881.XSHG),Long,2200Shares,2200Shares,42.99,94578,-946,43.42,-,0,88,0Shares,-0.99%,95640.19,98.89%
2018-01-30,,Cash,,,,,1062.19,,,,,,,,0
2018-01-31,,Cash,,,,,91716.18,,,,,,,,0
2018-02-01,Stock,盛弘Shares份(300693.XSHE),Long,3000Shares,0Shares,30.06,90180,1110,29.69,-,0,1110,3000Shares,1.25%,92799.46,97.18%
2018-02-01,,Cash,,,,,2619.46,,,,,,,,0
2018-02-02,Stock,盛弘Shares份(300693.XSHE),Long,3000Shares,3000Shares,29.37,88110,-960,29.69,-,0,-2070,0Shares,-1.08%,90740.46,97.1%
2018-02-02,Stock,江粉磁材(002600.XSHE),Long,100Shares,0Shares,6.43,643,16,6.27,-,0,16,100Shares,2.55%,90740.46,0.71%
2018-02-02,,Cash,,,,,1987.46,,,,,,,,0
2018-02-05,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.55,655,28,6.27,-,0,12,0Shares,4.47%,88221.08,0.74%
2018-02-05,Stock,太阳能(000591.XSHE),Long,100Shares,0Shares,5.14,514,15,4.99,-,0,15,100Shares,3.01%,88221.08,0.58%
2018-02-05,,Cash,,,,,87052.08,,,,,,,,0
2018-02-06,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.42,642,15,6.27,-,0,-13,0Shares,2.39%,86323.12,0.74%
2018-02-06,Stock,太阳能(000591.XSHE),Long,100Shares,100Shares,4.91,491,-8,4.99,-,0,-23,0Shares,-1.6%,86323.12,0.57%
2018-02-06,Stock,数据港(603881.XSHG),Long,2700Shares,0Shares,31.37,84699,-1836,32.05,-,0,-1836,2700Shares,-2.12%,86323.12,98.12%
2018-02-06,,Cash,,,,,491.12,,,,,,,,0
2018-02-07,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.46,646,19,6.27,-,0,4,0Shares,3.03%,87975.12,0.73%
2018-02-07,Stock,太阳能(000591.XSHE),Long,100Shares,100Shares,4.92,492,-7,4.99,-,0,1,0Shares,-1.4%,87975.12,0.56%
2018-02-07,Stock,数据港(603881.XSHG),Long,2700Shares,2700Shares,31.98,86346,-189,32.05,-,0,1647,0Shares,-0.22%,87975.12,98.15%
2018-02-07,,Cash,,,,,491.12,,,,,,,,0
2018-02-08,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.46,646,19,6.27,-,0,0,0Shares,3.03%,89923.12,0.72%
2018-02-08,Stock,太阳能(000591.XSHE),Long,100Shares,100Shares,4.96,496,-3,4.99,-,0,4,0Shares,-0.6%,89923.12,0.55%
2018-02-08,Stock,数据港(603881.XSHG),Long,2700Shares,2700Shares,32.7,88290,1755,32.05,-,0,1944,0Shares,2.03%,89923.12,98.18%
2018-02-08,,Cash,,,,,491.12,,,,,,,,0
2018-02-09,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.18,618,-9,6.27,-,0,-28,0Shares,-1.44%,84901.18,0.73%
2018-02-09,,Cash,,,,,84283.18,,,,,,,,0
2018-02-12,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,6.8,680,53,6.27,-,0,62,0Shares,8.45%,87452.15,0.78%
2018-02-12,Stock,横店东磁(002056.XSHE),Long,5200Shares,0Shares,8.47,44044,2028,8.08,-,0,2028,5200Shares,4.83%,87452.15,50.36%
2018-02-12,Stock,中航沈飞(600760.XSHG),Long,1800Shares,0Shares,23.28,41904,486,23.01,-,0,486,1800Shares,1.17%,87452.15,47.92%
2018-02-12,,Cash,,,,,824.15,,,,,,,,0
2018-02-13,Stock,江粉磁材(002600.XSHE),Long,100Shares,100Shares,7.11,711,84,6.27,-,0,31,0Shares,13.4%,91571.15,0.78%
2018-02-13,Stock,横店东磁(002056.XSHE),Long,5200Shares,5200Shares,8.82,45864,3848,8.08,-,0,1820,0Shares,9.16%,91571.15,50.09%
2018-02-13,Stock,中航沈飞(600760.XSHG),Long,1800Shares,1800Shares,24.54,44172,2754,23.01,-,0,2268,0Shares,6.65%,91571.15,48.24%
2018-02-13,,Cash,,,,,824.15,,,,,,,,0
2018-02-14,,Cash,,,,,93003.37,,,,,,,,0
2018-02-22,,Cash,,,,,93003.37,,,,,,,,0
2018-02-23,,Cash,,,,,93003.37,,,,,,,,0
2018-02-26,,Cash,,,,,93003.37,,,,,,,,0
2018-02-27,,Cash,,,,,93003.37,,,,,,,,0
2018-02-28,,Cash,,,,,93003.37,,,,,,,,0
2018-03-01,,Cash,,,,,93003.37,,,,,,,,0
2018-03-02,,Cash,,,,,93003.37,,,,,,,,0
2018-03-05,,Cash,,,,,93003.37,,,,,,,,0
2018-03-06,Stock,中国铝业(601600.XSHG),Long,17800Shares,0Shares,5.52,98256,5696,5.2,-,0,5696,17800Shares,6.15%,98671.61,99.58%
2018-03-06,,Cash,,,,,415.61,,,,,,,,0
2018-03-07,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.32,94696,2136,5.2,-,0,-3560,0Shares,2.31%,95111.61,99.56%
2018-03-07,,Cash,,,,,415.61,,,,,,,,0
2018-03-08,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.29,94162,1602,5.2,-,0,-534,0Shares,1.73%,94577.61,99.56%
2018-03-08,,Cash,,,,,415.61,,,,,,,,0
2018-03-09,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.28,93984,1424,5.2,-,0,-178,0Shares,1.54%,94399.61,99.56%
2018-03-09,,Cash,,,,,415.61,,,,,,,,0
2018-03-12,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.36,95408,2848,5.2,-,0,1424,0Shares,3.08%,95823.61,99.57%
2018-03-12,,Cash,,,,,415.61,,,,,,,,0
2018-03-13,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.28,93984,1424,5.2,-,0,-1424,0Shares,1.54%,94399.61,99.56%
2018-03-13,,Cash,,,,,415.61,,,,,,,,0
2018-03-14,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.39,95942,3382,5.2,-,0,1958,0Shares,3.65%,96357.61,99.57%
2018-03-14,,Cash,,,,,415.61,,,,,,,,0
2018-03-15,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.33,94874,2314,5.2,-,0,-1068,0Shares,2.5%,95289.61,99.56%
2018-03-15,,Cash,,,,,415.61,,,,,,,,0
2018-03-16,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.23,93094,534,5.2,-,0,-1780,0Shares,0.58%,93509.61,99.56%
2018-03-16,,Cash,,,,,415.61,,,,,,,,0
2018-03-19,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.18,92204,-356,5.2,-,0,-890,0Shares,-0.38%,92619.61,99.55%
2018-03-19,,Cash,,,,,415.61,,,,,,,,0
2018-03-20,Stock,中国铝业(601600.XSHG),Long,17800Shares,17800Shares,5.1,90780,-1780,5.2,-,0,-1424,0Shares,-1.92%,91195.61,99.54%
2018-03-20,,Cash,,,,,415.61,,,,,,,,0
2018-03-21,,Cash,,,,,90010.98,,,,,,,,0
2018-03-22,,Cash,,,,,90010.98,,,,,,,,0
2018-03-23,,Cash,,,,,90010.98,,,,,,,,0
2018-03-26,Stock,盛弘Shares份(300693.XSHE),Long,1100Shares,0Shares,28.6,31460,1573,27.17,-,0,1573,1100Shares,5.26%,95845.61,32.82%
2018-03-26,Stock,东方财富(300059.XSHE),Long,2000Shares,0Shares,15.67,31340,2520,14.41,-,0,2520,2000Shares,8.74%,95845.61,32.7%
2018-03-26,Stock,横店东磁(002056.XSHE),Long,3400Shares,0Shares,9.11,30974,1768,8.59,-,0,1768,3400Shares,6.05%,95845.61,32.32%
2018-03-26,,Cash,,,,,2071.61,,,,,,,,0
2018-03-27,Stock,盛弘Shares份(300693.XSHE),Long,1100Shares,1100Shares,29.96,32956,3069,27.17,-,0,1496,0Shares,10.27%,99619.61,33.08%
2018-03-27,Stock,东方财富(300059.XSHE),Long,2000Shares,2000Shares,16.35,32700,3880,14.41,-,0,1360,0Shares,13.46%,99619.61,32.82%
2018-03-27,Stock,横店东磁(002056.XSHE),Long,3400Shares,3400Shares,9.38,31892,2686,8.59,-,0,918,0Shares,9.2%,99619.61,32.01%
2018-03-27,,Cash,,,,,2071.61,,,,,,,,0
2018-03-28,Stock,东方财富(300059.XSHE),Long,2000Shares,2000Shares,16.05,32100,3280,14.41,-,0,-600,0Shares,11.38%,99755.24,32.18%
2018-03-28,,Cash,,,,,67655.24,,,,,,,,0
2018-03-29,Stock,东方财富(300059.XSHE),Long,2000Shares,2000Shares,16.3,32600,3780,14.41,-,0,500,0Shares,13.12%,100255.24,32.52%
2018-03-29,,Cash,,,,,67655.24,,,,,,,,0
2018-03-30,,Cash,,,,,100572.39,,,,,,,,0
2018-04-02,,Cash,,,,,100572.39,,,,,,,,0
2018-04-03,,Cash,,,,,100572.39,,,,,,,,0
2018-04-04,,Cash,,,,,100572.39,,,,,,,,0
2018-04-09,Stock,华能国际(600011.XSHG),Long,15900Shares,0Shares,6.3,100170,-318,6.32,-,0,-318,15900Shares,-0.32%,100224.24,99.95%
2018-04-09,,Cash,,,,,54.24,,,,,,,,0
2018-04-10,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.22,98898,-1590,6.32,-,0,-1272,0Shares,-1.58%,98952.24,99.95%
2018-04-10,,Cash,,,,,54.24,,,,,,,,0
2018-04-11,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.38,101442,954,6.32,-,0,2544,0Shares,0.95%,101496.24,99.95%
2018-04-11,,Cash,,,,,54.24,,,,,,,,0
2018-04-12,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.29,100011,-477,6.32,-,0,-1431,0Shares,-0.47%,100065.24,99.95%
2018-04-12,,Cash,,,,,54.24,,,,,,,,0
2018-04-13,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.34,100806,318,6.32,-,0,795,0Shares,0.32%,100860.24,99.95%
2018-04-13,,Cash,,,,,54.24,,,,,,,,0
2018-04-16,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.29,100011,-477,6.32,-,0,-795,0Shares,-0.47%,100065.24,99.95%
2018-04-16,,Cash,,,,,54.24,,,,,,,,0
2018-04-17,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.34,100806,318,6.32,-,0,795,0Shares,0.32%,100860.24,99.95%
2018-04-17,,Cash,,,,,54.24,,,,,,,,0
2018-04-18,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.22,98898,-1590,6.32,-,0,-1908,0Shares,-1.58%,98952.24,99.95%
2018-04-18,,Cash,,,,,54.24,,,,,,,,0
2018-04-19,Stock,华能国际(600011.XSHG),Long,15900Shares,15900Shares,6.21,98739,-1749,6.32,-,0,-159,0Shares,-1.74%,98793.24,99.95%
2018-04-19,,Cash,,,,,54.24,,,,,,,,0
2018-04-20,,Cash,,,,,97394.53,,,,,,,,0
2018-04-23,Stock,盛弘Shares份(300693.XSHE),Long,3300Shares,0Shares,31.46,103818,6798,29.4,-,0,6798,3300Shares,7.01%,104163.43,99.67%
2018-04-23,,Cash,,,,,345.43,,,,,,,,0
2018-04-24,Stock,盛弘Shares份(300693.XSHE),Long,3300Shares,3300Shares,33.49,110517,13497,29.4,-,0,6699,0Shares,13.91%,110862.43,99.69%
2018-04-24,,Cash,,,,,345.43,,,,,,,,0
2018-04-25,,Cash,,,,,115069.09,,,,,,,,0
2018-04-26,,Cash,,,,,115069.09,,,,,,,,0
2018-04-27,,Cash,,,,,115069.09,,,,,,,,0
2018-05-02,,Cash,,,,,115069.09,,,,,,,,0
2018-05-03,Stock,三七互娱(002555.XSHE),Long,8200Shares,0Shares,14.89,122098,8282,13.88,-,0,8282,8200Shares,7.28%,123316.95,99.01%
2018-05-03,,Cash,,,,,1218.95,,,,,,,,0
2018-05-04,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.7,120540,6724,13.88,-,0,-1558,0Shares,5.91%,121758.95,99%
2018-05-04,,Cash,,,,,1218.95,,,,,,,,0
2018-05-07,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.88,122016,8200,13.88,-,0,1476,0Shares,7.2%,123234.95,99.01%
2018-05-07,,Cash,,,,,1218.95,,,,,,,,0
2018-05-08,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.68,120376,6560,13.88,-,0,-1640,0Shares,5.76%,121594.95,99%
2018-05-08,,Cash,,,,,1218.95,,,,,,,,0
2018-05-09,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.34,117588,3772,13.88,-,0,-2788,0Shares,3.31%,118806.95,98.97%
2018-05-09,,Cash,,,,,1218.95,,,,,,,,0
2018-05-10,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.1,115620,1804,13.88,-,0,-1968,0Shares,1.59%,116838.95,98.96%
2018-05-10,,Cash,,,,,1218.95,,,,,,,,0
2018-05-11,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.13,115866,2050,13.88,-,0,246,0Shares,1.8%,117084.95,98.96%
2018-05-11,,Cash,,,,,1218.95,,,,,,,,0
2018-05-14,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,13.89,113898,82,13.88,-,0,-1968,0Shares,0.07%,115116.95,98.94%
2018-05-14,,Cash,,,,,1218.95,,,,,,,,0
2018-05-15,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.59,119638,5822,13.88,-,0,5740,0Shares,5.12%,120856.95,98.99%
2018-05-15,,Cash,,,,,1218.95,,,,,,,,0
2018-05-16,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.64,120048,6232,13.88,-,0,410,0Shares,5.48%,121266.95,98.99%
2018-05-16,,Cash,,,,,1218.95,,,,,,,,0
2018-05-17,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.63,119966,6150,13.88,-,0,-82,0Shares,5.4%,121184.95,98.99%
2018-05-17,,Cash,,,,,1218.95,,,,,,,,0
2018-05-18,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.91,122262,8446,13.88,-,0,2296,0Shares,7.42%,123480.95,99.01%
2018-05-18,,Cash,,,,,1218.95,,,,,,,,0
2018-05-21,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,15.04,123328,9512,13.88,-,0,1066,0Shares,8.36%,124546.95,99.02%
2018-05-21,,Cash,,,,,1218.95,,,,,,,,0
2018-05-22,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.71,120622,6806,13.88,-,0,-2706,0Shares,5.98%,121840.95,99%
2018-05-22,,Cash,,,,,1218.95,,,,,,,,0
2018-05-23,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.51,118982,5166,13.88,-,0,-1640,0Shares,4.54%,120200.95,98.99%
2018-05-23,,Cash,,,,,1218.95,,,,,,,,0
2018-05-24,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.37,117834,4018,13.88,-,0,-1148,0Shares,3.53%,119052.95,98.98%
2018-05-24,,Cash,,,,,1218.95,,,,,,,,0
2018-05-25,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.09,115538,1722,13.88,-,0,-2296,0Shares,1.51%,116756.95,98.96%
2018-05-25,,Cash,,,,,1218.95,,,,,,,,0
2018-05-28,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,14.09,115538,1722,13.88,-,0,0,0Shares,1.51%,116756.95,98.96%
2018-05-28,,Cash,,,,,1218.95,,,,,,,,0
2018-05-29,Stock,三七互娱(002555.XSHE),Long,8200Shares,8200Shares,13.83,113406,-410,13.88,-,0,-2132,0Shares,-0.36%,114624.95,98.94%
2018-05-29,,Cash,,,,,1218.95,,,,,,,,0
2018-05-30,,Cash,,,,,109072.56,,,,,,,,0
2018-05-31,Stock,盛弘Shares份(300693.XSHE),Long,1600Shares,0Shares,33.75,54000,1680,32.7,-,0,1680,1600Shares,3.21%,111171.07,48.57%
2018-05-31,Stock,科华恒盛(002335.XSHE),Long,2500Shares,0Shares,21.23,53075,450,21.05,-,0,450,2500Shares,0.86%,111171.07,47.74%
2018-05-31,,Cash,,,,,4096.07,,,,,,,,0
2018-06-01,Stock,盛弘Shares份(300693.XSHE),Long,1600Shares,1600Shares,34.47,55152,2832,32.7,-,0,1152,0Shares,5.41%,112048.07,49.22%
2018-06-01,Stock,科华恒盛(002335.XSHE),Long,2500Shares,2500Shares,21.12,52800,175,21.05,-,0,-275,0Shares,0.33%,112048.07,47.12%
2018-06-01,,Cash,,,,,4096.07,,,,,,,,0
2018-06-04,Stock,盛弘Shares份(300693.XSHE),Long,1600Shares,1600Shares,34.05,54480,2160,32.7,-,0,-672,0Shares,4.13%,110876.07,49.14%
2018-06-04,Stock,科华恒盛(002335.XSHE),Long,2500Shares,2500Shares,20.92,52300,-325,21.05,-,0,-500,0Shares,-0.62%,110876.07,47.17%
2018-06-04,,Cash,,,,,4096.07,,,,,,,,0
2018-06-05,Stock,盛弘Shares份(300693.XSHE),Long,1600Shares,1600Shares,35.84,57344,5024,32.7,-,0,2864,0Shares,9.6%,114740.07,49.98%
2018-06-05,Stock,科华恒盛(002335.XSHE),Long,2500Shares,2500Shares,21.32,53300,675,21.05,-,0,1000,0Shares,1.28%,114740.07,46.45%
2018-06-05,,Cash,,,,,4096.07,,,,,,,,0
2018-06-06,Stock,盛弘Shares份(300693.XSHE),Long,1600Shares,1600Shares,36.91,59056,6736,32.7,-,0,1712,0Shares,12.87%,116227.07,50.81%
2018-06-06,Stock,科华恒盛(002335.XSHE),Long,2500Shares,2500Shares,21.23,53075,450,21.05,-,0,-225,0Shares,0.86%,116227.07,45.66%
2018-06-06,,Cash,,,,,4096.07,,,,,,,,0
2018-06-07,Stock,科华恒盛(002335.XSHE),Long,2500Shares,2500Shares,21.02,52550,-75,21.05,-,0,-525,0Shares,-0.14%,116935.6,44.94%
2018-06-07,,Cash,,,,,64385.6,,,,,,,,0
2018-06-08,,Cash,,,,,114345.56,,,,,,,,0
2018-06-11,,Cash,,,,,114345.56,,,,,,,,0
2018-06-12,Stock,阳光电源(300274.XSHE),Long,11600Shares,0Shares,9.97,115652,1392,9.85,-,0,1392,11600Shares,1.22%,115703.28,99.96%
2018-06-12,,Cash,,,,,51.28,,,,,,,,0
2018-06-13,Stock,阳光电源(300274.XSHE),Long,11600Shares,11600Shares,9.62,111592,-2668,9.85,-,0,-4060,0Shares,-2.34%,111643.28,99.95%
2018-06-13,,Cash,,,,,51.28,,,,,,,,0
2018-06-14,Stock,阳光电源(300274.XSHE),Long,11600Shares,11600Shares,9.66,112056,-2204,9.85,-,0,464,0Shares,-1.93%,112107.28,99.95%
2018-06-14,,Cash,,,,,51.28,,,,,,,,0
2018-06-15,,Cash,,,,,107211.79,,,,,,,,0
2018-06-19,Stock,三夫户外(002780.XSHE),Long,5400Shares,0Shares,18.51,99954,-6966,19.8,-,0,-6966,5400Shares,-6.52%,100213.72,99.74%
2018-06-19,,Cash,,,,,259.72,,,,,,,,0
2018-06-20,,Cash,,,,,96254.76,,,,,,,,0
2018-06-21,Stock,盛弘Shares份(300693.XSHE),Long,4200Shares,0Shares,23.08,96936,2100,22.58,-,0,2100,4200Shares,2.21%,98326.31,98.59%
2018-06-21,,Cash,,,,,1390.31,,,,,,,,0
2018-06-22,Stock,盛弘Shares份(300693.XSHE),Long,4200Shares,4200Shares,24.19,101598,6762,22.58,-,0,4662,0Shares,7.13%,103003.31,98.64%
2018-06-22,Stock,横店东磁(002056.XSHE),Long,100Shares,0Shares,6.71,671,20,6.51,-,0,20,100Shares,3.07%,103003.31,0.65%
2018-06-22,,Cash,,,,,734.31,,,,,,,,0
2018-06-25,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.62,662,11,6.51,-,0,-9,0Shares,1.69%,108776.54,0.61%
2018-06-25,,Cash,,,,,108114.54,,,,,,,,0
2018-06-26,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.77,677,26,6.51,-,0,15,0Shares,3.99%,115653.49,0.59%
2018-06-26,Stock,科沃斯(603486.XSHG),Long,900Shares,0Shares,60.03,54027,3645,55.98,-,0,3645,900Shares,7.23%,115653.49,46.71%
2018-06-26,Stock,紫光国微(002049.XSHE),Long,1400Shares,0Shares,40.26,56364,3248,37.94,-,0,3248,1400Shares,6.11%,115653.49,48.74%
2018-06-26,,Cash,,,,,4585.49,,,,,,,,0
2018-06-27,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.99,699,48,6.51,-,0,22,0Shares,7.37%,117295.49,0.6%
2018-06-27,Stock,科沃斯(603486.XSHG),Long,900Shares,900Shares,61.69,55521,5139,55.98,-,0,1494,0Shares,10.2%,117295.49,47.33%
2018-06-27,Stock,紫光国微(002049.XSHE),Long,1400Shares,1400Shares,40.35,56490,3374,37.94,-,0,126,0Shares,6.35%,117295.49,48.16%
2018-06-27,,Cash,,,,,4585.49,,,,,,,,0
2018-06-28,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.82,682,31,6.51,-,0,-17,0Shares,4.76%,115971.48,0.59%
2018-06-28,Stock,紫光国微(002049.XSHE),Long,1400Shares,1400Shares,40.11,56154,3038,37.94,-,0,-336,0Shares,5.72%,115971.48,48.42%
2018-06-28,,Cash,,,,,59135.48,,,,,,,,0
2018-06-29,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,7.01,701,50,6.51,-,0,19,0Shares,7.68%,121802.53,0.58%
2018-06-29,Stock,太阳能(000591.XSHE),Long,16200Shares,0Shares,3.66,59292,324,3.64,-,0,324,16200Shares,0.55%,121802.53,48.68%
2018-06-29,,Cash,,,,,61809.53,,,,,,,,0
2018-07-02,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.87,687,36,6.51,-,0,-14,0Shares,5.53%,118152.08,0.58%
2018-07-02,,Cash,,,,,117465.08,,,,,,,,0
2018-07-03,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.95,695,44,6.51,-,0,8,0Shares,6.76%,118160.08,0.59%
2018-07-03,,Cash,,,,,117465.08,,,,,,,,0
2018-07-04,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.89,689,38,6.51,-,0,-6,0Shares,5.84%,129503.89,0.53%
2018-07-04,Stock,太阳能(000591.XSHE),Long,34500Shares,0Shares,3.73,128685,11385,3.4,-,0,11385,34500Shares,9.71%,129503.89,99.37%
2018-07-04,,Cash,,,,,129.89,,,,,,,,0
2018-07-05,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.55,655,4,6.51,-,0,-34,0Shares,0.61%,129469.89,0.51%
2018-07-05,Stock,太阳能(000591.XSHE),Long,34500Shares,34500Shares,3.73,128685,11385,3.4,-,0,0,0Shares,9.71%,129469.89,99.39%
2018-07-05,,Cash,,,,,129.89,,,,,,,,0
2018-07-06,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,6.7,670,19,6.51,-,0,15,0Shares,2.92%,127759.89,0.52%
2018-07-06,Stock,太阳能(000591.XSHE),Long,34500Shares,34500Shares,3.68,126960,9660,3.4,-,0,-1725,0Shares,8.24%,127759.89,99.37%
2018-07-06,,Cash,,,,,129.89,,,,,,,,0
2018-07-09,Stock,横店东磁(002056.XSHE),Long,100Shares,100Shares,7.37,737,86,6.51,-,0,67,0Shares,13.21%,128171.89,0.58%
2018-07-09,Stock,太阳能(000591.XSHE),Long,34500Shares,34500Shares,3.69,127305,10005,3.4,-,0,345,0Shares,8.53%,128171.89,99.32%
2018-07-09,,Cash,,,,,129.89,,,,,,,,0
2018-07-10,Stock,太阳能(000591.XSHE),Long,34500Shares,34500Shares,3.62,124890,7590,3.4,-,0,-2415,0Shares,6.47%,125777.13,99.29%
2018-07-10,,Cash,,,,,887.13,,,,,,,,0
