timetag,open,high,low,close,volumn,amount,open_ineterst
20250917,30.0,32.6,26.0,28.2,7081940.0,199578647.00,15.00
20250918,28.6,30.9,28.0,29.0,1878250.0,55500047.00,15.00
20250919,28.9,29.6,28.0,28.4,1328000.0,37742070.00,15.00
20250922,28.1,28.5,27.2,27.5,671250.0,18632615.00,15.00
20250923,27.1,27.8,26.9,27.7,321600.0,8761278.00,15.00
20250924,27.8,28.8,27.6,28.5,262200.0,7477930.00,15.00
20250925,28.5,29.5,28.4,29.3,886680.0,25746561.00,15.00
20250926,29.0,29.9,28.5,28.6,556850.0,16257080.00,15.00
20250929,28.6,30.7,28.6,30.1,676750.0,20103595.00,18.00
20250930,30.7,30.7,29.7,30.2,733800.0,22231497.00,15.00
20251002,29.8,31.7,29.8,31.7,533600.0,16454026.00,15.00
20251003,31.3,35.7,31.3,35.7,1154500.0,39028280.00,15.00
20251006,35.7,40.9,33.7,40.6,877000.0,33144615.00,15.00
20251008,40.6,42.1,39.4,41.3,817350.0,33653373.00,15.00
20251009,41.0,42.2,40.6,41.6,761500.0,31604535.00,15.00
20251010,41.6,41.6,38.3,39.0,484750.0,19199535.00,15.00
20251013,37.5,39.8,36.4,38.9,696000.0,26971815.00,15.00
20251014,39.3,39.7,37.2,38.4,353000.0,13567475.00,15.00
20251015,38.4,39.2,38.0,39.0,825500.0,31756495.00,15.00
20251016,39.1,42.3,39.0,41.9,997100.0,41167298.00,15.00
20251017,41.9,42.4,38.7,38.8,1134250.0,45209335.00,15.00
20251020,39.0,40.1,38.8,40.1,1018150.0,40156629.00,15.00
20251021,40.2,41.0,39.1,39.6,690500.0,27483515.00,15.00
20251022,39.6,39.8,38.3,39.6,593250.0,23322940.00,15.00
20251023,39.6,39.8,38.8,39.6,734500.0,28924800.00,15.00
20251024,39.6,40.6,39.5,40.2,730500.0,29093075.00,15.00
20251027,40.2,40.7,39.5,40.1,523500.0,21118665.00,15.00
20251028,40.1,41.2,39.8,40.7,585750.0,23774820.00,15.00
20251030,40.7,41.2,39.9,40.9,739750.0,29959460.00,15.00
20251031,41.0,41.0,39.9,40.3,705250.0,28394165.00,15.00
20251103,40.2,41.0,40.1,40.7,743250.0,30104950.00,15.00
20251104,40.6,41.2,40.4,41.1,816500.0,33329515.00,15.00
20251105,40.9,43.5,40.9,42.3,731250.0,30994020.00,15.00
20251106,42.0,44.5,42.0,44.5,629750.0,27266665.00,15.00
20251107,44.7,46.6,44.6,46.6,710150.0,32140287.00,15.00
20251110,47.5,49.0,46.0,47.5,632000.0,30021075.00,15.00
20251111,48.0,49.7,47.3,49.7,520250.0,25048240.00,15.00
20251112,50.0,50.7,47.5,48.4,659750.0,32529952.00,15.00
20251113,48.3,49.0,46.5,47.9,417500.0,20207865.00,15.00
20251114,47.7,49.5,47.4,49.2,553372.0,26841564.00,15.00
20251117,49.4,50.0,48.6,49.9,566250.0,27958290.00,15.00
20251118,49.9,50.3,49.4,49.7,577750.0,28773577.00,15.00
20251119,49.9,52.8,49.5,52.5,685250.0,35198745.00,15.00
20251120,52.5,53.9,51.5,52.0,624000.0,32749437.00,15.00
20251121,51.6,54.5,51.5,54.3,678250.0,36365625.00,15.00
20251124,54.3,54.5,52.0,53.1,520000.0,27518562.00,15.00
20251125,53.5,55.5,53.5,55.2,601500.0,32903982.00,15.00
20251126,55.2,56.6,54.6,55.7,424750.0,23473219.00,15.00
20251127,56.0,56.0,54.9,56.0,323000.0,17935893.00,15.00
20251128,56.4,58.8,55.9,58.6,682750.0,38856300.00,15.00
20251201,58.6,59.0,57.0,58.0,351750.0,20311350.00,15.00
20251202,58.0,59.3,57.6,59.3,627500.0,36659550.00,15.00
20251203,59.2,59.6,58.5,59.4,434250.0,25624212.00,15.00
20251204,59.1,61.5,59.0,60.4,636190.0,38343901.00,15.00
20251205,60.1,60.1,54.4,55.5,656250.0,36826425.00,15.00
20251208,55.5,56.8,54.4,55.9,406750.0,22743000.00,15.00
20251209,55.5,55.5,50.6,52.6,573600.0,29921130.00,15.00
20251210,52.6,54.4,52.6,53.5,588000.0,31494337.00,15.00
20251211,53.4,55.0,53.4,54.6,520250.0,28379988.00,15.00
20251212,54.6,54.6,52.0,52.9,556500.0,29902812.00,15.00
20251215,53.0,53.7,50.2,50.2,646950.0,33648542.00,15.00
20251216,50.2,51.9,49.7,51.9,524750.0,26824742.00,15.00
20251217,51.9,52.6,51.2,51.9,592000.0,30809275.00,15.00
20251218,51.9,52.3,51.0,52.0,796250.0,41005512.00,15.00
20251219,52.0,52.9,51.8,52.4,710000.0,37112775.00,15.00
20251222,52.6,53.9,52.3,52.6,705000.0,37376425.00,15.00
20251223,52.6,53.0,52.1,52.8,553250.0,29176925.00,15.00
20251224,52.8,53.1,52.0,52.2,238750.0,12505462.00,15.00
20251229,52.6,52.9,51.9,52.9,542274.0,28475462.00,15.00
20251230,52.9,55.8,52.9,55.3,693000.0,38110468.00,15.00
20251231,55.7,56.4,54.0,55.0,295750.0,16474487.00,15.00
20260102,55.6,59.2,54.9,58.6,577250.0,32925437.00,15.00
20260105,58.6,59.9,57.8,59.9,575500.0,34001312.00,15.00
20260106,60.0,60.0,58.4,59.1,394750.0,23283512.00,15.00
20260107,59.3,63.5,58.6,62.6,703250.0,43474312.00,15.00
20260108,62.6,65.8,62.6,65.3,636500.0,41244587.00,15.00
20260109,65.8,66.5,64.6,66.5,432250.0,28368150.00,15.00
20260112,66.6,68.2,65.4,67.3,543550.0,36152222.00,15.00
20260113,67.7,73.3,67.7,73.3,597500.0,42656550.00,15.00
20260114,73.5,78.7,73.3,78.6,638250.0,48801383.00,15.00
20260115,79.0,81.7,78.3,80.2,522251.0,41751468.00,15.00
20260116,80.9,82.5,78.5,80.2,581500.0,46978834.00,15.00
20260119,80.5,80.7,75.9,78.7,400755.0,31582139.00,15.00
20260120,79.3,80.0,77.5,79.6,345256.0,27287999.00,15.00
20260121,79.9,83.8,79.9,82.3,543200.0,44561775.00,15.00
20260122,82.5,83.0,80.8,82.0,537750.0,43953350.00,15.00
20260123,82.2,83.4,80.7,82.3,412500.0,33860167.00,15.00
20260126,82.3,83.5,81.0,83.5,380500.0,31372618.00,15.00
20260127,83.6,87.6,83.6,86.2,520750.0,44729209.00,15.00
20260128,86.7,87.5,82.4,83.5,509750.0,43443819.00,15.00
20260129,83.9,85.8,82.5,85.6,433150.0,36745510.00,15.00
20260130,85.8,86.3,82.8,84.3,332000.0,27844362.00,15.00
20260202,84.5,84.7,83.4,84.6,314500.0,26448837.00,15.00
20260203,84.8,88.4,84.7,87.0,624750.0,53715137.00,15.00
20260204,87.5,88.5,86.2,88.3,617000.0,54115875.00,15.00
20260205,88.7,89.6,84.9,88.5,373750.0,32461237.00,15.00
20260206,88.8,89.8,86.6,89.4,517750.0,46082125.00,15.00
20260209,89.8,91.5,89.2,91.4,576000.0,52266487.00,15.00
20260210,91.8,92.8,89.0,90.8,419000.0,37974472.00,15.00
20260211,91.2,91.2,55.0,62.9,2243300.0,142230243.00,15.00
20260212,63.0,66.5,58.9,61.2,1086336.0,67145892.00,15.00
20260213,62.1,62.1,60.3,60.9,865250.0,52804693.00,15.00
20260216,61.2,61.2,59.1,61.2,264750.0,15932234.00,15.00
20260220,61.8,62.1,60.5,61.0,666250.0,40827153.00,15.00
20260223,61.3,62.5,60.4,62.5,787250.0,48396908.00,15.00
20260224,62.9,64.9,61.9,63.5,773450.0,49252210.00,15.00
20260225,63.8,65.0,63.7,64.5,871500.0,56140792.00,15.00
20260226,64.9,65.4,64.1,64.5,718750.0,46660784.00,15.00
20260227,64.8,68.2,64.5,67.4,740750.0,49592165.00,15.00
20260302,67.4,68.0,65.8,68.0,676790.0,45385852.00,15.00
20260303,68.0,71.5,67.8,70.8,752500.0,52765531.00,15.00
20260304,71.0,72.5,69.7,71.3,683000.0,48891331.00,15.00
20260305,72.3,75.5,72.2,75.5,675690.0,49937545.00,15.00
20260306,75.5,77.8,66.0,70.2,1156400.0,86231402.00,15.00
20260309,69.9,78.3,68.0,78.2,1107500.0,81890827.00,15.00
20260310,79.0,88.8,77.3,88.1,1203270.0,101184808.00,15.00
20260311,89.8,115.0,89.8,113.2,2522100.0,267000672.00,15.00
20260312,114.6,128.3,109.6,126.8,2467508.0,297621617.00,15.00
20260313,128.2,142.8,126.1,136.4,2812165.0,385355490.00,15.00
20260316,138.4,144.5,134.8,140.5,2478000.0,347265362.00,15.00
20260317,143.6,155.6,141.5,151.0,2509700.0,377729272.00,15.00
20260318,154.0,158.4,103.4,103.4,1884750.0,209402457.00,15.00
20260319,104.9,104.9,86.6,93.0,1207200.0,110926534.00,15.00
20260320,93.0,94.7,87.5,90.9,1090120.0,99620416.00,15.00
20260323,92.3,94.0,88.0,92.8,1220000.0,110442954.00,15.00
20260324,93.2,94.7,89.6,90.5,714000.0,65117187.00,15.00
20260325,91.3,94.2,89.7,93.7,1042500.0,95770568.00,15.00
20260326,93.8,97.3,92.3,95.7,1252750.0,118047987.00,15.00
20260327,95.7,101.3,95.3,100.7,1176750.0,115943525.00,15.00
20260330,101.2,101.2,95.5,98.2,858500.0,83780068.00,15.00
20260331,98.8,105.5,98.0,103.9,1148500.0,115556275.00,15.00
20260401,104.5,108.9,87.0,100.0,1207000.0,125679300.00,15.00
20260402,101.2,104.0,99.1,100.0,947500.0,96367987.00,15.00
