timetag,open,high,low,close,volumn,amount,open_ineterst
20140725,1.62,1.67,1.61,1.66,38820040.0,63977964.00,0.00
20140728,1.65,1.73,1.64,1.71,110680000.0,187765400.00,0.00
20140729,1.72,1.72,1.65,1.67,44861105.0,75256219.00,0.00
20140730,1.67,1.67,1.60,1.62,36410000.0,59157230.00,0.00
20140731,1.62,1.62,1.60,1.61,23980000.0,38536800.00,0.00
20140801,1.59,1.61,1.57,1.58,31017469.0,49481165.00,0.00
20140804,1.58,1.60,1.56,1.58,28953129.0,45617375.00,0.00
20140805,1.57,1.68,1.57,1.67,51743000.0,84753170.00,0.00
20140806,1.68,1.72,1.64,1.67,60740516.0,102036718.00,0.00
20140807,1.67,1.67,1.61,1.62,26827974.0,43924867.00,0.00
20140808,1.63,1.67,1.62,1.63,40830000.0,67137300.00,0.00
20140811,1.64,1.68,1.63,1.64,26968105.0,44629861.00,0.00
20140812,1.65,1.66,1.62,1.63,19910000.0,32667250.00,0.00
20140813,1.63,1.63,1.59,1.63,37500000.0,60309500.00,0.00
20140814,1.63,1.64,1.59,1.61,29080000.0,47004300.00,0.00
20140815,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140818,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140819,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140820,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140821,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140822,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140825,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140826,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140827,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140828,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140829,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140901,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140902,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140903,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140904,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140905,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140908,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140910,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140911,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140912,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140915,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140916,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140917,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140918,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140919,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140922,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140923,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140924,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140925,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140926,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140929,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20140930,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141003,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141006,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141007,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141008,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141009,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141010,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141013,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141014,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141015,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141016,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141017,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141020,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141021,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141022,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141023,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141024,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141027,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141028,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141029,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141030,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141031,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141103,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141104,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141105,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141106,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141107,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141110,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141111,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141112,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141113,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141114,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141117,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141118,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141119,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141120,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141121,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141124,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141125,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141126,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141127,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141128,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141201,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141202,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141203,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141204,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141205,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141208,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141209,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141210,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141211,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141212,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141215,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141216,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141217,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141218,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141219,1.61,1.61,1.61,1.61,0.0,0.00,0.00
20141222,1.39,1.78,1.39,1.56,1030324410.0,1667832984.00,0.00
20141223,1.59,1.61,1.44,1.49,93142461.0,142097767.00,0.00
20141224,1.49,1.49,1.37,1.40,63484847.0,90020912.00,0.00
20141229,1.40,1.45,1.35,1.40,60912755.0,85092062.00,0.00
20141230,1.41,1.41,1.35,1.39,37890000.0,52809900.00,0.00
20141231,1.39,1.40,1.37,1.39,17484017.0,24287883.00,0.00
20150102,1.39,1.42,1.37,1.40,26500642.0,36929492.00,0.00
20150105,1.38,1.40,1.33,1.33,48475642.0,65694548.00,0.00
20150106,1.32,1.34,1.24,1.28,47170000.0,60441650.00,0.00
20150107,1.26,1.41,1.25,1.37,67113328.0,90700460.00,0.00
20150108,1.39,1.41,1.34,1.39,30430000.0,42214900.00,0.00
20150109,1.40,1.45,1.38,1.40,44025157.0,62257713.00,0.00
20150112,1.40,1.47,1.39,1.46,63731000.0,91581290.00,0.00
20150113,1.46,1.46,1.39,1.40,64255600.0,91467334.00,0.00
20150114,1.39,1.40,1.33,1.36,26040000.0,35672300.00,0.00
20150115,1.36,1.40,1.35,1.38,12136010.0,16764043.00,0.00
20150116,1.36,1.37,1.35,1.37,11300000.0,15375500.00,0.00
20150119,1.37,1.37,1.29,1.32,29220000.0,38382500.00,0.00
20150120,1.31,1.35,1.30,1.33,21944748.0,28984819.00,0.00
20150121,1.33,1.34,1.29,1.30,30190000.0,39371900.00,0.00
20150122,1.31,1.55,1.28,1.55,912543027.0,1356479220.00,0.00
20150123,1.57,1.63,1.46,1.59,165643100.0,256206519.00,0.00
20150126,1.57,1.63,1.53,1.57,73470600.0,116411338.00,0.00
20150127,1.72,1.76,1.62,1.65,255014252.0,429104547.00,0.00
20150128,1.64,1.71,1.64,1.67,179841500.0,303219560.00,0.00
20150129,1.67,1.69,1.65,1.66,59421160.0,99075503.00,0.00
20150130,1.67,1.67,1.52,1.54,127960000.0,201535500.00,0.00
20150202,1.54,1.64,1.48,1.63,95131324.0,151699094.00,0.00
20150203,1.64,1.67,1.61,1.63,59003000.0,96434290.00,0.00
20150204,1.66,1.66,1.62,1.63,38210243.0,62723310.00,0.00
20150205,1.63,1.66,1.60,1.65,34490000.0,56367500.00,0.00
