timetag,open,high,low,close,volumn,amount,open_ineterst
20171211,2.13,2.36,2.03,2.30,68809000.0,0.00,0.00
20171212,2.33,2.47,2.18,2.35,36661000.0,0.00,0.00
20171213,2.35,2.43,2.28,2.32,13349000.0,0.00,0.00
20171214,2.34,2.42,2.28,2.35,7973000.0,0.00,0.00
20171215,2.36,2.36,2.24,2.27,8249000.0,0.00,0.00
20171218,2.27,2.32,2.12,2.14,8383000.0,0.00,0.00
20171219,2.13,2.17,1.97,1.99,15342000.0,0.00,0.00
20171220,1.98,2.08,1.97,2.03,10380000.0,0.00,0.00
20171221,2.06,2.11,2.02,2.03,5422032.0,0.00,0.00
20171222,2.05,2.07,2.02,2.04,2345000.0,0.00,0.00
20171227,2.04,2.05,1.98,2.03,3089000.0,0.00,0.00
20171228,2.03,2.09,2.01,2.07,4266000.0,0.00,0.00
20171229,2.08,2.23,2.04,2.21,7658000.0,0.00,0.00
20180102,2.22,2.36,2.15,2.24,9004000.0,0.00,0.00
20180103,2.23,2.33,2.17,2.30,8671000.0,0.00,0.00
20180104,2.29,2.29,2.21,2.21,2899000.0,0.00,0.00
20180105,2.21,2.22,2.08,2.11,3286000.0,0.00,0.00
20180108,2.11,2.15,2.05,2.11,2477000.0,0.00,0.00
20180109,2.11,2.14,2.08,2.09,2040000.0,0.00,0.00
20180110,2.09,2.11,2.03,2.08,2941015.0,0.00,0.00
20180111,2.08,2.08,2.00,2.01,5736000.0,0.00,0.00
20180112,2.00,2.03,2.00,2.01,2260000.0,0.00,0.00
20180115,2.01,2.03,1.91,1.92,10098000.0,0.00,0.00
20180116,1.92,1.97,1.91,1.95,1853000.0,0.00,0.00
20180117,1.98,2.02,1.94,1.97,2184000.0,0.00,0.00
20180118,1.98,2.06,1.96,2.03,5352000.0,0.00,0.00
20180119,2.05,2.05,1.98,2.01,985000.0,0.00,0.00
20180122,2.01,2.03,1.97,1.97,1541000.0,0.00,0.00
20180123,2.01,2.26,1.98,2.18,18597015.0,0.00,0.00
20180124,2.19,2.24,2.13,2.18,4681000.0,0.00,0.00
20180125,2.13,2.20,2.13,2.17,2816000.0,0.00,0.00
20180126,2.16,2.17,2.15,2.15,1022000.0,0.00,0.00
20180129,2.16,2.17,2.06,2.08,1613000.0,0.00,0.00
20180130,2.06,2.07,2.03,2.05,1113000.0,0.00,0.00
20180131,2.05,2.13,2.01,2.10,928000.0,0.00,0.00
20180201,2.04,2.13,2.04,2.10,709000.0,0.00,0.00
20180202,2.09,2.13,2.05,2.07,990000.0,0.00,0.00
20180205,2.01,2.07,1.97,2.02,2582000.0,0.00,0.00
20180206,1.95,2.03,1.89,2.02,9003000.0,0.00,0.00
20180207,2.12,2.12,2.01,2.02,3161000.0,0.00,0.00
20180208,2.02,2.05,2.00,2.04,952000.0,0.00,0.00
20180209,1.98,2.03,1.93,1.97,1728000.0,0.00,0.00
20180212,1.99,2.04,1.97,2.02,988000.0,0.00,0.00
20180213,2.01,2.04,2.00,2.00,509000.0,0.00,0.00
20180214,2.01,2.04,2.01,2.02,699000.0,0.00,0.00
20180215,2.03,2.03,2.00,2.02,323000.0,0.00,0.00
20180220,2.03,2.04,1.98,2.01,988000.0,0.00,0.00
20180221,2.02,2.08,1.99,2.08,1055000.0,0.00,0.00
20180222,2.08,2.12,2.02,2.08,1646000.0,0.00,0.00
20180223,2.08,2.11,2.06,2.09,947000.0,0.00,0.00
20180226,2.09,2.18,2.09,2.16,2276000.0,0.00,0.00
20180227,2.18,2.18,2.11,2.13,1359000.0,0.00,0.00
20180228,2.10,2.13,2.08,2.10,671000.0,0.00,0.00
20180301,2.10,2.14,2.08,2.11,498000.0,0.00,0.00
20180302,2.06,2.17,2.06,2.16,608000.0,0.00,0.00
