timetag,open,high,low,close,volumn,amount,open_ineterst
20191108,1.38,1.44,1.26,1.32,37268000.0,58958680.00,0.00
20191111,1.35,1.35,1.23,1.34,3596400.0,5433744.00,0.00
20191112,1.34,1.44,1.29,1.34,3604000.0,5564380.00,0.00
20191113,1.32,1.42,1.30,1.35,2298000.0,3674480.00,0.00
20191114,1.32,1.35,1.30,1.34,542000.0,832060.00,0.00
20191115,1.34,1.36,1.30,1.33,2998000.0,4595460.00,0.00
20191118,1.30,1.33,1.26,1.29,2616000.0,3924940.00,0.00
20191119,1.25,1.27,1.24,1.24,2102000.0,3061580.00,0.00
20191120,1.22,1.25,1.22,1.24,144000.0,207920.00,0.00
20191121,1.21,1.24,1.21,1.24,376000.0,545140.00,0.00
20191122,1.24,1.24,1.23,1.24,374000.0,542240.00,0.00
20191125,1.24,1.29,1.24,1.29,850000.0,1248140.00,0.00
20191126,1.29,1.29,1.25,1.29,3190000.0,4733000.00,0.00
20191127,1.29,1.29,1.22,1.29,4592000.0,6768580.00,0.00
20191128,1.25,1.26,1.17,1.17,3488000.0,4982620.00,0.00
20191129,1.19,1.23,1.09,1.10,2134000.0,2969520.00,0.00
20191202,1.07,1.17,0.97,1.09,518000.0,672320.00,0.00
20191203,0.96,1.22,0.96,1.19,18000.0,24260.00,0.00
20191204,1.18,1.39,1.02,1.18,6766000.0,10800020.00,0.00
20191205,1.10,1.19,1.09,1.19,84000.0,112120.00,0.00
20191206,1.14,1.24,1.14,1.23,27600.0,38644.00,0.00
20191209,1.36,1.36,1.36,1.29,22000.0,34540.00,0.00
20191210,1.29,1.34,1.12,1.34,526000.0,764720.00,0.00
20191211,1.35,1.39,1.26,1.38,2228000.0,3491300.00,0.00
20191212,1.38,1.38,1.38,1.38,0.0,0.00,0.00
20191213,1.31,1.37,1.24,1.37,6578000.0,11102700.00,0.00
20191216,1.37,1.37,1.36,1.37,78000.0,123220.00,0.00
20191217,1.37,1.37,1.28,1.28,254000.0,382900.00,0.00
20191218,1.35,1.35,1.26,1.33,1212000.0,1819680.00,0.00
20191219,1.33,1.36,1.24,1.36,94000.0,139480.00,0.00
20191220,1.36,1.36,1.27,1.35,44000.0,68200.00,0.00
20191223,1.27,1.33,1.26,1.35,96000.0,144620.00,0.00
20191224,1.28,1.31,1.27,1.28,148000.0,220560.00,0.00
20191227,1.28,1.36,1.28,1.34,80000.0,121540.00,0.00
20191230,1.33,1.33,1.33,1.33,0.0,0.00,0.00
20191231,1.37,1.42,1.29,1.39,8782000.0,14385320.00,0.00
20200102,1.40,1.40,1.25,1.25,404000.0,609360.00,0.00
20200103,1.23,1.26,1.18,1.26,104000.0,146160.00,0.00
20200106,1.18,1.24,1.14,1.14,230000.0,319580.00,0.00
20200107,1.14,1.23,1.14,1.18,44000.0,61360.00,0.00
20200108,1.15,1.17,1.04,1.04,550000.0,704340.00,0.00
20200109,1.00,1.10,0.99,1.09,1136000.0,1463820.00,0.00
20200110,1.09,1.09,1.09,1.09,0.0,0.00,0.00
20200113,1.09,1.35,1.09,1.31,468000.0,692880.00,0.00
20200114,1.26,1.26,1.26,1.26,2000.0,2940.00,0.00
20200115,1.34,1.34,1.21,1.19,19706000.0,30537020.00,0.00
20200116,1.19,1.30,1.19,1.30,310000.0,452180.00,0.00
20200117,1.28,1.28,1.28,1.27,2842000.0,4542580.00,0.00
20200120,1.27,1.27,1.27,1.27,0.0,0.00,0.00
20200121,1.20,1.21,1.20,1.21,7766000.0,12422220.00,0.00
20200122,1.20,1.20,1.17,1.17,14000.0,19580.00,0.00
20200123,1.11,1.11,1.09,1.09,48000.0,62540.00,0.00
20200124,1.09,1.09,1.09,1.09,0.0,0.00,0.00
20200129,1.00,1.00,1.00,1.00,2000.0,2420.00,0.00
20200130,1.04,1.17,1.04,1.13,40000.0,50440.00,0.00
20200131,1.02,1.02,1.02,1.08,716000.0,901760.00,0.00
20200203,0.99,1.13,0.79,1.13,78000.0,98380.00,0.00
20200204,1.11,1.11,1.11,1.11,690000.0,910800.00,0.00
20200205,1.00,1.13,0.99,1.13,86000.0,107080.00,0.00
20200206,1.03,1.13,1.03,1.09,712000.0,948680.00,0.00
20200207,1.13,1.13,1.13,1.13,0.0,0.00,0.00
20200210,1.13,1.13,1.13,1.13,0.0,0.00,0.00
20200211,1.13,1.13,1.13,1.13,0.0,0.00,0.00
20200212,1.13,1.13,1.13,1.13,0.0,0.00,0.00
20200213,1.13,1.13,1.13,1.13,0.0,0.00,0.00
20200214,1.00,1.10,0.99,1.09,468000.0,587280.00,0.00
20200217,1.09,1.09,1.09,1.09,4000.0,5200.00,0.00
20200218,1.01,1.12,1.01,1.12,4000.0,5100.00,0.00
20200219,1.07,1.13,1.07,1.13,8000.0,10600.00,0.00
20200220,1.13,1.14,1.13,1.12,4000.0,5380.00,0.00
20200221,1.09,1.09,1.09,1.09,2000.0,2600.00,0.00
20200224,1.04,1.08,0.98,1.08,218000.0,267940.00,0.00
20200225,1.08,1.08,1.08,1.08,0.0,0.00,0.00
20200226,1.08,1.08,1.08,1.08,0.0,0.00,0.00
20200227,1.04,1.06,1.04,1.06,4000.0,5040.00,0.00
20200228,1.01,1.11,0.95,1.11,212000.0,262540.00,0.00
20200302,1.02,1.07,1.02,1.07,74000.0,92620.00,0.00
20200303,1.07,1.10,1.00,1.06,120000.0,152480.00,0.00
20200304,1.07,1.07,1.07,1.07,14000.0,17920.00,0.00
20200305,1.07,1.08,1.06,1.08,90000.0,114780.00,0.00
20200306,1.08,1.08,1.08,1.08,44000.0,56760.00,0.00
20200309,1.08,1.08,1.08,1.08,0.0,0.00,0.00
20200310,1.09,1.09,1.09,1.09,2000.0,2600.00,0.00
20200311,0.99,1.07,0.89,0.97,3498000.0,4151940.00,0.00
20200312,0.97,1.07,0.97,1.06,24000.0,29360.00,0.00
