timetag,open,high,low,close,volumn,amount,open_ineterst
20180822,0.24,0.26,0.23,0.24,232500000.0,115934750.00,0.00
20180823,0.24,0.24,0.21,0.21,42110000.0,19343550.00,0.00
20180824,0.21,0.23,0.20,0.22,21910000.0,9763750.00,0.00
20180827,0.21,0.22,0.20,0.20,11090000.0,4726350.00,0.00
20180828,0.20,0.20,0.19,0.19,12130000.0,4760400.00,0.00
20180829,0.18,0.21,0.18,0.20,15480000.0,6458250.00,0.00
20180830,0.20,0.20,0.19,0.19,2370000.0,936450.00,0.00
20180831,0.19,0.19,0.18,0.19,2430000.0,934650.00,0.00
20180903,0.19,0.19,0.17,0.18,5580000.0,2077750.00,0.00
20180904,0.17,0.18,0.17,0.17,3650000.0,1336950.00,0.00
20180905,0.17,0.17,0.16,0.17,3620000.0,1241700.00,0.00
20180906,0.16,0.16,0.15,0.16,4330000.0,1415100.00,0.00
20180907,0.16,0.17,0.15,0.17,3440000.0,1163750.00,0.00
20180910,0.17,0.17,0.15,0.15,2940000.0,946950.00,0.00
20180911,0.15,0.16,0.15,0.15,1680000.0,536650.00,0.00
20180912,0.15,0.15,0.14,0.14,4000000.0,1196300.00,0.00
20180913,0.14,0.15,0.14,0.14,2070000.0,616850.00,0.00
20180914,0.14,0.17,0.14,0.16,29980000.0,9277750.00,0.00
20180917,0.15,0.17,0.15,0.16,10980000.0,3722900.00,0.00
20180918,0.16,0.17,0.15,0.16,18080000.0,6183500.00,0.00
20180919,0.17,0.17,0.16,0.17,5920000.0,2055850.00,0.00
20180920,0.17,0.17,0.15,0.16,3020000.0,983400.00,0.00
20180921,0.16,0.16,0.15,0.16,3240000.0,1048150.00,0.00
20180924,0.15,0.16,0.15,0.15,1600000.0,505450.00,0.00
20180926,0.15,0.15,0.15,0.15,1230000.0,377900.00,0.00
20180927,0.15,0.15,0.14,0.14,12790000.0,3812150.00,0.00
20180928,0.14,0.15,0.14,0.15,7190000.0,2172050.00,0.00
20181002,0.14,0.14,0.14,0.14,750000.0,224200.00,0.00
20181003,0.14,0.15,0.14,0.15,2370000.0,725350.00,0.00
20181004,0.15,0.15,0.14,0.15,480000.0,144400.00,0.00
20181005,0.15,0.15,0.14,0.15,850000.0,251300.00,0.00
20181008,0.14,0.15,0.14,0.14,670000.0,200600.00,0.00
20181009,0.14,0.16,0.14,0.14,7860000.0,2474650.00,0.00
20181010,0.14,0.15,0.14,0.15,1420000.0,426250.00,0.00
20181011,0.14,0.15,0.13,0.14,16310000.0,5058450.00,0.00
20181012,0.14,0.14,0.14,0.14,1170000.0,343500.00,0.00
20181015,0.15,0.15,0.14,0.14,250000.0,74800.00,0.00
