timetag,open,high,low,close,volumn,amount,open_ineterst
20251127,26.00,27.80,18.30,18.50,4893100.0,126723889.00,15.00
20251128,18.50,19.20,16.70,17.35,542000.0,9387852.00,15.00
20251201,17.35,19.39,17.35,19.39,313600.0,5846042.00,15.00
20251202,19.41,24.38,19.41,24.28,1380700.0,31451590.00,15.00
20251203,23.90,29.18,23.00,28.50,1832400.0,49074588.00,15.00
20251204,28.50,31.50,27.00,28.40,1073700.0,31344498.00,15.00
20251205,28.50,30.30,26.00,26.76,672000.0,18783230.00,15.00
20251208,26.76,28.38,24.80,28.00,508000.0,13759085.00,15.00
20251209,28.00,29.30,26.00,26.34,375000.0,10159170.00,15.00
20251210,26.50,26.50,24.50,25.26,386800.0,9810648.00,15.00
20251211,25.28,26.88,25.00,25.06,409500.0,10493110.00,15.00
20251212,24.50,25.44,23.12,24.50,219000.0,5338920.00,15.00
20251215,24.50,26.50,24.50,26.40,377380.0,9803975.00,15.00
20251216,26.40,26.94,24.70,25.80,269000.0,6919530.00,15.00
20251217,25.76,27.00,25.74,26.94,345846.0,9225108.00,15.00
20251218,26.96,27.98,24.94,25.16,385500.0,10144910.00,15.00
20251219,25.34,25.94,24.84,25.16,271500.0,6874950.00,15.00
20251222,26.90,26.90,25.34,25.72,301000.0,7829210.00,15.00
20251223,26.04,26.40,25.54,26.06,238000.0,6202330.00,15.00
20251224,26.16,26.60,26.08,26.40,156000.0,4107990.00,15.00
20251229,26.40,27.28,26.30,27.12,417500.0,11194670.00,15.00
20251230,27.06,27.52,26.60,27.22,410500.0,11118160.00,15.00
20251231,27.10,27.40,26.80,26.84,306500.0,8333470.00,15.00
20260102,27.18,27.18,25.24,26.96,429000.0,11473510.00,15.00
20260105,26.98,27.68,25.88,27.20,540500.0,14525580.00,15.00
20260106,27.00,29.82,27.00,29.82,645940.0,18330044.00,15.00
20260107,29.84,32.30,28.82,32.04,530500.0,16362530.00,15.00
20260108,32.10,34.44,31.96,34.12,611300.0,20252520.00,15.00
20260109,33.60,35.28,33.58,35.04,535000.0,18369190.00,15.00
20260112,35.10,35.22,31.60,33.26,704700.0,23470702.00,15.00
20260113,33.10,34.48,32.28,34.40,500500.0,16771170.00,15.00
20260114,35.00,36.00,34.30,35.52,602000.0,21218530.00,15.00
20260115,35.60,36.98,35.12,36.80,615000.0,22310950.00,15.00
20260116,35.70,38.00,35.70,37.98,576500.0,21582280.00,15.00
20260119,37.64,39.60,37.60,38.80,399500.0,15532940.00,15.00
20260120,38.84,39.00,31.38,33.72,696600.0,24437483.00,15.00
20260121,34.78,37.14,34.40,37.06,494500.0,17832701.00,15.00
20260122,37.10,37.52,32.50,37.00,352500.0,12820620.00,15.00
20260123,37.00,37.64,35.10,37.00,304500.0,11330955.00,15.00
20260126,36.92,37.00,36.00,36.74,188500.0,6902540.00,15.00
20260127,36.02,36.74,35.50,35.98,248000.0,8940100.00,15.00
20260128,35.50,37.36,34.00,34.20,394500.0,14157570.00,15.00
20260129,33.88,35.14,33.54,34.90,221000.0,7611100.00,15.00
20260130,34.50,35.10,32.02,32.78,312500.0,10390510.00,15.00
20260202,32.82,32.82,29.90,30.40,290500.0,9054459.00,15.00
20260203,30.50,35.30,30.28,33.44,542000.0,17583400.00,15.00
20260204,33.50,33.64,31.10,31.44,234500.0,7606290.00,15.00
20260205,31.44,31.78,29.88,30.16,216500.0,6690440.00,15.00
20260206,30.00,30.86,29.00,30.22,194500.0,5859720.00,15.00
20260209,30.24,32.30,30.24,31.28,316000.0,9899269.00,15.00
20260210,31.40,31.50,29.98,30.90,156000.0,4773610.00,15.00
20260211,30.96,31.44,29.90,30.94,129500.0,4006745.00,15.00
20260212,30.94,31.78,27.86,31.78,185000.0,5743140.00,15.00
20260213,31.84,31.98,30.08,30.78,225750.0,6998160.00,15.00
20260216,30.80,31.38,30.34,31.02,160500.0,4979450.00,15.00
20260220,31.20,32.12,30.94,31.30,337000.0,10615460.00,15.00
20260223,31.40,32.60,31.10,31.50,258500.0,8201537.00,15.00
20260224,31.46,32.24,31.44,31.76,248200.0,7904634.00,15.00
20260225,31.80,33.40,31.56,32.60,442000.0,14428330.00,15.00
20260226,32.64,33.36,32.00,33.02,450500.0,14870120.00,15.00
20260227,33.10,34.56,32.40,32.60,444000.0,14974170.00,15.00
20260302,32.24,32.60,30.32,30.70,302000.0,9525740.00,15.00
20260303,30.74,32.88,30.02,31.16,502000.0,15686100.00,15.00
20260304,31.20,31.20,30.16,30.28,173750.0,5323390.00,15.00
20260305,30.36,32.20,30.36,32.04,486500.0,15359685.00,15.00
20260306,32.08,32.70,30.16,30.20,370000.0,11533270.00,15.00
20260309,30.22,30.22,24.66,28.50,833700.0,22346832.00,15.00
20260310,28.80,43.36,26.90,38.28,9519000.0,354325370.00,15.00
20260311,39.98,40.96,33.30,33.92,4455500.0,162414109.00,15.00
20260312,34.06,34.06,29.68,30.80,2565000.0,79998544.00,15.00
20260313,32.02,34.42,26.62,26.66,3240000.0,100143595.00,15.00
20260316,27.54,27.54,25.36,25.72,1146500.0,29962240.00,15.00
20260317,26.24,28.00,24.38,25.40,2166500.0,56001760.00,15.00
20260318,26.20,31.48,25.76,26.60,8888000.0,252166240.00,15.00
20260319,26.28,26.40,24.90,25.32,1666500.0,42723810.00,15.00
20260320,25.36,25.96,22.38,23.14,1814526.0,43901149.00,15.00
20260323,23.14,23.14,20.94,21.18,814900.0,17624412.00,15.00
20260324,21.28,22.68,21.12,21.66,1343000.0,29235460.00,15.00
20260325,21.92,25.88,21.92,22.42,6226500.0,149510180.00,15.00
20260326,22.50,22.60,20.08,20.24,1430000.0,30187170.00,15.00
20260327,20.18,21.18,20.18,20.34,1155000.0,23839780.00,15.00
20260330,20.40,21.56,20.18,20.74,1168500.0,24337250.00,15.00
20260331,20.76,21.16,20.24,20.32,689000.0,14158480.00,15.00
20260401,20.46,21.24,20.38,20.48,1287000.0,26713090.00,15.00
20260402,20.54,20.76,19.96,20.40,883500.0,17985695.00,15.00
