timetag,open,high,low,close,volumn,amount,open_ineterst
20141027,5.36,5.36,5.08,5.29,2456584.0,0.00,0.00
20141028,5.21,5.36,5.21,5.31,8441321.0,0.00,0.00
20141029,5.47,5.49,5.18,5.37,8678150.0,0.00,0.00
20141030,5.74,6.00,5.11,5.18,21134109.0,0.00,0.00
20141031,5.29,5.36,5.13,5.28,11273266.0,0.00,0.00
20141103,5.41,5.42,5.23,5.29,5646940.0,0.00,0.00
20141104,5.23,5.35,5.20,5.21,2833731.0,0.00,0.00
20141105,5.24,5.28,4.87,4.94,4452760.0,0.00,0.00
20141106,5.01,5.16,4.77,5.11,8393347.0,0.00,0.00
20141107,5.11,5.29,4.96,4.98,2613663.0,0.00,0.00
20141110,5.05,5.15,4.97,5.03,2718552.0,0.00,0.00
20141111,5.03,5.20,4.86,4.88,3226903.0,0.00,0.00
20141112,4.96,5.16,4.89,5.07,4535769.0,0.00,0.00
20141113,4.93,5.02,4.79,4.82,8354580.0,0.00,0.00
20141114,4.82,4.90,4.50,4.71,8109660.0,0.00,0.00
20141117,4.70,4.72,4.45,4.48,3420560.0,0.00,0.00
20141118,4.50,4.52,3.94,4.17,11763704.0,0.00,0.00
20141119,4.20,4.21,3.95,3.96,10283780.0,0.00,0.00
20141120,3.92,4.29,3.87,4.17,7727850.0,0.00,0.00
20141121,4.26,4.56,4.11,4.52,8275774.0,0.00,0.00
20141124,4.69,4.69,4.36,4.53,6888180.0,0.00,0.00
20141125,4.53,4.54,4.14,4.24,5921334.0,0.00,0.00
20141126,4.27,4.48,4.19,4.24,6638367.0,0.00,0.00
20141127,4.24,4.30,4.02,4.13,2974204.0,0.00,0.00
20141128,4.20,4.20,3.74,3.76,7207980.0,0.00,0.00
20141201,3.76,4.02,3.67,3.81,4508036.0,0.00,0.00
20141202,3.81,3.87,3.60,3.81,4114648.0,0.00,0.00
20141203,3.81,3.99,3.68,3.73,3944073.0,0.00,0.00
20141204,3.69,3.90,3.67,3.88,3049020.0,0.00,0.00
20141205,3.85,3.86,3.62,3.66,3463980.0,0.00,0.00
20141208,3.65,3.81,3.62,3.66,3731520.0,0.00,0.00
20141209,3.69,3.76,3.58,3.58,8099485.0,0.00,0.00
20141210,3.48,3.94,3.47,3.94,8038160.0,0.00,0.00
20141211,3.83,3.96,3.76,3.86,5963763.0,0.00,0.00
20141212,3.81,4.41,3.81,4.35,6829504.0,0.00,0.00
20141215,4.33,4.41,4.19,4.37,7656613.0,0.00,0.00
20141216,4.37,4.37,4.21,4.22,4590201.0,0.00,0.00
20141217,4.33,4.33,4.12,4.22,7271229.0,0.00,0.00
20141218,4.27,4.41,4.21,4.22,7263834.0,0.00,0.00
20141219,4.31,4.31,4.05,4.14,3906317.0,0.00,0.00
20141222,4.35,4.37,3.88,3.95,4084319.0,0.00,0.00
20141223,3.99,4.26,3.91,4.09,3258913.0,0.00,0.00
20141224,4.12,4.12,3.96,4.04,327860.0,0.00,0.00
20141229,4.10,4.39,4.04,4.37,3907488.0,0.00,0.00
20141230,4.35,4.37,4.14,4.26,1266658.0,0.00,0.00
20141231,4.26,4.26,4.12,4.19,3721068.0,0.00,0.00
20150102,4.27,4.27,4.04,4.25,3080220.0,0.00,0.00
20150105,4.25,4.71,4.21,4.65,6667762.0,0.00,0.00
20150106,4.56,4.84,4.51,4.62,4224511.0,0.00,0.00
20150107,4.62,4.73,4.51,4.62,2819838.0,0.00,0.00
20150108,4.72,5.11,4.62,5.05,11679218.0,0.00,0.00
20150109,5.18,5.21,5.02,5.04,7543380.0,0.00,0.00
20150112,4.93,5.11,4.70,4.81,4520620.0,0.00,0.00
20150113,4.82,4.93,4.73,4.81,2148133.0,0.00,0.00
20150114,4.81,5.07,4.76,5.02,4344080.0,0.00,0.00
20150115,4.96,5.07,4.80,4.99,2452412.0,0.00,0.00
20150116,4.90,4.96,4.72,4.81,2976220.0,0.00,0.00
20150119,4.80,4.80,4.39,4.46,2484040.0,0.00,0.00
20150120,4.46,4.70,4.46,4.62,1216800.0,0.00,0.00
20150121,4.62,4.70,4.53,4.69,1380860.0,0.00,0.00
20150122,4.68,4.76,4.54,4.61,2543060.0,0.00,0.00
20150123,4.67,4.70,4.59,4.64,1148142.0,0.00,0.00
20150126,4.62,4.73,4.46,4.58,3546270.0,0.00,0.00
20150127,4.68,4.85,4.58,4.63,4004000.0,0.00,0.00
20150128,4.69,4.67,4.55,4.59,896480.0,0.00,0.00
20150129,4.48,4.52,4.20,4.22,5330260.0,0.00,0.00
20150130,4.19,4.50,4.17,4.39,2074280.0,0.00,0.00
20150202,4.31,4.34,3.93,4.04,5435820.0,0.00,0.00
20150203,4.08,4.27,4.05,4.26,2462200.0,0.00,0.00
20150204,4.26,4.41,4.05,4.20,5476310.0,0.00,0.00
20150205,4.22,4.33,4.08,4.30,3486046.0,0.00,0.00
20150206,4.30,4.35,4.00,4.03,3300180.0,0.00,0.00
20150209,4.04,4.20,3.88,3.92,1773460.0,0.00,0.00
20150210,3.82,4.08,3.82,4.07,1164540.0,0.00,0.00
20150211,3.95,4.02,3.91,3.94,1254484.0,0.00,0.00
20150212,3.91,3.93,3.77,3.81,3570840.0,0.00,0.00
20150213,3.76,4.08,3.76,4.03,2801240.0,0.00,0.00
20150216,4.00,4.00,3.86,3.94,955240.0,0.00,0.00
20150217,3.88,4.00,3.85,3.96,2301620.0,0.00,0.00
20150218,3.95,3.96,3.91,3.95,202800.0,0.00,0.00
20150223,3.90,3.93,3.82,3.83,852540.0,0.00,0.00
20150224,3.82,3.95,3.76,3.94,1816620.0,0.00,0.00
20150225,3.97,3.99,3.87,3.99,869047.0,0.00,0.00
20150226,3.94,4.04,3.92,4.02,4474340.0,0.00,0.00
20150227,4.08,4.09,3.77,3.78,12662260.0,0.00,0.00
20150302,3.88,4.21,3.85,4.03,14374425.0,0.00,0.00
20150303,4.07,4.30,4.05,4.13,17761900.0,0.00,0.00
20150304,4.14,4.26,3.99,4.12,4734860.0,0.00,0.00
20150305,4.13,4.18,3.99,4.10,3878420.0,0.00,0.00
20150306,4.11,4.76,4.11,4.70,18497440.0,0.00,0.00
20150309,4.67,4.67,4.41,4.52,7087860.0,0.00,0.00
20150310,4.59,4.63,4.26,4.33,5822482.0,0.00,0.00
20150311,4.21,4.54,4.03,4.17,8178457.0,0.00,0.00
20150312,4.25,4.25,4.07,4.08,2010060.0,0.00,0.00
20150313,3.99,4.12,3.74,3.83,6546150.0,0.00,0.00
20150316,3.83,3.94,3.76,3.90,2134600.0,0.00,0.00
20150317,3.94,3.96,3.74,3.79,4456183.0,0.00,0.00
20150318,3.85,4.08,3.81,3.96,5344394.0,0.00,0.00
20150319,4.03,4.10,3.98,4.08,4862390.0,0.00,0.00
20150320,4.04,4.13,3.98,4.09,5173011.0,0.00,0.00
20150323,4.08,4.27,4.08,4.26,5401529.0,0.00,0.00
20150324,4.22,4.44,4.22,4.35,3889877.0,0.00,0.00
20150325,4.37,4.39,4.24,4.27,3331120.0,0.00,0.00
20150326,4.33,4.41,4.19,4.37,2297251.0,0.00,0.00
20150327,4.34,4.78,4.24,4.76,10978855.0,0.00,0.00
20150330,5.01,5.97,5.01,5.89,34897720.0,0.00,0.00
20150331,5.91,6.12,5.47,5.62,19925129.0,0.00,0.00
20150401,5.74,6.06,5.57,6.05,26604435.0,0.00,0.00
20150402,6.07,6.41,5.96,6.40,11839490.0,0.00,0.00
20150408,6.61,7.69,6.61,7.20,24582011.0,0.00,0.00
20150409,7.20,8.23,6.64,7.26,18050265.0,0.00,0.00
20150410,7.55,7.55,6.86,7.27,12473890.0,0.00,0.00
20150413,7.28,7.73,7.27,7.55,6348801.0,0.00,0.00
20150414,7.44,7.68,7.02,7.09,13339570.0,0.00,0.00
20150415,7.09,7.50,6.55,6.60,13025870.0,0.00,0.00
20150416,6.92,7.41,6.76,7.24,7142910.0,0.00,0.00
20150417,7.27,7.27,6.98,6.99,6051480.0,0.00,0.00
20150420,6.92,7.49,6.53,6.58,11516960.0,0.00,0.00
20150421,6.70,7.12,6.70,6.86,7908121.0,0.00,0.00
20150422,6.86,7.66,6.86,7.55,10056917.0,0.00,0.00
20150423,7.54,7.77,7.33,7.40,7278050.0,0.00,0.00
20150424,7.53,7.53,6.76,7.18,6502340.0,0.00,0.00
20150427,7.70,8.12,7.61,8.12,29638788.0,0.00,0.00
20150428,8.22,8.22,7.72,8.03,7929200.0,0.00,0.00
20150429,7.85,8.17,7.85,7.96,5429728.0,0.00,0.00
20150430,8.01,8.03,7.54,7.59,6722560.0,0.00,0.00
20150504,7.71,8.12,7.30,7.53,11934845.0,0.00,0.00
20150505,7.67,7.98,7.24,7.25,9439088.0,0.00,0.00
20150506,7.21,7.61,7.17,7.17,5750680.0,0.00,0.00
20150507,7.08,7.20,6.67,6.77,7801716.0,0.00,0.00
20150508,6.96,7.25,6.96,7.20,4212139.0,0.00,0.00
20150511,7.29,7.58,7.00,7.51,4979000.0,0.00,0.00
20150512,7.55,7.62,7.27,7.34,2388091.0,0.00,0.00
20150513,7.47,7.54,7.16,7.49,2447640.0,0.00,0.00
20150514,7.51,7.72,7.43,7.64,2821260.0,0.00,0.00
20150515,7.64,7.68,7.35,7.43,3063060.0,0.00,0.00
20150518,7.45,7.73,7.37,7.54,2821520.0,0.00,0.00
20150519,7.55,7.55,7.25,7.52,3312270.0,0.00,0.00
20150520,7.50,8.01,7.42,8.01,9209200.0,0.00,0.00
20150521,7.95,8.06,7.66,7.83,2102620.0,0.00,0.00
