timetag,open,high,low,close,volumn,amount,open_ineterst
20221212,49.80,50.00,46.50,50.00,521800.0,26102445.00,15.00
20221213,50.00,50.00,48.60,50.00,91700.0,4665350.00,15.00
20221214,50.00,50.00,49.00,50.00,92100.0,4705630.00,15.00
20221215,50.00,50.40,49.80,50.00,76800.0,3944090.00,15.00
20221216,50.00,50.40,49.90,50.05,78200.0,4020470.00,15.00
20221219,50.05,50.10,50.00,50.00,86400.0,4444370.00,15.00
20221220,50.00,50.85,50.00,50.85,73900.0,3819695.00,15.00
20221221,50.85,51.60,50.20,50.60,85800.0,4455945.00,15.00
20221222,50.60,51.15,50.00,50.00,7600.0,392255.00,15.00
20221223,50.20,50.20,50.00,50.00,6700.0,344470.00,15.00
20221228,50.20,50.20,50.00,50.00,9500.0,488385.00,15.00
20221229,50.00,50.50,50.00,50.50,10300.0,530580.00,15.00
20221230,50.55,50.55,50.05,50.15,5800.0,299800.00,15.00
20230103,50.00,50.10,50.00,50.00,78200.0,4024000.00,15.00
20230104,50.00,50.40,50.00,50.15,100300.0,5163425.00,15.00
20230105,50.30,50.30,43.60,46.60,87300.0,4331985.00,15.00
20230106,46.60,46.60,44.40,44.90,83700.0,3952520.00,15.00
20230109,44.25,45.70,44.05,45.00,86200.0,3997965.00,15.00
20230110,44.95,44.95,44.30,44.60,76000.0,3507340.00,15.00
20230111,43.40,49.50,43.40,45.95,88300.0,4257160.00,15.00
20230112,46.00,48.60,45.60,47.80,86500.0,4226685.00,15.00
20230113,47.80,48.60,46.60,48.60,90200.0,4493730.00,15.00
20230116,48.60,49.90,47.70,49.00,96100.0,4844875.00,15.00
20230117,48.85,49.90,47.85,49.60,66400.0,3370525.00,15.00
20230118,48.10,50.00,48.10,49.80,29300.0,1480795.00,15.00
20230119,49.10,49.90,49.10,49.75,74700.0,3819255.00,15.00
20230120,49.90,50.20,48.75,50.20,86900.0,4447390.00,15.00
20230126,50.15,50.20,47.80,48.60,78900.0,4058295.00,15.00
20230127,46.40,49.00,46.00,48.60,98300.0,4930994.00,15.00
20230130,48.10,50.00,48.10,50.00,85000.0,4301150.00,15.00
20230131,49.70,50.10,48.65,50.10,86300.0,4381995.00,15.00
20230201,49.90,49.95,49.30,49.50,82200.0,4210940.00,15.00
20230202,49.60,50.20,49.05,49.85,86400.0,4434550.00,15.00
20230203,49.75,49.90,49.30,49.70,81400.0,4159925.00,15.00
20230206,49.65,49.65,48.30,49.60,88900.0,4510325.00,15.00
20230207,49.55,49.55,48.30,48.40,78700.0,3962395.00,15.00
20230208,49.90,50.10,49.10,50.10,90400.0,4604125.00,15.00
20230209,49.95,50.10,49.00,50.10,88200.0,4516275.00,15.00
20230210,49.60,51.60,48.05,51.60,85800.0,4350100.00,15.00
20230213,51.60,51.60,49.60,51.20,85300.0,4425204.00,15.00
20230214,51.00,51.20,48.60,51.20,76300.0,3909840.00,15.00
20230215,48.60,51.45,48.60,51.45,83600.0,4308830.00,15.00
20230216,51.20,51.35,49.20,51.35,78200.0,4044575.00,15.00
20230217,51.25,51.25,50.50,51.15,28100.0,1468025.00,15.00
20230220,49.40,51.15,49.40,51.15,13900.0,721440.00,15.00
20230221,51.00,54.20,49.20,54.20,33000.0,1717170.00,15.00
20230222,54.25,54.25,50.60,53.45,40000.0,2117090.00,15.00
20230223,51.35,52.55,50.60,52.20,22000.0,1156118.00,15.00
20230224,51.30,51.40,50.25,51.40,27400.0,1429900.00,15.00
20230227,51.30,51.60,50.60,51.60,34800.0,1818325.00,15.00
20230228,51.55,51.55,49.00,51.55,19500.0,1010160.00,15.00
20230301,51.50,51.50,47.50,47.50,79200.0,4094855.00,15.00
20230302,47.50,52.10,47.50,50.00,87600.0,4449005.00,15.00
20230303,53.30,53.30,47.95,48.90,83600.0,4322495.00,15.00
20230306,49.70,52.55,48.20,50.00,77200.0,3969550.00,15.00
20230307,49.95,49.95,47.35,47.35,82600.0,4223050.00,15.00
20230308,47.90,49.60,44.60,48.20,75411.0,3646869.00,15.00
20230309,49.55,49.55,46.25,46.95,109100.0,5535265.00,15.00
20230310,46.95,49.30,45.60,48.40,96500.0,4734315.00,15.00
20230313,48.40,51.20,43.60,51.20,95800.0,4774810.00,15.00
20230314,50.55,53.70,47.60,51.25,91300.0,4761149.00,15.00
20230315,54.55,54.70,49.40,49.85,93700.0,4953505.00,15.00
20230316,50.60,53.60,47.65,48.60,95900.0,4995980.00,15.00
20230317,48.60,51.00,46.80,47.80,84100.0,4191345.00,15.00
20230320,45.60,47.55,43.15,44.60,55300.0,2546415.00,15.00
20230321,47.70,47.70,43.25,46.55,26500.0,1226815.00,15.00
20230322,46.90,46.90,44.20,46.70,29400.0,1402810.00,15.00
20230323,46.75,46.80,44.25,46.60,60700.0,2876950.00,15.00
20230324,47.55,47.60,45.15,47.40,35300.0,1708345.00,15.00
20230327,46.65,47.60,44.65,46.65,25800.0,1231005.00,15.00
20230328,45.95,45.95,43.00,44.60,35200.0,1638740.00,15.00
20230329,44.35,46.60,44.00,46.60,15300.0,702480.00,15.00
20230330,48.55,48.55,44.60,47.55,21300.0,1015860.00,15.00
20230331,46.80,47.60,44.95,47.60,15700.0,754865.00,15.00
20230403,45.75,47.60,45.75,46.70,82200.0,3942905.00,15.00
20230404,45.95,49.55,45.35,47.95,89100.0,4249295.00,15.00
20230406,45.20,48.30,45.20,48.10,76900.0,3743310.00,15.00
20230411,47.35,52.50,47.35,51.10,90700.0,4602055.00,15.00
20230412,50.30,51.55,48.40,49.70,76100.0,3936145.00,15.00
20230413,48.90,50.90,45.25,50.00,11700.0,597550.00,15.00
20230414,49.20,51.15,48.70,50.10,77100.0,3918405.00,15.00
20230417,49.30,51.00,47.15,49.40,81200.0,4075810.00,15.00
20230418,48.60,49.80,48.25,48.80,78500.0,3980380.00,15.00
20230419,49.60,49.60,47.45,49.05,77600.0,3932910.00,15.00
20230420,48.25,49.50,48.00,49.10,77600.0,3906975.00,15.00
20230421,48.25,49.50,46.25,49.25,22600.0,1121400.00,15.00
20230424,48.45,49.70,48.45,49.70,1700.0,85530.00,15.00
20230425,48.90,48.90,45.90,48.35,9600.0,460035.00,15.00
20230426,46.90,49.00,46.15,48.00,14300.0,691400.00,15.00
20230427,47.20,47.20,46.80,46.90,900.0,43490.00,15.00
20230428,46.25,46.90,44.90,46.90,13300.0,623345.00,15.00
20230502,46.85,46.85,45.10,45.10,77200.0,3677360.00,15.00
20230503,44.60,44.60,44.55,44.60,1100.0,50595.00,15.00
20230504,43.90,44.30,42.65,44.10,75000.0,3400240.00,15.00
20230505,43.15,45.90,42.65,45.90,75000.0,3361665.00,15.00
20230508,45.15,45.80,44.20,44.20,76300.0,3558745.00,15.00
20230509,44.60,44.60,41.60,42.85,79500.0,3595655.00,15.00
20230510,45.00,45.00,41.60,42.20,77600.0,3511360.00,15.00
20230511,41.40,43.60,41.40,43.60,75900.0,3331725.00,15.00
20230512,45.10,45.15,42.40,43.60,88400.0,4003590.00,15.00
20230515,43.60,44.30,42.75,42.85,77600.0,3473110.00,15.00
20230516,42.85,43.60,42.85,43.60,79300.0,3548075.00,15.00
20230517,44.10,44.15,43.45,43.90,64900.0,2929390.00,15.00
20230518,44.20,44.20,42.45,43.90,83600.0,3751730.00,15.00
20230519,45.00,45.20,44.80,45.05,24200.0,1122535.00,15.00
20230522,44.40,46.20,44.40,46.20,1900.0,87830.00,15.00
20230523,46.20,46.25,46.20,46.25,8900.0,423675.00,15.00
20230524,46.20,46.20,44.85,45.80,13000.0,618250.00,15.00
20230525,45.80,45.80,45.75,45.80,8200.0,387035.00,15.00
20230529,45.60,45.60,45.35,45.45,4200.0,197360.00,15.00
20230530,45.30,45.40,44.40,45.35,4600.0,214875.00,15.00
20230531,45.15,45.35,43.25,45.35,5100.0,237190.00,15.00
20230601,45.30,45.30,40.90,42.95,86100.0,3964575.00,15.00
20230602,42.10,45.10,40.90,42.25,78600.0,3402865.00,15.00
20230605,41.95,42.40,39.20,41.10,77300.0,3207005.00,15.00
20230606,41.10,41.60,40.15,41.55,84300.0,3576799.00,15.00
20230607,41.50,42.05,39.60,39.65,87800.0,3725925.00,15.00
20230608,40.50,40.50,39.40,39.50,75100.0,3118945.00,15.00
20230609,39.40,39.40,36.90,37.15,79700.0,3222640.00,15.00
20230612,37.10,37.55,35.90,37.35,85300.0,3258045.00,15.00
20230613,36.60,39.85,36.60,39.45,81800.0,3198400.00,15.00
20230614,39.40,41.95,39.40,41.95,82400.0,3483920.00,15.00
20230615,41.95,41.95,35.90,39.50,78000.0,3168840.00,15.00
20230616,39.50,42.10,38.95,40.40,75500.0,3095655.00,15.00
20230619,40.35,40.35,40.25,40.30,5300.0,221255.00,15.00
20230620,38.50,42.60,38.50,42.60,5000.0,212820.00,15.00
20230621,42.60,43.75,42.60,43.65,1800.0,80375.00,15.00
20230623,43.60,43.65,43.55,43.55,6500.0,292500.00,15.00
20230626,43.40,43.40,41.65,43.40,3800.0,168730.00,15.00
20230627,44.00,45.50,44.00,45.50,6600.0,301130.00,15.00
20230628,45.50,46.90,45.20,46.90,2000.0,93910.00,15.00
20230629,46.90,46.90,46.80,46.80,1200.0,57850.00,15.00
20230630,48.10,48.10,43.60,46.55,7800.0,369365.00,15.00
20230703,47.55,47.60,46.45,47.50,76600.0,3743170.00,15.00
20230704,47.30,47.30,45.45,45.45,74200.0,3526340.00,15.00
20230705,44.55,44.55,44.30,44.30,76200.0,3487325.00,15.00
20230706,46.60,46.60,40.95,42.20,85100.0,3848975.00,15.00
20230707,42.20,46.05,40.80,42.70,86900.0,3947080.00,15.00
20230710,42.70,43.65,42.60,43.65,76000.0,3407200.00,15.00
20230711,43.50,43.60,42.15,43.60,76600.0,3439645.00,15.00
20230712,43.55,43.60,43.50,43.60,74600.0,3353270.00,15.00
20230713,43.60,43.60,42.00,43.60,80000.0,3591725.00,15.00
20230714,43.55,43.60,42.70,42.70,83000.0,3729310.00,15.00
20230718,43.50,43.50,39.75,40.90,76000.0,3312320.00,15.00
20230719,40.90,40.90,39.90,40.55,8554.0,361563.00,15.00
20230720,39.70,41.20,39.70,41.10,1100.0,46355.00,15.00
20230721,41.25,41.25,40.95,40.95,12500.0,533085.00,15.00
20230724,39.85,40.55,38.85,38.85,4900.0,201635.00,15.00
20230725,38.85,39.65,38.85,39.65,16200.0,652849.00,15.00
20230726,38.50,39.00,37.70,39.00,10400.0,414295.00,15.00
20230727,39.00,39.00,39.00,39.00,1400.0,56560.00,15.00
20230728,39.00,39.05,38.20,39.00,10500.0,423965.00,15.00
20230731,39.00,39.00,38.95,39.00,11200.0,451960.00,15.00
20230801,38.95,38.95,37.40,37.60,74600.0,2932695.00,15.00
