timetag,open,high,low,close,volumn,amount,open_ineterst
20200807,116.49,116.49,107.59,110.79,33927611.0,3926803317.00,0.00
20200810,109.49,110.49,102.69,107.79,5687688.0,625085993.00,0.00
20200811,107.49,108.49,106.59,107.09,3019800.0,331132990.00,0.00
20200812,106.49,111.49,105.19,106.49,4438727.0,487330846.00,0.00
20200813,107.49,110.89,106.69,108.59,2665704.0,295793351.00,0.00
20200814,108.59,108.69,106.99,107.69,1791590.0,197297817.00,0.00
20200817,107.49,107.59,104.59,106.59,950300.0,103475452.00,0.00
20200818,106.49,107.89,105.59,107.79,1322300.0,144611285.00,0.00
20200819,106.79,108.99,106.29,107.49,1261522.0,138822703.00,0.00
20200820,106.79,107.79,106.59,107.79,1221000.0,134211174.00,0.00
20200821,107.49,108.19,107.29,107.89,1353500.0,149184144.00,0.00
20200824,108.49,113.49,106.89,113.09,2521500.0,285663214.00,0.00
20200825,111.69,112.79,109.29,111.09,950640.0,107842292.00,0.00
20200826,111.69,116.09,110.59,115.39,1691000.0,197893165.00,0.00
20200827,115.59,117.49,113.49,117.49,1879500.0,221824324.00,0.00
20200828,117.49,123.29,117.09,122.99,1659945.0,205549219.00,0.00
20200831,127.49,128.09,119.49,124.39,2700791.0,342039600.00,10.00
20200901,124.39,125.29,114.49,120.89,1773026.0,218340432.00,10.00
20200902,120.49,120.49,114.49,115.09,2096200.0,251756895.00,10.00
20200903,115.29,117.89,110.59,112.29,1609800.0,189691974.00,10.00
20200904,108.39,110.49,107.49,108.99,1517400.0,168990145.00,10.00
20200907,109.49,110.49,105.39,108.39,1264815.0,138637957.00,10.00
20200908,108.29,108.49,105.69,106.69,1023350.0,112103061.00,10.00
20200909,105.99,108.59,105.69,107.99,1507579.0,165623510.00,10.00
20200910,107.49,109.39,106.49,107.09,843805.0,93332672.00,10.00
20200911,107.09,108.99,106.49,108.69,659500.0,72720790.00,10.00
20200914,109.29,110.49,108.69,110.49,1410100.0,158261065.00,10.00
20200915,110.89,112.29,110.49,111.69,758300.0,86282445.00,10.00
20200916,112.49,112.49,108.09,108.89,744900.0,83675997.00,10.00
20200917,108.99,109.79,106.39,106.99,1180500.0,129266325.00,10.00
20200918,106.99,107.99,106.29,106.99,635237.0,69582480.00,10.00
20200921,105.99,108.39,105.99,107.99,448400.0,49301400.00,10.00
20200922,107.99,108.49,106.59,108.19,1169324.0,128761197.00,10.00
20200923,108.79,108.79,106.59,106.99,909628.0,99976761.00,10.00
20200924,106.89,107.49,106.29,107.19,634938.0,69483559.00,10.00
20200925,107.69,108.49,106.59,107.19,660229.0,72562923.00,10.00
20200928,107.29,108.29,106.49,107.89,1149600.0,125940975.00,10.00
20200929,107.49,108.49,107.29,108.39,512708.0,56701704.00,0.00
20200930,108.49,109.19,107.49,107.89,474300.0,52599738.00,0.00
20201005,111.49,115.79,108.59,113.29,1154917.0,133903011.00,0.00
20201006,113.49,115.79,113.49,114.99,528700.0,62236930.00,0.00
20201007,114.49,114.89,111.09,112.99,510992.0,59289218.00,0.00
20201008,113.09,113.69,112.59,112.99,177400.0,20514530.00,0.00
20201009,113.09,118.29,112.99,117.59,1298325.0,154371245.00,10.00
20201012,117.59,123.49,117.49,122.59,1351979.0,165974721.00,10.00
20201014,123.49,123.89,118.99,119.49,556115.0,68080922.00,10.00
20201015,120.09,121.49,118.69,119.49,886003.0,108504844.00,10.00
20201016,119.39,122.69,117.99,122.69,577000.0,71392484.00,10.00
20201019,122.69,123.39,118.99,119.69,564385.0,69648147.00,10.00
20201020,121.69,125.69,120.09,124.69,726751.0,91509738.00,10.00
20201021,124.69,126.29,123.69,124.99,515695.0,65773187.00,10.00
20201022,124.99,124.99,120.49,122.39,768050.0,95562822.00,10.00
20201023,122.39,123.39,119.49,120.49,480924.0,59497698.00,10.00
20201027,115.49,123.99,115.19,123.99,681100.0,84225602.00,10.00
20201028,123.89,126.99,122.89,124.29,575800.0,73438920.00,10.00
20201029,122.49,125.89,118.49,123.09,616650.0,77867166.00,10.00
20201030,126.49,126.49,121.29,121.99,503100.0,63371707.00,10.00
20201102,123.29,124.29,122.09,123.49,410173.0,51578285.00,10.00
20201103,124.49,125.49,123.89,125.09,388700.0,49567620.00,10.00
20201104,124.29,126.59,122.99,126.49,553200.0,70664624.00,10.00
20201105,127.49,129.49,124.49,128.39,1484350.0,193255700.00,10.00
20201106,128.49,128.79,125.39,128.49,992379.0,129239748.00,10.00
20201109,129.49,136.29,128.69,134.29,790900.0,107585893.00,10.00
