candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2023-05-22,-0.06477451793779004,-0.07846384638463846,100.0,100.0,182,0.5494505494505495
2023-05-23,-0.12294671632300298,-0.11854785478547854,100.0,100.0,182,0.5494505494505495
2023-05-24,0.02772652297601258,0.08992526230242184,100.0,100.0,182,0.5494505494505495
2023-05-25,0.11579458205870247,0.19625562556255624,100.0,100.0,182,0.5494505494505495
2023-05-26,-0.055964656584196665,0.08708070807080708,100.0,100.0,182,0.5494505494505495
2023-05-27,-0.11212330595945753,0.0524092409240924,100.0,100.0,182,0.5494505494505495
2023-05-28,-0.037141561324835634,0.1042184218421842,100.0,100.0,182,0.5494505494505495
2023-05-29,-0.1325945693058828,-0.05161131596577674,100.0,100.0,182,0.5494505494505495
2023-05-30,-0.15063169440797852,-0.10241824182418241,100.0,100.0,182,0.5494505494505495
2023-05-31,0.11549546796621589,0.10493849384938493,100.0,100.0,182,0.5494505494505495
2023-06-01,0.018914938401971705,-0.02699069906990699,100.0,100.0,183,0.546448087431694
2023-06-02,-0.129206217893126,-0.1012061206120612,100.0,100.0,183,0.546448087431694
2023-06-03,-0.04334271505698078,-0.03626762676267627,100.0,100.0,183,0.546448087431694
2023-06-04,-0.130525179470567,-0.12225622562256225,100.0,100.0,183,0.546448087431694
2023-06-05,0.16051867107234033,0.10023402340234024,100.0,100.0,183,0.546448087431694
2023-06-06,0.15026717592872094,0.10166216621662165,100.0,100.0,183,0.546448087431694
2023-06-07,0.3467338423906936,0.2349114911491149,100.0,100.0,183,0.546448087431694
2023-06-08,0.2520207478820089,0.1925352535253525,100.0,100.0,183,0.546448087431694
2023-06-09,0.29834846925897773,0.2816801680168017,100.0,100.0,183,0.546448087431694
2023-06-10,-0.02700845100191091,-0.14392545136866627,101.0,101.0,184,0.5489130434782609
2023-06-11,-0.030344779162813473,-0.13037856726849156,101.0,101.0,184,0.5489130434782609
2023-06-12,0.00988525221486464,-0.11277810133954572,101.0,101.0,184,0.5489130434782609
2023-06-13,-0.02701742806660783,-0.11777518928363423,101.0,101.0,184,0.5489130434782609
2023-06-14,-0.10470919292563165,-0.17910308677926612,101.0,101.0,184,0.5489130434782609
2023-06-15,-0.012604349866165175,-0.12871287128712872,101.0,101.0,184,0.5489130434782609
2023-06-16,0.030897857292575836,0.015818287711124052,101.0,101.0,184,0.5489130434782609
2023-06-17,0.020727796815807033,-0.006604542807221898,101.0,101.0,184,0.5489130434782609
