"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-05-24","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-25","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.51","55926","2860","20.41","-","0","988","0 shares","5.39%","113334.79"
"2011-05-25","Equity","002236.XSHE","Long","600 shares","600 shares","78.6","47160","1314","76.41","-","0","252","0 shares","2.87%","113334.79"
"2011-05-25","Equity","600160.XSHG","Long","300 shares","300 shares","27.31","8193","189","26.68","-","0","27","0 shares","2.36%","113334.79"
"2011-05-25","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-26","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.45","55770","2704","20.41","-","0","-156","0 shares","5.1%","113355.79"
"2011-05-26","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","-180","0 shares","2.47%","113355.79"
"2011-05-26","Equity","600160.XSHG","Long","300 shares","300 shares","28.5","8550","546","26.68","-","0","357","0 shares","6.82%","113355.79"
"2011-05-26","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-27","Equity","002049.XSHE","Long","2600 shares","2600 shares","21","54600","1534","20.41","-","0","-1170","0 shares","2.89%","111797.62"
"2011-05-27","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","111797.62"
"2011-05-27","","Cash","","","","","10217.62","","","","","","","","0"
"2011-05-30","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.5","53300","234","20.41","-","0","-1300","0 shares","0.44%","110435.62"
"2011-05-30","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","110435.62"
"2011-05-30","Equity","002056.XSHE","Long","300 shares","0 shares","25.81","7743","-57","26","-","0","-57","300 shares","-0.73%","110435.62"
"2011-05-30","","Cash","","","","","2412.62","","","","","","","","0"
"2011-05-31","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.76","53976","910","20.41","-","0","676","0 shares","1.71%","111321.62"
"2011-05-31","Equity","002236.XSHE","Long","600 shares","600 shares","78.4","47040","1194","76.41","-","0","60","0 shares","2.6%","111321.62"
"2011-05-31","Equity","002056.XSHE","Long","300 shares","300 shares","26.31","7893","93","26","-","0","150","0 shares","1.19%","111321.62"
"2011-05-31","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-01","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.91","54366","1300","20.41","-","0","390","0 shares","2.45%","113214.62"
"2011-06-01","Equity","002236.XSHE","Long","600 shares","600 shares","80.66","48396","2550","76.41","-","0","1356","0 shares","5.56%","113214.62"
"2011-06-01","Equity","002056.XSHE","Long","300 shares","300 shares","26.8","8040","240","26","-","0","147","0 shares","3.08%","113214.62"
"2011-06-01","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-02","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.32","52832","-234","20.41","-","0","-1534","0 shares","-0.44%","112868.62"
"2011-06-02","Equity","002236.XSHE","Long","600 shares","600 shares","82.6","49560","3714","76.41","-","0","1164","0 shares","8.1%","112868.62"
"2011-06-02","Equity","002056.XSHE","Long","300 shares","300 shares","26.88","8064","264","26","-","0","24","0 shares","3.38%","112868.62"
"2011-06-02","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-03","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.71","53846","780","20.41","-","0","1014","0 shares","1.47%","113560.51"
"2011-06-03","Equity","002236.XSHE","Long","600 shares","600 shares","82.01","49206","3360","76.41","-","0","-354","0 shares","7.33%","113560.51"
"2011-06-03","","Cash","","","","","10508.51","","","","","","","","0"
"2011-06-07","Equity","002236.XSHE","Long","600 shares","600 shares","82.36","49416","3570","76.41","-","0","210","0 shares","7.79%","114453.53"
"2011-06-07","","Cash","","","","","65037.53","","","","","","","","0"
"2011-06-08","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-09","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-10","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-13","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-14","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-15","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-16","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-17","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-20","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-21","Equity","002555.XSHE","Long","4500 shares","0 shares","12.7","57150","810","12.52","-","0","810","4500 shares","1.44%","116145.65"
"2011-06-21","Equity","002335.XSHE","Long","3200 shares","0 shares","17.92","57344","896","17.64","-","0","896","3200 shares","1.59%","116145.65"
"2011-06-21","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-22","Equity","002555.XSHE","Long","4500 shares","4500 shares","12.75","57375","1035","12.52","-","0","225","0 shares","1.84%","116466.65"
"2011-06-22","Equity","002335.XSHE","Long","3200 shares","3200 shares","17.95","57440","992","17.64","-","0","96","0 shares","1.76%","116466.65"
"2011-06-22","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-23","Equity","002555.XSHE","Long","4500 shares","4500 shares","13.3","59850","3510","12.52","-","0","2475","0 shares","6.23%","120637.65"
"2011-06-23","Equity","002335.XSHE","Long","3200 shares","3200 shares","18.48","59136","2688","17.64","-","0","1696","0 shares","4.76%","120637.65"
"2011-06-23","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-24","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.51","62432","5984","17.64","-","0","3296","0 shares","10.6%","124395.14"
"2011-06-24","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-27","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.84","63488","7040","17.64","-","0","1056","0 shares","12.47%","125451.14"
"2011-06-27","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-28","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.88","63616","7168","17.64","-","0","128","0 shares","12.7%","125579.14"
"2011-06-28","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-29","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.45","62240","5792","17.64","-","0","-1376","0 shares","10.26%","124203.14"
"2011-06-29","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-30","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.55","62560","6112","17.64","-","0","320","0 shares","10.83%","124523.14"
"2011-06-30","","Cash","","","","","61963.14","","","","","","","","0"
"2011-07-01","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-04","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-05","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-06","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-07","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-08","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-11","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-12","","Cash","","","","","124921.19","","","","","","","","0"
