trade_date,available_cash,holding_market_value,stamp_tax,broker_commission,total_assets,nav,transaction_cost,return,nav_peak_to_date,nav_drawdown_to_date
2014-07-02,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,,1.0,0.0
2014-07-03,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-04,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-07,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-08,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-09,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-10,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-11,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-14,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-15,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-16,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-17,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-18,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-21,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-22,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-23,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-24,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-25,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-28,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-29,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-30,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,1.0,0.0
2014-07-31,11339.361999999994,88745.0,0.0,10.637999999999998,100084.362,1.00084362,10.637999999999998,0.0008436199999999,1.00084362,0.0
2014-08-01,11339.361999999994,89089.0,0.0,0.0,100428.362,1.00428362,0.0,0.0034371003933661,1.00428362,0.0
2014-08-04,11339.361999999994,92028.0,0.0,0.0,103367.362,1.0336736199999998,0.0,0.0292646413968196,1.0336736199999998,0.0
2014-08-05,11339.361999999994,92772.0,0.0,0.0,104111.362,1.04111362,0.0,0.0071976297508686,1.04111362,0.0
2014-08-06,103612.89976,0.0,92.377,11.08524,103612.89976,1.0361289976,103.46224,-0.0047877794548494,1.04111362,-0.0047877794548494
2014-08-07,8737.516080000001,94064.0,0.0,11.383679999999998,102801.51608,1.0280151608,11.383679999999998,-0.0078309137364114,1.04111362,-0.0125812005033608
2014-08-08,8737.516080000001,94501.0,0.0,0.0,103238.51608,1.0323851608,0.0,0.0042509100708196,1.04111362,-0.0083837719844639
2014-08-11,8737.516080000001,95452.0,0.0,0.0,104189.51608,1.0418951608,0.0,0.0092116783164828,1.0418951608,0.0
2014-08-12,8737.516080000001,96653.0,0.0,0.0,105390.51608,1.0539051608,0.0,0.0115270714865192,1.0539051608,0.0
2014-08-13,104619.0084,0.0,95.989,11.51868,104619.0084,1.046190084,107.50768,-0.0073204659080933,1.0539051608,-0.0073204659080933
2014-08-14,15123.2702,88875.0,0.0,10.7382,103998.2702,1.039982702,10.7382,-0.005933321386747,1.0539051608,-0.013210352617907
2014-08-15,15123.2702,89863.0,0.0,0.0,104986.2702,1.049862702,0.0,0.009500158013205,1.0539051608,-0.0038356950419822
2014-08-18,15123.2702,92245.0,0.0,0.0,107368.2702,1.073682702,0.0,0.0226886810576494,1.073682702,0.0
2014-08-19,15123.2702,92894.0,0.0,0.0,108017.2702,1.080172702,0.0,0.0060446163358232,1.080172702,0.0
2014-08-20,107814.3398,0.0,92.795,11.1354,107814.3398,1.078143398,103.9304,-0.0018786847660959,1.080172702,-0.0018786847660959
2014-08-21,18234.59152,89935.0,0.0,10.74828,108169.59152,1.0816959152,10.74828,0.0032950321882878,1.0816959152,0.0
2014-08-22,18234.59152,90203.0,0.0,0.0,108437.59152,1.0843759152,0.0,0.0024775909406151,1.0843759152,0.0
2014-08-25,18234.59152,89133.0,0.0,0.0,107367.59152,1.0736759152,0.0,-0.0098674268305071,1.0843759152,-0.0098674268305071
2014-08-26,18234.59152,87605.0,0.0,0.0,105839.59152,1.0583959152,0.0,-0.0142314825020114,1.0843759152,-0.0239584812202403
2014-08-27,106138.02928,0.0,88.002,10.56024,106138.02928,1.0613802928,98.56224,0.0028197176095827,1.0843759152,-0.021206319762053
2014-08-28,15301.13016,89899.0,0.0,10.89912,105200.13016,1.0520013016,10.89912,-0.0088365982142532,1.0843759152,-0.0298555262489659
2014-08-29,15301.13016,90800.0,0.0,0.0,106101.13016,1.0610113016,0.0,0.0085646281865778,1.0843759152,-0.021546599544025
2014-09-01,15301.13016,92889.0,0.0,0.0,108190.13016,1.0819013016,0.0,0.019688762945784,1.0843759152,-0.0022820624889511
2014-09-02,15301.13016,93945.0,0.0,0.0,109246.13016,1.0924613016,0.0,0.0097605945980312,1.0924613016,0.0
2014-09-03,109707.27672,0.0,94.512,11.34144,109707.27672,1.0970727672,105.85344,0.0042211706659505,1.0970727672,0.0
2014-09-04,15619.987599999991,95131.0,0.0,11.289119999999995,110750.9876,1.107509876,11.289119999999995,0.0095135975589275,1.107509876,0.0
2014-09-05,15619.987599999991,96069.0,0.0,0.0,111688.9876,1.116889876,0.0,0.0084694504340474,1.116889876,0.0
2014-09-09,15619.987599999991,97759.0,0.0,0.0,113378.9876,1.133789876,0.0,0.0151313037777058,1.133789876,0.0
2014-09-10,15619.987599999991,99527.0,0.0,0.0,115146.9876,1.151469876,0.0,0.0155937183549166,1.151469876,0.0
2014-09-11,114464.158,0.0,98.955,11.8746,114464.158,1.14464158,110.8296,-0.0059300691597076,1.151469876,-0.0059300691597076
2014-09-12,17164.483439999996,97735.0,0.0,11.67456,114899.48344,1.1489948344,11.67456,0.0038031594134471,1.151469876,-0.0021494627446075
2014-09-15,17164.483439999996,98408.0,0.0,0.0,115572.48344,1.1557248344,0.0,0.0058572935217018,1.1557248344,0.0
2014-09-16,17164.483439999996,95806.0,0.0,0.0,112970.48344,1.1297048344,0.0,-0.022514009585602,1.1557248344,-0.022514009585602
2014-09-17,17164.483439999996,96623.0,0.0,0.0,113787.48344,1.1378748344,0.0,0.007231977549551,1.1557248344,-0.0154448528479245
2014-09-18,114801.00792,0.0,97.746,11.72952,114801.00792,1.1480100792,109.47552,0.0089071701856771,1.1557248344,-0.0066752525950565
2014-09-19,27259.50420000001,87763.0,0.0,10.503719999999998,115022.5042,1.1502250420000002,10.503719999999998,0.0019293931648611,1.1557248344,-0.0047587386169261
2014-09-22,27259.50420000001,85939.0,0.0,0.0,113198.5042,1.1319850420000002,0.0,-0.0158577663795986,1.1557248344,-0.0205410420312759
2014-09-23,27259.50420000001,86796.0,0.0,0.0,114055.5042,1.140555042,0.0,0.0075707714166066,1.1557248344,-0.0131257821485468
2014-09-24,27259.50420000001,88200.0,0.0,0.0,115459.5042,1.1545950420000002,0.0,0.0123097960931202,1.1557248344,-0.000977561757238
2014-09-25,116312.65284000002,0.0,89.15300000000002,10.69836,116312.65284000002,1.1631265284000003,99.85136000000004,0.0073891590468133,1.1631265284000003,0.0
2014-09-26,16788.71140000003,98975.0,0.0,11.94144,115763.71140000004,1.1576371140000004,11.94144,-0.004719533314704,1.1631265284000003,-0.004719533314704
2014-09-29,16788.71140000003,99221.0,0.0,0.0,116009.71140000004,1.1600971140000005,0.0,0.0021250182550729,1.1631265284000003,-0.0026045441540804
2014-09-30,16788.71140000003,99905.0,0.0,0.0,116693.71140000004,1.1669371140000002,0.0,0.005896058112252,1.1669371140000002,0.0
2014-10-08,16788.71140000003,101729.0,0.0,0.0,118517.71140000004,1.1851771140000005,0.0,0.0156306623391875,1.1851771140000005,0.0
2014-10-09,118316.87236000002,0.0,101.642,12.19704,118316.87236000002,1.1831687236,113.83904,-0.0016945909402703,1.1851771140000005,-0.0016945909402703
2014-10-10,12504.176360000029,106088.0,0.0,12.696,118592.17636000004,1.1859217636000003,12.696,0.0023268363548551,1.1859217636000003,0.0
2014-10-13,12504.176360000029,106452.0,0.0,0.0,118956.17636000004,1.1895617636000002,0.0,0.0030693424403902,1.1895617636000002,0.0
2014-10-14,12504.176360000029,106160.0,0.0,0.0,118664.17636000004,1.1866417636000002,0.0,-0.0024546854895227,1.1895617636000002,-0.0024546854895227
2014-10-15,12504.176360000029,105871.0,0.0,0.0,118375.17636000004,1.1837517636000003,0.0,-0.0024354443680055,1.1895617636000002,-0.0048841516075777
2014-10-16,116517.55076000004,0.0,104.13,12.4956,116517.55076000004,1.1651755076000003,116.6256,-0.0156926955221644,1.1895617636000002,-0.0205002016256803
2014-10-17,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-20,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-21,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-22,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-23,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-24,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-27,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-28,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-29,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-30,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-10-31,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-03,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-04,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-05,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-06,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-07,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-10,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-11,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-12,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-13,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-14,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-17,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-18,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-19,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-20,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-21,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-24,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-25,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-26,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-27,116517.55076000004,0.0,0.0,0.0,116517.55076000004,1.1651755076000003,0.0,0.0,1.1895617636000002,-0.0205002016256803
2014-11-28,14989.368840000025,101342.0,0.0,12.181919999999998,116331.36884000002,1.1633136884000002,12.181919999999998,-0.0015978873464608,1.1895617636000002,-0.0220653319593636
2014-12-01,14989.368840000025,100084.0,0.0,0.0,115073.36884000002,1.1507336884000003,0.0,-0.0108139361940304,1.1895617636000002,-0.0326406550614853
2014-12-02,14989.368840000025,100743.0,0.0,0.0,115732.36884000002,1.1573236884000002,0.0,0.005726781153998,1.1895617636000002,-0.0271007997957475
2014-12-03,14989.368840000025,102075.0,0.0,0.0,117064.36884000002,1.1706436884000002,0.0,0.0115093125056611,1.1895617636000002,-0.015903398864089
2014-12-04,118080.77700000005,0.0,103.207,12.38484,118080.77700000005,1.1808077700000004,115.59184,0.0086824724728085,1.1895617636000002,-0.0073590072141419
2014-12-05,13281.202560000034,101062.0,0.0,12.57444,114343.20256000003,1.1434320256000003,12.57444,-0.0316526917840318,1.1895617636000002,-0.0387787666109881
2014-12-08,13281.202560000034,100082.0,0.0,0.0,113363.20256000003,1.1336320256000003,0.0,-0.0085706887515745,1.1895617636000002,-0.04701709462377
2014-12-09,13281.202560000034,95717.0,0.0,0.0,108998.20256000003,1.0899820256000003,0.0,-0.0385045579291015,1.1895617636000002,-0.0837112801092725
2014-12-10,13281.202560000034,99359.0,0.0,0.0,112640.20256000003,1.1264020256000002,0.0,0.0334133950327775,1.1895617636000002,-0.0530949631474856
2014-12-11,113077.30560000004,0.0,99.908,11.98896,113077.30560000004,1.1307730560000004,111.89696,0.003880524271671,1.1895617636000002,-0.0494204751690118
2014-12-12,113077.30560000004,0.0,0.0,0.0,113077.30560000004,1.1307730560000004,0.0,0.0,1.1895617636000002,-0.0494204751690118
2014-12-15,113077.30560000004,0.0,0.0,0.0,113077.30560000004,1.1307730560000004,0.0,0.0,1.1895617636000002,-0.0494204751690118
2014-12-16,113077.30560000004,0.0,0.0,0.0,113077.30560000004,1.1307730560000004,0.0,0.0,1.1895617636000002,-0.0494204751690118
