Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^HSNF,^HSNF,^HSNF,^HSNF,^HSNF,^HSNF
Date,,,,,,
2014-09-29,31444.990234375,31444.990234375,31749.240234375,31357.55078125,31697.5,14084600
2014-09-30,31081.75,31081.75,31250.400390625,30934.19921875,31250.400390625,14219100
2014-10-03,31187.119140625,31187.119140625,31309.4609375,30479.98046875,30579.099609375,14223700
2014-10-06,31367.439453125,31367.439453125,31578.4296875,30976.169921875,31097.08984375,9331100
2014-10-07,31475.2890625,31475.2890625,31572.140625,31188.5,31188.5,9306000
2014-10-08,31370.279296875,31370.279296875,31510.94921875,31228.51953125,31263.419921875,6884700
2014-10-09,31746.990234375,31746.990234375,31841.720703125,31577.76953125,31577.76953125,6319700
2014-10-10,31161.75,31161.75,31357.25,31137.44921875,31265.330078125,6788400
2014-10-13,31286.44921875,31286.44921875,31461.609375,30855.279296875,30855.279296875,8245600
2014-10-14,31244.619140625,31244.619140625,31735.650390625,31235.560546875,31261.779296875,8696500
2014-10-15,31427.9296875,31427.9296875,31564.55078125,31175.9609375,31261.130859375,7524100
2014-10-16,31137.330078125,31137.330078125,31317.6796875,31001.189453125,31038.560546875,8034600
2014-10-17,31219.029296875,31219.029296875,31340.009765625,30997.4609375,31035.0390625,10318700
2014-10-20,31182.5703125,31182.5703125,31510.029296875,31141.400390625,31434.380859375,6560900
2014-10-21,31235.109375,31235.109375,31418.5,31104.439453125,31145.48046875,5676100
2014-10-22,31637.669921875,31637.669921875,31730.9609375,31356.830078125,31455.880859375,11171400
2014-10-23,31648.599609375,31648.599609375,31672.7109375,31462.01953125,31483.0390625,5962000
2014-10-24,31556.419921875,31556.419921875,31640.7890625,31388.740234375,31542.51953125,7962000
2014-10-27,31430.720703125,31430.720703125,31527.5,31209.8203125,31527.5,8072800
2014-10-28,31961.779296875,31961.779296875,32044.640625,31461.73046875,31461.73046875,12181600
2014-10-29,32236.4609375,32236.4609375,32276.7109375,32100.810546875,32100.810546875,12331000
2014-10-30,32001.9296875,32001.9296875,32248.48046875,31862.4296875,32248.48046875,9139200
2014-10-31,32342.2890625,32342.2890625,32455.7890625,32156.2890625,32210.73046875,13021500
2014-11-03,32201.119140625,32201.119140625,32477.189453125,32148.330078125,32477.189453125,8262100
2014-11-04,32194.30078125,32194.30078125,32330.5390625,32060.310546875,32162.69921875,7390800
2014-11-05,32034.7890625,32034.7890625,32215.3203125,31895.9609375,32215.3203125,6970700
2014-11-06,32011.419921875,32011.419921875,32145.400390625,31939.759765625,32051.580078125,4984000
2014-11-07,31918.5,31918.5,32359.2890625,31791.16015625,31999.890625,9082600
2014-11-10,32158.69921875,32158.69921875,32610.220703125,32099.69921875,32554.119140625,12598200
2014-11-11,32318.4296875,32318.4296875,32502.2109375,32176.6796875,32224.529296875,20640200
2014-11-12,32527.51953125,32527.51953125,32638.470703125,32345.419921875,32411.44921875,12551500
2014-11-13,32718.439453125,32718.439453125,32795.609375,32506.720703125,32530.439453125,13383700
2014-11-14,32654.060546875,32654.060546875,32793.73828125,32538.58984375,32765.91015625,8295400
2014-11-17,32261.26953125,32261.26953125,32882.640625,32234.44921875,32882.640625,11194500
2014-11-18,31925.259765625,31925.259765625,32370.51953125,31854.73046875,32288.640625,9529600
2014-11-19,31795.0,31795.0,31983.349609375,31741.970703125,31854.640625,8607600
2014-11-20,31687.810546875,31687.810546875,31833.560546875,31582.849609375,31795.490234375,7719600
2014-11-21,31738.849609375,31738.849609375,31816.529296875,31519.009765625,31626.8203125,7463200
2014-11-24,32333.240234375,32333.240234375,32401.400390625,32117.01953125,32273.73046875,17328300
2014-11-25,32328.73046875,32328.73046875,32437.2890625,32182.0703125,32228.23046875,10206000
2014-11-26,32945.21875,32945.21875,33033.66015625,32299.640625,32332.6796875,15370300
2014-11-27,32830.41015625,32830.41015625,33213.9296875,32790.4296875,33037.671875,13228900
2014-11-28,33010.890625,33010.890625,33192.2109375,32752.349609375,32843.69921875,21756000
2014-12-01,32283.859375,32283.859375,32806.19140625,32227.939453125,32733.8203125,20677100
2014-12-02,32915.91015625,32915.91015625,33096.0703125,32211.529296875,32341.900390625,19897600
2014-12-03,32849.69140625,32849.69140625,33491.21875,32643.33984375,33114.78125,22940700
2014-12-04,33471.1015625,33471.1015625,33495.390625,32881.51171875,33023.078125,22759000
2014-12-05,33780.8984375,33780.8984375,34144.671875,33495.890625,33599.23828125,37128400
2014-12-08,34290.33984375,34290.33984375,34398.3515625,33903.6484375,34031.390625,29601200
2014-12-09,33313.6796875,33313.6796875,34233.4296875,33160.359375,34069.66015625,28892000
2014-12-10,33426.23828125,33426.23828125,33636.30859375,33054.91015625,33342.96875,16239300
2014-12-11,33113.55859375,33113.55859375,33220.12109375,32856.8203125,32953.1015625,16088600
2014-12-12,32937.94921875,32937.94921875,33384.05859375,32916.12109375,33138.05078125,11090200
2014-12-15,32647.029296875,32647.029296875,32675.880859375,32382.810546875,32509.5,9767600
2014-12-16,32227.720703125,32227.720703125,32508.849609375,32125.30078125,32347.4609375,13019500
2014-12-17,32356.189453125,32356.189453125,32489.73046875,32191.009765625,32298.0703125,16058000
2014-12-18,32393.130859375,32393.130859375,32693.009765625,32275.19921875,32683.8203125,12677200
2014-12-19,32847.0390625,32847.0390625,32977.9609375,32695.109375,32845.0703125,14402200
2014-12-22,33410.6484375,33410.6484375,33526.109375,32943.2890625,32943.2890625,19601200
2014-12-23,33328.4296875,33328.4296875,33645.26171875,33207.1484375,33470.921875,12751500
2014-12-24,33204.01171875,33204.01171875,33427.83984375,33162.609375,33262.26953125,4855000
2014-12-29,34072.2890625,34072.2890625,34238.37890625,33862.69921875,33862.69921875,15820300
2014-12-30,33627.828125,33627.828125,34147.55078125,33521.58984375,34147.55078125,11748000
2014-12-31,33903.48046875,33903.48046875,33937.23046875,33568.609375,33613.4296875,7915400
2015-01-02,34379.01171875,34379.01171875,34395.80078125,33917.828125,33982.44921875,12928100
2015-01-05,34135.98828125,34135.98828125,34512.4609375,34036.25,34142.671875,17516300
2015-01-06,33580.73828125,33580.73828125,33888.55859375,33432.640625,33780.2109375,16331900
2015-01-07,33613.87109375,33613.87109375,33711.96875,33142.46875,33264.6015625,13807300
2015-01-08,33677.4296875,33677.4296875,33919.1015625,33573.94140625,33863.83984375,11454600
2015-01-09,33770.48828125,33770.48828125,34189.05859375,33706.4296875,33919.578125,13779400
2015-01-12,33672.16015625,33672.16015625,33832.73046875,33419.609375,33803.05078125,8023700
2015-01-13,33877.01953125,33877.01953125,33981.91015625,33463.01171875,33463.01171875,7046200
2015-01-14,33789.859375,33789.859375,34113.80859375,33699.01953125,33960.8984375,8298900
2015-01-15,34175.73046875,34175.73046875,34226.62890625,33649.48828125,33776.6796875,11493300
2015-01-16,33996.76953125,33996.76953125,34128.80859375,33873.58984375,33953.19140625,9917600
