Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU
Date,,,,,,
2020-06-18,48635.94140625,48635.94140625,48646.171875,48164.12890625,48332.8515625,24353700
2020-06-19,48644.05859375,48644.05859375,48917.2109375,48225.05078125,48225.05078125,54804200
2020-06-22,47793.19921875,47793.19921875,48597.01171875,47717.4609375,48400.1484375,31980200
2020-06-23,48498.828125,48498.828125,48498.828125,47456.890625,47834.9609375,30261500
2020-06-24,48046.53125,48046.53125,48624.48046875,47855.76953125,48624.48046875,21506500
2020-06-26,47657.80859375,47657.80859375,47823.69140625,47510.53125,47640.23046875,22204500
2020-06-29,47261.94140625,47261.94140625,47845.12109375,47041.94140625,47845.12109375,26668700
2020-06-30,47337.76171875,47337.76171875,47647.16015625,47103.46875,47528.7109375,28467200
2020-07-02,48203.98828125,48203.98828125,48203.98828125,47453.8203125,47453.8203125,33153100
2020-07-03,48230.83984375,48230.83984375,48475.62109375,47990.78125,48445.19140625,21969200
2020-07-06,48738.6796875,48738.6796875,48988.98046875,48339.19921875,48686.6484375,46466900
2020-07-07,47869.55859375,47869.55859375,48680.390625,47792.73046875,48639.3203125,37203800
2020-07-08,47732.640625,47732.640625,48198.328125,47337.33984375,47987.44921875,33780500
2020-07-09,47132.37109375,47132.37109375,47819.5,47132.37109375,47819.5,40672200
2020-07-10,46682.7890625,46682.7890625,47389.1796875,46493.69140625,46994.2109375,34304300
2020-07-13,46439.5390625,46439.5390625,46802.96875,46246.01953125,46732.5703125,37168400
2020-07-14,45965.73828125,45965.73828125,46399.921875,45813.1015625,46314.98046875,42545000
2020-07-15,45759.2109375,45759.2109375,46731.01953125,45631.91015625,46731.01953125,32896200
2020-07-16,45705.23046875,45705.23046875,46165.578125,45549.4296875,45946.73828125,29533400
2020-07-17,45570.71875,45570.71875,46044.03125,45519.640625,45815.98828125,20004600
2020-07-20,45164.0703125,45164.0703125,45594.609375,44970.87109375,45360.46875,26741100
2020-07-21,45553.55078125,45553.55078125,45741.62109375,45024.5390625,45024.5390625,23262400
2020-07-22,45078.1796875,45078.1796875,45766.19921875,45066.640625,45528.01171875,19841400
2020-07-23,44980.6015625,44980.6015625,45430.23828125,44897.1796875,45203.62890625,0
2020-07-24,44745.08984375,44745.08984375,45002.30078125,44495.6796875,44875.671875,35590700
2020-07-27,44753.62890625,44753.62890625,44954.87890625,44548.98828125,44954.87890625,29978900
2020-07-28,44791.05859375,44791.05859375,45080.12890625,44234.75,45080.12890625,40018600
2020-07-29,44737.921875,44737.921875,44970.75,44553.26953125,44652.1484375,18210600
2020-07-30,45286.9609375,45286.9609375,45872.05078125,44666.23828125,44707.30859375,44942700
2020-07-31,45667.58984375,45667.58984375,45766.53125,45117.859375,45448.87109375,27495300
2020-08-03,45823.62109375,45823.62109375,45823.62109375,44823.140625,45351.87109375,37914500
2020-08-04,46034.0,46034.0,46175.73046875,45682.7890625,46034.1484375,29240700
2020-08-05,45942.6796875,45942.6796875,46296.71875,45630.87109375,46180.48046875,22216400
2020-08-06,45529.0390625,45529.0390625,46050.0,45168.890625,45911.08984375,26707200
2020-08-07,45528.80078125,45528.80078125,45603.08984375,45110.5390625,45436.140625,25507000
2020-08-10,45565.19140625,45565.19140625,45654.0390625,45297.94921875,45382.390625,23471700
2020-08-11,46091.0390625,46091.0390625,46170.8984375,45614.140625,45753.19140625,33405800
2020-08-12,46940.48046875,46940.48046875,47037.01953125,45761.98828125,45928.78125,36104200
2020-08-13,46599.69140625,46599.69140625,47091.87890625,46347.55078125,46922.28125,23622300
2020-08-14,46756.12890625,46756.12890625,47013.4609375,46542.48046875,46542.48046875,26802200
2020-08-17,47088.05078125,47088.05078125,47355.5,46821.91015625,46821.91015625,26943600
2020-08-18,46660.359375,46660.359375,47067.19921875,46355.62109375,47067.19921875,46362000
2020-08-19,46706.44921875,46706.44921875,46762.44921875,46156.01953125,46536.73828125,21182800
2020-08-20,45970.609375,45970.609375,46529.8515625,45926.671875,46529.8515625,27833500
2020-08-21,46350.171875,46350.171875,46616.12109375,45877.828125,46009.75,22309100
2020-08-24,46756.19140625,46756.19140625,47133.98046875,46563.1796875,46626.140625,26705600
2020-08-25,46939.53125,46939.53125,46994.73046875,46597.171875,46841.05078125,19367300
2020-08-26,46425.44140625,46425.44140625,46790.80078125,46339.33984375,46677.9296875,22378000
2020-08-27,46238.6015625,46238.6015625,46566.0,46155.71875,46440.12890625,21505100
2020-08-28,46590.01953125,46590.01953125,46904.7890625,46223.16015625,46388.71875,21306300
2020-08-31,46867.83984375,46867.83984375,47538.7109375,46691.8515625,46724.828125,47786300
2020-09-01,46611.671875,46611.671875,46737.05859375,46443.30078125,46581.23828125,23572900
2020-09-02,46428.25,46428.25,46428.25,45882.55859375,46310.828125,29437400
2020-09-03,46065.828125,46065.828125,46125.91015625,45611.73046875,45891.08984375,23591100
2020-09-04,45928.16015625,45928.16015625,46054.640625,45438.78125,45754.03125,51063500
2020-09-07,45749.30078125,45749.30078125,46043.109375,45513.6796875,45975.78125,29094300
