"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-08-02","Equity","002028.XSHE","Long","1300 shares","1300 shares","15.88","20644","546","15.46","-","0","-91","0 shares","2.72%","101512.27"
"2011-08-02","Equity","600123.XSHG","Long","400 shares","400 shares","48.02","19208","1252","44.89","-","0","396","0 shares","6.97%","101512.27"
"2011-08-02","","Cash","","","","","7419.27","","","","","","","","0"
"2011-08-03","Equity","600216.XSHG","Long","500 shares","500 shares","34.32","17160","860","32.6","-","0","-145","0 shares","5.28%","100528.27"
"2011-08-03","Equity","002001.XSHE","Long","600 shares","600 shares","28.69","17214","-546","29.6","-","0","-84","0 shares","-3.07%","100528.27"
"2011-08-03","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.74","19332","-36","10.76","-","0","-306","0 shares","-0.19%","100528.27"
"2011-08-03","Equity","002028.XSHE","Long","1300 shares","1300 shares","15.99","20787","689","15.46","-","0","143","0 shares","3.43%","100528.27"
"2011-08-03","Equity","600123.XSHG","Long","400 shares","400 shares","46.54","18616","660","44.89","-","0","-592","0 shares","3.68%","100528.27"
"2011-08-03","","Cash","","","","","7419.27","","","","","","","","0"
"2011-08-04","Equity","600216.XSHG","Long","500 shares","500 shares","33.94","16970","670","32.6","-","0","-190","0 shares","4.11%","100366.27"
"2011-08-04","Equity","002001.XSHE","Long","600 shares","600 shares","28.34","17004","-756","29.6","-","0","-210","0 shares","-4.26%","100366.27"
"2011-08-04","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.75","19350","-18","10.76","-","0","18","0 shares","-0.09%","100366.27"
"2011-08-04","Equity","002028.XSHE","Long","1300 shares","1300 shares","16.07","20891","793","15.46","-","0","104","0 shares","3.95%","100366.27"
"2011-08-04","Equity","600123.XSHG","Long","400 shares","400 shares","46.83","18732","776","44.89","-","0","116","0 shares","4.32%","100366.27"
"2011-08-04","","Cash","","","","","7419.27","","","","","","","","0"
"2011-08-05","Equity","600216.XSHG","Long","500 shares","500 shares","33.48","16740","440","32.6","-","0","-230","0 shares","2.7%","98217.99"
"2011-08-05","Equity","002001.XSHE","Long","300 shares","300 shares","27.5","8250","-630","29.6","-","0","-252","0 shares","-7.09%","98217.99"
"2011-08-05","Equity","601898.XSHG","Long","1800 shares","1800 shares","10.29","18522","-846","10.76","-","0","-828","0 shares","-4.37%","98217.99"
"2011-08-05","Equity","002028.XSHE","Long","1300 shares","1300 shares","15.59","20267","169","15.46","-","0","-624","0 shares","0.84%","98217.99"
"2011-08-05","Equity","600123.XSHG","Long","400 shares","400 shares","46.89","18756","800","44.89","-","0","24","0 shares","4.46%","98217.99"
"2011-08-05","","Cash","","","","","15682.99","","","","","","","","0"
"2011-08-08","Equity","600216.XSHG","Long","500 shares","500 shares","33.48","16740","440","32.6","-","0","0","0 shares","2.7%","95481.81"
"2011-08-08","Equity","601898.XSHG","Long","900 shares","900 shares","9.77","8793","-891","10.76","-","0","-468","0 shares","-9.2%","95481.81"
