"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2014-06-25","09:30:00","Equity","600519.XSHG","Buy","MarketOrder","200 shares","145.33","29066","200 shares","-","0","8.72","Filled","2014-06-25 09:30:00"
"2014-06-25","09:30:00","Equity","000423.XSHE","Buy","MarketOrder","900 shares","32.72","29448","900 shares","-","0","8.83","Filled","2014-06-25 09:30:00"
"2014-06-25","09:30:00","Equity","000858.XSHE","Buy","MarketOrder","1600 shares","17.63","28208","1600 shares","-","0","8.46","Filled","2014-06-25 09:30:00"
"2014-06-25","09:30:00","Equity","601098.XSHG","Buy","MarketOrder","2000 shares","14.18","28360","2000 shares","-","0","8.51","Filled","2014-06-25 09:30:00"
"2014-06-25","09:30:00","Equity","601808.XSHG","Buy","MarketOrder","1600 shares","17.56","28096","1600 shares","-","0","8.43","Filled","2014-06-25 09:30:00"
"2014-06-26","09:30:00","Equity","000423.XSHE","Sell","MarketOrder","-600 shares","32.8","-19680","-600 shares","-","48","25.58","Filled","2014-06-26 09:30:00"
"2014-06-26","09:30:00","Equity","000858.XSHE","Sell","MarketOrder","-1100 shares","17.58","-19338","-1100 shares","-","-55","25.14","Filled","2014-06-26 09:30:00"
"2014-06-26","09:30:00","Equity","601098.XSHG","Sell","MarketOrder","-1400 shares","14.47","-20258","-1400 shares","-","686","26.34","Filled","2014-06-26 09:30:00"
"2014-06-26","09:30:00","Equity","601808.XSHG","Sell","MarketOrder","-1100 shares","17.25","-18975","-1100 shares","-","-341","24.67","Filled","2014-06-26 09:30:00"
"2014-06-27","09:30:00","Equity","000858.XSHE","Sell","MarketOrder","-300 shares","17.74","-5322","-300 shares","-","33","10.32","Filled","2014-06-27 09:30:00"
"2014-06-27","09:30:00","Equity","601098.XSHG","Sell","MarketOrder","-400 shares","14.55","-5820","-400 shares","-","228","10.82","Filled","2014-06-27 09:30:00"
"2014-06-27","09:30:00","Equity","601808.XSHG","Sell","MarketOrder","-300 shares","17.18","-5154","-300 shares","-","-114","10.15","Filled","2014-06-27 09:30:00"
"2014-07-16","09:30:00","Equity","000423.XSHE","Sell","MarketOrder","-300 shares","35.48","-10644","-300 shares","-","828","15.64","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","000858.XSHE","Sell","MarketOrder","-200 shares","19.23","-3846","-200 shares","-","460","8.85","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","601098.XSHG","Sell","MarketOrder","-200 shares","14","-2800","-200 shares","-","4","7.8","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","601808.XSHG","Sell","MarketOrder","-200 shares","17.18","-3436","-200 shares","-","-76","8.44","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","600062.XSHG","Buy","MarketOrder","1700 shares","16.91","28747","1700 shares","-","0","8.62","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","000402.XSHE","Buy","MarketOrder","5000 shares","5.92","29600","5000 shares","-","0","8.88","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","600252.XSHG","Buy","MarketOrder","2400 shares","12.15","29160","2400 shares","-","0","8.75","Filled","2014-07-16 09:30:00"
"2014-07-16","09:30:00","Equity","601006.XSHG","Buy","MarketOrder","4600 shares","6.5","29900","4600 shares","-","0","8.97","Filled","2014-07-16 09:30:00"
"2014-08-06","09:30:00","Equity","600519.XSHG","Sell","MarketOrder","-200 shares","164.8","-32960","-200 shares","-","3894","42.85","Filled","2014-08-06 09:30:00"
