Date,Benchmark_Return,Strategy_Return,Daily_Profit,Daily_Loss,Daily_Buy_Amount,Daily_Sell_Amount,Excess_Return(%)
2024-08-27 16:00:00,-3.67,8.2,0,-2437.16,0,-1162,12.32
2024-08-28 16:00:00,-4.21,8.69,490,0,0,0,13.47
2024-08-29 16:00:00,-4.47,12.47,3773,0,0,0,17.73
2024-08-30 16:00:00,-3.2,14.67,2205,0,0,0,18.46
2024-09-02 16:00:00,-4.84,11.24,0,-3430,0,0,16.9
2024-09-03 16:00:00,-4.6,13.01,1764,0,0,0,18.46
2024-09-04 16:00:00,-5.22,13.3,295.25,0,0,-112112,19.54
2024-09-05 16:00:00,-5.05,13.3,0,0,0,0,19.33
2024-09-06 16:00:00,-5.82,13.3,0,0,0,0,20.3
2024-09-09 16:00:00,-6.94,11.82,0,-1483.78,112600,0,20.16
2024-09-10 16:00:00,-6.86,13.87,2050,0,0,0,22.26
2024-09-11 16:00:00,-7.14,9.08,0,-4791.12,0,-108550,17.47
2024-09-12 16:00:00,-7.54,9.08,0,0,0,0,17.98
2024-09-13 16:00:00,-7.92,9.08,0,0,0,0,18.46
2024-09-18 16:00:00,-7.58,9.08,0,0,0,0,18.03
2024-09-19 16:00:00,-6.85,9.04,0,-32.57,108580,0,17.06
2024-09-20 16:00:00,-6.71,12.96,3916,0,0,0,21.08
2024-09-23 16:00:00,-6.36,9.4,0,-3560,0,0,16.83
2024-09-24 16:00:00,-2.31,16.34,6942,0,0,0,19.09
2024-09-25 16:00:00,-0.86,14.38,0,-1958,0,0,15.37
2024-09-26 16:00:00,3.33,15.99,1602,0,0,0,12.25
2024-09-27 16:00:00,7.94,22.93,6942,0,0,0,13.89
2024-09-30 16:00:00,17.1,31.3,8373.69,0,0,-131008,12.13
2024-10-08 16:00:00,24.04,31.3,0,0,0,0,5.85
2024-10-09 16:00:00,15.3,31.3,0,0,0,0,13.88
2024-10-10 16:00:00,16.52,31.3,0,0,0,0,12.68
2024-10-11 16:00:00,13.29,31.3,0,0,0,0,15.9
2024-10-14 16:00:00,15.45,31.3,0,0,0,0,13.73
2024-10-15 16:00:00,12.38,31.3,0,0,0,0,16.84
2024-10-16 16:00:00,11.67,31.3,0,0,0,0,17.58
2024-10-17 16:00:00,10.41,31.3,0,0,0,0,18.92
2024-10-18 16:00:00,14.4,31.3,0,0,0,0,14.77
2024-10-21 16:00:00,14.69,31.3,0,0,0,0,14.48
2024-10-22 16:00:00,15.35,31.3,0,0,0,0,13.83
2024-10-23 16:00:00,15.8,31.3,0,0,0,0,13.39
2024-10-24 16:00:00,14.51,31.3,0,0,0,0,14.66
2024-10-25 16:00:00,15.31,31.3,0,0,0,0,13.87
2024-10-28 16:00:00,15.54,31.3,0,0,0,0,13.64
2024-10-29 16:00:00,14.38,31.3,0,0,0,0,14.79
2024-10-30 16:00:00,13.36,31.3,0,0,0,0,15.83
2024-10-31 16:00:00,13.4,30.92,0,-381.24,130815,0,15.45
2024-11-01 16:00:00,13.37,36.22,5301,0,0,0,20.16
2024-11-04 16:00:00,14.97,35.88,0,-342,0,0,18.19
2024-11-05 16:00:00,17.88,38.79,2907,0,0,0,17.74
2024-11-06 16:00:00,17.29,41.35,2565,0,0,0,20.51
2024-11-07 16:00:00,20.83,45.46,4104,0,0,0,20.38
2024-11-08 16:00:00,19.61,45.8,342,0,0,0,21.9
2024-11-11 16:00:00,20.4,43.92,0,-1881,0,0,19.53
2024-11-12 16:00:00,19.08,38.27,0,-5643,0,0,16.12
2024-11-13 16:00:00,19.81,38.96,684,0,0,0,15.98
2024-11-14 16:00:00,17.74,36.39,0,-2565,0,0,15.84
2024-11-15 16:00:00,15.67,36.91,513,0,0,0,18.36
2024-11-18 16:00:00,15.13,33.83,0,-3078,0,0,16.24
2024-11-19 16:00:00,15.91,36.22,2394,0,0,0,17.52
2024-11-20 16:00:00,16.17,35.71,0,-513,0,0,16.82
2024-11-21 16:00:00,16.27,36.05,342,0,0,0,17.01
2024-11-22 16:00:00,12.67,31.26,0,-4788,0,0,16.5
2024-11-25 16:00:00,12.15,29.9,0,-1368,0,0,15.83
2024-11-26 16:00:00,11.92,29.9,0,0,0,0,16.07
2024-11-27 16:00:00,13.87,31.09,1197,0,0,0,15.12
2024-11-28 16:00:00,12.87,29.04,0,-2052,0,0,14.33
2024-11-29 16:00:00,14.15,29.04,0,0,0,0,13.04
2024-12-02 16:00:00,15.05,30.24,1197,0,0,0,13.2
2024-12-03 16:00:00,15.18,30.24,0,0,0,0,13.08
2024-12-04 16:00:00,14.56,31.09,855,0,0,0,14.43
2024-12-05 16:00:00,14.3,29.38,0,-1710,0,0,13.19
2024-12-06 16:00:00,15.8,31.09,1710,0,0,0,13.2
2024-12-09 16:00:00,15.61,31.09,0,0,0,0,13.39
2024-12-10 16:00:00,16.45,31.61,513,0,0,0,13.02
2024-12-11 16:00:00,16.25,35.2,3591,0,0,0,16.3
2024-12-12 16:00:00,17.41,34.68,0,-513,0,0,14.71
2024-12-13 16:00:00,14.63,30.41,0,-4275,0,0,13.77
2024-12-16 16:00:00,14.01,27.84,0,-2565,0,0,12.13
2024-12-17 16:00:00,14.31,26.31,0,-1531.84,0,-126027,10.5
2024-12-18 16:00:00,14.89,26.31,0,0,0,0,9.94
2024-12-19 16:00:00,14.99,26.31,0,0,0,0,9.84
2024-12-20 16:00:00,14.47,26.56,253.2,0,126003,0,10.56
2024-12-23 16:00:00,14.64,19.04,0,-7526.6,0,-118922,3.84
2024-12-24 16:00:00,16.1,19.04,0,0,0,0,2.53
2024-12-25 16:00:00,16.16,19.04,0,0,0,0,2.48
2024-12-26 16:00:00,16.22,23.8,4757.83,0,117244,0,6.52
2024-12-27 16:00:00,16.03,23.55,0,-250.61,0,-42009,6.48
2024-12-30 16:00:00,16.55,21.79,0,-1756,0,0,4.5
2024-12-31 16:00:00,14.68,18.53,0,-3263.4,0,-36460,3.36
2025-01-02 16:00:00,11.35,17.28,0,-1248.36,0,-37200,5.33
2025-01-03 16:00:00,10.03,17.28,0,0,0,0,6.59
2025-01-06 16:00:00,9.85,18.82,1541.57,0,114760,0,8.17
2025-01-07 16:00:00,10.64,24.77,5950,0,1778,0,12.77
2025-01-08 16:00:00,10.44,31.7,6928.65,0,0,-71040,19.25
2025-01-09 16:00:00,10.16,32.04,339.84,0,0,-58584,19.86
2025-01-10 16:00:00,8.78,31.93,0,-109,0,0,21.28
2025-01-13 16:00:00,8.49,31.91,0,-23,0,0,21.59
2025-01-14 16:00:00,11.35,35.63,3723.79,0,127368,0,21.81
2025-01-15 16:00:00,10.64,32.35,0,-3277,0,0,19.62
2025-01-16 16:00:00,10.76,34.7,2346,0,0,0,21.61
2025-01-17 16:00:00,11.11,35.77,1068,0,0,0,22.19
2025-01-20 16:00:00,11.62,40.79,5019,0,0,0,26.13
2025-01-21 16:00:00,11.7,42.64,1853,0,0,0,27.7
2025-01-22 16:00:00,10.66,39.92,0,-2714,0,0,26.44
2025-01-23 16:00:00,10.86,33.72,0,-6206,0,0,20.62
2025-01-24 16:00:00,11.71,30.07,0,-3651.04,0,-2045,16.44
2025-01-27 16:00:00,11.25,28.65,0,-1421,0,0,15.64
2025-02-05 16:00:00,10.61,32.76,4118,0,0,0,20.03
2025-02-06 16:00:00,12,45.54,12774,0,1933,0,29.95
2025-02-07 16:00:00,13.45,51.59,6051.9,0,0,-147001,33.62
2025-02-10 16:00:00,13.7,51.57,0,-25,0,0,33.31
2025-02-11 16:00:00,13.17,51.57,8,0,0,0,33.93
2025-02-12 16:00:00,14.24,51.56,0,-12,0,0,32.67
2025-02-13 16:00:00,13.82,51.55,0,-14,0,0,33.15
2025-02-14 16:00:00,14.8,51.56,15,0,0,0,32.02
2025-02-17 16:00:00,15.05,51.53,0,-34.88,0,-1875,31.71
2025-02-18 16:00:00,14.04,51.53,0,0,0,0,32.87
2025-02-19 16:00:00,14.84,51.53,0,0,0,0,31.95
2025-02-20 16:00:00,14.51,51.53,0,0,0,0,32.33
2025-02-21 16:00:00,15.95,51.53,0,0,0,0,30.69
2025-02-24 16:00:00,15.7,51.53,0,0,0,0,30.97
2025-02-25 16:00:00,14.41,51.53,0,0,0,0,32.44
2025-02-26 16:00:00,15.41,51.53,0,0,0,0,31.3
2025-02-27 16:00:00,15.65,51.53,0,0,0,0,31.02
2025-02-28 16:00:00,13.38,51.53,0,0,0,0,33.65
2025-03-03 16:00:00,13.33,51.53,0,0,0,0,33.71
2025-03-04 16:00:00,13.24,57.72,6194.59,0,151360,0,39.28
2025-03-05 16:00:00,13.74,58.36,640,0,0,0,39.23
2025-03-06 16:00:00,15.3,61.72,3360,0,0,0,40.26
2025-03-07 16:00:00,14.95,62.15,429.09,0,0,-162240,41.06
2025-03-10 16:00:00,14.51,66.26,4111.41,0,161968,0,45.19
2025-03-11 16:00:00,14.87,63.72,0,-2544,0,0,42.53
2025-03-12 16:00:00,14.46,59.91,0,-3808,0,0,39.71
2025-03-13 16:00:00,14,60.93,1024,0,0,0,41.17
2025-03-14 16:00:00,16.77,60.52,0,-416,0,0,37.47
2025-03-17 16:00:00,16.49,60.33,0,-192,0,0,37.63
2025-03-18 16:00:00,16.81,63.01,2688,0,0,0,39.55
2025-03-19 16:00:00,16.88,65.08,2064,0,0,0,41.24
2025-03-20 16:00:00,15.85,66.37,1296,0,0,0,43.61
2025-03-21 16:00:00,14.09,58.53,0,-7840,0,0,38.95
2025-03-24 16:00:00,14.68,64.92,6384,0,0,0,43.81
2025-03-25 16:00:00,14.61,62.44,0,-2480,0,0,41.73
2025-03-26 16:00:00,14.23,61.88,0,-560,0,0,41.71
2025-03-27 16:00:00,14.61,66.17,4288,0,0,0,44.99
2025-03-28 16:00:00,14.11,65.01,0,-1152,0,0,44.61
2025-03-31 16:00:00,13.3,65.13,112,0,0,0,45.75
2025-04-01 16:00:00,13.31,66.71,1584,0,0,0,47.13
2025-04-02 16:00:00,13.21,69.29,2576,0,0,0,49.54
2025-04-03 16:00:00,12.54,52.16,0,-17125.89,0,-152224,35.21
2025-04-07 16:00:00,4.61,52.16,0,0,0,0,45.45
2025-04-08 16:00:00,6.4,52.16,0,0,0,0,43.01
2025-04-09 16:00:00,7.45,63.9,11737.1,0,146328,0,52.54
2025-04-10 16:00:00,8.86,72.02,8119.95,0,0,-60804,58.02
2025-04-11 16:00:00,9.31,76.93,4907.81,0,66251,-54090,61.86
2025-04-14 16:00:00,9.56,78.58,1658.85,0,0,-53193,63
2025-04-15 16:00:00,9.62,76.84,0,-1739.41,0,-69549,61.32
2025-04-16 16:00:00,9.96,76.84,0,0,0,0,60.82
2025-04-17 16:00:00,9.94,79.25,2407.55,0,174840,0,63.04
2025-04-18 16:00:00,9.95,77.99,0,-1260,0,0,61.88
2025-04-21 16:00:00,10.31,87.23,9240,0,0,0,69.73
2025-04-22 16:00:00,10.28,79.37,0,-7860,0,0,62.65
2025-04-23 16:00:00,10.37,83.87,4500,0,0,0,66.59
2025-04-24 16:00:00,10.3,78.35,0,-5520,0,0,61.7
2025-04-25 16:00:00,10.37,79.67,1320,0,0,0,62.79
2025-04-28 16:00:00,10.22,76.43,0,-3240,0,0,60.07
2025-04-29 16:00:00,10.02,76.97,540,0,0,0,60.85
2025-04-30 16:00:00,9.89,80.09,3120,0,0,0,63.88
2025-05-06 16:00:00,11,90.83,10734.14,0,0,-189120,71.92
2025-05-07 16:00:00,11.67,90.83,0,0,0,0,70.89
2025-05-08 16:00:00,12.29,90.83,0,0,0,0,69.94
2025-05-09 16:00:00,12.1,90.83,0,0,0,0,70.23
2025-05-12 16:00:00,13.39,90.83,0,0,0,0,68.3
2025-05-13 16:00:00,13.56,90.83,0,0,0,0,68.04
2025-05-14 16:00:00,14.93,90.83,0,0,0,0,66.04
2025-05-15 16:00:00,13.88,90.83,0,0,0,0,67.57
2025-05-16 16:00:00,13.35,90.83,0,0,0,0,68.35
2025-05-19 16:00:00,13,90.83,0,0,0,0,68.88
2025-05-20 16:00:00,13.61,92.16,1334.76,0,190800,0,69.14
2025-05-21 16:00:00,14.14,90.48,0,-1680,0,0,66.88
2025-05-22 16:00:00,14.07,88.85,0,-1632,0,0,65.56
2025-05-23 16:00:00,13.15,83.62,0,-5231.05,0,-183888,62.28
2025-05-26 16:00:00,12.5,83.62,0,0,0,0,63.22
2025-05-27 16:00:00,11.9,83.62,0,0,0,0,64.09
2025-05-28 16:00:00,11.81,83.62,0,0,0,0,64.23
2025-05-29 16:00:00,12.46,83.62,0,0,0,0,63.28
2025-05-30 16:00:00,11.92,83.62,0,0,0,0,64.06
2025-06-03 16:00:00,12.27,83.62,0,0,0,0,63.55
2025-06-04 16:00:00,12.75,83.62,0,0,0,0,62.86
2025-06-05 16:00:00,13.01,83.62,0,0,0,0,62.48
2025-06-06 16:00:00,12.91,83.62,0,0,0,0,62.63
2025-06-09 16:00:00,13.24,83.62,0,0,0,0,62.15
2025-06-10 16:00:00,12.66,83.62,0,0,0,0,62.99
2025-06-11 16:00:00,13.51,83.62,0,0,0,0,61.77
2025-06-12 16:00:00,13.44,83.62,0,0,0,0,61.87
2025-06-13 16:00:00,12.62,83.62,0,0,0,0,63.04
2025-06-16 16:00:00,12.9,83.62,0,0,0,0,62.64
2025-06-17 16:00:00,12.8,83.62,0,0,0,0,62.78
2025-06-18 16:00:00,12.94,83.62,0,0,0,0,62.58
2025-06-19 16:00:00,12.01,83.62,0,0,0,0,63.93
2025-06-20 16:00:00,12.11,83.62,0,0,0,0,63.79
2025-06-23 16:00:00,12.44,83.62,0,0,0,0,63.3
2025-06-24 16:00:00,13.78,83.62,0,0,0,0,61.38
2025-06-25 16:00:00,15.42,83.62,0,0,0,0,59.09
2025-06-26 16:00:00,15.01,83.62,0,0,0,0,59.66
2025-06-27 16:00:00,14.3,83.62,0,0,0,0,60.65
2025-06-30 16:00:00,14.72,83.62,0,0,0,0,60.06
2025-07-01 16:00:00,14.91,83.62,0,0,0,0,59.79
2025-07-02 16:00:00,14.94,83.62,0,0,0,0,59.75
2025-07-03 16:00:00,15.65,83.62,0,0,0,0,58.77
2025-07-04 16:00:00,16.06,83.62,0,0,0,0,58.21
2025-07-07 16:00:00,15.57,83.62,0,0,0,0,58.88
2025-07-08 16:00:00,16.54,83.62,0,0,0,0,57.56
2025-07-09 16:00:00,16.33,83.62,0,0,0,0,57.84
2025-07-10 16:00:00,16.87,83.62,0,0,0,0,57.11
2025-07-11 16:00:00,17.01,83.62,0,0,0,0,56.93
2025-07-14 16:00:00,17.1,85.74,2121.21,0,182648,0,58.62
2025-07-15 16:00:00,17.14,85.26,0,-476,0,0,58.15
2025-07-16 16:00:00,16.79,85.54,272,0,0,0,58.87
2025-07-17 16:00:00,17.59,84.18,0,-1360,0,0,56.63
2025-07-18 16:00:00,18.29,83.97,0,-204,0,0,55.52
2025-07-21 16:00:00,19.08,84.79,816,0,0,0,55.18
2025-07-22 16:00:00,20.05,87.92,3128,0,0,0,56.53
2025-07-23 16:00:00,20.07,87.58,0,-340,0,0,56.23
2025-07-24 16:00:00,20.92,85.74,0,-1836,0,0,53.61
2025-07-25 16:00:00,20.29,83.97,0,-1768,0,0,52.94
2025-07-28 16:00:00,20.54,81.86,0,-2108,0,0,50.87
2025-07-29 16:00:00,21.01,80.57,0,-1292,0,0,49.22
2025-07-30 16:00:00,20.99,83.16,2584,0,0,0,51.38
2025-07-31 16:00:00,18.78,82.95,0,-204,0,0,54.02
2025-08-01 16:00:00,18.18,84.04,1088,0,0,0,55.73
2025-08-04 16:00:00,18.64,87.1,3060,0,0,0,57.7
2025-08-05 16:00:00,19.6,86.96,0,-136,0,0,56.32
2025-08-06 16:00:00,19.89,88.32,1360,0,0,0,57.08
2025-08-07 16:00:00,19.92,94.1,5780,0,0,0,61.86
2025-08-08 16:00:00,19.64,94.44,340,0,0,0,62.52
2025-08-11 16:00:00,20.15,92.27,0,-2176,0,0,60.02
2025-08-12 16:00:00,20.77,97.78,5508,0,0,0,63.77
2025-08-13 16:00:00,21.73,98.25,476,0,0,0,62.86
2025-08-14 16:00:00,21.63,95.67,0,-2584,0,0,60.87
2025-08-15 16:00:00,22.48,103.96,8296,0,0,0,66.53
2025-08-18 16:00:00,23.56,113.55,9583.22,0,0,-212908,72.83
2025-08-19 16:00:00,23.09,113.55,0,0,0,0,73.49
2025-08-20 16:00:00,24.49,113.55,0,0,0,0,71.54
2025-08-21 16:00:00,24.98,113.55,0,0,0,0,70.87
2025-08-22 16:00:00,27.6,113.55,0,0,0,0,67.36
2025-08-25 16:00:00,30.26,113.55,0,0,0,0,63.94
2025-08-26 16:00:00,29.77,113.55,0,0,0,0,64.56
