Date,Order_Time,Security_Type,Symbol,Trade_Side,Order_Type,Filled_Qty,Filled_Price,Turnover,Order_Qty,Order_Price,Realized_PnL,Commission,Status,Last_Updated
2024-02-07,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-1000Shares,26.59,-26590,-1000Shares,-,3690,34.57,FIlled,2024-02-07 11:25:00
2024-02-07,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-2700Shares,10.75,-29025,-2700Shares,-,4968,37.73,FIlled,2024-02-07 11:25:00
2024-02-07,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1300Shares,21.51,-27963,-1300Shares,-,4004,36.35,FIlled,2024-02-07 11:25:00
2024-02-07,14:50:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-2500Shares,8.98,-22450,-2500Shares,-,-1225,29.18,FIlled,2024-02-07 14:50:00
2024-02-08,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,11800Shares,9.12,107616,11800Shares,-,0,32.28,FIlled,2024-02-08 09:30:00
2024-02-21,11:25:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-11800Shares,10.65,-125670,-11800Shares,-,18054,163.37,FIlled,2024-02-21 11:25:00
2024-03-13,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,4900Shares,25.25,123725,4900Shares,-,0,37.12,FIlled,2024-03-13 09:30:00
2024-03-15,11:25:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-4900Shares,24.32,-119168,-4900Shares,-,-4557,154.92,FIlled,2024-03-15 11:25:00
2024-03-18,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,15500Shares,7.8,120900,15500Shares,-,0,36.27,FIlled,2024-03-18 09:30:00
2024-03-26,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-15500Shares,7.52,-116560,-15500Shares,-,-4340,151.53,FIlled,2024-03-26 11:25:00
2024-03-28,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,4000Shares,7.24,28960,4000Shares,-,0,8.69,FIlled,2024-03-28 09:30:00
2024-03-28,09:30:00,Stock,紫光国微(002049.XSHE),Buy,Market_Order,400Shares,61.29,24516,400Shares,-,0,7.35,FIlled,2024-03-28 09:30:00
2024-03-28,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,2400Shares,12.14,29136,2400Shares,-,0,8.74,FIlled,2024-03-28 09:30:00
2024-03-28,09:30:00,Stock,安克创新(300866.XSHE),Buy,Market_Order,300Shares,76,22800,300Shares,-,0,6.84,FIlled,2024-03-28 09:30:00
2024-04-02,11:25:00,Stock,紫光国微(002049.XSHE),Sell,Market_Order,-400Shares,64.66,-25864,-400Shares,-,1348,33.62,FIlled,2024-04-02 11:25:00
2024-04-02,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-2400Shares,11.71,-28104,-2400Shares,-,-1032,36.54,FIlled,2024-04-02 11:25:00
2024-04-02,14:50:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-4000Shares,7.01,-28040,-4000Shares,-,-920,36.45,FIlled,2024-04-02 14:50:00
2024-04-08,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,8000Shares,11.62,92960,8000Shares,-,0,27.89,FIlled,2024-04-08 09:30:00
2024-04-10,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-8000Shares,11.23,-89840,-8000Shares,-,-3120,116.79,FIlled,2024-04-10 11:25:00
2024-04-15,09:30:00,Stock,中国中免(601888.XSHG),Buy,Market_Order,1100Shares,75.54,83094,1100Shares,-,0,24.93,FIlled,2024-04-15 09:30:00
2024-04-17,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,1100Shares,5.94,6534,1100Shares,-,0,5,FIlled,2024-04-17 09:30:00
2024-04-19,11:25:00,Stock,中国中免(601888.XSHG),Sell,Market_Order,-1100Shares,72.64,-79904,-1100Shares,-,-3190,103.88,FIlled,2024-04-19 11:25:00
2024-04-23,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,7300Shares,10.89,79497,7300Shares,-,0,23.85,FIlled,2024-04-23 09:30:00
2024-04-24,11:25:00,Stock,安克创新(300866.XSHE),Sell,Market_Order,-300Shares,83.59,-25077,-300Shares,-,2277,32.6,FIlled,2024-04-24 11:25:00
2024-04-26,09:30:00,Stock,华友钴业(603799.XSHG),Buy,Market_Order,900Shares,27.51,24759,900Shares,-,0,7.43,FIlled,2024-04-26 09:30:00
2024-04-29,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-1100Shares,6.58,-7238,-1100Shares,-,704,12.24,FIlled,2024-04-29 11:25:00
2024-04-30,11:25:00,Stock,华友钴业(603799.XSHG),Sell,Market_Order,-900Shares,28.53,-25677,-900Shares,-,918,33.38,FIlled,2024-04-30 11:25:00
2024-05-08,11:25:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-7300Shares,11.5,-83950,-7300Shares,-,4453,109.14,FIlled,2024-05-08 11:25:00
2024-05-14,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,4400Shares,26.65,117260,4400Shares,-,0,35.18,FIlled,2024-05-14 09:30:00
2024-06-03,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-4400Shares,25.55,-112420,-4400Shares,-,-4840,146.15,FIlled,2024-06-03 11:25:00
2024-06-14,09:30:00,Stock,中远海控(601919.XSHG),Buy,Market_Order,7300Shares,15.27,111471,7300Shares,-,0,33.44,FIlled,2024-06-14 09:30:00
2024-07-08,14:50:00,Stock,中远海控(601919.XSHG),Sell,Market_Order,-7300Shares,14.44,-105412,-7300Shares,-,-4380,137.04,FIlled,2024-07-08 14:50:00
2024-07-09,09:30:00,Stock,中国中免(601888.XSHG),Buy,Market_Order,1700Shares,63.07,107219,1700Shares,-,0,32.17,FIlled,2024-07-09 09:30:00
2024-07-11,11:25:00,Stock,中国中免(601888.XSHG),Sell,Market_Order,-1700Shares,66.4,-112880,-1700Shares,-,5661,146.74,FIlled,2024-07-11 11:25:00
2024-07-15,09:30:00,Stock,华能国际(600011.XSHG),Buy,Market_Order,13100Shares,8.61,112791,13100Shares,-,0,33.84,FIlled,2024-07-15 09:30:00
2024-07-23,11:25:00,Stock,华能国际(600011.XSHG),Sell,Market_Order,-13100Shares,8.21,-107551,-13100Shares,-,-5240,139.82,FIlled,2024-07-23 11:25:00
2024-07-25,09:30:00,Stock,华友钴业(603799.XSHG),Buy,Market_Order,4900Shares,21.66,106134,4900Shares,-,0,31.84,FIlled,2024-07-25 09:30:00
2024-08-06,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,100Shares,6.44,644,100Shares,-,0,5,FIlled,2024-08-06 09:30:00
2024-08-12,11:25:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-100Shares,6.73,-673,-100Shares,-,29,5.67,FIlled,2024-08-12 11:25:00
2024-08-26,09:30:00,Stock,深圳能源(000027.XSHE),Buy,Market_Order,200Shares,6,1200,200Shares,-,0,5,FIlled,2024-08-26 09:30:00
2024-08-27,14:50:00,Stock,深圳能源(000027.XSHE),Sell,Market_Order,-200Shares,5.81,-1162,-200Shares,-,-38,6.16,FIlled,2024-08-27 14:50:00
2024-09-04,11:25:00,Stock,华友钴业(603799.XSHG),Sell,Market_Order,-4900Shares,22.88,-112112,-4900Shares,-,5978,145.75,FIlled,2024-09-04 11:25:00
2024-09-09,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,5000Shares,22.52,112600,5000Shares,-,0,33.78,FIlled,2024-09-09 09:30:00
2024-09-11,11:25:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-5000Shares,21.71,-108550,-5000Shares,-,-4050,141.12,FIlled,2024-09-11 11:25:00
2024-09-19,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,17800Shares,6.1,108580,17800Shares,-,0,32.57,FIlled,2024-09-19 09:30:00
2024-09-30,11:25:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-17800Shares,7.36,-131008,-17800Shares,-,22428,170.31,FIlled,2024-09-30 11:25:00
2024-10-31,09:30:00,Stock,中国铝业(601600.XSHG),Buy,Market_Order,17100Shares,7.65,130815,17100Shares,-,0,39.24,FIlled,2024-10-31 09:30:00
2024-12-17,11:25:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-17100Shares,7.37,-126027,-17100Shares,-,-4788,163.84,FIlled,2024-12-17 11:25:00
2024-12-20,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,9700Shares,12.99,126003,9700Shares,-,0,37.8,FIlled,2024-12-20 09:30:00
2024-12-23,11:25:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-9700Shares,12.26,-118922,-9700Shares,-,-7081,154.6,FIlled,2024-12-23 11:25:00
2024-12-26,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,2000Shares,19.07,38140,2000Shares,-,0,11.44,FIlled,2024-12-26 09:30:00
2024-12-26,09:30:00,Stock,三夫户外(002780.XSHE),Buy,Market_Order,3300Shares,12,39600,3300Shares,-,0,11.88,FIlled,2024-12-26 09:30:00
2024-12-26,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,4800Shares,8.23,39504,4800Shares,-,0,11.85,FIlled,2024-12-26 09:30:00
2024-12-27,11:25:00,Stock,三夫户外(002780.XSHE),Sell,Market_Order,-3300Shares,12.73,-42009,-3300Shares,-,2409,54.61,FIlled,2024-12-27 11:25:00
2024-12-31,14:50:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-2000Shares,18.23,-36460,-2000Shares,-,-1680,47.4,FIlled,2024-12-31 14:50:00
2025-01-02,14:50:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-4800Shares,7.75,-37200,-4800Shares,-,-2304,48.36,FIlled,2025-01-02 14:50:00
2025-01-06,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,6400Shares,9.1,58240,6400Shares,-,0,17.47,FIlled,2025-01-06 09:30:00
2025-01-06,09:30:00,Stock,阳光电源(300274.XSHE),Buy,Market_Order,800Shares,70.65,56520,800Shares,-,0,16.96,FIlled,2025-01-06 09:30:00
2025-01-07,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,100Shares,17.78,1778,100Shares,-,0,5,FIlled,2025-01-07 09:30:00
2025-01-08,14:50:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-6400Shares,11.1,-71040,-6400Shares,-,12800,92.35,FIlled,2025-01-08 14:50:00
2025-01-09,11:25:00,Stock,阳光电源(300274.XSHE),Sell,Market_Order,-800Shares,73.23,-58584,-800Shares,-,2064,76.16,FIlled,2025-01-09 11:25:00
2025-01-14,09:30:00,Stock,科沃斯(603486.XSHG),Buy,Market_Order,2900Shares,43.92,127368,2900Shares,-,0,38.21,FIlled,2025-01-14 09:30:00
2025-01-24,14:50:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-100Shares,20.45,-2045,-100Shares,-,267,7.04,FIlled,2025-01-24 14:50:00
2025-02-06,09:30:00,Stock,新奥股份(600803.XSHG),Buy,Market_Order,100Shares,19.33,1933,100Shares,-,0,5,FIlled,2025-02-06 09:30:00
2025-02-07,11:25:00,Stock,科沃斯(603486.XSHG),Sell,Market_Order,-2900Shares,50.69,-147001,-2900Shares,-,19633,191.1,FIlled,2025-02-07 11:25:00
2025-02-17,11:25:00,Stock,新奥股份(600803.XSHG),Sell,Market_Order,-100Shares,18.75,-1875,-100Shares,-,-58,6.88,FIlled,2025-02-17 11:25:00
2025-03-04,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,16000Shares,9.46,151360,16000Shares,-,0,45.41,FIlled,2025-03-04 09:30:00
2025-03-07,11:25:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-16000Shares,10.14,-162240,-16000Shares,-,10880,210.91,FIlled,2025-03-07 11:25:00
2025-03-10,09:30:00,Stock,安克创新(300866.XSHE),Buy,Market_Order,1600Shares,101.23,161968,1600Shares,-,0,48.59,FIlled,2025-03-10 09:30:00
2025-04-03,11:25:00,Stock,安克创新(300866.XSHE),Sell,Market_Order,-1600Shares,95.14,-152224,-1600Shares,-,-9744,197.89,FIlled,2025-04-03 11:25:00
2025-04-09,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,5400Shares,9.26,50004,5400Shares,-,0,15,FIlled,2025-04-09 09:30:00
2025-04-09,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,1800Shares,26.88,48384,1800Shares,-,0,14.52,FIlled,2025-04-09 09:30:00
2025-04-09,09:30:00,Stock,华友钴业(603799.XSHG),Buy,Market_Order,1700Shares,28.2,47940,1700Shares,-,0,14.38,FIlled,2025-04-09 09:30:00
2025-04-10,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-5400Shares,11.26,-60804,-5400Shares,-,10800,79.05,FIlled,2025-04-10 11:25:00
2025-04-11,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,9700Shares,6.83,66251,9700Shares,-,0,19.88,FIlled,2025-04-11 09:30:00
2025-04-11,11:25:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-1800Shares,30.05,-54090,-1800Shares,-,5706,70.32,FIlled,2025-04-11 11:25:00
2025-04-14,11:25:00,Stock,华友钴业(603799.XSHG),Sell,Market_Order,-1700Shares,31.29,-53193,-1700Shares,-,5253,69.15,FIlled,2025-04-14 11:25:00
2025-04-15,11:25:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-9700Shares,7.17,-69549,-9700Shares,-,3298,90.41,FIlled,2025-04-15 11:25:00
2025-04-17,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,6000Shares,29.14,174840,6000Shares,-,0,52.45,FIlled,2025-04-17 09:30:00
2025-05-06,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-6000Shares,31.52,-189120,-6000Shares,-,14280,245.86,FIlled,2025-05-06 11:25:00
2025-05-20,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,4800Shares,39.75,190800,4800Shares,-,0,57.24,FIlled,2025-05-20 09:30:00
2025-05-23,14:50:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-4800Shares,38.31,-183888,-4800Shares,-,-6912,239.05,FIlled,2025-05-23 14:50:00
2025-07-14,09:30:00,Stock,巨化股份(600160.XSHG),Buy,Market_Order,6800Shares,26.86,182648,6800Shares,-,0,54.79,FIlled,2025-07-14 09:30:00
2025-08-18,11:25:00,Stock,巨化股份(600160.XSHG),Sell,Market_Order,-6800Shares,31.31,-212908,-6800Shares,-,30260,276.78,FIlled,2025-08-18 11:25:00
2025-09-05,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,800Shares,49.9,39920,800Shares,-,0,11.98,FIlled,2025-09-05 09:30:00
2025-09-05,09:30:00,Stock,紫光国微(002049.XSHE),Buy,Market_Order,500Shares,73,36500,500Shares,-,0,10.95,FIlled,2025-09-05 09:30:00
2025-09-05,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,2500Shares,16.67,41675,2500Shares,-,0,12.5,FIlled,2025-09-05 09:30:00
2025-09-05,09:30:00,Stock,安克创新(300866.XSHE),Buy,Market_Order,300Shares,133.9,40170,300Shares,-,0,12.05,FIlled,2025-09-05 09:30:00
2025-09-05,09:30:00,Stock,东方财富(300059.XSHE),Buy,Market_Order,1600Shares,26.32,42112,1600Shares,-,0,12.63,FIlled,2025-09-05 09:30:00
2025-09-10,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-800Shares,57.4,-45920,-800Shares,-,6000,59.7,FIlled,2025-09-10 11:25:00
2025-09-11,11:25:00,Stock,紫光国微(002049.XSHE),Sell,Market_Order,-500Shares,77.03,-38515,-500Shares,-,2015,50.07,FIlled,2025-09-11 11:25:00
2025-09-22,14:50:00,Stock,安克创新(300866.XSHE),Sell,Market_Order,-300Shares,126.81,-38043,-300Shares,-,-1917,49.46,FIlled,2025-09-22 14:50:00
2025-09-24,09:30:00,Stock,安克创新(300866.XSHE),Buy,Market_Order,500Shares,122.1,61050,500Shares,-,0,18.31,FIlled,2025-09-24 09:30:00
2025-09-24,09:30:00,Stock,三七互娱(002555.XSHE),Buy,Market_Order,3100Shares,21.52,66712,3100Shares,-,0,20.01,FIlled,2025-09-24 09:30:00
2025-09-24,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-2500Shares,19.2,-48000,-2500Shares,-,6325,62.4,FIlled,2025-09-24 11:25:00
2025-10-10,14:50:00,Stock,三七互娱(002555.XSHE),Sell,Market_Order,-3100Shares,20.56,-63736,-3100Shares,-,-2976,82.86,FIlled,2025-10-10 14:50:00
2025-10-13,11:25:00,Stock,东方财富(300059.XSHE),Sell,Market_Order,-1600Shares,25.39,-40624,-1600Shares,-,-1488,52.81,FIlled,2025-10-13 11:25:00
2025-10-13,11:25:00,Stock,安克创新(300866.XSHE),Sell,Market_Order,-500Shares,117.78,-58890,-500Shares,-,-2160,76.56,FIlled,2025-10-13 11:25:00
2025-10-15,09:30:00,Stock,宁德时代(300750.XSHE),Buy,Market_Order,100Shares,358.5,35850,100Shares,-,0,10.76,FIlled,2025-10-15 09:30:00
2025-10-15,09:30:00,Stock,巨化股份(600160.XSHG),Buy,Market_Order,1200Shares,36.4,43680,1200Shares,-,0,13.1,FIlled,2025-10-15 09:30:00
2025-10-15,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,700Shares,62.01,43407,700Shares,-,0,13.02,FIlled,2025-10-15 09:30:00
2025-10-15,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,1300Shares,33.08,43004,1300Shares,-,0,12.9,FIlled,2025-10-15 09:30:00
2025-10-15,09:30:00,Stock,大华股份(002236.XSHE),Buy,Market_Order,2200Shares,19.35,42570,2200Shares,-,0,12.77,FIlled,2025-10-15 09:30:00
2025-10-17,14:50:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-1300Shares,32.01,-41613,-1300Shares,-,-1391,54.1,FIlled,2025-10-17 14:50:00
2025-10-17,14:50:00,Stock,大华股份(002236.XSHE),Sell,Market_Order,-2200Shares,18.68,-41096,-2200Shares,-,-1474,53.42,FIlled,2025-10-17 14:50:00
2025-10-21,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,2700Shares,17.03,45981,2700Shares,-,0,13.79,FIlled,2025-10-21 09:30:00
2025-10-21,09:30:00,Stock,领益智造(002600.XSHE),Buy,Market_Order,3100Shares,14.67,45477,3100Shares,-,0,13.64,FIlled,2025-10-21 09:30:00
2025-10-23,11:25:00,Stock,巨化股份(600160.XSHG),Sell,Market_Order,-1200Shares,35.23,-42276,-1200Shares,-,-1404,54.96,FIlled,2025-10-23 11:25:00
2025-10-27,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-0Shares,--,0,-700Shares,-,-0,0,Order_Cancelled,2025-10-27 11:25:00
2025-10-27,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-2700Shares,17.83,-48141,-2700Shares,-,2160,62.58,FIlled,2025-10-27 11:25:00
2025-10-27,14:50:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-0Shares,--,0,-700Shares,-,-0,0,Order_Cancelled,2025-10-27 14:50:00
2025-10-28,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-700Shares,57.22,-40054,-700Shares,-,-3353,52.07,FIlled,2025-10-28 11:25:00
2025-10-31,09:30:00,Stock,安克创新(300866.XSHE),Buy,Market_Order,1100Shares,114.28,125708,1100Shares,-,0,37.71,FIlled,2025-10-31 09:30:00
2025-11-05,09:30:00,Stock,巨化股份(600160.XSHG),Buy,Market_Order,100Shares,32.8,3280,100Shares,-,0,5,FIlled,2025-11-05 09:30:00
2025-11-07,14:50:00,Stock,安克创新(300866.XSHE),Sell,Market_Order,-1100Shares,110.81,-121891,-1100Shares,-,-3817,158.46,FIlled,2025-11-07 14:50:00
2025-11-10,11:25:00,Stock,巨化股份(600160.XSHG),Sell,Market_Order,-100Shares,35.83,-3583,-100Shares,-,303,8.58,FIlled,2025-11-10 11:25:00
2025-11-11,11:25:00,Stock,领益智造(002600.XSHE),Sell,Market_Order,-3100Shares,14.06,-43586,-3100Shares,-,-1829.31,56.66,FIlled,2025-11-11 11:25:00
2025-11-13,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,1700Shares,32.3,54910,1700Shares,-,0,16.47,FIlled,2025-11-13 09:30:00
2025-11-13,09:30:00,Stock,盛弘股份(300693.XSHE),Buy,Market_Order,1300Shares,41.72,54236,1300Shares,-,0,16.27,FIlled,2025-11-13 09:30:00
2025-11-13,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,1000Shares,53.1,53100,1000Shares,-,0,15.93,FIlled,2025-11-13 09:30:00
2025-11-13,11:25:00,Stock,宁德时代(300750.XSHE),Sell,Market_Order,-100Shares,417.99,-41799,-100Shares,-,5949,54.34,FIlled,2025-11-13 11:25:00
2025-11-17,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,2800Shares,18.03,50484,2800Shares,-,0,15.15,FIlled,2025-11-17 09:30:00
2025-11-17,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-1700Shares,31.28,-53176,-1700Shares,-,-1734,69.13,FIlled,2025-11-17 11:25:00
2025-11-21,11:25:00,Stock,盛弘股份(300693.XSHE),Sell,Market_Order,-1300Shares,39.47,-51311,-1300Shares,-,-2925,66.7,FIlled,2025-11-21 11:25:00
2025-11-21,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1000Shares,50.36,-50360,-1000Shares,-,-2740,65.47,FIlled,2025-11-21 11:25:00
2025-11-21,14:50:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-2800Shares,17.22,-48216,-2800Shares,-,-2268,62.68,FIlled,2025-11-21 14:50:00
2025-11-24,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,7100Shares,28.39,201569,7100Shares,-,0,60.47,FIlled,2025-11-24 09:30:00
2025-11-27,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-7100Shares,29.59,-210089,-7100Shares,-,8520,273.12,FIlled,2025-11-27 11:25:00
2025-12-04,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,6700Shares,31.51,211117,6700Shares,-,0,63.34,FIlled,2025-12-04 09:30:00
2025-12-10,11:25:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-6700Shares,31.9,-213730,-6700Shares,-,2613,277.85,FIlled,2025-12-10 11:25:00
2025-12-24,09:30:00,Stock,新奥股份(600803.XSHG),Buy,Market_Order,10300Shares,20.74,213622,10300Shares,-,0,64.09,FIlled,2025-12-24 09:30:00
2026-01-07,14:50:00,Stock,新奥股份(600803.XSHG),Sell,Market_Order,-10300Shares,20.06,-206618,-10300Shares,-,-7004,268.6,FIlled,2026-01-07 14:50:00
2026-01-16,09:30:00,Stock,和而泰(002402.XSHE),Buy,Market_Order,5100Shares,39.9,203490,5100Shares,-,0,61.05,FIlled,2026-01-16 09:30:00
2026-01-27,11:25:00,Stock,和而泰(002402.XSHE),Sell,Market_Order,-5100Shares,38.55,-196605,-5100Shares,-,-6885,255.59,FIlled,2026-01-27 11:25:00
2026-01-29,09:30:00,Stock,科沃斯(603486.XSHG),Buy,Market_Order,2600Shares,73.83,191958,2600Shares,-,0,57.59,FIlled,2026-01-29 09:30:00
2026-02-03,11:25:00,Stock,科沃斯(603486.XSHG),Sell,Market_Order,-2600Shares,69.88,-181688,-2600Shares,-,-10270,236.19,FIlled,2026-02-03 11:25:00
2026-02-04,09:30:00,Stock,华友钴业(603799.XSHG),Buy,Market_Order,1300Shares,71.92,93496,1300Shares,-,0,28.05,FIlled,2026-02-04 09:30:00
2026-02-04,09:30:00,Stock,格林美(002340.XSHE),Buy,Market_Order,10800Shares,8.73,94284,10800Shares,-,0,28.29,FIlled,2026-02-04 09:30:00
2026-02-05,11:25:00,Stock,格林美(002340.XSHE),Sell,Market_Order,-10800Shares,8.46,-91368,-10800Shares,-,-2916,118.78,FIlled,2026-02-05 11:25:00
2026-02-06,09:30:00,Stock,科华数据(002335.XSHE),Buy,Market_Order,1600Shares,55.91,89456,1600Shares,-,0,26.84,FIlled,2026-02-06 09:30:00
2026-02-10,11:25:00,Stock,华友钴业(603799.XSHG),Sell,Market_Order,-1300Shares,69.41,-90233,-1300Shares,-,-3263,117.3,FIlled,2026-02-10 11:25:00
2026-02-26,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,2300Shares,38.69,88987,2300Shares,-,0,26.7,FIlled,2026-02-26 09:30:00
2026-03-03,11:25:00,Stock,数据港(603881.XSHG),Sell,Market_Order,-2300Shares,36.96,-85008,-2300Shares,-,-3979,110.51,FIlled,2026-03-03 11:25:00
2026-03-05,09:30:00,Stock,数据港(603881.XSHG),Buy,Market_Order,1100Shares,37.15,40865,1100Shares,-,0,12.26,FIlled,2026-03-05 09:30:00
2026-03-05,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,2600Shares,16.76,43576,2600Shares,-,0,13.07,FIlled,2026-03-05 09:30:00
2026-03-09,11:25:00,Stock,科华数据(002335.XSHE),Sell,Market_Order,-1600Shares,61.55,-98480,-1600Shares,-,9024,128.02,FIlled,2026-03-09 11:25:00
