date,symbol,side,shares,price,notional,fees,slippage_rate
2020-06-02,3998,sell,2500,0.918609861087452,2296.5246527186296,48.290000000000006,0.0015110205571175
2020-06-03,38,buy,500,0.9314035120292888,465.7017560146445,46.06,0.0015091527196652
2020-06-03,1071,buy,1000,0.9514316195500696,951.4316195500696,46.12,0.0015069679474417
2020-06-03,1368,sell,15500,0.928321558988764,14388.984164325844,61.82000000000001,0.0018047752808988
2020-06-03,1415,buy,11000,0.6812744217687076,7494.018639455783,53.940000000000005,0.0018741496598639
2020-06-03,3998,buy,8500,0.8713474790743475,7406.4535721319535,53.940000000000005,0.0015488265222386
2020-06-04,38,buy,12500,0.8815123076923077,11018.903846153846,58.4,0.0017185314685314
2020-06-04,1071,buy,500,0.9514279184330868,475.71395921654334,46.06,0.001503072034828
2020-06-04,1368,sell,7500,0.9683688803389244,7262.766602541932,53.93,0.0016815666609026
2020-06-04,1415,sell,7000,0.6988418322295805,4891.892825607064,50.63,0.0016545253863134
2020-06-04,3998,buy,500,0.8713068474699673,435.6534237349837,46.05,0.0015021235286979
2020-06-05,38,buy,18500,0.771389072769953,14270.697846244131,61.82000000000001,0.0018039906103286
2020-06-05,1071,sell,4000,0.918581863455775,3674.3274538231,49.47,0.001541452765462
2020-06-05,1415,buy,10500,0.6411588165680473,6732.167573964497,52.85,0.0018106508875739
2020-06-05,3998,sell,13500,0.8785981979146174,11861.075671847337,58.510000000000005,0.0015929569152075
2020-06-08,38,sell,4000,0.8685576832018038,3474.230732807215,49.45,0.0016578354002254
2020-06-08,1071,buy,12500,0.9615168242325578,12018.960302906971,59.52,0.0015800252422478
2020-06-08,1368,sell,9000,1.0683087703869525,9614.778933482572,56.21,0.001580588423409
2020-06-08,1415,sell,22000,0.7683463456686291,16903.619604709842,64.16,0.0021476030277544
2020-06-08,3998,buy,6000,0.9514373533236324,5708.624119941794,51.72,0.0015130034985603
2020-06-09,38,buy,15000,0.8117152941176471,12175.729411764709,59.55,0.0021176470588235
2020-06-09,1071,buy,5000,0.931446692570388,4657.233462851941,50.6,0.0015555834090194
2020-06-09,1368,buy,2000,1.0515878249869133,2103.1756499738267,48.27,0.0015122142732507
2020-06-09,1415,buy,4500,0.7512196135362434,3380.4882609130955,49.43,0.0016261513816579
2020-06-09,3998,sell,20500,1.0383260067216622,21285.68313779408,69.69,0.0016096089214787
2020-06-10,135,buy,237500,0.8420734118301475,199992.43530966004,400.393948247728,0.0024683474168422
2020-06-10,327,buy,138500,1.0451882115869018,144758.5673047859,294.1968538438288,0.0049886649874055
2020-06-10,697,buy,179500,0.9748464102064666,174984.93063206074,352.20794450564864,0.0049962991819244
2020-06-10,1071,sell,215000,0.936454281400966,201337.6705012077,403.6501364009661,0.0037720410628019
2020-06-10,1368,sell,190500,1.1458618081837262,218286.67445899983,436.3493395671998,0.0035984276663249
2020-06-10,1415,sell,83000,0.7064499999999999,58635.34999999999,128.34828,0.005
2020-06-10,1618,buy,249500,0.8021509128341245,200136.65275211408,401.5293222016913,0.0026886410426556
2020-06-10,2380,buy,65000,0.9016856282271946,58609.56583476764,128.3276526678141,0.0018729202524383
2020-06-10,3998,sell,192000,0.9977780403953588,191573.38375590887,384.5887070047272,0.0022219596046411
2020-06-11,38,sell,58000,0.7860642281303603,45591.72523156089,103.2633801852487,0.0049819897084048
2020-06-11,135,buy,37000,0.7011254504439361,25941.64166642564,74.30000000000001,0.0016077863484802
2020-06-11,327,buy,33000,1.122062721893491,37028.06982248521,87.71000000000001,0.0018417159763313
2020-06-11,697,buy,23000,0.9516921895744532,21888.92036021242,69.78,0.0017812521836349
2020-06-11,1415,sell,107000,0.6965011443250817,74525.62244278374,159.080497954227,0.0049983652498832
2020-06-11,1618,sell,3000,0.7788141340565673,2336.442402169702,48.290000000000006,0.0015203409531189
2020-06-11,2380,buy,41000,0.9015058262831944,36961.73887761097,86.7,0.0016731403146605
2020-06-12,38,sell,132500,0.6766017948717948,89649.73782051282,188.10979025641024,0.0049973604826546
2020-06-12,135,buy,110500,0.4408781198128529,48717.03223932025,109.16362579145618,0.0019957268473932
2020-06-12,327,sell,20500,1.1170779598145286,22900.09817619784,70.9,0.0026089644513137
2020-06-12,697,sell,14500,0.8985551874455101,13029.050217959895,60.66,0.0016053472827666
2020-06-12,1415,sell,76500,0.6381084425115521,48815.295852133735,109.25223668170698,0.0029555585756999
2020-06-12,1618,sell,17500,0.7387461339469925,12928.05734407237,59.64,0.0016944135851452
2020-06-12,2380,buy,100500,0.8214757846632875,82558.31635866039,174.5266530869283,0.001799737394253
2020-06-15,38,sell,56500,0.7374950047664441,41668.467769304094,95.62477421544328,0.0033851286939942
2020-06-15,135,sell,90500,0.6388675855250258,57817.51649001483,126.60401319201188,0.0017693976171472
2020-06-15,327,buy,23500,1.0824737241710716,25438.132518020186,74.24,0.0022904853435848
2020-06-15,697,sell,5000,1.0284012806222806,5142.006403111403,51.66,0.0015521547356499
2020-06-15,1618,buy,19000,0.7612492402464066,14463.735564681723,61.84,0.0016437371663244
2020-06-15,2380,buy,18000,0.841310465124041,15143.588372232736,62.93,0.0015600775286202
2020-06-16,135,sell,57500,0.808708313332585,46500.72801662364,105.11058241329891,0.0015946748980433
2020-06-16,327,buy,14000,1.0224420437956203,14314.188613138687,61.82000000000001,0.0023941605839416
2020-06-16,697,buy,3500,1.0316129053872236,3610.6451688552825,49.46,0.0015659275604111
2020-06-16,1618,buy,8000,0.7511448388658971,6009.158710927177,52.76,0.001526451821196
2020-06-16,2380,buy,25000,0.7713054298106226,19282.635745265565,67.45,0.0016953633904188
2020-06-17,135,sell,38500,1.0382878463841287,39974.08208578896,92.05926566863118,0.0016463015537225
2020-06-17,327,sell,4500,1.1181375046554936,5031.618770949721,51.64,0.0016629422718808
2020-06-17,697,buy,10000,1.0516723716284246,10516.723716284248,57.330000000000005,0.0015927348842138
2020-06-17,1618,buy,15500,0.7612347832433892,11799.139140272531,58.510000000000005,0.0016247147939332
2020-06-17,2380,buy,18500,0.7713007446195878,14269.063775462371,61.82000000000001,0.0016892787267373
2020-06-18,135,buy,23500,0.9615521305167404,22596.4750671434,70.87,0.0016168026216046
2020-06-18,327,sell,24000,1.327752981051207,31866.07154522897,81.05,0.0016894879314234
