factor,base_name,parameter,role,scope,status,cross_sections,sample_count,coverage_mean,factor_mean,factor_std,factor_skew,factor_kurtosis,pearson_ic_mean,pearson_ic_std,pearson_ic_ir,pearson_ic_t_nw,spearman_ic_mean,spearman_ic_std,spearman_ic_ir,spearman_ic_t_nw,ic_win_rate,signal_top_mean_return,signal_bottom_mean_return,signal_spread_mean_return,signal_spread_t_nw,portfolio_ann_return,portfolio_ann_vol,portfolio_sharpe,portfolio_sortino,portfolio_calmar,portfolio_max_drawdown,portfolio_hit_rate,portfolio_cumulative_return,portfolio_t_stat_nw,monotonicity,top_turnover_mean,bottom_turnover_mean
"W42_(0.01, 0.99, True)",W42,"(0.01, 0.99, True)",select,screened_universe,ok,1882,242910,0.5430304924827749,0.07919499535125249,0.9257418342607058,-0.44351034606156137,0.19316829384393852,0.1446789940662034,0.14026557293016206,1.0314647496448668,14.065484627684851,0.13919025780725702,0.13554119510290566,1.0269221671063244,14.947817961672511,0.8549415515409139,0.07960135085379562,-0.049401541569130285,0.16000496323265664,5.84100135348175,2.2120429566556004,0.2975685658870844,4.073352107044682,14.397198469447924,17.933282822181067,-0.12334846768376395,0.5756302521008403,439.1428435324085,7.077325577133603,0.8660874932678738,0.050651185666279054,0.0663484719587828
QuoteVolumeMean_13,QuoteVolumeMean,13,filter,conditioned_universe__QuoteVolumeMean_13,ok,1882,444836,0.9948370514479594,202250870.9532693,1263832140.5241914,13.002021206317643,198.56107679453694,-0.013885277880437185,0.06822983325226864,-0.2035074280351623,-2.3832531657104314,0.08592364306711282,0.13777770927132635,0.6236396549307041,7.4408046103620515,0.740701381509033,0.006991035961130676,-0.01962192249509952,0.04321058314867396,2.844520992508883,0.594853430139364,0.4009057204225338,1.3640113732843613,2.281030313924317,1.7949425761385136,-0.3314052705903723,0.5215336134453782,10.415118799885965,2.6042755418307446,0.9391100530573088,0.04515533582330178,0.03208556187299309
"W24_(3, 0.1)",W24,"(3, 0.1)",select,screened_universe,ok,1882,242910,0.5430304924827749,-7.113283668916975,835.7071824644521,-3.9267500200349765,1575.0415412384946,-0.0009491478797650086,0.11799805886484555,-0.008043758421925893,-0.18839197511382777,0.02078144587360098,0.15323753202183407,0.13561590035683901,3.5990941372086547,0.5706695005313497,0.01114898482268417,0.011670828445482955,-0.010694020525017328,-0.7927267032934898,0.015599053139071728,0.16055801310383924,0.17715214709937016,0.11251776875624785,0.059072342755429004,-0.2640669459082543,0.5199579831932774,0.08409264337663647,0.454790358103121,-0.045177669447945226,0.07219994529780684,0.07406017880894006
VolumeMeanRatio_14,VolumeMeanRatio,14,filter,conditioned_universe__VolumeMeanRatio_14,ok,1882,243335,0.5435841353734621,0.9401121494026871,0.252937974616321,-0.04745712090325483,0.2391478207308113,-0.005005968482375423,0.13006453858071956,-0.03848834230299184,-0.5430789513031584,-0.004126476763365306,0.12199553603477033,-0.03382481767356804,-0.48483071201611566,0.48459086078639746,0.0005541097962916563,0.01191896865707183,-0.02054773758192559,-1.1709959479241094,-0.12633964448119483,0.23279608387868353,-0.46290877221022686,-0.679093320229283,-0.20115219865741435,-0.6280798585570818,0.4963235294117647,-0.5056694625975764,-1.157326949255259,-0.6108657981259918,0.08981578523829016,0.08946483723390085
CompositeFactor,CompositeFactor,21D,strategy,screened_universe,ok,1882,242909,0.5430288423286506,135.3611717762619,80.89021909560545,0.9016885680714519,0.19899182106776347,0.014709515730365842,0.15405913548244543,0.09547967203828653,1.6478218104120206,-0.01359960331540876,0.17563787961254523,-0.07742978533679237,-1.2913316326326774,0.4691817215727949,0.029917259696241243,-0.010213121262405284,0.04778671835106709,2.973363866263288,0.0875396865797693,0.23985047349679525,0.4694548370144551,0.5421831847263031,0.23358047844048982,-0.3747731281493719,0.5189075630252101,0.5492221287501711,1.114382099804965,0.5320583729234265,0.08371038254459942,0.08317754903836312
PctChange_8,PctChange,8,select,screened_universe,ok,1882,242909,0.5430288423286506,-0.01743318392296383,0.14332822959259342,0.9268238332743167,12.1889828919049,-0.015518705045622546,0.16797247271520324,-0.0923883824222464,-1.5750901092660432,-0.04412982299670759,0.17830775280541475,-0.2474924522483662,-4.142584144812529,0.39744952178533477,0.013629805449334084,0.009341900917530756,0.0052899497644066954,0.3805542189052769,-0.23384496940934574,0.25632607198997287,-0.9107046360118226,-1.2861437894384475,-0.2895654654245414,-0.8075720254364517,0.47531512605042014,-0.7508017574970872,-2.1531535982416417,0.0607142885762648,0.08459683021155234,0.08503481017704624
"W22_(1, 1, 10)",W22,"(1, 1, 10)",select,screened_universe,ok,1882,242910,0.5430304924827749,0.0,0.0,0.0,0.0,,,,,,,,,0.0,-0.0014911415154120692,0.006104836437296626,-0.023910782399759613,-1.4141022244641228,-0.13385137774896982,0.35904982915053363,-0.2170472051410187,-0.422351446686013,-0.1921654980176785,-0.6965421947734656,0.5021008403361344,-0.5274424564928981,-0.45332264173119674,-0.5925508447938758,0.023460028961441594,0.024842186577833037
