candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2021-01-01,0.34151865332987724,0.3768783519013322,43.0,43.0,79,0.5443037974683544
2021-01-02,0.2456382644536441,0.246762562942507,43.0,43.0,80,0.5375
2021-01-03,0.1307702600979559,0.15215011148382854,43.0,43.0,80,0.5375
2021-01-04,0.08571270549021276,-0.013893608195049353,43.0,43.0,80,0.5375
2021-01-05,0.21481141864737616,0.0982368709878218,43.0,43.0,80,0.5375
2021-01-06,0.23123758390262056,0.058672506396981586,43.0,43.0,80,0.5375
2021-01-07,0.13332630791810265,-0.12075215362012927,43.0,43.0,80,0.5375
2021-01-08,0.28677469139087064,0.08375184229622572,43.0,43.0,80,0.5375
2021-01-09,0.1799059250932651,0.00936273029296285,43.0,43.0,80,0.5375
2021-01-10,0.22927561843532904,0.06607264233894322,43.0,43.0,80,0.5375
2021-01-11,0.1637226877589314,0.0653881002718212,43.0,43.0,80,0.5375
2021-01-12,0.10122150192447132,-0.034356476786670954,43.0,43.0,80,0.5375
2021-01-13,0.011936248776424291,-0.23853211026174406,43.0,43.0,80,0.5375
2021-01-14,-0.03611587452503037,-0.17495375102135519,43.0,43.0,80,0.5375
2021-01-15,-0.013013564140634554,0.10132890365448505,43.0,43.0,80,0.5375
2021-01-16,0.12423394532241654,0.13509533784986638,43.0,43.0,80,0.5375
2021-01-17,-0.16160666271803514,-0.09332880287544022,43.0,43.0,80,0.5375
2021-01-18,-0.12184222795468282,0.10631229235880398,43.0,43.0,80,0.5375
2021-01-19,-0.09697399708151155,-0.03745516354026479,43.0,43.0,80,0.5375
2021-01-20,-0.013653968602285847,0.03979460858585495,43.0,43.0,80,0.5375
2021-01-21,0.07320208920677208,-0.024696953394864826,43.0,43.0,80,0.5375
2021-01-22,-0.0812880400332145,-0.07899705663072468,43.0,43.0,80,0.5375
2021-01-23,-0.27880686294695317,-0.3512574669115683,43.0,43.0,80,0.5375
2021-01-24,-0.22542240083260523,-0.1942231464225021,43.0,43.0,80,0.5375
2021-01-25,-0.07131141663822428,-0.09627364374286916,43.0,43.0,80,0.5375
2021-01-26,-0.05438360446819404,0.010268800966475386,43.0,43.0,80,0.5375
2021-01-27,-0.19348587596320904,-0.19692004197862387,44.0,44.0,81,0.5432098765432098
2021-01-28,-0.04901702114018401,0.013671599718111346,44.0,44.0,82,0.5365853658536586
2021-01-29,-0.040213863921106624,-0.04901831640921908,45.0,45.0,82,0.5487804878048781
2021-01-30,-0.058637290645638315,-0.09559259524005821,45.0,45.0,82,0.5487804878048781
2021-01-31,0.029479932360915614,-0.015547796331256884,45.0,45.0,82,0.5487804878048781
2021-02-01,-0.23281632466623348,-0.28195922147118646,45.0,45.0,82,0.5487804878048781
2021-02-02,0.003290389069907456,-0.06779326053461808,45.0,45.0,83,0.5421686746987951
2021-02-03,-0.22568801083989523,-0.26221317991506793,46.0,46.0,84,0.5476190476190477
2021-02-04,-0.44864682222964797,-0.49010175763182234,46.0,46.0,84,0.5476190476190477
2021-02-05,-0.21294317011763542,-0.36493154133795447,46.0,46.0,85,0.5411764705882353
2021-02-06,-0.0709943139491867,-0.23048694088214824,46.0,46.0,85,0.5411764705882353
2021-02-07,0.0525921367528812,-0.12366619473602601,46.0,46.0,85,0.5411764705882353
2021-02-08,-0.11564680658052935,-0.3459142769041011,46.0,46.0,85,0.5411764705882353
2021-02-09,-0.05570759135536287,-0.08823104279365576,47.0,47.0,86,0.5465116279069767
2021-02-10,-0.1433022594339077,-0.09494347949787699,47.0,47.0,86,0.5465116279069767
2021-02-11,-0.1616767647067489,-0.1343663274745606,47.0,47.0,86,0.5465116279069767
2021-02-12,-0.005396889324194272,0.024864114888138163,47.0,47.0,86,0.5465116279069767
2021-02-13,-0.060142343531834924,-0.12692630311597172,47.0,47.0,86,0.5465116279069767
2021-02-14,0.05038391056044932,0.020699624203436136,47.0,47.0,86,0.5465116279069767
2021-02-15,0.22890700607837827,0.10008962424532589,47.0,47.0,86,0.5465116279069767
2021-02-16,0.2833723824735816,0.18162368572939994,47.0,47.0,86,0.5465116279069767
2021-02-17,0.15530501921878131,0.10025439407955596,47.0,47.0,86,0.5465116279069767
2021-02-18,0.1454626021823698,0.1085800185013876,47.0,47.0,86,0.5465116279069767
2021-02-19,0.222723368716849,0.06892165377233485,47.0,47.0,86,0.5465116279069767
2021-02-20,0.23904431895628728,0.12356172324788553,47.0,47.0,86,0.5465116279069767
2021-02-21,0.27730463762011115,0.21311285846438482,47.0,47.0,86,0.5465116279069767
2021-02-22,0.3264726842963549,0.057123034227567066,47.0,47.0,86,0.5465116279069767
2021-02-23,0.26358322794161043,-0.05874700071245007,47.0,47.0,86,0.5465116279069767
2021-02-24,0.2990206391363148,-0.015382391525137488,47.0,47.0,86,0.5465116279069767
2021-02-25,0.295992413207196,0.1902862102053305,47.0,47.0,86,0.5465116279069767
2021-02-26,0.2386457156629566,-0.06869235910077824,47.0,47.0,87,0.5402298850574713
2021-02-27,0.30135862695213234,0.18412267668577834,48.0,48.0,89,0.5393258426966292
2021-02-28,0.3543113091775279,0.2684144822930449,48.0,48.0,89,0.5393258426966292
2021-03-01,0.27254071058497464,0.17201324456757516,48.0,48.0,89,0.5393258426966292
2021-03-02,0.2691823015026461,0.15235082532573022,49.0,49.0,90,0.5444444444444444
2021-03-03,0.2980175812118942,0.287470586736343,50.0,50.0,91,0.5494505494505495
2021-03-04,0.34991157168903164,0.37273076940513244,50.0,50.0,92,0.5434782608695652
2021-03-05,0.39120327490804285,0.3982424130600317,50.0,50.0,92,0.5434782608695652
2021-03-06,0.29427397231564306,0.3989817820909521,50.0,50.0,92,0.5434782608695652
2021-03-07,0.3013084494574952,0.4103438345107888,50.0,50.0,92,0.5434782608695652
2021-03-08,0.0853110254302488,0.35000600564428935,50.0,50.0,92,0.5434782608695652
2021-03-09,0.20080007368014435,0.454290043159099,50.0,50.0,92,0.5434782608695652
2021-03-10,0.2237001841548452,0.40984393757502996,50.0,50.0,92,0.5434782608695652
2021-03-11,0.0478141548722563,0.21847142427001295,51.0,51.0,93,0.5483870967741935
2021-03-12,0.17700172928697117,0.18205267519580265,51.0,51.0,93,0.5483870967741935
2021-03-13,0.11726007815385785,0.07244671712019278,51.0,51.0,93,0.5483870967741935
