,top_turnover,bottom_turnover
2021-01-01,0.0,0.0
2021-01-02,0.04761904761904762,0.047619047619047616
2021-01-03,0.04761904761904762,0.047619047619047616
2021-01-04,0.04761904761904762,0.047619047619047616
2021-01-05,0.04761904761904762,0.047619047619047616
2021-01-06,0.047619047619047616,0.047619047619047616
2021-01-07,0.04761904761904762,0.047619047619047616
2021-01-08,0.047619047619047616,0.047619047619047616
2021-01-09,0.04761904761904763,0.047619047619047616
2021-01-10,0.04761904761904763,0.047619047619047616
2021-01-11,0.0476190476190476,0.047619047619047616
2021-01-12,0.04761904761904762,0.047619047619047616
2021-01-13,0.047619047619047616,0.047619047619047616
2021-01-14,0.04761904761904763,0.047619047619047616
2021-01-15,0.04761904761904764,0.047619047619047616
2021-01-16,0.04761904761904763,0.047619047619047616
2021-01-17,0.047619047619047616,0.047619047619047616
2021-01-18,0.04761904761904762,0.047619047619047616
2021-01-19,0.04761904761904764,0.047619047619047616
2021-01-20,0.04761904761904761,0.047619047619047616
2021-01-21,0.04761904761904761,0.047619047619047616
2021-01-22,0.047619047619047616,0.047619047619047616
2021-01-23,0.07619047619047618,0.09523809523809523
2021-01-24,0.0761904761904762,0.07142857142857142
2021-01-25,0.0761904761904762,0.07142857142857142
2021-01-26,0.09523809523809525,0.07142857142857142
2021-01-27,0.09523809523809529,0.07142857142857142
2021-01-28,0.057142857142857134,0.047619047619047616
2021-01-29,0.09523809523809526,0.07142857142857142
2021-01-30,0.07619047619047618,0.09523809523809523
2021-01-31,0.07619047619047621,0.07142857142857142
2021-02-01,0.07619047619047617,0.09523809523809523
2021-02-02,0.09523809523809523,0.09523809523809523
2021-02-03,0.09523809523809523,0.09523809523809523
2021-02-04,0.09523809523809526,0.07142857142857142
2021-02-05,0.09523809523809526,0.09523809523809523
2021-02-06,0.09523809523809525,0.09523809523809523
2021-02-07,0.0952380952380952,0.07142857142857142
2021-02-08,0.09523809523809525,0.07142857142857142
2021-02-09,0.09523809523809523,0.09523809523809523
2021-02-10,0.09523809523809526,0.07142857142857142
2021-02-11,0.0761904761904762,0.09523809523809523
2021-02-12,0.09523809523809522,0.09523809523809523
2021-02-13,0.09523809523809526,0.09523809523809523
2021-02-14,0.09523809523809523,0.09523809523809523
2021-02-15,0.0761904761904762,0.09523809523809523
2021-02-16,0.07619047619047621,0.09523809523809523
2021-02-17,0.09523809523809522,0.09523809523809523
2021-02-18,0.0761904761904762,0.09523809523809523
2021-02-19,0.0761904761904762,0.09523809523809523
2021-02-20,0.09523809523809523,0.07142857142857142
2021-02-21,0.09523809523809523,0.07142857142857142
2021-02-22,0.05714285714285715,0.07142857142857142
2021-02-23,0.09523809523809525,0.09523809523809523
2021-02-24,0.07619047619047624,0.09523809523809523
2021-02-25,0.07619047619047623,0.09523809523809523
2021-02-26,0.057142857142857106,0.09523809523809523
2021-02-27,0.0761904761904762,0.07142857142857142
2021-02-28,0.07619047619047618,0.07142857142857142
2021-03-01,0.0761904761904762,0.07142857142857142
2021-03-02,0.09523809523809522,0.07142857142857142
2021-03-03,0.0761904761904762,0.09523809523809523
2021-03-04,0.0761904761904762,0.09523809523809525
2021-03-05,0.09523809523809526,0.09523809523809525
2021-03-06,0.0761904761904762,0.07619047619047618
2021-03-07,0.07619047619047621,0.09523809523809523
2021-03-08,0.07619047619047618,0.09523809523809523
2021-03-09,0.05714285714285719,0.09523809523809523
2021-03-10,0.07619047619047618,0.07619047619047617
2021-03-11,0.05714285714285715,0.05714285714285714
2021-03-12,0.06349206349206349,0.09523809523809523
2021-03-13,0.07936507936507933,0.09523809523809523
2021-03-14,0.07936507936507937,0.0761904761904762
2021-03-15,0.09523809523809523,0.09523809523809525
2021-03-16,0.09523809523809523,0.0761904761904762
2021-03-17,0.09523809523809525,0.07619047619047617
2021-03-18,0.09523809523809523,0.09523809523809522
2021-03-19,0.09523809523809523,0.09523809523809523
2021-03-20,0.09523809523809526,0.09523809523809522
2021-03-21,0.0952380952380952,0.0761904761904762
2021-03-22,0.07936507936507937,0.09523809523809523
2021-03-23,0.07936507936507935,0.09523809523809523
2021-03-24,0.07936507936507936,0.07619047619047621
2021-03-25,0.07936507936507936,0.09523809523809522
2021-03-26,0.09523809523809527,0.0761904761904762
2021-03-27,0.09523809523809523,0.0761904761904762
2021-03-28,0.09523809523809526,0.09523809523809526
2021-03-29,0.07936507936507933,0.09523809523809523
2021-03-30,0.031746031746031744,0.09523809523809526
2021-03-31,0.06349206349206349,0.09523809523809527
2021-04-01,0.06349206349206349,0.07619047619047616
2021-04-02,0.0634920634920635,0.09523809523809526
2021-04-03,0.06349206349206352,0.09523809523809523
2021-04-04,0.07936507936507937,0.09523809523809526
2021-04-05,0.07936507936507936,0.09523809523809523
2021-04-06,0.06349206349206349,0.09523809523809523
2021-04-07,0.07936507936507937,0.09523809523809523
2021-04-08,0.06349206349206347,0.09523809523809523
2021-04-09,0.07936507936507936,0.09523809523809522
2021-04-10,0.07936507936507939,0.09523809523809526
2021-04-11,0.07936507936507936,0.09523809523809526
2021-04-12,0.07936507936507935,0.0761904761904762
2021-04-13,0.09523809523809523,0.0761904761904762
2021-04-14,0.09523809523809523,0.07619047619047621
2021-04-15,0.09523809523809523,0.09523809523809525
2021-04-16,0.09523809523809522,0.09523809523809522
2021-04-17,0.07936507936507939,0.07619047619047621
2021-04-18,0.0952380952380952,0.09523809523809526
2021-04-19,0.09523809523809523,0.09523809523809526
2021-04-20,0.07936507936507936,0.09523809523809525
2021-04-21,0.07936507936507937,0.0761904761904762
2021-04-22,0.04761904761904763,0.09523809523809523
2021-04-23,0.06349206349206349,0.09523809523809523
2021-04-24,0.0634920634920635,0.09523809523809526
2021-04-25,0.07936507936507936,0.09523809523809525
2021-04-26,0.07936507936507936,0.09523809523809525
2021-04-27,0.09523809523809523,0.0761904761904762
2021-04-28,0.06349206349206346,0.0761904761904762
2021-04-29,0.07936507936507936,0.09523809523809525
2021-04-30,0.07936507936507933,0.09523809523809523
2021-05-01,0.07936507936507936,0.07936507936507937
2021-05-02,0.09523809523809523,0.09523809523809525
2021-05-03,0.09523809523809523,0.09523809523809525
2021-05-04,0.09523809523809522,0.09523809523809522
2021-05-05,0.09523809523809525,0.09523809523809523
2021-05-06,0.09523809523809523,0.07936507936507936
2021-05-07,0.09523809523809523,0.06349206349206352
2021-05-08,0.07936507936507936,0.07936507936507936
2021-05-09,0.07936507936507936,0.06349206349206349
2021-05-10,0.09523809523809523,0.06349206349206347
2021-05-11,0.09523809523809523,0.06349206349206347
2021-05-12,0.07936507936507936,0.0476190476190476
2021-05-13,0.06349206349206349,0.047619047619047616
2021-05-14,0.07936507936507936,0.04761904761904766
2021-05-15,0.09523809523809523,0.07936507936507936
2021-05-16,0.09523809523809523,0.09523809523809526
2021-05-17,0.07936507936507937,0.09523809523809525
2021-05-18,0.0952380952380952,0.09523809523809523
2021-05-19,0.09523809523809526,0.07936507936507936
2021-05-20,0.06802721088435373,0.07936507936507936
2021-05-21,0.05442176870748299,0.0952380952380952
2021-05-22,0.05442176870748297,0.07936507936507937
2021-05-23,0.0816326530612245,0.0952380952380952
2021-05-24,0.0952380952380952,0.09523809523809526
2021-05-25,0.09523809523809523,0.09523809523809522
2021-05-26,0.08163265306122447,0.09523809523809523
2021-05-27,0.09523809523809522,0.07936507936507936
2021-05-28,0.09523809523809523,0.07936507936507933
2021-05-29,0.09523809523809523,0.09523809523809525
2021-05-30,0.09523809523809526,0.09523809523809523
2021-05-31,0.09523809523809523,0.07936507936507936
2021-06-01,0.09523809523809523,0.06349206349206349
2021-06-02,0.09523809523809522,0.07936507936507935
2021-06-03,0.0952380952380952,0.09523809523809523
2021-06-04,0.09523809523809526,0.09523809523809523
2021-06-05,0.0952380952380952,0.07936507936507936
2021-06-06,0.09523809523809526,0.09523809523809523
2021-06-07,0.09523809523809523,0.09523809523809523
2021-06-08,0.09523809523809523,0.07936507936507936
2021-06-09,0.09523809523809523,0.09523809523809523
2021-06-10,0.09523809523809522,0.09523809523809523
2021-06-11,0.0816326530612245,0.07936507936507936
2021-06-12,0.06802721088435376,0.07936507936507936
2021-06-13,0.0816326530612245,0.07936507936507936
2021-06-14,0.09523809523809525,0.07936507936507936
2021-06-15,0.06802721088435373,0.0952380952380952
2021-06-16,0.06802721088435373,0.07936507936507937
2021-06-17,0.08163265306122452,0.09523809523809523
2021-06-18,0.06802721088435373,0.04761904761904764
2021-06-19,0.08163265306122447,0.06349206349206352
2021-06-20,0.054421768707482984,0.06349206349206349
2021-06-21,0.08163265306122452,0.07936507936507933
2021-06-22,0.0816326530612245,0.09523809523809522
2021-06-23,0.09523809523809519,0.0634920634920635
2021-06-24,0.09523809523809523,0.09523809523809523
2021-06-25,0.08163265306122447,0.09523809523809523
2021-06-26,0.08163265306122452,0.07936507936507936
2021-06-27,0.09523809523809523,0.07936507936507936
2021-06-28,0.0952380952380952,0.09523809523809523
2021-06-29,0.09523809523809525,0.09523809523809523
2021-06-30,0.09523809523809523,0.07936507936507936
2021-07-01,0.09523809523809523,0.07936507936507936
2021-07-02,0.06802721088435372,0.09523809523809523
2021-07-03,0.06802721088435373,0.09523809523809522
2021-07-04,0.0816326530612245,0.09523809523809523
2021-07-05,0.06802721088435373,0.07936507936507936
2021-07-06,0.05442176870748301,0.07936507936507936
2021-07-07,0.08163265306122447,0.09523809523809523
2021-07-08,0.09523809523809523,0.09523809523809523
2021-07-09,0.06802721088435373,0.07936507936507937
2021-07-10,0.06802721088435375,0.09523809523809523
2021-07-11,0.06802721088435373,0.07936507936507936
2021-07-12,0.06802721088435375,0.06349206349206349
2021-07-13,0.0816326530612245,0.047619047619047616
2021-07-14,0.08163265306122447,0.06349206349206349
2021-07-15,0.06802721088435373,0.07936507936507937
2021-07-16,0.08163265306122448,0.07936507936507936
2021-07-17,0.0816326530612245,0.09523809523809523
2021-07-18,0.09523809523809525,0.09523809523809523
2021-07-19,0.09523809523809522,0.09523809523809523
2021-07-20,0.09523809523809523,0.09523809523809523
2021-07-21,0.08163265306122447,0.09523809523809523
2021-07-22,0.09523809523809523,0.09523809523809525
2021-07-23,0.08163265306122448,0.07936507936507936
2021-07-24,0.0952380952380952,0.09523809523809523
2021-07-25,0.0816326530612245,0.09523809523809523
2021-07-26,0.0816326530612245,0.06349206349206349
2021-07-27,0.08163265306122447,0.09523809523809523
2021-07-28,0.08163265306122447,0.09523809523809523
2021-07-29,0.0816326530612245,0.09523809523809523
2021-07-30,0.09523809523809522,0.09523809523809523
2021-07-31,0.09523809523809523,0.09523809523809525
2021-08-01,0.0952380952380952,0.07936507936507935
2021-08-02,0.09523809523809523,0.07936507936507936
2021-08-03,0.09523809523809522,0.07936507936507936
2021-08-04,0.09523809523809523,0.09523809523809523
2021-08-05,0.0816326530612245,0.09523809523809525
2021-08-06,0.06802721088435373,0.09523809523809523
2021-08-07,0.0816326530612245,0.09523809523809523
2021-08-08,0.09523809523809525,0.09523809523809523
2021-08-09,0.09523809523809523,0.09523809523809523
2021-08-10,0.09523809523809523,0.09523809523809523
2021-08-11,0.09523809523809523,0.09523809523809523
2021-08-12,0.09523809523809526,0.09523809523809523
2021-08-13,0.08163265306122448,0.07936507936507937
