,0
scope,screened_universe
cross_sections,1882
sample_count,242909
factor_mean,135.3611717762619
factor_std,80.89021909560545
factor_skew,0.9016885680714519
factor_kurtosis,0.19899182106776347
coverage_mean,0.5430288423286506
