date,returns
2019-10-16,0.0181130240053311
2019-10-17,0.0216072850184261
2019-10-18,-0.0176931560143132
2019-10-21,-0.0134520187164798
2019-10-22,0.0261756612635313
2019-10-23,-0.0218158581948388
2019-10-24,0.0389247463445345
2019-10-25,-0.0138021633258897
2019-10-28,-0.0049311673466373
2019-10-29,-0.0215572673542073
2019-10-30,-0.0233447596516412
2019-10-31,-0.0163933304227609
2019-11-01,0.0162294241704903
2019-11-04,0.0247262436952806
2019-11-05,0.0516892405056059
2019-11-06,0.0002511499944366
2019-11-07,0.0320129076816821
2019-11-08,0.0107323916249995
2019-11-11,-0.0311331934001209
2019-11-12,0.0054404667507037
2019-11-13,-0.0150784583714969
2019-11-14,-0.0202794657448032
2019-11-15,0.0077200100924086
2019-11-18,0.0010139361177372
2019-11-19,0.0157851255599585
2019-11-20,-0.0061668614216428
2019-11-21,-0.0237173871505805
2019-11-22,0.014894558905083
2019-11-25,0.0322747146354949
2019-11-26,-0.0132513131367075
2019-11-27,-0.0081614441819578
2019-11-28,-0.0268168022914015
2019-11-29,-0.0364438801609969
2019-12-02,0.0318394129234262
2019-12-03,0.0143044356854327
