date,symbol,side,shares,price,notional,fees,slippage_rate
2019-10-25,3988,buy,500,1.6124154390356191,806.2077195178097,46.1,0.0015002726929311
2019-10-28,598,sell,500,0.8986466579667707,449.32332898338535,46.06,0.0015037133702548
2019-10-28,956,sell,500,1.168235875668449,584.1179378342244,46.07000000000001,0.001507798573975
2019-10-28,2233,buy,2000,0.8713385167859109,1742.6770335718218,47.22,0.0015385250412768
2019-10-28,3339,buy,2500,1.1918278586128832,2979.569646532208,48.38,0.0015360156410784
2019-10-28,3988,sell,2000,1.6275537663754602,3255.1075327509207,49.41,0.0015007568248709
2019-10-29,598,buy,500,0.891338605928401,445.6693029642005,46.06,0.0015040516049449
2019-10-29,956,buy,5500,1.1217032929991355,6169.368111495247,52.79,0.0015207973206568
2019-10-29,3339,sell,1500,1.1881778235644154,1782.2667353466231,47.22,0.0015312407021719
2019-10-29,3988,sell,2500,1.647523448537272,4118.80862134318,50.52,0.0015009402804411
2019-10-30,598,buy,3000,0.8613061070808725,2583.9183212426174,48.33,0.0015187291638052
2019-10-30,956,buy,10000,1.0416556259030607,10416.556259030607,57.330000000000005,0.001591947983712
2019-10-30,2233,sell,1500,0.8487195265546424,1273.0792898319637,47.15,0.0015064393474794
2019-10-30,3339,sell,7000,1.218121731933791,8526.852123536537,55.07999999999999,0.001539563988696
2019-10-30,3988,sell,500,1.6275546566337062,813.7773283168531,46.1,0.0015002106541679
2019-10-31,321,buy,128000,0.9848946489859596,126066.51507020282,258.85321205616225,0.0049945397815912
2019-10-31,598,sell,215000,0.8170132740213523,175657.85391459073,353.8262831316726,0.0036423487544483
2019-10-31,2233,buy,3500,0.8212421787099903,2874.347625484966,48.35999999999999,0.001514852085354
2019-10-31,2899,buy,163500,1.112171794863719,181840.08846021807,365.56207076817446,0.0019565719492965
2019-10-31,3339,sell,500,1.198197016780609,599.0985083903046,46.080000000000005,0.0015024860161591
2019-10-31,3988,sell,113500,1.6474705865288213,186987.9115710212,375.330329256817,0.0015329778613204
2019-11-01,321,buy,56500,0.962375172413793,54374.197241379305,120.39935779310343,0.0024741379310344
2019-11-01,956,sell,10500,1.0582852242152467,11111.99485426009,58.42,0.0016177130044843
2019-11-01,2233,sell,2000,0.8087639454140364,1617.5278908280727,47.2,0.0015259933160044
2019-11-01,2899,sell,1000,1.0883616729798655,1088.3616729798655,47.14,0.00150305231205
2019-11-01,3339,buy,13000,1.0819248387096776,14065.022903225808,61.78000000000001,0.0017822580645161
2019-11-04,321,buy,21000,0.9717378044426812,20406.49389329631,68.59,0.0017915509718365
2019-11-04,956,buy,28000,1.0218088284518827,28610.64719665272,77.63000000000001,0.0017733612273361
2019-11-04,2233,buy,24000,0.821332286902287,19711.974885654887,67.5,0.0016247401247401
2019-11-04,2899,buy,12500,1.1417378859123724,14271.723573904654,61.82000000000001,0.0015244613266425
2019-11-04,3339,buy,14000,1.1218745916774828,15706.24428348476,62.99,0.001673742569181
2019-11-05,321,sell,7000,1.0483623935264057,7338.536754684838,53.93,0.0015596252129471
2019-11-05,956,buy,8500,1.021683535102086,8684.310048367732,55.09,0.0016505246098882
2019-11-05,2233,buy,2000,0.8512831764463377,1702.5663528926752,47.22,0.0015096193486326
2019-11-05,2899,sell,3000,1.2081713514226666,3624.514054268,49.46,0.0015112798159778
2019-11-06,321,sell,15000,1.158047693916681,17370.715408750217,65.21000000000001,0.0016830224856196
2019-11-06,956,buy,9000,1.001681870669746,9015.136836027714,56.14,0.0016818706697459
2019-11-06,2233,buy,2500,0.8613230188679246,2153.307547169812,48.27,0.0015383940324703
2019-11-06,2899,buy,4000,1.2118210443651407,4847.284177460563,50.61000000000001,0.0015049953430914
2019-11-06,3339,buy,1000,1.1918002528261216,1191.8002528261216,47.15,0.0015128175009425
2019-11-07,321,buy,3000,1.161776642599278,3485.329927797834,49.45,0.0015315884476534
2019-11-07,956,buy,7500,0.9815657743857036,7361.743307892778,53.940000000000005,0.0015977289650037
2019-11-07,2233,buy,7000,0.8513284385424684,5959.299069797279,51.76,0.0015628688734924
2019-11-07,2899,sell,12500,1.317976435955763,16474.70544944704,64.08,0.0015330030638158
2019-11-07,3339,sell,500,1.2081764651350262,604.088232567513,46.080000000000005,0.0015070536074163
2019-11-08,321,sell,19000,1.3377008695652175,25416.31652173913,74.24,0.001715768981181
2019-11-08,956,buy,13500,0.9616364486790818,12982.092057167603,59.65,0.0017046340407102
