date,W-42,returns_momentum,price_vs_ma,trend_compression_score,avg_amount_level,bbi_upturn_score,obv_bottom_rising_score
2022-06-16,0.7762162162162162,0.8054054054054054,0.8032432432432433,0.8043243243243243,0.7708108108108108,0.8032432432432433,0.7859459459459459
2022-06-17,0.7772972972972974,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7697297297297298,0.8032432432432433,0.7859459459459459
2022-06-20,0.772972972972973,0.8054054054054054,0.8032432432432433,0.8043243243243243,0.7675675675675676,0.8032432432432433,0.7859459459459459
2022-06-21,0.772972972972973,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7643243243243243,0.8032432432432433,0.7859459459459459
2022-06-22,0.772972972972973,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7621621621621621,0.8032432432432433,0.7837837837837838
2022-06-23,0.7816216216216216,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7643243243243243,0.8032432432432433,0.7837837837837838
2022-06-24,0.7805405405405406,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7675675675675676,0.8032432432432433,0.7859459459459459
2022-06-27,0.7805405405405406,0.8043243243243243,0.8043243243243243,0.8043243243243243,0.7718918918918919,0.8032432432432433,0.787027027027027
2022-06-28,0.7794594594594595,0.8043243243243243,0.8043243243243243,0.8043243243243243,0.7718918918918919,0.8032432432432433,0.787027027027027
2022-06-29,0.7794594594594595,0.8054054054054054,0.8043243243243243,0.8054054054054054,0.7686486486486487,0.8043243243243243,0.7891891891891892
2022-06-30,0.7772972972972974,0.8043243243243243,0.8032432432432433,0.8043243243243243,0.7654054054054054,0.8032432432432433,0.7891891891891892
2022-07-04,0.7783783783783784,0.8054054054054054,0.8032432432432433,0.8043243243243243,0.7664864864864865,0.8032432432432433,0.7902702702702703
2022-07-05,0.7805405405405406,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7697297297297298,0.8032432432432433,0.7902702702702703
2022-07-06,0.7718918918918919,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7664864864864865,0.8032432432432433,0.7902702702702703
2022-07-07,0.7772972972972974,0.8043243243243243,0.8032432432432433,0.8054054054054054,0.7664864864864865,0.8032432432432433,0.7913513513513514
2022-07-08,0.7783783783783784,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7664864864864865,0.8032432432432433,0.7913513513513514
2022-07-11,0.7751351351351351,0.8043243243243243,0.8021621621621622,0.8043243243243243,0.7686486486486487,0.8021621621621622,0.7913513513513514
2022-07-12,0.7772972972972974,0.8054054054054054,0.8021621621621622,0.8043243243243243,0.7675675675675676,0.8021621621621622,0.7902702702702703
2022-07-13,0.7827027027027027,0.8054054054054054,0.8021621621621622,0.8054054054054054,0.7654054054054054,0.8021621621621622,0.7902702702702703
2022-07-14,0.7805405405405406,0.8043243243243243,0.8032432432432433,0.8043243243243243,0.7675675675675676,0.8021621621621622,0.7945945945945946
2022-07-15,0.7827027027027027,0.8043243243243243,0.8032432432432433,0.8054054054054054,0.7718918918918919,0.8021621621621622,0.7945945945945946
2022-07-18,0.7816216216216216,0.8054054054054054,0.8032432432432433,0.8054054054054054,0.7708108108108108,0.8032432432432433,0.7945945945945946
2022-07-19,0.7805405405405406,0.8054054054054054,0.8032432432432433,0.8064864864864865,0.7708108108108108,0.8032432432432433,0.7945945945945946
2022-07-20,0.7816216216216216,0.8054054054054054,0.8032432432432433,0.8064864864864865,0.7697297297297298,0.8032432432432433,0.7945945945945946
2022-07-21,0.7794594594594595,0.8054054054054054,0.8032432432432433,0.8064864864864865,0.7664864864864865,0.8032432432432433,0.7945945945945946
