date,q1,q2,q3,q4,q5
2018-01-02,,,,,
2018-01-03,,,,,
2018-01-04,,,,,
2018-01-05,,,,,
2018-01-08,,,,,
2018-01-09,,,,,
2018-01-10,,,,,
2018-01-11,,,,,
2018-01-12,,,,,
2018-01-15,,,,,
2018-01-16,,,,,
2018-01-17,,,,,
2018-01-18,,,,,
2018-01-19,,,,,
2018-01-22,,,,,
2018-01-23,,,,,
2018-01-24,,,,,
2018-01-25,,,,,
2018-01-26,,,,,
2018-01-29,,,,,
2018-01-30,,,,,
2018-01-31,-0.014018925004337383,-0.006985276501951991,-0.01016128515504554,-0.010611829649634322,-0.014157138010917171
2018-02-01,0.023949014108516502,0.008498159546551826,0.0016523962634745063,0.006117991166903612,0.004472212034028831
2018-02-02,-0.026726780619890984,-0.01579075660286094,-0.016130461008123983,-0.01785599952977731,-0.013612320673283974
2018-02-05,-0.0842319807447533,-0.06370067313087237,-0.060423842821029305,-0.06296255590933839,-0.08404829851442008
2018-02-06,-0.009195663298704679,-0.006636107130955486,-0.012506083411468196,-0.007618841770102387,-0.01869331719179216
2018-02-07,0.016723788131793055,0.00494749717347973,0.003220815127100062,0.002376587904332757,-0.0020615779405865568
2018-02-08,-0.08090735768065857,-0.053735323184608545,-0.05111666285839684,-0.03481543007773646,-0.031049455303791287
2018-02-09,0.04134921577868734,0.017061372776195648,0.012978728376199176,0.010003229270960548,0.006423412118579457
2018-02-12,0.047637079718080844,0.01889962515267876,0.017210636308139467,0.01847480853411979,0.014372134582647616
2018-02-13,0.03209107502263791,0.018668941459303427,0.017053862375426308,0.012097086476809165,0.020726984740250767
2018-02-14,0.03745528006503344,0.025559070074495677,0.01814271998637535,0.01486481035152603,0.020173523513069114
2018-02-15,0.013509629596073616,0.006411612329159097,0.011744555263826938,0.0039715673936538435,0.016546213929885575
2018-02-20,0.026372485419533895,0.0192856926103618,0.0069902690032516155,0.012542314409341985,0.009474798841410507
2018-02-21,-0.0009668689114335676,-0.004862342337762075,-0.006782189584087699,-0.00854552191156363,-0.007354416745964955
2018-02-22,0.028015222868245957,0.017279225235385103,0.014974401685649749,0.010339071549448109,0.009425677535543282
2018-02-23,0.010751995658285407,0.009270824956033019,0.008411159405426642,0.004592541326718996,0.007543286438437658
2018-02-26,-0.0044613242764205,-0.007567290442702859,-0.01613787024013373,-0.014837173921521509,-0.01678341883161693
2018-02-27,0.0020950057391988107,-0.008287932647960095,-0.008983869486294859,-0.0042689281589578945,-0.0001999804791202995
2018-02-28,0.014502600525956654,0.00934140440520516,0.006212982428215679,0.010665751064842204,0.009818170456704913
2018-03-01,-0.014843893650089326,-0.012674521088597299,-0.01236222683371768,-0.013274063601220649,-0.015052212308206896
2018-03-02,-0.01966919496849487,-0.01860071234600842,-0.0166006355951201,-0.018179044730975324,-0.02440384201496428
2018-03-05,0.04373877998202752,0.02377746034603411,0.016245011602244067,0.017247295474654437,0.020139114966768956
2018-03-06,-0.017548802033355675,-0.01052759075274396,-0.004535230846383263,-0.007566660790491983,-0.010032806639091668
2018-03-07,0.02426753702590578,0.014410792713110356,0.011309464369124821,0.009828484891947048,0.01843547953103197
2018-03-08,0.017064111205107285,0.009603461230478985,0.008904351967334216,0.006497975543344261,0.007298867815590219
2018-03-09,0.02312976529603875,0.015967086245753374,0.01325016593974492,0.010428919826258919,0.013699293759903858
2018-03-12,0.0019058204066342208,-0.003601939114066712,0.0001340665494974298,-0.0008168614212829732,6.749832186974274e-05
2018-03-13,-0.002289908821179144,-0.006766292044736667,-0.0027058120966488284,-0.0014175088431306255,0.0044142923435343115
2018-03-14,0.005161271934781252,0.0025754250853974223,0.00667098836230365,0.006997883345073473,0.009532866679436917
2018-03-15,-0.005367099610919016,-0.0033253377480592997,-0.0001286110800902836,0.0065026045332683335,0.0032226758070065436
2018-03-16,0.0004103305691292035,-0.0031930135720348047,-0.0037976936660541597,-0.004921228104232312,-0.005545046340430094
2018-03-19,-0.0006289823728405169,-0.0036901863663570456,0.003942885025822093,0.0025396951264640413,0.002859003003785591
