date,ic_1d,ic_5d,ic_20d
2023-01-09,-0.10312433179095262,-0.029580106011243466,-0.0948636000920741
2023-01-10,-0.14338714656593793,-0.06799546441304954,-0.15447078607023051
2023-01-11,0.05402540148390118,0.09263917186875428,-0.027117134589458015
2023-01-12,0.00954071359326704,0.0859047780779811,0.02184236149220739
2023-01-13,0.07860119247021972,-0.002617211886533547,-0.06806779002738221
2023-01-16,-0.1798529678668779,-0.04368738551860962,-0.10453321854855223
2023-01-17,-0.006035118840360458,0.02128156098037699,-0.08128872554197308
2023-01-18,-0.09515005669321815,-0.06814744958558282,-0.02770476446166215
2023-01-19,-0.044175016095447016,-0.05827598219709455,-0.0531108957560743
2023-01-20,-0.04332310468258137,-0.06691151989301014,-0.043555955467948666
2023-01-26,-0.006399273779350518,-0.19570422856410263,-0.1500141639706704
2023-01-27,-0.28298683485863074,-0.2704552847540507,-0.21572897626238413
2023-01-30,-0.13365194916282544,-0.13138568197203707,-0.08322869665669874
2023-01-31,0.05109930010152929,0.014208107838824145,0.03327886169568959
2023-02-01,-0.09234583965011434,-0.058609696673080205,-0.0495866801402291
2023-02-02,0.021120495189556707,-0.012709465752672499,-0.020192848253887254
2023-02-03,-0.055977885937340356,0.0021861717734621357,-0.04145322078079617
2023-02-06,-0.07171473142577008,-0.01952426528772925,0.02685904081397807
2023-02-07,0.06173602301969482,-0.015416560638174854,0.042358872372979875
2023-02-08,-0.22226431988244544,0.05860272120134972,0.09617566895781005
2023-02-09,0.13780185539382855,0.04221874071297016,0.14574344241896764
2023-02-10,-0.17775513019050532,-0.014314412119134633,0.19092919401483985
2023-02-13,0.07225372130658195,-0.027156134933452664,0.19225891105544368
2023-02-14,0.16727622798393374,0.041411434559888265,0.2183323517836461
2023-02-15,-0.1899378749773065,-0.030062930960684697,0.15962172315142734
2023-02-16,-0.005445911955653825,-0.005644186665134083,0.20028527522244347
2023-02-17,-0.2082433563977819,0.054365654829544086,0.1731654327834334
2023-02-20,0.16355060448474112,0.06683535654830947,0.18367186717945966
2023-02-21,-0.009394882771665652,-0.039145055575679995,0.06105016435905224
2023-02-22,-0.08934104584392796,-0.17920473551236027,0.048779388503505036
2023-02-23,0.0054109620776280724,-0.10348042412943745,0.04236377743882668
2023-02-24,-0.0369838790318667,-0.15587812160346556,0.051269106354419114
2023-02-27,0.014543285233452285,-0.1046504116300494,0.08957075148192623
2023-02-28,-0.44024224246591237,-0.1653813989482237,0.04620016423625752
2023-03-01,0.06925442909972399,0.023817377488150965,0.07950474727540087
2023-03-02,-0.11001227144114828,0.12721034409278925,0.09386835023549343
2023-03-03,0.010356350387297044,-0.014720309415774901,0.03020153066066325
2023-03-06,0.009440592367718123,0.17336869236426672,0.08192048393253833
2023-03-07,0.07247179949088879,0.12473867197869848,0.10938623786780927
2023-03-08,0.004341823220904832,0.18048853196053719,0.07891243831678524
2023-03-09,-0.03732931653131087,0.11238115795756273,-0.015116921016078333
2023-03-10,0.1919186057219554,0.06238887935052842,-0.05577200187031265
2023-03-13,0.14158110057158338,0.0005328873282658891,-0.08160279570383626
2023-03-14,-0.206800925059966,-0.18136470624362486,-0.09509160448087564
2023-03-15,-0.06507798063228148,-0.13908672661783794,0.01031948012422725
2023-03-16,-0.0935950504383419,-0.14234116645218287,-0.010764462266486141
2023-03-17,0.04191424651696987,-0.09060006729956917,0.03675134325687624
2023-03-20,-0.2821449324260905,-0.11507394601242067,0.027788374219392415
2023-03-21,-0.0710726468076015,0.054504990258509335,0.054667017013360034
2023-03-22,0.05613080896807914,0.0529518784590239,0.028616575289234433
2023-03-23,0.03560953313572619,-0.04669422863261727,0.013361172222653067
2023-03-24,0.013403984083005291,-0.014890662194628665,-0.023919556811508244
2023-03-27,-0.0599065888429792,-0.11341560072984753,-0.026322609907232855
2023-03-28,0.015098930446191644,-0.0107642079676743,0.03772303995954022
2023-03-29,-0.12600121295538247,-0.09512448823292773,-0.0248584265098139
2023-03-30,-0.04375930813254923,-0.14492204612188284,-0.01847841004750301
2023-03-31,-0.11588767124471921,-0.1993656876889577,-0.01126954106815245
2023-04-03,-0.02342347668626657,-0.21522953432278863,-0.024081462365714488
2023-04-04,-0.042085553246205595,-0.2101100229126135,0.03588607930503004
2023-04-06,-0.2613539206324396,-0.1717316255185309,0.04743688800729544
2023-04-11,0.05639574114293056,0.05048404883895774,0.07164728949426347
2023-04-12,0.07725630887498157,0.025286946510710777,0.04880454209837444
2023-04-13,-0.03781721731116591,-0.030564427557334854,-0.0065656868809986155
2023-04-14,-0.08246696000290936,0.008517744763988441,0.011641383754516845
2023-04-17,0.014190956607819926,0.04655430284368384,0.06788191262488101
2023-04-18,0.0947373314334931,0.17685130566948776,0.14044541142866454
2023-04-19,0.12210899225992404,0.1671112455404453,0.19146317407566749
2023-04-20,0.03712284756790493,0.1869715754834867,0.24703787023311963
2023-04-21,0.08051752247244787,0.1561276115278542,0.2111802202720068
2023-04-24,0.1848777357334951,0.18153821365700426,0.16551416420929005
2023-04-25,-0.20784292508577817,0.14914399176840218,0.19294172906099571
2023-04-26,0.1773280322225027,0.23821341096671933,0.25337671138794493
2023-04-27,-0.020721481310220884,0.08933910662487632,0.23844809751794407
2023-04-28,0.20213736685580214,0.196843267525535,0.20804196727431995
2023-05-02,0.03167392845814339,0.11362563631740961,0.1635718213008965
2023-05-03,-0.07737110849058584,-0.015862779857135533,0.11437850785178541
2023-05-04,-0.18232118614107135,0.056957757758996266,0.02390360305613136
2023-05-05,0.2551992491934011,0.08455046894264007,0.04311800278995831
2023-05-08,0.07153881866366842,-0.08859248857408718,-0.087031690985353
2023-05-09,-0.20836855027992499,-0.21262327252830707,-0.12391183377776302
2023-05-10,-0.02142566179763236,-0.0038993478609505956,-0.0522044954326701
2023-05-11,-0.11451528320962512,0.10798096539388947,-0.011139109938027745
2023-05-12,-0.04932946564194274,0.17869156501148525,0.05474418535392369
2023-05-15,0.02099215245998853,0.16867159664511214,-0.003549853674411688
2023-05-16,0.09849672821531963,0.13527443117085178,-0.040356177974753035
2023-05-17,0.056918925979906304,0.13844872246971804,-0.14084304488602625
2023-05-18,-0.020464051383651073,0.053801743028709936,-0.21495725770403554
2023-05-19,-0.08763136244757463,0.1612547883482304,-0.2131738799366763
