candle_begin_time,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2021-01-01,1.1089713828908434,0.9110521950249263,0.35108187711883637,0.9312013475519951,0.7265901776792387,0.47482929804858104,0.43708570474210334,0.5513614060005878,0.717572783194908,1.025131893556481
2021-01-02,1.5530465035420251,0.7072101035719809,0.6047019337230265,0.9529498184129501,0.49769551239174975,0.7539276842560696,0.6998212558385573,0.7826933382727022,0.9046553254492088,1.1468993099300846
2021-01-03,1.4266449800222818,0.5720233290390373,1.5029542039249288,0.3567918787316034,0.5329182351674033,0.5526202654120538,0.551840434068826,1.1261648455738935,0.5711727669366713,0.5117350543743411
2021-01-04,0.8114523810929317,0.8504591280749589,1.3757761821258248,0.36061262783157383,0.5570708509090314,0.20760822112220906,0.7022195179529238,0.42492771966655946,0.3447738769511456,0.9499397336030715
2021-01-05,1.4799715695260698,0.8775497677426702,1.268126257205632,0.4543434071922617,0.36366958161885254,0.509731496251911,0.410047651648464,0.8507109720530066,0.39404944938019454,0.3929581346245736
2021-01-06,1.119868324944009,0.4852956419416685,0.14561215026405122,0.19642633752937175,0.18233460697239542,1.1919574521915492,0.42951442320429994,0.057697762223823446,0.3482243929725861,0.19033013286390563
2021-01-07,1.3875059831668581,0.5529822411210157,0.8699640014068772,0.2842735821940915,0.3580997820578456,0.33160453091509495,0.5641789045838755,0.5338156135508025,0.3538506587061926,0.40999881134779415
2021-01-08,1.2661146114961224,1.3954649449020515,0.3935440748022807,0.06262054830485866,0.5246859504978849,0.20955959768658916,0.3931514122402199,0.7090874053067746,0.32103456877478104,0.6799689050749781
2021-01-09,1.1948803398559233,1.2020156226044154,0.15755539557545553,0.1615027815662315,0.1953558377203648,0.36085381191588056,0.16399868677239776,0.20702874218099654,1.0986431293604455,0.25747388389253617
2021-01-10,1.3800369933755736,0.40005740552643376,0.13413106383377643,0.31514897747533105,1.067443528044555,0.4450022578587316,0.40949177553331334,0.2290967089576829,0.4223250448166903,0.35989210242060554
2021-01-11,0.5586123920446637,0.44642207541002576,0.4143767568983782,0.6668297382733642,1.0688369374247486,0.44017471203319236,0.7541911651365837,1.5273303244264786,0.8409292323537747,1.2461295524871714
2021-01-12,0.3331500130206171,0.5637959694373511,0.6239431055753494,0.4865688734627013,0.804454002907619,1.0959180556732984,1.2217657332533913,0.565170585658948,0.7305624455726636,1.6598113335854134
2021-01-13,0.3354898347074043,1.3384386317384318,1.0561580709205267,0.5509848066796167,0.715738471358887,0.33969178474132483,0.40031327151581186,0.6942341047037739,0.6225871062083956,1.5721524557330384
2021-01-14,1.4977100042040568,0.602029534114779,1.6165594444635214,0.4476094930758222,0.5539967138358486,1.537420414814131,0.443751358104311,0.39237669914396023,0.5724405748145764,0.5114629530881535
2021-01-15,1.763268764693227,0.7765501911764812,0.5130483863526554,1.0191825380449484,1.5479649766913122,0.8904133688496381,1.2523760322532071,0.3967982459612833,0.7937563663558906,0.8406452539089176
2021-01-16,1.3197284503503446,0.6478830478670206,0.42394214168034194,0.45602721237461524,0.23295107026691841,1.203858835747489,1.4612066521453193,0.3658050126004996,0.6616056576385537,0.6718092689132672
2021-01-17,1.3730138052745757,0.3303881120569316,0.33614018380120764,0.5893518609555406,1.1075015298921662,0.4836857916747948,0.3009324419106392,0.42150896735435356,0.2918320428508277,2.333375590689765
2021-01-18,1.2951784125939483,0.6415260097780691,1.1161564342514751,0.5502124216080431,0.6676335903767174,0.38722425621517226,0.7689693983661396,0.4434638655313964,0.9159230212038743,1.9841440588277657
2021-01-19,0.3647273552134516,1.2385097778791745,0.5186723617419644,1.082320720388142,0.91691311821818,0.5072526050336174,0.7414133359973765,1.5257353990586335,0.7795913784491614,2.8716108951148778
