year,1,2,3,4,5,6,7,8,9,10,11,12
2021,0.022596558230466707,-0.018076546487739823,-0.04695251667575725,-0.00044023674602142366,0.07668503213464686,0.04204924852895504,0.02177552762880548,-0.017881110824659215,0.06123897695108138,0.024108483928181258,0.052113855124659686,0.011497527761305743
2022,0.08782745078513503,-0.00904844720093458,0.004261155689860041,-0.045634813279369885,0.0216864412157107,0.06611525316788475,0.043039461730998346,0.04848109812456162,0.03013395039666415,0.03484463501495158,0.0058102828566963605,0.0313627633349969
2023,-0.09893010450505296,0.04265438814395828,0.03510756795340917,0.03399834867156678,-0.005562331507442173,0.05362435067036115,0.03601444349986453,0.006422134334407973,0.09416694691109506,0.06087891383441399,0.0808389579053725,0.020745215089098566
2024,0.013710444904183243,-0.17162362426171207,-0.025639467251510128,0.024048389434754864,0.05351242757034191,-0.02338905003800051,0.012788890150002603,0.044798184895953094,0.04652197491659847,0.046260587084081754,0.012123831025459652,0.030404934467975736
2025,-0.02979162485763656,0.02652378268117613,0.05031951900208136,0.043419021188435325,0.0446457060111963,0.0173621103668376,0.08157325341423843,0.04745718710782344,-0.008762433337023524,-0.01060880743574135,-0.0027316768958312084,0.06667149852663551
2026,-0.013955174842513976,-0.012110977119796562,,,,,,,,,,
