trade_date,stock_code,target_weight
2023-03-17,sh603613,0.1
2023-03-17,sz300207,0.1
2023-03-17,sh601636,0.1
2023-03-17,sh688026,0.1
2023-03-17,sz002906,0.1
2023-03-17,sh688029,0.1
2023-03-17,sh601155,0.1
2023-03-24,sz300636,0.1
2023-03-24,sh601155,0.1
2023-03-24,sh603315,0.1
2023-03-24,sz002201,0.1
2023-03-24,sh688026,0.1
2023-03-24,sz300661,0.1
2023-03-24,sz000887,0.1
2023-03-24,sh603267,0.1
2023-03-24,sh688029,0.1
2023-03-24,sz301029,0.1
2023-03-31,sh603315,0.1
2023-03-31,sz000887,0.1
2023-03-31,sh600456,0.1
2023-03-31,sh688026,0.1
2023-03-31,sz300699,0.1
2023-03-31,sz002201,0.1
2023-03-31,sh688029,0.1
2023-03-31,sh605376,0.1
2023-03-31,sh605589,0.1
2023-03-31,sh603267,0.1
2023-04-10,sh605589,0.1
2023-04-10,sh688357,0.1
2023-04-10,sh603267,0.1
2023-04-10,sz000887,0.1
2023-04-10,sz002748,0.1
2023-04-10,sh603583,0.1
2023-04-10,sz002145,0.1
2023-04-10,sz002201,0.1
2023-04-10,sh603217,0.1
2023-04-10,sh603617,0.1
2023-04-17,sh600389,0.1
2023-04-17,sh603806,0.1
2023-04-17,sh600596,0.1
2023-04-17,sh603025,0.1
2023-04-17,sz000953,0.1
2023-04-17,sh603217,0.1
2023-04-17,sh688468,0.1
2023-04-17,sz300751,0.1
2023-04-17,sz002258,0.1
2023-04-17,sh600779,0.1
2023-04-24,sz000422,0.1
2023-04-24,sh603806,0.1
2023-04-24,sh600366,0.1
2023-04-24,sh600077,0.1
2023-04-24,sh603916,0.1
2023-04-24,sz002724,0.1
2023-04-24,sh688357,0.1
2023-04-24,sh688301,0.1
2023-04-24,sz301078,0.1
2023-04-24,sz300751,0.1
2023-05-04,sz002006,0.1
2023-05-04,sh688087,0.1
2023-05-04,sh603177,0.1
2023-05-04,sh688269,0.1
2023-05-04,sh603267,0.1
2023-05-04,sh688301,0.1
2023-05-04,sz002810,0.1
2023-05-04,sh603583,0.1
2023-05-04,sh603681,0.1
2023-05-04,sh603305,0.1
2023-05-11,sh688269,0.1
2023-05-11,sh600882,0.1
2023-05-11,sh603267,0.1
2023-05-11,sh603489,0.1
2023-05-11,sz300751,0.1
2023-05-11,sh603938,0.1
2023-05-11,sh688468,0.1
2023-05-11,sh688087,0.1
2023-05-11,sh603583,0.1
2023-05-11,sh688301,0.1
2023-05-18,sh688269,0.1
2023-05-18,sh603300,0.1
2023-05-18,sh688301,0.1
2023-05-18,sz300699,0.1
2023-05-18,sz300628,0.1
2023-05-18,sh603938,0.1
2023-05-18,sz002802,0.1
2023-05-18,sh688621,0.1
2023-05-18,sh688087,0.1
2023-05-18,sh603697,0.1
2023-05-25,sz002802,0.1
2023-05-25,sh603938,0.1
2023-05-25,sh603697,0.1
2023-05-25,sh688621,0.1
2023-05-25,sz300699,0.1
2023-05-25,sh688087,0.1
2023-05-25,sz300761,0.1
2023-05-25,sh603300,0.1
2023-05-25,sz300453,0.1
2023-05-25,sh600389,0.1
2023-06-01,sz300796,0.1
2023-06-01,sh603300,0.1
2023-06-01,sz002802,0.1
2023-06-01,sz300761,0.1
2023-06-01,sh603697,0.1
2023-06-01,sh688200,0.1
2023-06-01,sz300661,0.1
2023-06-01,sh603938,0.1
2023-06-01,sh688621,0.1
2023-06-01,sz300699,0.1
2023-06-08,sh688621,0.1
2023-06-08,sz300699,0.1
2023-06-08,sh603938,0.1
2023-06-08,sh688798,0.1
2023-06-08,sh605500,0.1
2023-06-08,sz300661,0.1
2023-06-08,sh688789,0.1
2023-06-08,sh688200,0.1
2023-06-08,sh688550,0.1
2023-06-08,sz300628,0.1
2023-06-15,sh688357,0.1
2023-06-15,sh688181,0.1
2023-06-15,sh605080,0.1
2023-06-15,sh603086,0.1
2023-06-15,sh600389,0.1
2023-06-15,sh688606,0.1
2023-06-15,sz001206,0.1
2023-06-15,sh688789,0.1
2023-06-15,sh688550,0.1
2023-06-15,sh688200,0.1
2023-06-26,sz300699,0.1
2023-06-26,sh688357,0.1
2023-06-26,sh688181,0.1
2023-06-26,sh605080,0.1
2023-06-26,sh603086,0.1
2023-06-26,sh688606,0.1
2023-06-26,sh688789,0.1
2023-06-26,sh688200,0.1
2023-06-26,sz001206,0.1
2023-06-26,sh688798,0.1
2023-07-03,sh603086,0.1
2023-07-03,sh605080,0.1
2023-07-03,sh688621,0.1
2023-07-03,sh688789,0.1
2023-07-03,sz300761,0.1
2023-07-03,sh688798,0.1
2023-07-03,sh688357,0.1
2023-07-03,sh688606,0.1
2023-07-03,sh688200,0.1
2023-07-03,sz300661,0.1
2023-07-10,sh688777,0.1
2023-07-10,sz300661,0.1
2023-07-10,sz300761,0.1
2023-07-10,sh603086,0.1
2023-07-10,sh605080,0.1
2023-07-10,sz300628,0.1
2023-07-10,sh688606,0.1
2023-07-10,sh688789,0.1
2023-07-10,sh688200,0.1
2023-07-10,sh688357,0.1
2023-07-17,sh605500,0.1
2023-07-17,sz300761,0.1
2023-07-17,sh603229,0.1
2023-07-17,sh688122,0.1
2023-07-17,sh688357,0.1
2023-07-17,sh603876,0.1
2023-07-17,sh688606,0.1
2023-07-17,sh688200,0.1
2023-07-17,sz301201,0.1
2023-07-17,sz300787,0.1
2023-07-24,sh603229,0.1
2023-07-24,sh688069,0.1
2023-07-24,sh603187,0.1
2023-07-24,sh688122,0.1
2023-07-24,sh603876,0.1
2023-07-24,sh688357,0.1
2023-07-24,sh688087,0.1
2023-07-24,sh688606,0.1
2023-07-24,sh688200,0.1
2023-07-24,sz301201,0.1
2023-07-31,sh688122,0.1
2023-07-31,sh688181,0.1
2023-07-31,sh603187,0.1
2023-07-31,sh603229,0.1
2023-07-31,sh688777,0.1
2023-07-31,sh688357,0.1
2023-07-31,sh688087,0.1
2023-07-31,sh688606,0.1
2023-07-31,sh688778,0.1
2023-07-31,sh603876,0.1
2023-08-07,sh688777,0.1
2023-08-07,sh688568,0.1
2023-08-07,sh688798,0.1
2023-08-07,sh603970,0.1
2023-08-07,sh688690,0.1
2023-08-07,sh688019,0.1
2023-08-07,sh605080,0.1
2023-08-07,sh688087,0.1
2023-08-07,sh603229,0.1
2023-08-07,sh688633,0.1
2023-08-14,sz300034,0.1
2023-08-14,sh688690,0.1
2023-08-14,sh688568,0.1
2023-08-14,sz002838,0.1
2023-08-14,sz002825,0.1
2023-08-14,sh688777,0.1
2023-08-14,sh603489,0.1
2023-08-14,sh688639,0.1
2023-08-14,sh688633,0.1
2023-08-14,sh603229,0.1
2023-08-21,sz301029,0.1
2023-08-21,sh600188,0.1
2023-08-21,sz300034,0.1
2023-08-21,sh688778,0.1
2023-08-21,sh688568,0.1
2023-08-21,sz002825,0.1
2023-08-21,sh688633,0.1
2023-08-21,sh603229,0.1
2023-08-21,sh603663,0.1
2023-08-21,sh600089,0.1
2023-08-28,sh688568,0.1
2023-08-28,sh688019,0.1
2023-08-28,sh600089,0.1
2023-08-28,sh688269,0.1
2023-08-28,sz300432,0.1
2023-08-28,sh603606,0.1
2023-08-28,sh603489,0.1
2023-08-28,sz002825,0.1
2023-08-28,sh603663,0.1
2023-08-28,sh603229,0.1
2023-09-04,sh603489,0.1
2023-09-04,sh603063,0.1
2023-09-04,sh603290,0.1
2023-09-04,sh688269,0.1
2023-09-04,sh603486,0.1
2023-09-04,sh603229,0.1
2023-09-04,sh603223,0.1
2023-09-04,sh688077,0.1
2023-09-04,sh603606,0.1
2023-09-04,sh603663,0.1
2023-09-11,sz300617,0.1
2023-09-11,sh603486,0.1
2023-09-11,sz002709,0.1
2023-09-11,sh603063,0.1
2023-09-11,sh603938,0.1
2023-09-11,sz002840,0.1
2023-09-11,sh688301,0.1
2023-09-11,sh600389,0.1
2023-09-11,sh603606,0.1
2023-09-11,sh603223,0.1
2023-09-18,sh688269,0.1
2023-09-18,sz002850,0.1
2023-09-18,sz300772,0.1
2023-09-18,sz300450,0.1
2023-09-18,sh603893,0.1
2023-09-18,sh603486,0.1
2023-09-18,sh688200,0.1
2023-09-18,sh603063,0.1
2023-09-18,sh603606,0.1
2023-09-18,sh603223,0.1
2023-09-25,sz300014,0.1
2023-09-25,sz300919,0.1
2023-09-25,sh688269,0.1
2023-09-25,sh600563,0.1
2023-09-25,sz002850,0.1
2023-09-25,sh603486,0.1
2023-09-25,sh600882,0.1
2023-09-25,sh603290,0.1
2023-09-25,sh603606,0.1
2023-09-25,sh603209,0.1
2023-10-10,sh688269,0.1
2023-10-10,sh600141,0.1
2023-10-10,sh603209,0.1
2023-10-10,sz300014,0.1
2023-10-10,sh600389,0.1
2023-10-10,sz002850,0.1
2023-10-10,sh603486,0.1
2023-10-10,sh600882,0.1
2023-10-10,sh600563,0.1
2023-10-10,sz300919,0.1
2023-10-17,sz002124,0.1
2023-10-17,sh600882,0.1
2023-10-17,sh603290,0.1
2023-10-17,sz000722,0.1
2023-10-17,sh605138,0.1
2023-10-17,sz002928,0.1
2023-10-17,sh600563,0.1
2023-10-17,sh600389,0.1
2023-10-17,sh688269,0.1
2023-10-17,sh603209,0.1
2023-10-24,sh603129,0.1
2023-10-24,sh603678,0.1
2023-10-24,sh601888,0.1
2023-10-24,sz300777,0.1
2023-10-24,sh603713,0.1
2023-10-24,sh600754,0.1
2023-10-24,sh600563,0.1
2023-10-24,sh603486,0.1
2023-10-24,sh688269,0.1
2023-10-24,sh688308,0.1
2023-10-31,sz300777,0.1
2023-10-31,sh603678,0.1
2023-10-31,sh600389,0.1
2023-10-31,sh603486,0.1
2023-10-31,sh688099,0.1
2023-10-31,sh688363,0.1
2023-10-31,sh603801,0.1
2023-10-31,sh603129,0.1
2023-10-31,sh688269,0.1
2023-10-31,sh601155,0.1
2023-11-07,sh603678,0.1
2023-11-07,sh603737,0.1
2023-11-07,sh600389,0.1
2023-11-07,sh603713,0.1
2023-11-07,sh688363,0.1
2023-11-07,sh600754,0.1
2023-11-07,sh600132,0.1
2023-11-07,sh603008,0.1
2023-11-07,sh603129,0.1
2023-11-07,sh603801,0.1
2023-11-14,sh603713,0.1
2023-11-14,sz000688,0.1
2023-11-14,sh603659,0.1
2023-11-14,sh603737,0.1
2023-11-14,sz002244,0.1
2023-11-14,sh603129,0.1
2023-11-14,sh603801,0.1
2023-11-14,sh600754,0.1
2023-11-14,sh600132,0.1
2023-11-14,sh688363,0.1
2023-11-21,sh603659,0.1
2023-11-21,sh600754,0.1
2023-11-21,sz002244,0.1
2023-11-21,sh603599,0.1
2023-11-21,sh603868,0.1
2023-11-21,sh688377,0.1
2023-11-21,sh603129,0.1
2023-11-21,sh603713,0.1
2023-11-21,sh603136,0.1
2023-11-21,sh603737,0.1
2023-11-28,sh601888,0.1
2023-11-28,sh603868,0.1
2023-11-28,sh603659,0.1
2023-11-28,sh603599,0.1
2023-11-28,sh603737,0.1
2023-11-28,sh600132,0.1
2023-11-28,sz300487,0.1
2023-11-28,sh603713,0.1
2023-11-28,sh603129,0.1
2023-11-28,sh688363,0.1
2023-12-05,sh603806,0.1
2023-12-05,sh603517,0.1
2023-12-05,sh600132,0.1
2023-12-05,sh603218,0.1
2023-12-05,sh603737,0.1
2023-12-05,sh603505,0.1
2023-12-05,sh603713,0.1
2023-12-05,sh603129,0.1
2023-12-05,sh688363,0.1
2023-12-05,sh600763,0.1
2023-12-12,sh603098,0.1
2023-12-12,sh603517,0.1
2023-12-12,sz002541,0.1
2023-12-12,sh600132,0.1
2023-12-12,sh688363,0.1
2023-12-12,sh603218,0.1
2023-12-12,sh603505,0.1
2023-12-12,sh603129,0.1
2023-12-12,sh603713,0.1
2023-12-12,sh603223,0.1
2023-12-19,sh603098,0.1
2023-12-19,sz300073,0.1
2023-12-19,sh603737,0.1
2023-12-19,sh603505,0.1
2023-12-19,sh603517,0.1
2023-12-19,sh600132,0.1
2023-12-19,sh688269,0.1
2023-12-19,sh603713,0.1
2023-12-19,sh688516,0.1
2023-12-19,sh603218,0.1
2023-12-26,sh688356,0.1
2023-12-26,sh688516,0.1
2023-12-26,sh688308,0.1
2023-12-26,sh603613,0.1
2023-12-26,sh688798,0.1
2023-12-26,sh603612,0.1
2023-12-26,sh603345,0.1
2023-12-26,sh603517,0.1
2023-12-26,sh688208,0.1
2023-12-26,sh688408,0.1
